c_representation,topology_arm,n_nodes,n_directed_edges,topology_notes,n_seed_events,mean_seed_strength,total_impulse_budget,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,effect_vs_time_shifted,effect_vs_random_event,p_vs_time_shifted_and_random,D12_D24_recovery_improvement,D12_D24_recovery_improvement_sd,D12_recovery,D12_recovery_sd,D24_recovery,D24_recovery_sd,bounded_non_runaway_score,bounded_non_runaway_score_sd,differentiated_recovery,differentiated_recovery_sd,late_window_stability,late_window_stability_sd,mean_phase_locking,mean_phase_locking_sd,n_events_evaluated,n_events_evaluated_sd,non_collapsed_differentiation_score,non_collapsed_differentiation_score_sd,post_event_readout_score,post_event_readout_score_sd,effect_vs_no_topology_baseline,effect_vs_c8_1,effect_vs_c12_reversed,effect_vs_c12_side_broken,effect_vs_h24_effective_ring_edges_144,effect_vs_h24_degree_matched_null,effect_vs_h24_minimum_factorisation_suite_168
receiver_magnitude_c,h24_c8_stitched_derived_216,24,216,H24 deterministic factorisation-suite carrier,132,0.07863103705463599,10.37929689121195,0.0018461747513699924,0.0020196959939486276,0.004916985440214006,-0.001589662931395964,0.39751552795031053,0.002032721623409662,0.0025342544802263688,0.4968266771505946,0.006493679009077044,0.47627626451438604,0.006394802555527215,0.9388012795316891,0.0008384042035831988,0.0018461747513699924,0.0020196959939486276,0.5453495839747242,0.05131787406638823,0.1757514299243865,0.016338063382326646,93.0,0.0,0.9061758552703502,0.008887190171416905,0.5197919884073977,0.005362496382152787,-0.02279995668511057,0.0029574285454849556,-0.02641276777230994,0.00047342665300428486,0.0022145508487628348,0.002320319768901531,0.0023434509384362597
receiver_magnitude_c,h24_degree_matched_null,24,168,degree-matched random graph for canonical H24 168,132,0.07863103705463599,10.37929689121195,-0.0004741450175315386,0.001990574462826023,0.0005494752951764837,0.0026470420694916954,0.32298136645962733,-0.00047214278077605394,0.002534978448099854,0.48049669967397535,0.011348467077774009,0.49715160939141817,0.009615184925576956,0.9667393970612703,0.0010995685041631082,-0.0004741450175315386,0.001990574462826023,0.8768120446989066,0.018015656487398855,0.1610597718059522,0.01745766269706251,93.0,0.0,0.9159665761474743,0.009756994520055219,0.5127877992537602,0.008268629460228744,-0.0251202764540121,0.0006371087765834245,-0.02873308754121147,-0.001846893115897246,-0.00010576892013869615,0.0,2.313116953472867e-05
standpoint_inversion_c,no_topology_baseline,12,0,12 nodes with no coupling edges,132,0.07526174255325091,9.934550017029121,0.022405115092384232,0.002457358847872466,0.010609412789831303,0.0059941014994222,0.018633540372670808,0.027738865732427287,0.0029690676434389347,0.7321966499980878,0.01184575824588761,0.6545230470381321,0.014374350126748371,0.9950997678025402,0.001025104922493075,0.022405115092384232,0.002457358847872466,0.861508207536481,0.025729655804505227,0.10018706961672925,0.019969440012227703,102.0,0.0,0.8165905840399093,0.019913490153730826,0.7366054863429399,0.010870474273641245,0.0,0.0205931726385951,-0.0035850190447359355,0.017131990706867096,0.01996274283073306,0.021623281272239996,0.020201994120807337
standpoint_inversion_c,c12_1_2,12,48,primary Luke/D12RG normalized readout candidate,132,0.07526174255325091,9.934550017029121,0.0273681093885808,0.0029508443464959966,0.01206856099346059,0.0037931723935415475,0.024844720496894408,0.031131248083832573,0.003745717719892696,0.7411122402878563,0.015401794536790647,0.6608993376026435,0.02038403486103635,0.9812536317276361,0.0020145828657073097,0.0273681093885808,0.0029508443464959966,0.7247531634623581,0.02930197360099917,0.10323995526470045,0.02384635891992912,102.0,0.0,0.8529269672274271,0.019112505456219158,0.7456162730891182,0.014571894347448383,0.004962994296196569,0.02555616693479167,0.0013779752514606336,0.022094985003063665,0.02492573712692963,0.026586275568436565,0.025164988417003906
standpoint_inversion_c,c12_reversed,12,48,"C12(1,2) with all directed arrows reversed",132,0.07526174255325091,9.934550017029121,0.025990134137120167,0.0033832023798844725,0.010866051761854621,-0.005882862599617587,0.484472049689441,0.029707673380726485,0.00442924436216557,0.7364777351076469,0.017653085567719072,0.6550319844588671,0.021914949340508694,0.9803397644994043,0.00251628132758077,0.025990134137120167,0.0033832023798844725,0.7146708764073838,0.036206860127674996,0.10983297108064453,0.028285720215866818,102.0,0.0,0.849620825155833,0.015986785329843753,0.7409760448100684,0.017340305489073348,0.0035850190447359355,0.024178191683331036,0.0,0.02071700975160303,0.023547761875468996,0.02520830031697593,0.023787013165543273
standpoint_inversion_c,c12_side_broken,12,48,degree-matched C12 side-correspondence-broken control,132,0.07526174255325091,9.934550017029121,0.005273124385517136,0.002053013378778358,-0.0015588962208211658,-0.0009690124933267163,0.7080745341614907,0.006680520319952234,0.003337269546542492,0.5767512559480874,0.017605512031708962,0.4651020808349374,0.016800846129493112,0.9278898260383958,0.0024662011808978487,0.005273124385517136,0.002053013378778358,0.6465607243589606,0.050316318590483536,0.1652718330300811,0.03066460145519234,102.0,0.0,0.72899615723335,0.010117596972244033,0.5842270787159729,0.015279336532602017,-0.017131990706867096,0.003461181931728005,-0.02071700975160303,0.0,0.0028307521238659663,0.004491290565372901,0.0030700034139402423
standpoint_inversion_c,c8_1,8,8,primary non-D12 contrast,132,0.07526174255325091,9.934550017029121,0.0018119424537891313,0.0025371361760969766,0.002389391055821223,0.004297309492375801,0.07453416149068323,0.002936914824680118,0.004318584360848167,0.4699569135682949,0.01117197604399143,0.49164299022863833,0.011818354775035338,0.8663912343351514,0.0027394866558008873,0.0018119424537891313,0.0025371361760969766,0.4066185724713243,0.07829586007975807,0.241437096848628,0.022225643405931046,102.0,0.0,0.690688570757129,0.006851275937737716,0.5256751944357708,0.008580863523432963,-0.0205931726385951,0.0,-0.024178191683331036,-0.003461181931728005,-0.0006304298078620386,0.0010301086336448962,-0.0003911785177877626
standpoint_inversion_c,h24_minimum_factorisation_suite_168,24,168,H24 deterministic factorisation-suite carrier,132,0.07526174255325091,9.934550017029121,0.002203120971576894,0.001915468009255534,0.00042320784388767533,0.0008273113782816541,0.38509316770186336,0.0025459454348907787,0.0024337917552006982,0.5028195974422834,0.006785795444087082,0.4929229050180274,0.006844876548080348,0.9422955897207199,0.0008033283062281201,0.002203120971576894,0.001915468009255534,0.5726624954552879,0.06658253804521055,0.17382137538063702,0.01681480134361705,102.0,0.0,0.9027195156387642,0.008363189160331443,0.5269713180422583,0.005782179376460302,-0.020201994120807337,0.0003911785177877626,-0.023787013165543273,-0.0030700034139402423,-0.00023925129007427602,0.0014212871514326588,0.0
standpoint_inversion_c,h24_effective_ring_edges_144,24,144,H24 deterministic factorisation-suite carrier,132,0.07526174255325091,9.934550017029121,0.00244237226165117,0.0019876894780890375,-0.00022224379088859898,-0.00894073829913898,0.7639751552795031,0.0028130516729568612,0.0024386788839019244,0.5128840487388228,0.00837302154873587,0.5084427449138457,0.01109780802148606,0.9443752256623344,0.0008943406712923432,0.00244237226165117,0.0019876894780890375,0.7577427018703295,0.07298547972756407,0.17014485247371608,0.02043042506986706,102.0,0.0,0.9041023755085259,0.010279115798356048,0.5344471138265249,0.006739085046154556,-0.01996274283073306,0.0006304298078620386,-0.023547761875468996,-0.0028307521238659663,0.0,0.0016605384415069348,0.00023925129007427602
standpoint_inversion_c,h24_c8_stitched_derived_216,24,216,H24 deterministic factorisation-suite carrier,132,0.07526174255325091,9.934550017029121,0.0038766174799634012,0.0017571329567039314,0.0026514756310327594,0.00025989210055693416,0.2360248447204969,0.004661173899493705,0.0022457209943019477,0.49903575367330477,0.007146766051396384,0.4750871009693716,0.006754142236422388,0.9386184456298915,0.0009246412481711358,0.0038766174799634012,0.0017571329567039314,0.5056977955150289,0.07294292988102967,0.1700211693191258,0.01777778578975696,102.0,0.0,0.9043094500851672,0.008889900385812466,0.5272439690260009,0.006758472634970872,-0.01852849761242083,0.00206467502617427,-0.022113516657156766,-0.001396506905553735,0.0014342452183122314,0.003094783659819166,0.0016734965083865074
standpoint_inversion_c,h24_degree_matched_null,24,168,degree-matched random graph for canonical H24 168,132,0.07526174255325091,9.934550017029121,0.0007818338201442352,0.0017781499481415279,0.000213566061400308,-0.0005845982984768252,0.5652173913043478,0.0008467194255768896,0.0022172658322628627,0.5070123572983005,0.01148543768498411,0.5013011717406257,0.011807971080951402,0.9707352381779966,0.0012429251212371657,0.0007818338201442352,0.0017781499481415279,0.8569658160627849,0.010845308968814362,0.15391753406698658,0.02070263003226605,102.0,0.0,0.9245879347488757,0.012463722638933484,0.5236887394767684,0.010184165795902759,-0.021623281272239996,-0.0010301086336448962,-0.02520830031697593,-0.004491290565372901,-0.0016605384415069348,0.0,-0.0014212871514326588
receiver_standpoint_magnitude_c,no_topology_baseline,12,0,12 nodes with no coupling edges,132,0.07610483968901845,10.045838838950434,0.023204345307492096,0.0029936570808212024,0.011981744993365507,0.003995201047491043,0.024844720496894408,0.02865210149607027,0.0037818804401098323,0.7289280433261547,0.010557325341558801,0.6523453569417589,0.013808682527771229,0.9949176442596744,0.0010238392463008655,0.023204345307492096,0.0029936570808212024,0.8778472966900784,0.019527459940004734,0.10173546693270397,0.02283913787503961,97.0,0.0,0.8173066289899179,0.017740035131932883,0.733456723750933,0.010722365055404456,0.0,0.022619155427382208,-0.005193541169742206,0.022650832498222244,0.02334417768892124,0.020645399043739184,0.024978078348454225
receiver_standpoint_magnitude_c,c12_1_2,12,48,primary Luke/D12RG normalized readout candidate,132,0.07610483968901845,10.045838838950434,0.028696329681281874,0.003638320675887207,0.014135705424816715,0.01615503012699305,0.006211180124223602,0.03212195872799304,0.004756984896899767,0.7355453610767704,0.015595876315476867,0.6541718703711051,0.019661465308765783,0.9805919650004871,0.0025759717854486885,0.028696329681281874,0.003638320675887207,0.680341479780753,0.047119681553129206,0.11518321660186506,0.026937239223134662,97.0,0.0,0.8531679319220299,0.01790894997363412,0.7395405217931531,0.014991070611123506,0.005491984373789779,0.028111139801171987,0.0002984432040475729,0.028142816872012023,0.02883616206271102,0.026137383417528963,0.030470062722244003
receiver_standpoint_magnitude_c,c12_reversed,12,48,"C12(1,2) with all directed arrows reversed",132,0.07610483968901845,10.045838838950434,0.0283978864772343,0.0038649975658276315,0.01347804164392507,0.008919904709277272,0.006211180124223602,0.03221207793286812,0.004894386569780289,0.735814006913933,0.01659161188111738,0.6546910964199739,0.021552454174376658,0.9805166987406391,0.0028472250006527015,0.0283978864772343,0.0038649975658276315,0.6822984595720956,0.047460273610118175,0.11431712946675325,0.02727743230915804,97.0,0.0,0.8501090997187729,0.015332341758365295,0.7400309161466538,0.01642381674305404,0.005193541169742206,0.027812696597124414,0.0,0.02784437366796445,0.028537718858663446,0.02583894021348139,0.03017161951819643
receiver_standpoint_magnitude_c,c12_side_broken,12,48,degree-matched C12 side-correspondence-broken control,132,0.07610483968901845,10.045838838950434,0.0005535128092698531,0.0029521868213436835,-0.002168818046650918,0.0012439523267402234,0.5652173913043478,4.5912441272666665e-05,0.0041202675949322705,0.5404606695874701,0.014237589321924796,0.5041300197032836,0.02075392185831667,0.9470038160485157,0.002553389290140404,0.0005535128092698531,0.0029521868213436835,0.785653433095188,0.03434635134034997,0.1455571840859295,0.02889929649870461,97.0,0.0,0.7587702405278671,0.014447230726210139,0.5520132673117945,0.012404553032793598,-0.022650832498222244,-3.1677070840033196e-05,-0.02784437366796445,0.0,0.0006933451906989976,-0.002005433454483057,0.0023272458502319807
receiver_standpoint_magnitude_c,c8_1,8,8,primary non-D12 contrast,132,0.07610483968901845,10.045838838950434,0.0005851898801098863,0.0027814228819173967,-0.0001536002605820537,0.0016282648587038278,0.37267080745341613,0.0013799974155349949,0.004841731161245613,0.4672108941193853,0.009504186158342512,0.49789087582219266,0.010870802721654279,0.8665900778821669,0.002269640380378907,0.0005851898801098863,0.0027814228819173967,0.39309047641316636,0.09212982800845303,0.24475087323606118,0.022665133514529014,97.0,0.0,0.6894193167411657,0.006576589398776664,0.525842375047833,0.008077628456556761,-0.022619155427382208,0.0,-0.027812696597124414,3.1677070840033196e-05,0.0007250222615390307,-0.0019737563836430237,0.002358922921072014
receiver_standpoint_magnitude_c,h24_minimum_factorisation_suite_168,24,168,H24 deterministic factorisation-suite carrier,132,0.07610483968901845,10.045838838950434,-0.0017737330409621278,0.0019487383038911817,-0.0002525252041873517,-0.004767072604089987,0.7701863354037267,-0.0019817605866416224,0.002473719073403067,0.5000504533094509,0.008251118846870572,0.49582803957983296,0.00765954899124784,0.9422805538230383,0.0007882986927436224,-0.0017737330409621278,0.0019487383038911817,0.5161227802994901,0.08452321442863851,0.1778978390929668,0.016416858935202297,97.0,0.0,0.9022344026505925,0.009987977766331372,0.525268004397969,0.006152845207950292,-0.024978078348454225,-0.002358922921072014,-0.03017161951819643,-0.0023272458502319807,-0.0016339006595329833,-0.004332679304715038,0.0
receiver_standpoint_magnitude_c,h24_effective_ring_edges_144,24,144,H24 deterministic factorisation-suite carrier,132,0.07610483968901845,10.045838838950434,-0.00013983238142914443,0.0022701436734633494,-0.0002948714018816608,-0.006692353277381524,0.7888198757763976,-0.00023464255466184686,0.002857115714860157,0.5086591491471799,0.009181843379634258,0.5093271165782294,0.011160253022352051,0.9445242733764193,0.0008946411723044627,-0.00013983238142914443,0.0022701436734633494,0.689986655987489,0.06647514010930831,0.17662851081772932,0.019332453141973082,97.0,0.0,0.9024124254842365,0.010780562172171422,0.533600229751495,0.007904474541408513,-0.02334417768892124,-0.0007250222615390307,-0.028537718858663446,-0.0006933451906989976,0.0,-0.0026987786451820543,0.0016339006595329833
receiver_standpoint_magnitude_c,h24_c8_stitched_derived_216,24,216,H24 deterministic factorisation-suite carrier,132,0.07610483968901845,10.045838838950434,-0.0006710404590872447,0.0018460438259992667,0.000981145391573533,1.583511889785463e-05,0.4472049689440994,-0.0005064627647110842,0.0023748152547203075,0.4976519363209045,0.0067689942724751895,0.48260470979597336,0.005235701701436165,0.9386484854118938,0.0008218492187047942,-0.0006710404590872447,0.0018460438259992667,0.48375399826728555,0.07104905116735435,0.1782521284369319,0.016993770293472956,97.0,0.0,0.9012629919864981,0.008333131750701701,0.5229437571859126,0.005263863503460113,-0.02387538576657934,-0.001256230339197131,-0.029068926936321546,-0.0012245532683570978,-0.0005312080776581002,-0.0032299867228401547,0.001102692581874883
receiver_standpoint_magnitude_c,h24_degree_matched_null,24,168,degree-matched random graph for canonical H24 168,132,0.07610483968901845,10.045838838950434,0.00255894626375291,0.0018317339730155049,0.00016760617507855262,-0.0005482071357000807,0.546583850931677,0.0028389482276607847,0.0022652063385163903,0.5412929442115996,0.009566732959842245,0.5322230949635662,0.011187391928243555,0.9739582737520586,0.0012216200592133951,0.00255894626375291,0.0018317339730155049,0.8473899334810182,0.02114235281391468,0.14894255988678257,0.01889396576537573,97.0,0.0,0.9283683652592373,0.009479298802553392,0.5538102790223096,0.007811904325765896,-0.020645399043739184,0.0019737563836430237,-0.02583894021348139,0.002005433454483057,0.0026987786451820543,0.0,0.004332679304715038
endpoint_o1o2_reference,no_topology_baseline,12,0,12 nodes with no coupling edges,131,0.10331695570106819,13.534521196839933,0.02832301598721807,0.002817542555039685,0.014548900833793415,0.009128830638090585,0.006211180124223602,0.03550506912965309,0.0030533517195690716,0.8017581789379186,0.011416501451151514,0.7346424898533582,0.01393324116122587,0.9948957976162752,0.0011026837815639547,0.02832301598721807,0.002817542555039685,0.7729535262397347,0.029259043925593274,0.07028081581372556,0.015649575232691976,101.0,0.0,0.8139407061980368,0.024754205227173642,0.8057428791534903,0.010317568927231797,0.0,0.015961774154375757,-0.0007431391917440723,0.017996186318699918,0.03172389878445172,0.02861224013694249,0.028465990354553
endpoint_o1o2_reference,c12_1_2,12,48,primary Luke/D12RG normalized readout candidate,131,0.10331695570106819,13.534521196839933,0.028644376364623598,0.004211987805427333,0.011005826628383408,0.015344030620894579,0.006211180124223602,0.033589855321718196,0.0046628210560542525,0.8045919105573492,0.012174977785573946,0.7357110115011414,0.01670171694698062,0.9829853650123713,0.0025724633933750644,0.028644376364623598,0.004211987805427333,0.7711750734918129,0.08488474085076465,0.08259467376015997,0.01894698620786985,101.0,0.0,0.8411789304484045,0.021066449166046445,0.8079343574317068,0.011402660602407967,0.00032136037740552667,0.016283134531781283,-0.00042177881433854564,0.01831754669610544,0.03204525916185725,0.028933600514348016,0.028787350731958528
endpoint_o1o2_reference,c12_reversed,12,48,"C12(1,2) with all directed arrows reversed",131,0.10331695570106819,13.534521196839933,0.029066155178962143,0.004201694453640139,0.011433542937936528,-0.006839474022965048,0.5031055900621118,0.03405045858463833,0.004723249448102665,0.8077788718355855,0.013352843067565165,0.7374223177240877,0.018931423688489005,0.9830964637863397,0.0022130801152771217,0.029066155178962143,0.004201694453640139,0.7629957585562744,0.09069374133615349,0.07501592274825283,0.017156514818205754,101.0,0.0,0.8476538359730228,0.018496181181302883,0.8109543526177532,0.013170408954440348,0.0007431391917440723,0.01670491334611983,0.0,0.018739325510443987,0.032467037976195795,0.02935537932868656,0.029209129546297074
endpoint_o1o2_reference,c12_side_broken,12,48,degree-matched C12 side-correspondence-broken control,131,0.10331695570106819,13.534521196839933,0.010326829668518155,0.002198993338223056,0.003599085721479666,0.0033597723763918513,0.11180124223602485,0.01345125959722655,0.0030359813271600795,0.579105324059822,0.011816703889120648,0.4917768342901617,0.011818575819945526,0.9392361838831433,0.0014884768135990844,0.010326829668518155,0.002198993338223056,0.6405842058818528,0.035955687279565794,0.16816250502739477,0.016489953126302612,101.0,0.0,0.7764307034629363,0.013542501236073543,0.5848931406632139,0.009966412587125077,-0.017996186318699918,-0.0020344121643241595,-0.018739325510443987,0.0,0.013727712465751805,0.010616053818242573,0.010469804035853087
endpoint_o1o2_reference,c8_1,8,8,primary non-D12 contrast,131,0.10331695570106819,13.534521196839933,0.012361241832842314,0.0020446217266717457,0.0030014790418031925,0.002253185863387904,0.2111801242236025,0.020155709808272824,0.0037157209832160984,0.47642085518598326,0.009174173935657854,0.5490608241029313,0.011767492641844488,0.8638400589425357,0.0025364711805292953,0.012361241832842314,0.0020446217266717457,0.21263393856965496,0.04202271495764358,0.20239176441092907,0.016738991438683154,101.0,0.0,0.6988998511455067,0.005269057681395974,0.5672945773092914,0.010559394612118187,-0.015961774154375757,0.0,-0.01670491334611983,0.0020344121643241595,0.015762124630075966,0.012650465982566732,0.012504216200177247
endpoint_o1o2_reference,h24_minimum_factorisation_suite_168,24,168,H24 deterministic factorisation-suite carrier,131,0.10331695570106819,13.534521196839933,-0.00014297436733493176,0.0019749637977705277,-0.003644438862533518,0.005879169567555191,0.4658385093167702,-0.00016053349326855025,0.0023812044140416886,0.49445527504316156,0.005790045197472896,0.49187824956072335,0.00562753904074441,0.9413391422552244,0.0007649282967761474,-0.00014297436733493176,0.0019749637977705277,0.28639442218450545,0.04867573524394071,0.13623690084261295,0.01146211858622649,101.0,0.0,0.9169276710440368,0.00555614305335589,0.5301663816797608,0.004484105169068761,-0.028465990354553,-0.012504216200177247,-0.029209129546297074,-0.010469804035853087,0.003257908429898719,0.00014624978238948554,0.0
endpoint_o1o2_reference,h24_effective_ring_edges_144,24,144,H24 deterministic factorisation-suite carrier,131,0.10331695570106819,13.534521196839933,-0.0034008827972336507,0.0018169329370632912,-0.005102218873295116,-0.0049340551441656895,0.9937888198757764,-0.003835858199139783,0.0021316706440836007,0.49847393236069115,0.006118714997701674,0.4785137893427341,0.006530758016017274,0.9437595576904494,0.0007476991977314173,-0.0034008827972336507,0.0018169329370632912,0.32448524436689724,0.044968731351584114,0.13387026322378404,0.01341438954015627,101.0,0.0,0.9171915986356289,0.0060103257659351855,0.5229374029474435,0.005078882367837407,-0.03172389878445172,-0.015762124630075966,-0.032467037976195795,-0.013727712465751805,0.0,-0.0031116586475092335,-0.003257908429898719
endpoint_o1o2_reference,h24_c8_stitched_derived_216,24,216,H24 deterministic factorisation-suite carrier,131,0.10331695570106819,13.534521196839933,0.006171422454073839,0.0019084923541844699,-0.002377148986334867,-0.0016203230736164635,0.8198757763975155,0.007105995064435761,0.002342243891000981,0.490868689041738,0.00537303116899782,0.5199442003073346,0.006565928020659779,0.9373806711870823,0.0008085993393529485,0.006171422454073839,0.0019084923541844699,0.23372059934394462,0.037173126062686655,0.13886174857152186,0.01145849213659358,101.0,0.0,0.9159805046630671,0.006480041718492946,0.5530680682351614,0.004675780221905084,-0.022151593533144234,-0.006189819378768476,-0.022894732724888303,-0.004155407214444316,0.009572305251307488,0.006460646603798256,0.006314396821408771
endpoint_o1o2_reference,h24_degree_matched_null,24,168,degree-matched random graph for canonical H24 168,131,0.10331695570106819,13.534521196839933,-0.0002892241497244173,0.0015585176154745254,-0.00012430330927295662,0.0007962112541277124,0.453416149068323,-0.00028786132583555487,0.0018320361228961525,0.5144473586000373,0.008043345665422651,0.4976880761381201,0.009037705342509606,0.9683771214392181,0.001103314758616751,-0.0002892241497244173,0.0015585176154745254,0.8820613558207514,0.010901792288148684,0.1424785838325982,0.013207543048102182,101.0,0.0,0.9085706484379129,0.007566864664215987,0.5225778073809104,0.006656177927464208,-0.02861224013694249,-0.012650465982566732,-0.02935537932868656,-0.010616053818242573,0.0031116586475092335,0.0,-0.00014624978238948554
