mode,endpoint,fold,label,idx_in_session,direction,c_kind,true_state_label,used_state_label,access_readout,baseline_max,access_effect
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,225.0,A_to_C_to_B,random_c,side=B_side|tfc=low|phase=q1|fes=CoCreation,side=B_side|tfc=high|phase=q4|fes=SelfGrowth,-0.320894878194024,0.3552533821755696,-0.6761482603695936
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,225.0,A_to_C_to_B,balanced_c,side=B_side|tfc=low|phase=q1|fes=CoCreation,BALANCED_C_NO_STATE,-0.32319711005437873,0.3552533821755696,-0.6784504922299484
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,225.0,A_to_C_to_B,foreign_label_c,side=B_side|tfc=low|phase=q1|fes=CoCreation,side=A_side|tfc=high|phase=q4|fes=SelfGrowth,-0.320894878194024,0.3552533821755696,-0.6761482603695936
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,225.0,B_to_C_to_A,true_c,side=B_side|tfc=low|phase=q1|fes=CoCreation,side=B_side|tfc=low|phase=q1|fes=CoCreation,-0.05652316319757573,0.3552533821755696,-0.41177654537314534
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,225.0,B_to_C_to_A,shuffled_c,side=B_side|tfc=low|phase=q1|fes=CoCreation,side=B_side|tfc=mid|phase=q1|fes=SelfGrowth,-0.15996864079213308,0.3552533821755696,-0.5152220229677027
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,225.0,B_to_C_to_A,phase_rotated_c,side=B_side|tfc=low|phase=q1|fes=CoCreation,side=B_side|tfc=low|phase=q2|fes=CoCreation,-0.05652316319757573,0.3552533821755696,-0.41177654537314534
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,225.0,B_to_C_to_A,random_c,side=B_side|tfc=low|phase=q1|fes=CoCreation,side=A_side|tfc=low|phase=q4|fes=SelfGrowth,-0.05652316319757573,0.3552533821755696,-0.41177654537314534
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,225.0,B_to_C_to_A,balanced_c,side=B_side|tfc=low|phase=q1|fes=CoCreation,BALANCED_C_NO_STATE,-0.055462953533622364,0.3552533821755696,-0.41071633570919197
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,225.0,B_to_C_to_A,foreign_label_c,side=B_side|tfc=low|phase=q1|fes=CoCreation,side=B_side|tfc=high|phase=q4|fes=SelfGrowth,-0.05652316319757573,0.3552533821755696,-0.41177654537314534
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,231.0,A_to_C_to_B,true_c,side=A_side|tfc=mid|phase=q4|fes=CoCreation,side=A_side|tfc=mid|phase=q4|fes=CoCreation,-0.47963544088958154,-0.4027070171898077,-0.07692842369977382
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,231.0,A_to_C_to_B,shuffled_c,side=A_side|tfc=mid|phase=q4|fes=CoCreation,side=B_side|tfc=low|phase=q1|fes=CoCreation,-0.47963544088958154,-0.4027070171898077,-0.07692842369977382
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,231.0,A_to_C_to_B,phase_rotated_c,side=A_side|tfc=mid|phase=q4|fes=CoCreation,side=A_side|tfc=mid|phase=q1|fes=CoCreation,-0.47963544088958154,-0.4027070171898077,-0.07692842369977382
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,231.0,A_to_C_to_B,random_c,side=A_side|tfc=mid|phase=q4|fes=CoCreation,side=A_side|tfc=mid|phase=q4|fes=Challenge,-0.47963544088958154,-0.4027070171898077,-0.07692842369977382
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,231.0,A_to_C_to_B,balanced_c,side=A_side|tfc=mid|phase=q4|fes=CoCreation,BALANCED_C_NO_STATE,-0.4799058186962303,-0.4027070171898077,-0.07719880150642255
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,231.0,A_to_C_to_B,foreign_label_c,side=A_side|tfc=mid|phase=q4|fes=CoCreation,side=A_side|tfc=mid|phase=q4|fes=Challenge,-0.47963544088958154,-0.4027070171898077,-0.07692842369977382
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,231.0,B_to_C_to_A,true_c,side=A_side|tfc=mid|phase=q4|fes=CoCreation,side=A_side|tfc=mid|phase=q4|fes=CoCreation,-0.4898478362689998,-0.4027070171898077,-0.08714081907919208
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,231.0,B_to_C_to_A,shuffled_c,side=A_side|tfc=mid|phase=q4|fes=CoCreation,side=B_side|tfc=low|phase=q1|fes=CoCreation,-0.4898478362689998,-0.4027070171898077,-0.08714081907919208
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,231.0,B_to_C_to_A,phase_rotated_c,side=A_side|tfc=mid|phase=q4|fes=CoCreation,side=A_side|tfc=mid|phase=q1|fes=CoCreation,-0.4898478362689998,-0.4027070171898077,-0.08714081907919208
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,231.0,B_to_C_to_A,random_c,side=A_side|tfc=mid|phase=q4|fes=CoCreation,side=A_side|tfc=high|phase=q1|fes=Activation,-0.518794418339849,-0.4027070171898077,-0.11608740115004124
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,231.0,B_to_C_to_A,balanced_c,side=A_side|tfc=mid|phase=q4|fes=CoCreation,BALANCED_C_NO_STATE,-0.49038150929414376,-0.4027070171898077,-0.08767449210433603
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,231.0,B_to_C_to_A,foreign_label_c,side=A_side|tfc=mid|phase=q4|fes=CoCreation,side=B_side|tfc=high|phase=q1|fes=SelfGrowth,-0.4898478362689998,-0.4027070171898077,-0.08714081907919208
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,353.0,A_to_C_to_B,true_c,side=A_side|tfc=mid|phase=q1|fes=CoCreation,side=A_side|tfc=mid|phase=q1|fes=CoCreation,0.8380887493871418,1.2297486518404166,-0.39165990245327476
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,353.0,A_to_C_to_B,shuffled_c,side=A_side|tfc=mid|phase=q1|fes=CoCreation,side=A_side|tfc=high|phase=q4|fes=Activation,0.6566567219261832,1.2297486518404166,-0.5730919299142334
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,353.0,A_to_C_to_B,phase_rotated_c,side=A_side|tfc=mid|phase=q1|fes=CoCreation,side=A_side|tfc=mid|phase=q2|fes=CoCreation,0.8380887493871418,1.2297486518404166,-0.39165990245327476
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,353.0,A_to_C_to_B,random_c,side=A_side|tfc=mid|phase=q1|fes=CoCreation,side=A_side|tfc=low|phase=q4|fes=Surprise,1.0420900858223043,1.2297486518404166,-0.18765856601811226
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,353.0,A_to_C_to_B,balanced_c,side=A_side|tfc=mid|phase=q1|fes=CoCreation,BALANCED_C_NO_STATE,0.8439317330684397,1.2297486518404166,-0.3858169187719769
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,353.0,A_to_C_to_B,foreign_label_c,side=A_side|tfc=mid|phase=q1|fes=CoCreation,side=B_side|tfc=high|phase=q4|fes=Activation,0.634169258215252,1.2297486518404166,-0.5955793936251645
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,353.0,B_to_C_to_A,true_c,side=A_side|tfc=mid|phase=q1|fes=CoCreation,side=A_side|tfc=mid|phase=q1|fes=CoCreation,0.8275317608635494,1.2297486518404166,-0.4022168909768672
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,353.0,B_to_C_to_A,shuffled_c,side=A_side|tfc=mid|phase=q1|fes=CoCreation,side=A_side|tfc=high|phase=q4|fes=Activation,0.8470431215076454,1.2297486518404166,-0.3827055303327712
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,353.0,B_to_C_to_A,phase_rotated_c,side=A_side|tfc=mid|phase=q1|fes=CoCreation,side=A_side|tfc=mid|phase=q2|fes=CoCreation,0.8275317608635494,1.2297486518404166,-0.4022168909768672
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,353.0,B_to_C_to_A,random_c,side=A_side|tfc=mid|phase=q1|fes=CoCreation,side=B_side|tfc=mid|phase=q1|fes=CoCreation,0.8275317608635494,1.2297486518404166,-0.4022168909768672
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,353.0,B_to_C_to_A,balanced_c,side=A_side|tfc=mid|phase=q1|fes=CoCreation,BALANCED_C_NO_STATE,0.8305361675978523,1.2297486518404166,-0.3992124842425643
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,353.0,B_to_C_to_A,foreign_label_c,side=A_side|tfc=mid|phase=q1|fes=CoCreation,side=A_side|tfc=low|phase=q1|fes=Challenge,0.8275317608635494,1.2297486518404166,-0.4022168909768672
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,395.0,A_to_C_to_B,true_c,side=B_side|tfc=high|phase=q4|fes=CoCreation,side=B_side|tfc=high|phase=q4|fes=CoCreation,2.3133845271771616,3.9396800829140135,-1.626295555736852
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,395.0,A_to_C_to_B,shuffled_c,side=B_side|tfc=high|phase=q4|fes=CoCreation,side=A_side|tfc=high|phase=q1|fes=Surprise,3.2900996734516794,3.9396800829140135,-0.6495804094623341
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,395.0,A_to_C_to_B,phase_rotated_c,side=B_side|tfc=high|phase=q4|fes=CoCreation,side=B_side|tfc=high|phase=q1|fes=CoCreation,2.1379299500864035,3.9396800829140135,-1.80175013282761
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,395.0,A_to_C_to_B,random_c,side=B_side|tfc=high|phase=q4|fes=CoCreation,side=B_side|tfc=mid|phase=q1|fes=Surprise,3.2816724712848333,3.9396800829140135,-0.6580076116291802
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,395.0,A_to_C_to_B,balanced_c,side=B_side|tfc=high|phase=q4|fes=CoCreation,BALANCED_C_NO_STATE,2.110109771904661,3.9396800829140135,-1.8295703110093524
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,395.0,A_to_C_to_B,foreign_label_c,side=B_side|tfc=high|phase=q4|fes=CoCreation,side=A_side|tfc=low|phase=q1|fes=Challenge,2.1379299500864035,3.9396800829140135,-1.80175013282761
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,395.0,B_to_C_to_A,true_c,side=B_side|tfc=high|phase=q4|fes=CoCreation,side=B_side|tfc=high|phase=q4|fes=CoCreation,1.2080570620835556,3.9396800829140135,-2.731623020830458
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,395.0,B_to_C_to_A,shuffled_c,side=B_side|tfc=high|phase=q4|fes=CoCreation,side=A_side|tfc=high|phase=q1|fes=Surprise,2.785001211100498,3.9396800829140135,-1.1546788718135157
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,395.0,B_to_C_to_A,phase_rotated_c,side=B_side|tfc=high|phase=q4|fes=CoCreation,side=B_side|tfc=high|phase=q1|fes=CoCreation,1.509997332079411,3.9396800829140135,-2.4296827508346026
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,395.0,B_to_C_to_A,random_c,side=B_side|tfc=high|phase=q4|fes=CoCreation,side=B_side|tfc=high|phase=q1|fes=Activation,0.5232666034453429,3.9396800829140135,-3.4164134794686705
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,395.0,B_to_C_to_A,balanced_c,side=B_side|tfc=high|phase=q4|fes=CoCreation,BALANCED_C_NO_STATE,1.4811515822025436,3.9396800829140135,-2.45852850071147
combined_c_fes_gmr72,gmr72_bridge_composite,1,P12,395.0,B_to_C_to_A,foreign_label_c,side=B_side|tfc=high|phase=q4|fes=CoCreation,side=B_side|tfc=low|phase=q4|fes=Challenge,1.509997332079411,3.9396800829140135,-2.4296827508346026
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,12.0,A_to_C_to_B,true_c,side=B_side|tfc=low|phase=q1|fes=Surprise,side=B_side|tfc=low|phase=q1|fes=Surprise,0.04717460546614961,0.16913615420973693,-0.12196154874358732
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,12.0,A_to_C_to_B,shuffled_c,side=B_side|tfc=low|phase=q1|fes=Surprise,side=B_side|tfc=mid|phase=q1|fes=SelfGrowth,-0.06436288917177395,0.16913615420973693,-0.2334990433815109
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,12.0,A_to_C_to_B,phase_rotated_c,side=B_side|tfc=low|phase=q1|fes=Surprise,side=B_side|tfc=low|phase=q2|fes=Surprise,0.018530787088447954,0.16913615420973693,-0.15060536712128897
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,12.0,A_to_C_to_B,random_c,side=B_side|tfc=low|phase=q1|fes=Surprise,side=B_side|tfc=low|phase=q4|fes=CoCreation,-0.02177329659200542,0.16913615420973693,-0.19090945080174235
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,12.0,A_to_C_to_B,balanced_c,side=B_side|tfc=low|phase=q1|fes=Surprise,BALANCED_C_NO_STATE,0.025480496830086862,0.16913615420973693,-0.14365565737965008
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,12.0,A_to_C_to_B,foreign_label_c,side=B_side|tfc=low|phase=q1|fes=Surprise,side=B_side|tfc=high|phase=q1|fes=CoCreation,0.018530787088447954,0.16913615420973693,-0.15060536712128897
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,12.0,B_to_C_to_A,true_c,side=B_side|tfc=low|phase=q1|fes=Surprise,side=B_side|tfc=low|phase=q1|fes=Surprise,-0.3569387055024705,0.16913615420973693,-0.5260748597122074
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,12.0,B_to_C_to_A,shuffled_c,side=B_side|tfc=low|phase=q1|fes=Surprise,side=B_side|tfc=mid|phase=q1|fes=SelfGrowth,-0.2936258097216544,0.16913615420973693,-0.46276196393139135
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,12.0,B_to_C_to_A,phase_rotated_c,side=B_side|tfc=low|phase=q1|fes=Surprise,side=B_side|tfc=low|phase=q2|fes=Surprise,-0.2564737883490197,0.16913615420973693,-0.4256099425587566
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,12.0,B_to_C_to_A,random_c,side=B_side|tfc=low|phase=q1|fes=Surprise,side=A_side|tfc=mid|phase=q1|fes=Activation,-0.2564737883490197,0.16913615420973693,-0.4256099425587566
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,12.0,B_to_C_to_A,balanced_c,side=B_side|tfc=low|phase=q1|fes=Surprise,BALANCED_C_NO_STATE,-0.25265599488966456,0.16913615420973693,-0.4217921490994015
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,12.0,B_to_C_to_A,foreign_label_c,side=B_side|tfc=low|phase=q1|fes=Surprise,side=B_side|tfc=low|phase=q1|fes=Surprise,-0.3569387055024705,0.16913615420973693,-0.5260748597122074
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,21.0,A_to_C_to_B,true_c,side=B_side|tfc=low|phase=q4|fes=Surprise,side=B_side|tfc=low|phase=q4|fes=Surprise,0.12108637899111484,0.1565893310377623,-0.035502952046647454
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,21.0,A_to_C_to_B,shuffled_c,side=B_side|tfc=low|phase=q4|fes=Surprise,side=A_side|tfc=low|phase=q4|fes=SelfGrowth,0.15171974443085998,0.1565893310377623,-0.004869586606902315
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,21.0,A_to_C_to_B,phase_rotated_c,side=B_side|tfc=low|phase=q4|fes=Surprise,side=B_side|tfc=low|phase=q1|fes=Surprise,0.1216028528784006,0.1565893310377623,-0.03498647815936169
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,21.0,A_to_C_to_B,random_c,side=B_side|tfc=low|phase=q4|fes=Surprise,side=B_side|tfc=low|phase=q1|fes=Surprise,0.1216028528784006,0.1565893310377623,-0.03498647815936169
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,21.0,A_to_C_to_B,balanced_c,side=B_side|tfc=low|phase=q4|fes=Surprise,BALANCED_C_NO_STATE,0.1494688815419176,0.1565893310377623,-0.0071204494958446996
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,21.0,A_to_C_to_B,foreign_label_c,side=B_side|tfc=low|phase=q4|fes=Surprise,side=A_side|tfc=high|phase=q1|fes=Surprise,0.11882784671250674,0.1565893310377623,-0.03776148432525556
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,21.0,B_to_C_to_A,true_c,side=B_side|tfc=low|phase=q4|fes=Surprise,side=B_side|tfc=low|phase=q4|fes=Surprise,0.06636041538742991,0.1565893310377623,-0.09022891565033238
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,21.0,B_to_C_to_A,shuffled_c,side=B_side|tfc=low|phase=q4|fes=Surprise,side=A_side|tfc=low|phase=q4|fes=SelfGrowth,0.08268400301355844,0.1565893310377623,-0.07390532802420385
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,21.0,B_to_C_to_A,phase_rotated_c,side=B_side|tfc=low|phase=q4|fes=Surprise,side=B_side|tfc=low|phase=q1|fes=Surprise,0.05862534571948512,0.1565893310377623,-0.09796398531827717
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,21.0,B_to_C_to_A,random_c,side=B_side|tfc=low|phase=q4|fes=Surprise,side=B_side|tfc=high|phase=q4|fes=Surprise,0.06724134068001009,0.1565893310377623,-0.0893479903577522
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,21.0,B_to_C_to_A,balanced_c,side=B_side|tfc=low|phase=q4|fes=Surprise,BALANCED_C_NO_STATE,0.08048138185923313,0.1565893310377623,-0.07610794917852916
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,21.0,B_to_C_to_A,foreign_label_c,side=B_side|tfc=low|phase=q4|fes=Surprise,side=B_side|tfc=low|phase=q1|fes=Challenge,0.08268400301355844,0.1565893310377623,-0.07390532802420385
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,41.0,A_to_C_to_B,true_c,side=B_side|tfc=low|phase=q1|fes=Surprise,side=B_side|tfc=low|phase=q1|fes=Surprise,-1.529248448141473,-1.2038205671260371,-0.32542788101543585
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,41.0,A_to_C_to_B,shuffled_c,side=B_side|tfc=low|phase=q1|fes=Surprise,side=B_side|tfc=high|phase=q1|fes=Surprise,-1.512999192072696,-1.2038205671260371,-0.3091786249466588
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,41.0,A_to_C_to_B,phase_rotated_c,side=B_side|tfc=low|phase=q1|fes=Surprise,side=B_side|tfc=low|phase=q2|fes=Surprise,-1.330964365325486,-1.2038205671260371,-0.12714379819944877
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,41.0,A_to_C_to_B,random_c,side=B_side|tfc=low|phase=q1|fes=Surprise,side=A_side|tfc=high|phase=q4|fes=Challenge,-1.330964365325486,-1.2038205671260371,-0.12714379819944877
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,41.0,A_to_C_to_B,balanced_c,side=B_side|tfc=low|phase=q1|fes=Surprise,BALANCED_C_NO_STATE,-1.3330064754034303,-1.2038205671260371,-0.12918590827739318
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,41.0,A_to_C_to_B,foreign_label_c,side=B_side|tfc=low|phase=q1|fes=Surprise,side=A_side|tfc=high|phase=q4|fes=Challenge,-1.330964365325486,-1.2038205671260371,-0.12714379819944877
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,41.0,B_to_C_to_A,true_c,side=B_side|tfc=low|phase=q1|fes=Surprise,side=B_side|tfc=low|phase=q1|fes=Surprise,-1.5147443887506917,-1.2038205671260371,-0.3109238216246546
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,41.0,B_to_C_to_A,shuffled_c,side=B_side|tfc=low|phase=q1|fes=Surprise,side=B_side|tfc=high|phase=q1|fes=Surprise,-1.5163970470794026,-1.2038205671260371,-0.31257647995336546
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,41.0,B_to_C_to_A,phase_rotated_c,side=B_side|tfc=low|phase=q1|fes=Surprise,side=B_side|tfc=low|phase=q2|fes=Surprise,-1.4342770983728936,-1.2038205671260371,-0.2304565312468565
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,41.0,B_to_C_to_A,random_c,side=B_side|tfc=low|phase=q1|fes=Surprise,side=B_side|tfc=high|phase=q1|fes=Surprise,-1.5163970470794026,-1.2038205671260371,-0.31257647995336546
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,41.0,B_to_C_to_A,balanced_c,side=B_side|tfc=low|phase=q1|fes=Surprise,BALANCED_C_NO_STATE,-1.4342900076786984,-1.2038205671260371,-0.23046944055266128
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,41.0,B_to_C_to_A,foreign_label_c,side=B_side|tfc=low|phase=q1|fes=Surprise,side=B_side|tfc=high|phase=q4|fes=SelfGrowth,-1.4342770983728936,-1.2038205671260371,-0.2304565312468565
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,75.0,A_to_C_to_B,true_c,side=B_side|tfc=mid|phase=q4|fes=Activation,side=B_side|tfc=mid|phase=q4|fes=Activation,0.11866178399295299,0.2579347611572131,-0.1392729771642601
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,75.0,A_to_C_to_B,shuffled_c,side=B_side|tfc=mid|phase=q4|fes=Activation,side=B_side|tfc=mid|phase=q4|fes=Activation,0.11866178399295299,0.2579347611572131,-0.1392729771642601
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,75.0,A_to_C_to_B,phase_rotated_c,side=B_side|tfc=mid|phase=q4|fes=Activation,side=B_side|tfc=mid|phase=q1|fes=Activation,0.1972235057044318,0.2579347611572131,-0.060711255452781276
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,75.0,A_to_C_to_B,random_c,side=B_side|tfc=mid|phase=q4|fes=Activation,side=B_side|tfc=low|phase=q1|fes=Surprise,0.2212387891984686,0.2579347611572131,-0.036695971958744494
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,75.0,A_to_C_to_B,balanced_c,side=B_side|tfc=mid|phase=q4|fes=Activation,BALANCED_C_NO_STATE,0.17365234785866174,0.2579347611572131,-0.08428241329855135
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,75.0,A_to_C_to_B,foreign_label_c,side=B_side|tfc=mid|phase=q4|fes=Activation,side=B_side|tfc=high|phase=q1|fes=SelfGrowth,0.17120793576483884,0.2579347611572131,-0.08672682539237425
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,75.0,B_to_C_to_A,true_c,side=B_side|tfc=mid|phase=q4|fes=Activation,side=B_side|tfc=mid|phase=q4|fes=Activation,0.11354786749794182,0.2579347611572131,-0.14438689365927126
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,75.0,B_to_C_to_A,shuffled_c,side=B_side|tfc=mid|phase=q4|fes=Activation,side=B_side|tfc=mid|phase=q4|fes=Activation,0.11354786749794182,0.2579347611572131,-0.14438689365927126
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,75.0,B_to_C_to_A,phase_rotated_c,side=B_side|tfc=mid|phase=q4|fes=Activation,side=B_side|tfc=mid|phase=q1|fes=Activation,0.18593638467198925,0.2579347611572131,-0.07199837648522384
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,75.0,B_to_C_to_A,random_c,side=B_side|tfc=mid|phase=q4|fes=Activation,side=B_side|tfc=low|phase=q1|fes=Activation,0.15863260252823866,0.2579347611572131,-0.09930215862897443
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,75.0,B_to_C_to_A,balanced_c,side=B_side|tfc=mid|phase=q4|fes=Activation,BALANCED_C_NO_STATE,0.13177672799458717,0.2579347611572131,-0.12615803316262592
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,75.0,B_to_C_to_A,foreign_label_c,side=B_side|tfc=mid|phase=q4|fes=Activation,side=B_side|tfc=mid|phase=q1|fes=Surprise,0.09174992965953431,0.2579347611572131,-0.16618483149767876
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,86.0,A_to_C_to_B,true_c,side=B_side|tfc=low|phase=q1|fes=Activation,side=B_side|tfc=low|phase=q1|fes=Activation,-0.03288456862329117,0.033203716432267084,-0.06608828505555825
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,86.0,A_to_C_to_B,shuffled_c,side=B_side|tfc=low|phase=q1|fes=Activation,side=A_side|tfc=low|phase=q4|fes=SelfGrowth,-0.13274455609065844,0.033203716432267084,-0.16594827252292552
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,86.0,A_to_C_to_B,phase_rotated_c,side=B_side|tfc=low|phase=q1|fes=Activation,side=B_side|tfc=low|phase=q2|fes=Activation,-0.13274455609065844,0.033203716432267084,-0.16594827252292552
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,86.0,A_to_C_to_B,random_c,side=B_side|tfc=low|phase=q1|fes=Activation,side=A_side|tfc=high|phase=q4|fes=Activation,-0.22809648441551775,0.033203716432267084,-0.2613002008477848
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,86.0,A_to_C_to_B,balanced_c,side=B_side|tfc=low|phase=q1|fes=Activation,BALANCED_C_NO_STATE,-0.12677404730975028,0.033203716432267084,-0.15997776374201736
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,86.0,A_to_C_to_B,foreign_label_c,side=B_side|tfc=low|phase=q1|fes=Activation,side=B_side|tfc=high|phase=q4|fes=CoCreation,-0.26730578242153136,0.033203716432267084,-0.30050949885379846
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,86.0,B_to_C_to_A,true_c,side=B_side|tfc=low|phase=q1|fes=Activation,side=B_side|tfc=low|phase=q1|fes=Activation,-0.1006748393092119,0.033203716432267084,-0.13387855574147897
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,86.0,B_to_C_to_A,shuffled_c,side=B_side|tfc=low|phase=q1|fes=Activation,side=A_side|tfc=low|phase=q4|fes=SelfGrowth,-0.23963400215164507,0.033203716432267084,-0.27283771858391215
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,86.0,B_to_C_to_A,phase_rotated_c,side=B_side|tfc=low|phase=q1|fes=Activation,side=B_side|tfc=low|phase=q2|fes=Activation,-0.23963400215164507,0.033203716432267084,-0.27283771858391215
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,86.0,B_to_C_to_A,random_c,side=B_side|tfc=low|phase=q1|fes=Activation,side=A_side|tfc=high|phase=q4|fes=SelfGrowth,-0.23963400215164507,0.033203716432267084,-0.27283771858391215
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,86.0,B_to_C_to_A,balanced_c,side=B_side|tfc=low|phase=q1|fes=Activation,BALANCED_C_NO_STATE,-0.23559092178187216,0.033203716432267084,-0.26879463821413924
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,86.0,B_to_C_to_A,foreign_label_c,side=B_side|tfc=low|phase=q1|fes=Activation,side=B_side|tfc=low|phase=q1|fes=Surprise,-0.16245563815173175,0.033203716432267084,-0.19565935458399883
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,95.0,A_to_C_to_B,true_c,side=B_side|tfc=high|phase=q4|fes=Activation,side=B_side|tfc=high|phase=q4|fes=Activation,-1.2107965438374082,-1.049367292340375,-0.16142925149703324
combined_c_fes_gmr72,gmr72_bridge_composite,1,P19,95.0,A_to_C_to_B,shuffled_c,side=B_side|tfc=high|phase=q4|fes=Activation,side=B_side|tfc=low|phase=q1|fes=Surprise,-1.193756115642478,-1.049367292340375,-0.14438882330210312
