event_class,label,task_idx,phase,strength,event_rule
reverse_plus_endpoint_direct_ab,P16,125.0,0.0126378511540808,1.631056831191228,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P16,220.0,-0.3412909435505243,1.148159135766068,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P16,244.0,0.0097632602522324,0.9744149242219398,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P16,298.0,0.0875035867447697,1.4338264913412628,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P16,317.0,0.0363203211056348,1.1661055898309618,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P17,42.0,0.086388293143923,0.06930321823743239,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P17,183.0,-0.0160513421534377,3.404308254008322,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P17,201.0,0.0614723243208825,2.123563006966749,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P17,222.0,-0.0382532559896015,1.6681472686582932,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P17,226.0,0.0199916141762651,1.519063670930068,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P18,73.0,0.0254520130725191,0.3528155169201759,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P18,102.0,0.1700986996987234,0.530120903403323,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P18,175.0,0.363735262382644,1.0539743858768276,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P18,195.0,-0.0027342266692567,0.896092256339019,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P18,228.0,0.1023438565143076,0.5100401686530842,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P19,147.0,-0.0597666290091298,0.7538660167715565,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P19,165.0,0.0127852418726604,0.5231276621443526,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P19,360.0,-0.1557519241068472,1.030428924933273,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P19,384.0,0.189903492956658,1.5875993068311187,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P19,398.0,-0.240070836706086,2.619178732913881,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P2,106.0,-0.1221769944153266,4.34578560816916,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P2,113.0,0.0229043012243229,0.7112435340316696,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P2,146.0,0.0636796371990668,1.1523431978687997,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P2,198.0,0.1954277510019811,0.9857104462800411,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P2,234.0,0.1467343149617393,0.7140599267029645,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P20,123.0,0.0136020972949251,1.9558042028540594,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P20,150.0,0.0853250629645321,1.5140263819132527,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P20,217.0,0.1284856019267746,1.8732680382445548,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P20,292.0,-0.0250135175248449,1.228825460369095,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P20,347.0,0.0043697543705721,1.8035652704181306,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P21,89.0,0.0099402080048187,1.7823411594173895,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P21,106.0,-0.0621356562944574,0.7644838354994498,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P21,149.0,0.0641900506191905,1.0561606471232958,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P21,366.0,-0.0247931101578713,0.7521483447850145,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P22,84.0,-0.0967359465212246,0.710922366904567,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P22,148.0,-0.1115748389217627,1.7407706521804756,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P22,179.0,-0.2542113237445091,1.0866970583873252,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P22,215.0,0.0519939443070578,0.8040591907538618,per-label top 0.75 of reverse_plus_endpoint_direct_ab
