condition_id,seed,n_folds,state_variant,endpoint_mode,operator_pool,operators,min_state_events,n_control_draws,comparison,mean_true_policy,mean_comparator,effect,p_greater,n_events,state_mapping_rate
b6e_robust_033,60311,5,side_tfc,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_frequency_matched_random,0.15584522553422456,-0.034119734841251664,0.17177372967154936,0.00039984006397441024,454,0.9860557768924303
b6e_robust_033,60311,5,side_tfc,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_performance_matched_random,0.15584522553422456,0.017361867469687212,0.12881127246317414,0.00039984006397441024,454,0.9860557768924303
b6e_robust_033,60311,5,side_tfc,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_within_state_shuffle,0.15584522553422456,0.0063448006010972495,0.1548429354086642,0.0007996801279488205,454,0.9860557768924303
b6e_robust_033,60311,5,side_tfc,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_oracle,0.15584522553422456,1.2239410650761156,-1.088730616527327,1.0,454,0.9860557768924303
b6e_robust_034,60311,5,side_tfc,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_balanced_pool_shuffle,0.15409868773916222,0.0846574090796609,0.060479329806829164,0.003198720511795282,451,0.9860557768924303
b6e_robust_034,60311,5,side_tfc,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_frequency_matched_random,0.15409868773916222,-0.03621509571040015,0.1660655278215676,0.00039984006397441024,451,0.9860557768924303
b6e_robust_034,60311,5,side_tfc,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_performance_matched_random,0.15409868773916222,0.031791522732460865,0.13374129574261082,0.00039984006397441024,451,0.9860557768924303
b6e_robust_034,60311,5,side_tfc,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_within_state_shuffle,0.15409868773916222,0.007971212239215823,0.15063839566785434,0.0007996801279488205,451,0.9860557768924303
b6e_robust_034,60311,5,side_tfc,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_oracle,0.15409868773916222,1.221914132763214,-1.0849446293800333,1.0,451,0.9860557768924303
b6e_robust_035,60311,5,side_tfc,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_balanced_pool_shuffle,0.16401676655494807,0.08919412413031601,0.06009408805753646,0.0011995201919232307,452,0.9860557768924303
b6e_robust_035,60311,5,side_tfc,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_frequency_matched_random,0.16401676655494807,-0.021846858354748734,0.17470368317407606,0.00039984006397441024,452,0.9860557768924303
b6e_robust_035,60311,5,side_tfc,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_performance_matched_random,0.16401676655494807,0.044125384782890985,0.12561803132079227,0.00039984006397441024,452,0.9860557768924303
b6e_robust_035,60311,5,side_tfc,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_within_state_shuffle,0.16401676655494807,0.01256811571943631,0.16521850042182554,0.00039984006397441024,452,0.9860557768924303
b6e_robust_035,60311,5,side_tfc,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_oracle,0.16401676655494807,1.067896279433008,-0.9184646378051934,1.0,452,0.9860557768924303
b6e_robust_036,60311,5,side_tfc,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_balanced_pool_shuffle,0.17161485210928804,0.13157106405532645,0.036399772251867364,0.009196321471411436,446,0.9860557768924303
b6e_robust_036,60311,5,side_tfc,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_frequency_matched_random,0.17161485210928804,-0.023064753139438995,0.16919487554955376,0.00039984006397441024,446,0.9860557768924303
b6e_robust_036,60311,5,side_tfc,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_performance_matched_random,0.17161485210928804,0.0860127728097767,0.09563149364501253,0.00039984006397441024,446,0.9860557768924303
b6e_robust_036,60311,5,side_tfc,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_within_state_shuffle,0.17161485210928804,0.020442137139504376,0.16309840357886904,0.00039984006397441024,446,0.9860557768924303
b6e_robust_036,60311,5,side_tfc,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_oracle,0.17161485210928804,1.0578887394678889,-0.8936950467716787,1.0,446,0.9860557768924303
b6e_robust_037,60311,5,side_tfc,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_balanced_pool_shuffle,0.2656765868769648,0.14801611532450445,0.10680657126998451,0.00039984006397441024,454,0.9860557768924303
b6e_robust_037,60311,5,side_tfc,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_frequency_matched_random,0.2656765868769648,-0.021733833938228524,0.2631373593131734,0.00039984006397441024,454,0.9860557768924303
b6e_robust_037,60311,5,side_tfc,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_performance_matched_random,0.2656765868769648,0.08041461829305156,0.1759072365114728,0.00039984006397441024,454,0.9860557768924303
b6e_robust_037,60311,5,side_tfc,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_within_state_shuffle,0.2656765868769648,-0.0006099554972831872,0.2688792684371071,0.00039984006397441024,454,0.9860557768924303
b6e_robust_037,60311,5,side_tfc,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_oracle,0.2656765868769648,1.1117820538752037,-0.8727482683611415,1.0,454,0.9860557768924303
b6e_robust_038,60311,5,side_tfc,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_balanced_pool_shuffle,0.26884491850930636,0.15042054921649362,0.09960806225218496,0.00039984006397441024,451,0.9860557768924303
b6e_robust_038,60311,5,side_tfc,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_frequency_matched_random,0.26884491850930636,-0.02455066530369405,0.2624670828718579,0.00039984006397441024,451,0.9860557768924303
b6e_robust_038,60311,5,side_tfc,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_performance_matched_random,0.26884491850930636,0.10221440804346085,0.15750982713699954,0.00039984006397441024,451,0.9860557768924303
b6e_robust_038,60311,5,side_tfc,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_within_state_shuffle,0.26884491850930636,0.007748808713934037,0.26451658876393885,0.00039984006397441024,451,0.9860557768924303
b6e_robust_038,60311,5,side_tfc,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_oracle,0.26884491850930636,1.112498704331316,-0.864588220228239,1.0,451,0.9860557768924303
b6e_robust_039,60311,5,side_tfc,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_balanced_pool_shuffle,0.19763925800231164,0.08840818452228527,0.10328121002775763,0.00039984006397441024,454,0.9860557768924303
b6e_robust_039,60311,5,side_tfc,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_frequency_matched_random,0.19763925800231164,-0.016914584242848547,0.21072527026223464,0.00039984006397441024,454,0.9860557768924303
b6e_robust_039,60311,5,side_tfc,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_performance_matched_random,0.19763925800231164,0.05738080890064941,0.14340955569167047,0.00039984006397441024,454,0.9860557768924303
b6e_robust_039,60311,5,side_tfc,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_within_state_shuffle,0.19763925800231164,0.015401192821721985,0.19707702031667879,0.00039984006397441024,454,0.9860557768924303
b6e_robust_039,60311,5,side_tfc,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_oracle,0.19763925800231164,1.0019491603225386,-0.8279398351257593,1.0,454,0.9860557768924303
b6e_robust_040,60311,5,side_tfc,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_balanced_pool_shuffle,0.2183976680566019,0.1726464680616007,0.0436430655377391,0.003598560575769692,445,0.9860557768924303
b6e_robust_040,60311,5,side_tfc,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_frequency_matched_random,0.2183976680566019,-0.012129878270508418,0.20522627543653826,0.00039984006397441024,445,0.9860557768924303
b6e_robust_040,60311,5,side_tfc,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_performance_matched_random,0.2183976680566019,0.11264096480084704,0.11359954223488923,0.00039984006397441024,445,0.9860557768924303
b6e_robust_040,60311,5,side_tfc,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_within_state_shuffle,0.2183976680566019,0.01390519947879693,0.21124342109732722,0.00039984006397441024,445,0.9860557768924303
b6e_robust_040,60311,5,side_tfc,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_oracle,0.2183976680566019,0.9944777980181898,-0.795900818008098,1.0,445,0.9860557768924303
b6e_robust_041,60311,5,side_tfc_dphi,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_balanced_pool_shuffle,0.20793250937664326,0.07430387930959259,0.1344253626239694,0.00039984006397441024,457,0.9860557768924303
b6e_robust_041,60311,5,side_tfc_dphi,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_frequency_matched_random,0.20793250937664326,-0.009305896943122668,0.21057348827906597,0.00039984006397441024,457,0.9860557768924303
b6e_robust_041,60311,5,side_tfc_dphi,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_performance_matched_random,0.20793250937664326,0.053325534184451094,0.15692156080490566,0.00039984006397441024,457,0.9860557768924303
b6e_robust_041,60311,5,side_tfc_dphi,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_within_state_shuffle,0.20793250937664326,0.0038168042027459186,0.21314792881550257,0.00039984006397441024,457,0.9860557768924303
b6e_robust_041,60311,5,side_tfc_dphi,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_oracle,0.20793250937664326,1.2239410650761156,-1.02526165232471,1.0,457,0.9860557768924303
b6e_robust_042,60311,5,side_tfc_dphi,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_balanced_pool_shuffle,0.20204242838204317,0.0939211057328291,0.12423502028295814,0.00039984006397441024,454,0.9860557768924303
b6e_robust_042,60311,5,side_tfc_dphi,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_frequency_matched_random,0.20204242838204317,-0.00852989144768494,0.19877440165831067,0.00039984006397441024,454,0.9860557768924303
b6e_robust_042,60311,5,side_tfc_dphi,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_performance_matched_random,0.20204242838204317,0.06789945984540038,0.1552837033010908,0.00039984006397441024,454,0.9860557768924303
b6e_robust_042,60311,5,side_tfc_dphi,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_within_state_shuffle,0.20204242838204317,0.005858712557172669,0.20700385771749472,0.00039984006397441024,454,0.9860557768924303
b6e_robust_042,60311,5,side_tfc_dphi,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_oracle,0.20204242838204317,1.221914132763214,-1.024890555759481,1.0,454,0.9860557768924303
b6e_robust_043,60311,5,side_tfc_dphi,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_balanced_pool_shuffle,0.1826173099873654,0.10197195707314512,0.07915311123248599,0.00039984006397441024,452,0.9860557768924303
b6e_robust_043,60311,5,side_tfc_dphi,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_frequency_matched_random,0.1826173099873654,0.003185858315015223,0.17555699263670732,0.00039984006397441024,452,0.9860557768924303
b6e_robust_043,60311,5,side_tfc_dphi,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_performance_matched_random,0.1826173099873654,0.07956640714020753,0.11328538440586003,0.00039984006397441024,452,0.9860557768924303
b6e_robust_043,60311,5,side_tfc_dphi,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_within_state_shuffle,0.1826173099873654,0.009496797415738,0.1899526359456534,0.00039984006397441024,452,0.9860557768924303
b6e_robust_043,60311,5,side_tfc_dphi,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_oracle,0.1826173099873654,1.067896279433008,-0.8903138386285118,1.0,452,0.9860557768924303
b6e_robust_044,60311,5,side_tfc_dphi,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_balanced_pool_shuffle,0.15588165832258488,0.14088575481899066,0.031189132172532986,0.08436625349860057,442,0.9860557768924303
b6e_robust_044,60311,5,side_tfc_dphi,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_frequency_matched_random,0.15588165832258488,0.0024755234712605296,0.13416466672193247,0.00039984006397441024,442,0.9860557768924303
b6e_robust_044,60311,5,side_tfc_dphi,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_performance_matched_random,0.15588165832258488,0.11293279055606566,0.07054938259899375,0.0027988804478208716,442,0.9860557768924303
b6e_robust_044,60311,5,side_tfc_dphi,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_within_state_shuffle,0.15588165832258488,0.018550480725904876,0.15043966978022297,0.00039984006397441024,442,0.9860557768924303
b6e_robust_044,60311,5,side_tfc_dphi,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_oracle,0.15588165832258488,1.0578887394678889,-0.9017723260776995,1.0,442,0.9860557768924303
b6e_robust_045,60311,5,side_tfc_dphi,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_balanced_pool_shuffle,0.17453761219147432,0.09298847724985865,0.08115768908551269,0.0007996801279488205,462,0.9860557768924303
b6e_robust_045,60311,5,side_tfc_dphi,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_frequency_matched_random,0.17453761219147432,-0.00819984166457513,0.17713763780264744,0.00039984006397441024,462,0.9860557768924303
b6e_robust_045,60311,5,side_tfc_dphi,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_performance_matched_random,0.17453761219147432,0.07506130449806367,0.09910085648845612,0.0007996801279488205,462,0.9860557768924303
b6e_robust_045,60311,5,side_tfc_dphi,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_within_state_shuffle,0.17453761219147432,0.009931155549138298,0.1659207218142097,0.00039984006397441024,462,0.9860557768924303
b6e_robust_045,60311,5,side_tfc_dphi,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_oracle,0.17453761219147432,1.1117820538752037,-0.9621673605021344,1.0,462,0.9860557768924303
b6e_robust_046,60311,5,side_tfc_dphi,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_balanced_pool_shuffle,0.17698871022679485,0.07994547090192587,0.08859428369835956,0.0011995201919232307,460,0.9860557768924303
b6e_robust_046,60311,5,side_tfc_dphi,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_frequency_matched_random,0.17698871022679485,-0.006501214098734068,0.17121295117695903,0.00039984006397441024,460,0.9860557768924303
b6e_robust_046,60311,5,side_tfc_dphi,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_performance_matched_random,0.17698871022679485,0.06310911650055623,0.10950409488963536,0.00039984006397441024,460,0.9860557768924303
b6e_robust_046,60311,5,side_tfc_dphi,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_within_state_shuffle,0.17698871022679485,0.004617892149661478,0.1736971477016327,0.00039984006397441024,460,0.9860557768924303
b6e_robust_046,60311,5,side_tfc_dphi,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_oracle,0.17698871022679485,1.112498704331316,-0.954365627667368,1.0,460,0.9860557768924303
b6e_robust_047,60311,5,side_tfc_dphi,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_balanced_pool_shuffle,0.18864644381625068,0.11155773099887437,0.0689153064723464,0.003198720511795282,458,0.9860557768924303
b6e_robust_047,60311,5,side_tfc_dphi,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_frequency_matched_random,0.18864644381625068,0.011964794539705803,0.17594927436232338,0.00039984006397441024,458,0.9860557768924303
b6e_robust_047,60311,5,side_tfc_dphi,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_performance_matched_random,0.18864644381625068,0.0997952394264497,0.08782892900810763,0.0007996801279488205,458,0.9860557768924303
b6e_robust_047,60311,5,side_tfc_dphi,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_within_state_shuffle,0.18864644381625068,0.010262865428083023,0.18873683386710435,0.00039984006397441024,458,0.9860557768924303
b6e_robust_047,60311,5,side_tfc_dphi,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_oracle,0.18864644381625068,1.0019491603225386,-0.8368539117521424,1.0,458,0.9860557768924303
b6e_robust_048,60311,5,side_tfc_dphi,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_balanced_pool_shuffle,0.13267021121537984,0.12471929666424052,0.022259244104375197,0.17792882846861255,449,0.9860557768924303
b6e_robust_048,60311,5,side_tfc_dphi,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_frequency_matched_random,0.13267021121537984,0.006150070685271289,0.11513197315279784,0.0023990403838464614,449,0.9860557768924303
b6e_robust_048,60311,5,side_tfc_dphi,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_performance_matched_random,0.13267021121537984,0.10140487322768713,0.05391801464546808,0.01599360255897641,449,0.9860557768924303
b6e_robust_048,60311,5,side_tfc_dphi,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_within_state_shuffle,0.13267021121537984,0.017816030378688355,0.12034897424642407,0.00039984006397441024,449,0.9860557768924303
b6e_robust_048,60311,5,side_tfc_dphi,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_oracle,0.13267021121537984,0.9944777980181898,-0.8756070501240647,1.0,449,0.9860557768924303
b6e_robust_049,60312,5,coarse,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_balanced_pool_shuffle,-0.016447572024852485,-0.06423948597169682,0.06520701975391902,0.0023990403838464614,457,0.5278884462151394
