control_level,endpoint,direction,fold,label,idx_in_session,control_state,access_readout,baseline_max,access_effect
direction_label_only,z_reward,A_to_C_to_B,0,P23,380.0,direction_code=q2,0.17847664681003442,1.6695878211063098,-1.4911111742962753
direction_label_only,z_reward,A_to_C_to_B,0,P24,6.0,direction_code=q2,0.427357210388898,1.2279775089016254,-0.8006202985127273
direction_label_only,z_reward,A_to_C_to_B,0,P24,13.0,direction_code=q2,-0.16786688022668095,0.2465676039907012,-0.41443448421738216
direction_label_only,z_reward,A_to_C_to_B,0,P24,33.0,direction_code=q2,-0.13000121193912734,0.377527051576904,-0.5075282635160314
direction_label_only,z_reward,A_to_C_to_B,0,P24,49.0,direction_code=q2,0.15614483155618963,1.0593745560862604,-0.9032297245300708
direction_label_only,z_reward,A_to_C_to_B,0,P24,75.0,direction_code=q2,0.7422700400440144,0.798329881743878,-0.056059841699863555
direction_label_only,z_reward,A_to_C_to_B,0,P24,101.0,direction_code=q2,0.7433766055103825,1.4281650662349725,-0.68478846072459
direction_label_only,z_reward,A_to_C_to_B,0,P24,111.0,direction_code=q2,0.5235951501741247,2.258817478281172,-1.7352223281070474
direction_label_only,z_reward,A_to_C_to_B,0,P24,124.0,direction_code=q2,-0.6045310746892567,-0.6304318891322644,0.025900814443007736
direction_label_only,z_reward,A_to_C_to_B,0,P24,167.0,direction_code=q2,-0.29474989726055106,-0.284663984151383,-0.010085913109168065
direction_label_only,z_reward,A_to_C_to_B,0,P24,174.0,direction_code=q2,-0.18460294134028948,0.605519791066539,-0.7901227324068285
direction_label_only,z_reward,A_to_C_to_B,0,P24,199.0,direction_code=q2,0.08377445921402346,1.1219137152889995,-1.038139256074976
direction_label_only,z_reward,A_to_C_to_B,0,P24,228.0,direction_code=q2,-0.14649233803551914,-0.10441921156354297,-0.04207312647197617
direction_label_only,z_reward,A_to_C_to_B,0,P24,254.0,direction_code=q2,-0.09715912788573441,0.17940375505616088,-0.2765628829418953
direction_label_only,z_reward,A_to_C_to_B,0,P24,280.0,direction_code=q2,0.6638329842569366,4.290940145455396,-3.6271071611984596
direction_label_only,z_reward,A_to_C_to_B,0,P24,296.0,direction_code=q2,0.3818981269782497,0.41727639629422003,-0.03537826931597032
direction_label_only,z_reward,A_to_C_to_B,0,P24,303.0,direction_code=q2,1.5558000612981149,2.4170101000718556,-0.8612100387737407
direction_label_only,z_reward,A_to_C_to_B,0,P24,335.0,direction_code=q2,1.0324129304045495,1.0558516765585104,-0.02343874615396091
direction_label_only,z_reward,A_to_C_to_B,0,P24,368.0,direction_code=q2,-0.26824295432101103,0.6763173984052899,-0.9445603527263009
direction_label_only,z_reward,A_to_C_to_B,0,P24,377.0,direction_code=q2,-0.4669273370062197,0.04659935980775536,-0.513526696813975
direction_label_only,z_reward,A_to_C_to_B,0,P24,381.0,direction_code=q2,-0.3135472473368578,0.010877672362157167,-0.32442491969901494
direction_label_only,z_reward,A_to_C_to_B,0,P24,395.0,direction_code=q2,-0.2895070111016439,0.3781164062815592,-0.6676234173832031
direction_label_only,z_reward,A_to_C_to_B,0,P24,417.0,direction_code=q2,0.0,0.0,0.0
direction_label_only,z_reward,A_to_C_to_B,0,P5,6.0,direction_code=q3,0.49410781400745185,0.45882411041111226,0.03528370359633959
direction_label_only,z_reward,A_to_C_to_B,0,P5,13.0,direction_code=q3,0.5102967741840905,1.184077560706012,-0.6737807865219214
direction_label_only,z_reward,A_to_C_to_B,0,P5,24.0,direction_code=q3,0.4826214698472031,0.7902771689774326,-0.3076556991302295
direction_label_only,z_reward,A_to_C_to_B,0,P5,37.0,direction_code=q3,0.44261510601694387,1.814905573938139,-1.3722904679211951
direction_label_only,z_reward,A_to_C_to_B,0,P5,47.0,direction_code=q3,0.4096839076087728,2.224262974559132,-1.8145790669503592
direction_label_only,z_reward,A_to_C_to_B,0,P5,65.0,direction_code=q3,-0.3059991569432579,-0.2549647312126501,-0.05103442573060779
direction_label_only,z_reward,A_to_C_to_B,0,P5,109.0,direction_code=q3,-0.3817469464253901,-0.13218442244576892,-0.24956252397962117
direction_label_only,z_reward,A_to_C_to_B,0,P5,131.0,direction_code=q3,-0.2443797341332251,1.777870056723303,-2.0222497908565282
direction_label_only,z_reward,A_to_C_to_B,0,P5,150.0,direction_code=q3,-0.07411457202245963,1.0908558274042761,-1.1649703994267357
direction_label_only,z_reward,A_to_C_to_B,0,P5,157.0,direction_code=q3,-0.5607563122695418,0.28212808617006474,-0.8428843984396066
direction_label_only,z_reward,A_to_C_to_B,0,P5,173.0,direction_code=q3,0.09097511617858794,0.07735216189187397,0.013622954286713979
direction_label_only,z_reward,A_to_C_to_B,0,P5,200.0,direction_code=q3,0.5822810596776928,2.180845584948476,-1.5985645252707832
direction_label_only,z_reward,A_to_C_to_B,0,P5,209.0,direction_code=q3,0.25123443159940506,1.6565676929001913,-1.4053332613007863
direction_label_only,z_reward,A_to_C_to_B,0,P5,221.0,direction_code=q3,-0.7517327788760476,-0.39677972736668443,-0.3549530515093632
direction_label_only,z_reward,A_to_C_to_B,0,P5,242.0,direction_code=q3,-0.49971168916818387,-0.06620340708385727,-0.43350828208432657
direction_label_only,z_reward,A_to_C_to_B,0,P5,336.0,direction_code=q3,-0.3077407723326727,0.6080063624881581,-0.9157471348208308
direction_label_only,z_reward,A_to_C_to_B,0,P5,342.0,direction_code=q3,0.7662098312924084,1.2494184257834702,-0.4832085944910618
direction_label_only,z_reward,A_to_C_to_B,0,P5,351.0,direction_code=q3,-0.7826706755785734,0.3606293587495356,-1.143300034328109
direction_label_only,z_reward,A_to_C_to_B,0,P5,369.0,direction_code=q3,-0.4365627961961135,-0.11121777544409917,-0.3253450207520143
direction_label_only,z_reward,A_to_C_to_B,0,P5,382.0,direction_code=q3,-0.10949757751833378,-0.13158807449852172,0.022090496980187946
direction_label_only,z_reward,A_to_C_to_B,0,P5,391.0,direction_code=q3,-0.1768108272538721,1.2384324347355287,-1.4152432619894006
direction_label_only,z_reward,A_to_C_to_B,0,P5,402.0,direction_code=q3,-0.47419064434657565,-0.44833748079005004,-0.025853163556525616
direction_label_only,z_reward,A_to_C_to_B,1,P1,42.0,direction_code=q1,-0.014974147838527851,0.23874259993798955,-0.2537167477765174
direction_label_only,z_reward,A_to_C_to_B,1,P1,53.0,direction_code=q1,-0.13093912173994862,0.27105184120500864,-0.4019909629449573
direction_label_only,z_reward,A_to_C_to_B,1,P1,66.0,direction_code=q1,-0.25532606503500815,-0.11240762471671713,-0.14291844031829104
direction_label_only,z_reward,A_to_C_to_B,1,P1,85.0,direction_code=q1,0.03162894928687446,0.3980827009213903,-0.3664537516345159
direction_label_only,z_reward,A_to_C_to_B,1,P1,86.0,direction_code=q1,-0.06783536474460423,0.39464251403717204,-0.46247787878177626
direction_label_only,z_reward,A_to_C_to_B,1,P1,102.0,direction_code=q1,0.0479766844865358,0.8250719898715565,-0.7770953053850207
direction_label_only,z_reward,A_to_C_to_B,1,P1,114.0,direction_code=q1,-0.3592262615279187,0.3643920326028562,-0.7236182941307749
direction_label_only,z_reward,A_to_C_to_B,1,P1,135.0,direction_code=q1,-0.007186050619418016,0.42706140166106754,-0.43424745228048556
direction_label_only,z_reward,A_to_C_to_B,1,P1,145.0,direction_code=q1,-0.12688015050498674,-0.1796107088980925,0.05273055839310575
direction_label_only,z_reward,A_to_C_to_B,1,P1,155.0,direction_code=q1,0.6386401364318129,0.6416854206739528,-0.0030452842421399007
direction_label_only,z_reward,A_to_C_to_B,1,P1,164.0,direction_code=q1,-0.3083576939112563,-0.3254742262239457,0.017116532312689392
direction_label_only,z_reward,A_to_C_to_B,1,P1,169.0,direction_code=q1,-0.3778682058616156,-0.4195961830615734,0.0417279771999578
direction_label_only,z_reward,A_to_C_to_B,1,P1,192.0,direction_code=q1,-0.31077584900021193,0.22187920902976552,-0.5326550580299775
direction_label_only,z_reward,A_to_C_to_B,1,P1,218.0,direction_code=q1,0.013267756989223334,0.011510311914277038,0.0017574450749462955
direction_label_only,z_reward,A_to_C_to_B,1,P1,255.0,direction_code=q1,0.12934996001839205,0.09991751910410465,0.0294324409142874
direction_label_only,z_reward,A_to_C_to_B,1,P1,258.0,direction_code=q1,-0.4173961342757765,-0.4186095427032559,0.0012134084274794121
direction_label_only,z_reward,A_to_C_to_B,1,P1,265.0,direction_code=q1,-0.20399980220123493,-0.21303899276849084,0.009039190567255911
direction_label_only,z_reward,A_to_C_to_B,1,P1,271.0,direction_code=q1,0.5113661292957591,0.44332324059411216,0.06804288870164693
direction_label_only,z_reward,A_to_C_to_B,1,P1,281.0,direction_code=q1,-0.4795194929480129,-0.48575950952823577,0.006240016580222885
direction_label_only,z_reward,A_to_C_to_B,1,P1,300.0,direction_code=q1,-0.09373350939355958,0.3598323642566379,-0.45356587365019746
direction_label_only,z_reward,A_to_C_to_B,1,P1,302.0,direction_code=q1,-0.31117989556917874,0.366693738483463,-0.6778736340526417
direction_label_only,z_reward,A_to_C_to_B,1,P1,317.0,direction_code=q1,0.255257441138652,2.1389810860230374,-1.8837236448843853
direction_label_only,z_reward,A_to_C_to_B,1,P1,330.0,direction_code=q1,0.013751252319214008,2.0734849254830934,-2.0597336731638793
