mode,endpoint,direction,control_level,mean_true_c,mean_control,effect_true_minus_control,p_true_greater,n_pairs,c_beats_control
linear_c_state,z_reward,B_to_C_to_A,factorisation_path_consistent,-0.6137270777317783,-0.7353973084029012,0.12167023067112293,0.0001999600079984003,145,True
linear_c_state,z_reward,B_to_C_to_A,factorisation_path_shuffled,-0.6137270777317783,-0.7353973084029012,0.12167023067112293,0.0003999200159968006,145,True
linear_c_state,z_reward,B_to_C_to_A,factorisation_path_mismatch_train_test,-0.6137270777317783,-0.7353973084029012,0.12167023067112293,0.0001999600079984003,145,True
linear_c_state,rank_reward,A_to_C_to_B,direction_label_only,-0.6064597123342564,-0.6997511027990789,0.09329139046482259,0.0005998800239952009,145,True
linear_c_state,rank_reward,A_to_C_to_B,communication_direction_only,-0.6064597123342564,-0.46405966266619847,-0.142400049668058,1.0,145,False
linear_c_state,rank_reward,A_to_C_to_B,symmetric_midpoint_control,-0.6064597123342564,-0.4935769602189241,-0.11288275211533229,0.9988002399520096,145,False
linear_c_state,rank_reward,A_to_C_to_B,sender_receiver_transfer_control,-0.6064597123342564,-0.43782745878469503,-0.16863225354956146,1.0,145,False
linear_c_state,rank_reward,A_to_C_to_B,asymmetric_standpoint_control,-0.6064597123342564,-0.46031851953707037,-0.14614119279718607,1.0,145,False
linear_c_state,rank_reward,A_to_C_to_B,standpoint_inverted_control,-0.6064597123342564,-0.44741208782248215,-0.15904762451177418,1.0,145,False
linear_c_state,rank_reward,A_to_C_to_B,endpoint_o1o2_reference,-0.6064597123342564,-0.3007770003191647,-0.3056827120150917,1.0,145,False
linear_c_state,rank_reward,A_to_C_to_B,endpoint_o1o2_direction_swapped,-0.6064597123342564,-0.6877775746418667,0.08131786230761022,0.003599280143971206,145,True
linear_c_state,rank_reward,A_to_C_to_B,endpoint_o1o2_asymmetric_standpoint,-0.6064597123342564,-0.5457897483935453,-0.060669963940711086,0.9486102779444111,145,False
linear_c_state,rank_reward,A_to_C_to_B,endpoint_o1o2_standpoint_inverted,-0.6064597123342564,-0.5126391065242221,-0.09382060581003432,0.989002199560088,145,False
linear_c_state,rank_reward,A_to_C_to_B,standpoint_consistent_split_operator,-0.6064597123342564,-0.44810406175478606,-0.1583556505794704,1.0,145,False
linear_c_state,rank_reward,A_to_C_to_B,standpoint_inverted_split_operator,-0.6064597123342564,-0.44741208782248215,-0.15904762451177418,1.0,145,False
linear_c_state,rank_reward,A_to_C_to_B,standpoint_operator_side_only,-0.6064597123342564,-0.4278118296561423,-0.17864788267811418,1.0,145,False
linear_c_state,rank_reward,A_to_C_to_B,standpoint_wrong_operator_side_only,-0.6064597123342564,-0.4629835961544362,-0.14347611617982028,1.0,145,False
linear_c_state,rank_reward,A_to_C_to_B,standpoint_consistent_operator_contrast,-0.6064597123342564,-0.5069593034938435,-0.09950040884041286,0.999000199960008,145,False
linear_c_state,rank_reward,A_to_C_to_B,standpoint_inverted_operator_contrast,-0.6064597123342564,-0.5061423217938689,-0.10031739054038756,0.9986002799440112,145,False
linear_c_state,rank_reward,A_to_C_to_B,standpoint_contrast_with_side_polarity,-0.6064597123342564,-0.4973065315533394,-0.10915318078091699,0.9986002799440112,145,False
linear_c_state,rank_reward,A_to_C_to_B,standpoint_inverted_contrast_with_side_polarity,-0.6064597123342564,-0.49689086506410596,-0.10956884727015052,0.9992001599680064,145,False
linear_c_state,rank_reward,A_to_C_to_B,mismatch_train_consistent_test_inverted,-0.6064597123342564,-0.9411755531982666,0.3347158408640102,0.0001999600079984003,145,True
linear_c_state,rank_reward,A_to_C_to_B,mismatch_train_endpoint_test_direction_swapped,-0.6064597123342564,-0.6994353914853254,0.09297567915106901,0.016796640671865627,145,True
linear_c_state,rank_reward,A_to_C_to_B,fixed_b6p_direction_mask,-0.6064597123342564,-0.6749016122290518,0.06844189989479531,0.0001999600079984003,145,True
linear_c_state,rank_reward,A_to_C_to_B,fixed_b6p_swapped_mask,-0.6064597123342564,-0.6688923820567325,0.062432669722476,0.04039192161567687,145,True
linear_c_state,rank_reward,A_to_C_to_B,fixed_receiver_pair_mask,-0.6064597123342564,-0.7194404620924488,0.1129807497581924,0.0001999600079984003,145,True
