heldout_label,selection_mode,selection_value,fold_status,c_representation,topology_arm,n_nodes,n_directed_edges,n_seed_events,mean_seed_strength,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,topology_notes
P6,quantile,0.7,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,6,0.10955740635620699,-0.0006064682825507537,0.019972251304749687,C12 capacity-preserving target-shuffled control
P6,quantile,0.7,valid,receiver_standpoint_magnitude_c,c10,10,40,6,0.10955740635620699,-0.0071791001279762415,0.015561512791945141,"C10(1,2) neighbouring-cycle control"
P6,quantile,0.7,valid,receiver_standpoint_magnitude_c,c11,11,44,6,0.10955740635620699,-0.005878855123132072,0.015130760914100778,"C11(1,2) neighbouring-cycle control"
P6,quantile,0.7,valid,receiver_standpoint_magnitude_c,c13,13,52,6,0.10955740635620699,-0.013622673405412912,0.033283695775372255,"C13(1,2) neighbouring-cycle control"
P6,quantile,0.7,valid,receiver_standpoint_magnitude_c,c14,14,56,6,0.10955740635620699,-0.004514207074300899,0.014088413062798415,"C14(1,2) neighbouring-cycle control"
P7,quantile,0.7,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,3,0.14297743697005064,-0.03487429361422528,0.057833321700076185,12 nodes with no coupling edges
P7,quantile,0.7,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,3,0.14297743697005064,-0.013047049245747087,0.03591921690587216,primary Luke/D12RG normalized readout candidate
P7,quantile,0.7,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,3,0.14297743697005064,-0.011324168529928095,0.05383964188725072,"C12(1,2) with all directed arrows reversed"
P7,quantile,0.7,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,3,0.14297743697005064,-0.008000988647114373,0.020938519903840356,degree-matched C12 side-correspondence-broken control
P7,quantile,0.7,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,3,0.14297743697005064,-0.008976432634785023,0.031462075493799514,C12 capacity-preserving target-shuffled control
P7,quantile,0.7,valid,receiver_standpoint_magnitude_c,c10,10,40,3,0.14297743697005064,-0.003490752271607477,0.03548519025187715,"C10(1,2) neighbouring-cycle control"
P7,quantile,0.7,valid,receiver_standpoint_magnitude_c,c11,11,44,3,0.14297743697005064,0.01184143697300949,0.044631032644599375,"C11(1,2) neighbouring-cycle control"
P7,quantile,0.7,valid,receiver_standpoint_magnitude_c,c13,13,52,3,0.14297743697005064,0.00692053947606711,0.04118720513802749,"C13(1,2) neighbouring-cycle control"
P7,quantile,0.7,valid,receiver_standpoint_magnitude_c,c14,14,56,3,0.14297743697005064,0.004628791590017848,0.037890234664263715,"C14(1,2) neighbouring-cycle control"
P8,quantile,0.7,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,3,0.1351169411447666,-0.026991088652382648,0.10213536120323777,12 nodes with no coupling edges
P8,quantile,0.7,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,3,0.1351169411447666,0.01884414119226816,0.05485710890974048,primary Luke/D12RG normalized readout candidate
P8,quantile,0.7,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,3,0.1351169411447666,0.0041655047398433944,0.035407433361541014,"C12(1,2) with all directed arrows reversed"
P8,quantile,0.7,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,3,0.1351169411447666,0.006384399307105926,0.03714765269665637,degree-matched C12 side-correspondence-broken control
P8,quantile,0.7,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,3,0.1351169411447666,-0.00486897313256093,0.04875002858548662,C12 capacity-preserving target-shuffled control
P8,quantile,0.7,valid,receiver_standpoint_magnitude_c,c10,10,40,3,0.1351169411447666,0.009632620265007857,0.04390885055999763,"C10(1,2) neighbouring-cycle control"
P8,quantile,0.7,valid,receiver_standpoint_magnitude_c,c11,11,44,3,0.1351169411447666,0.007600255843908704,0.03422032353998586,"C11(1,2) neighbouring-cycle control"
P8,quantile,0.7,valid,receiver_standpoint_magnitude_c,c13,13,52,3,0.1351169411447666,-0.0030085988112358085,0.05569553262662232,"C13(1,2) neighbouring-cycle control"
P8,quantile,0.7,valid,receiver_standpoint_magnitude_c,c14,14,56,3,0.1351169411447666,-0.005924949350407715,0.04880857970798501,"C14(1,2) neighbouring-cycle control"
P9,quantile,0.7,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,4,0.09218046440260855,0.009511487825859984,0.030431420796072854,12 nodes with no coupling edges
P9,quantile,0.7,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,4,0.09218046440260855,-0.016786787518638758,0.02218077021907101,primary Luke/D12RG normalized readout candidate
P9,quantile,0.7,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,4,0.09218046440260855,0.0018355717941428821,0.02699257609224532,"C12(1,2) with all directed arrows reversed"
P9,quantile,0.7,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,4,0.09218046440260855,-0.00014067416848183027,0.012198905317715268,degree-matched C12 side-correspondence-broken control
P9,quantile,0.7,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,4,0.09218046440260855,0.012019200656600407,0.032107004324382536,C12 capacity-preserving target-shuffled control
P9,quantile,0.7,valid,receiver_standpoint_magnitude_c,c10,10,40,4,0.09218046440260855,0.002814272199832634,0.021760547918183586,"C10(1,2) neighbouring-cycle control"
P9,quantile,0.7,valid,receiver_standpoint_magnitude_c,c11,11,44,4,0.09218046440260855,-0.013830712773242682,0.022648015873523324,"C11(1,2) neighbouring-cycle control"
P9,quantile,0.7,valid,receiver_standpoint_magnitude_c,c13,13,52,4,0.09218046440260855,0.0024879707220582716,0.02660665989691842,"C13(1,2) neighbouring-cycle control"
P9,quantile,0.7,valid,receiver_standpoint_magnitude_c,c14,14,56,4,0.09218046440260855,-0.014531091292851468,0.02145590585709051,"C14(1,2) neighbouring-cycle control"
P1,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,3,0.11412605364644605,0.008721760013278524,0.029386190024946312,12 nodes with no coupling edges
P1,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,3,0.11412605364644605,-0.028714888339607003,0.030491229418158874,primary Luke/D12RG normalized readout candidate
P1,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,3,0.11412605364644605,0.008404488570551842,0.05880090589308235,"C12(1,2) with all directed arrows reversed"
P1,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,3,0.11412605364644605,0.018745545030496618,0.044320010245122984,degree-matched C12 side-correspondence-broken control
P1,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,3,0.11412605364644605,-0.009897522324406563,0.0537015465204899,C12 capacity-preserving target-shuffled control
P1,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,3,0.11412605364644605,-0.0007920044962689991,0.03659443741272138,"C10(1,2) neighbouring-cycle control"
P1,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,3,0.11412605364644605,0.02342652218041653,0.03667906736464125,"C11(1,2) neighbouring-cycle control"
P1,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,3,0.11412605364644605,-0.0008169284783896685,0.03645869129556314,"C13(1,2) neighbouring-cycle control"
P1,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,3,0.11412605364644605,0.006744954515136227,0.05514998762846375,"C14(1,2) neighbouring-cycle control"
P10,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,5,0.0858939699251782,0.0035858990265214548,0.0255864505620224,12 nodes with no coupling edges
P10,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,5,0.0858939699251782,-0.003857300300483851,0.024690796754049702,primary Luke/D12RG normalized readout candidate
P10,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,5,0.0858939699251782,0.0029368878496454725,0.015786148424936367,"C12(1,2) with all directed arrows reversed"
P10,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,5,0.0858939699251782,0.0026702504931083158,0.03329412315990972,degree-matched C12 side-correspondence-broken control
P10,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,5,0.0858939699251782,0.0036516445290595,0.01643296825444359,C12 capacity-preserving target-shuffled control
P10,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,5,0.0858939699251782,-0.0029980136204278106,0.013820438275104142,"C10(1,2) neighbouring-cycle control"
P10,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,5,0.0858939699251782,0.002059521483809398,0.017451835200729116,"C11(1,2) neighbouring-cycle control"
P10,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,5,0.0858939699251782,-0.0033045272219009263,0.022307717852325274,"C13(1,2) neighbouring-cycle control"
P10,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,5,0.0858939699251782,0.0008801771658869888,0.017952946271077862,"C14(1,2) neighbouring-cycle control"
P11,quantile,0.75,diagnostic_only,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,1,0.1,,,12 nodes with no coupling edges
P11,quantile,0.75,diagnostic_only,receiver_standpoint_magnitude_c,c12_1_2,12,48,1,0.1,,,primary Luke/D12RG normalized readout candidate
P11,quantile,0.75,diagnostic_only,receiver_standpoint_magnitude_c,c12_reversed,12,48,1,0.1,,,"C12(1,2) with all directed arrows reversed"
P11,quantile,0.75,diagnostic_only,receiver_standpoint_magnitude_c,c12_side_broken,12,48,1,0.1,,,degree-matched C12 side-correspondence-broken control
P11,quantile,0.75,diagnostic_only,receiver_standpoint_magnitude_c,c12_shuffled,12,48,1,0.1,,,C12 capacity-preserving target-shuffled control
P11,quantile,0.75,diagnostic_only,receiver_standpoint_magnitude_c,c10,10,40,1,0.1,,,"C10(1,2) neighbouring-cycle control"
P11,quantile,0.75,diagnostic_only,receiver_standpoint_magnitude_c,c11,11,44,1,0.1,,,"C11(1,2) neighbouring-cycle control"
P11,quantile,0.75,diagnostic_only,receiver_standpoint_magnitude_c,c13,13,52,1,0.1,,,"C13(1,2) neighbouring-cycle control"
P11,quantile,0.75,diagnostic_only,receiver_standpoint_magnitude_c,c14,14,56,1,0.1,,,"C14(1,2) neighbouring-cycle control"
P12,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,3,0.1297230299169875,0.007692507153259594,0.04928392540738018,12 nodes with no coupling edges
P12,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,3,0.1297230299169875,0.005836310144294243,0.02397210635964371,primary Luke/D12RG normalized readout candidate
P12,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,3,0.1297230299169875,-0.015145632744210442,0.04046041695833205,"C12(1,2) with all directed arrows reversed"
P12,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,3,0.1297230299169875,0.02352897954430329,0.029919416734702,degree-matched C12 side-correspondence-broken control
P12,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,3,0.1297230299169875,0.003054973368553572,0.04912516449570044,C12 capacity-preserving target-shuffled control
P12,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,3,0.1297230299169875,-0.020191096107192368,0.02155954665672615,"C10(1,2) neighbouring-cycle control"
P12,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,3,0.1297230299169875,0.004077925474976751,0.039539263904929955,"C11(1,2) neighbouring-cycle control"
P12,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,3,0.1297230299169875,-0.0015399038148932384,0.03533175907046051,"C13(1,2) neighbouring-cycle control"
P12,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,3,0.1297230299169875,0.0059590876452498,0.040526365587360454,"C14(1,2) neighbouring-cycle control"
P13,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,8,0.07940508015205336,0.0006739384576568932,0.02152366541086268,12 nodes with no coupling edges
P13,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,8,0.07940508015205336,0.0013974383243246641,0.008567789149292192,primary Luke/D12RG normalized readout candidate
P13,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,8,0.07940508015205336,0.011241246477945895,0.014993008378254702,"C12(1,2) with all directed arrows reversed"
P13,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,8,0.07940508015205336,0.0006206589983381057,0.009719774391903397,degree-matched C12 side-correspondence-broken control
P13,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,8,0.07940508015205336,0.001577771155267742,0.012008747692873294,C12 capacity-preserving target-shuffled control
P13,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,8,0.07940508015205336,0.004999955429026205,0.013310509372052092,"C10(1,2) neighbouring-cycle control"
P13,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,8,0.07940508015205336,0.004216991917029284,0.01614118509698919,"C11(1,2) neighbouring-cycle control"
P13,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,8,0.07940508015205336,0.003186247045852745,0.011954548278127012,"C13(1,2) neighbouring-cycle control"
P13,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,8,0.07940508015205336,-0.005358225528110294,0.009386371240019703,"C14(1,2) neighbouring-cycle control"
P14,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,4,0.10013648141027905,0.016373736622686503,0.030825153387855592,12 nodes with no coupling edges
P14,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,4,0.10013648141027905,-0.0024935538078221186,0.024120897682172904,primary Luke/D12RG normalized readout candidate
P14,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,4,0.10013648141027905,0.011489049429022194,0.02116018587632211,"C12(1,2) with all directed arrows reversed"
P14,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,4,0.10013648141027905,-0.007888567365800072,0.022415398892238626,degree-matched C12 side-correspondence-broken control
P14,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,4,0.10013648141027905,-0.0008788622903530375,0.020655250712991586,C12 capacity-preserving target-shuffled control
P14,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,4,0.10013648141027905,0.0021771876729210445,0.012579021091561362,"C10(1,2) neighbouring-cycle control"
P14,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,4,0.10013648141027905,-0.010250241834933083,0.015797821737963194,"C11(1,2) neighbouring-cycle control"
P14,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,4,0.10013648141027905,0.008773182486042037,0.018404868938570927,"C13(1,2) neighbouring-cycle control"
P14,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,4,0.10013648141027905,-0.012932364220949894,0.026797615673870782,"C14(1,2) neighbouring-cycle control"
P15,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,6,0.11359178902822466,-3.697303018385011e-05,0.012911538792976091,12 nodes with no coupling edges
P15,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,6,0.11359178902822466,0.0046531113988786885,0.01575852473340326,primary Luke/D12RG normalized readout candidate
P15,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,6,0.11359178902822466,0.0032832400230102567,0.009171016467299405,"C12(1,2) with all directed arrows reversed"
P15,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,6,0.11359178902822466,0.003540449484915295,0.01232359411320806,degree-matched C12 side-correspondence-broken control
P15,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,6,0.11359178902822466,0.0015640465531358925,0.019834326124489664,C12 capacity-preserving target-shuffled control
P15,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,6,0.11359178902822466,-0.0029259389114110693,0.013878951813493271,"C10(1,2) neighbouring-cycle control"
P15,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,6,0.11359178902822466,0.0007911916155732462,0.018951428741825902,"C11(1,2) neighbouring-cycle control"
P15,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,6,0.11359178902822466,-0.0010700028596118234,0.018607448062731756,"C13(1,2) neighbouring-cycle control"
P15,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,6,0.11359178902822466,-0.0008195908396882891,0.020192644419141984,"C14(1,2) neighbouring-cycle control"
P16,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,5,0.08887782854408549,0.002641087304200784,0.029232509344500196,12 nodes with no coupling edges
P16,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,5,0.08887782854408549,-0.0008612710267726717,0.018767414247308656,primary Luke/D12RG normalized readout candidate
P16,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,5,0.08887782854408549,0.006473094319783999,0.018171767424730062,"C12(1,2) with all directed arrows reversed"
P16,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,5,0.08887782854408549,-0.007904498017662723,0.02803224909599292,degree-matched C12 side-correspondence-broken control
P16,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,5,0.08887782854408549,-0.007740819651076016,0.01836189930727055,C12 capacity-preserving target-shuffled control
P16,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,5,0.08887782854408549,0.0017120691231860838,0.018894474125106173,"C10(1,2) neighbouring-cycle control"
P16,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,5,0.08887782854408549,-0.001772487658312541,0.02282847625247578,"C11(1,2) neighbouring-cycle control"
P16,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,5,0.08887782854408549,0.002752677879969813,0.017709989446865665,"C13(1,2) neighbouring-cycle control"
P16,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,5,0.08887782854408549,-0.011712465504638447,0.014395967879286735,"C14(1,2) neighbouring-cycle control"
P17,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,5,0.1154689876835977,0.009487830126188434,0.012733299904259069,12 nodes with no coupling edges
P17,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,5,0.1154689876835977,0.005714357850137992,0.03019813773088885,primary Luke/D12RG normalized readout candidate
P17,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,5,0.1154689876835977,0.006400687742082794,0.018781566188722853,"C12(1,2) with all directed arrows reversed"
P17,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,5,0.1154689876835977,0.0049294067760043275,0.021581302072397748,degree-matched C12 side-correspondence-broken control
P17,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,5,0.1154689876835977,0.009584556036160504,0.014360210554189073,C12 capacity-preserving target-shuffled control
P17,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,5,0.1154689876835977,0.0004946211166951623,0.019649925059966003,"C10(1,2) neighbouring-cycle control"
P17,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,5,0.1154689876835977,-0.003832052412897209,0.017354157580654162,"C11(1,2) neighbouring-cycle control"
P17,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,5,0.1154689876835977,-0.005061114068965638,0.018017967218442656,"C13(1,2) neighbouring-cycle control"
P17,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,5,0.1154689876835977,0.0003074891493296783,0.014248508972332135,"C14(1,2) neighbouring-cycle control"
P18,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,3,0.10206926706656462,-0.013437814363737623,0.056846612468062246,12 nodes with no coupling edges
P18,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,3,0.10206926706656462,0.0039209417722019715,0.04040598889383644,primary Luke/D12RG normalized readout candidate
P18,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,3,0.10206926706656462,0.0019293952326008624,0.042121754900084005,"C12(1,2) with all directed arrows reversed"
P18,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,3,0.10206926706656462,0.0357804675219652,0.03421735694022568,degree-matched C12 side-correspondence-broken control
P18,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,3,0.10206926706656462,-0.0007874989690105683,0.02007497953163584,C12 capacity-preserving target-shuffled control
P18,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,3,0.10206926706656462,-0.010093985948617648,0.029995574652907808,"C10(1,2) neighbouring-cycle control"
P18,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,3,0.10206926706656462,-0.004183073145244513,0.028412192525505163,"C11(1,2) neighbouring-cycle control"
P18,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,3,0.10206926706656462,0.011882667707569405,0.030555189073749274,"C13(1,2) neighbouring-cycle control"
P18,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,3,0.10206926706656462,0.005213166450069975,0.022249429878256132,"C14(1,2) neighbouring-cycle control"
P19,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,5,0.12870113111050147,-0.0063887845447755534,0.020710953071764123,12 nodes with no coupling edges
P19,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,5,0.12870113111050147,-0.0031698319490937664,0.014565585112344574,primary Luke/D12RG normalized readout candidate
P19,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,5,0.12870113111050147,0.001657940909723941,0.01650503692664957,"C12(1,2) with all directed arrows reversed"
P19,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,5,0.12870113111050147,0.005209229243138776,0.015208502461627145,degree-matched C12 side-correspondence-broken control
P19,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,5,0.12870113111050147,0.0008691385218989499,0.022327921566697998,C12 capacity-preserving target-shuffled control
P19,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,5,0.12870113111050147,-0.010060072797411458,0.01658707569973997,"C10(1,2) neighbouring-cycle control"
P19,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,5,0.12870113111050147,-0.009670576862171095,0.024691951673857186,"C11(1,2) neighbouring-cycle control"
P19,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,5,0.12870113111050147,-0.0011449981574189944,0.023645815390141545,"C13(1,2) neighbouring-cycle control"
P19,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,5,0.12870113111050147,-0.007222045556909668,0.016941380474985012,"C14(1,2) neighbouring-cycle control"
P2,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,8,0.08535772890732235,0.012242568647667396,0.017350426522742032,12 nodes with no coupling edges
P2,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,8,0.08535772890732235,0.002587908654880091,0.01709011640165558,primary Luke/D12RG normalized readout candidate
P2,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,8,0.08535772890732235,-0.002454178378494156,0.01748214638443324,"C12(1,2) with all directed arrows reversed"
P2,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,8,0.08535772890732235,0.012244541803722536,0.018645676416340334,degree-matched C12 side-correspondence-broken control
P2,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,8,0.08535772890732235,-0.00017741564192031995,0.01637979020615726,C12 capacity-preserving target-shuffled control
P2,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,8,0.08535772890732235,0.00877584685275523,0.023043513230163327,"C10(1,2) neighbouring-cycle control"
P2,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,8,0.08535772890732235,-0.000775154562556108,0.015950255145925695,"C11(1,2) neighbouring-cycle control"
P2,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,8,0.08535772890732235,-0.007032307856484538,0.01972794053183572,"C13(1,2) neighbouring-cycle control"
P2,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,8,0.08535772890732235,0.003919613142570032,0.015765809166393707,"C14(1,2) neighbouring-cycle control"
P20,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,9,0.1137411082560604,0.001243441964149382,0.009184128687772705,12 nodes with no coupling edges
P20,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,9,0.1137411082560604,-0.00014902980131523139,0.008374990967867356,primary Luke/D12RG normalized readout candidate
P20,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,9,0.1137411082560604,-0.0018450759227182775,0.010739858846295946,"C12(1,2) with all directed arrows reversed"
P20,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,9,0.1137411082560604,0.002260386574227666,0.011215449429399093,degree-matched C12 side-correspondence-broken control
P20,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,9,0.1137411082560604,-0.0012379181487199825,0.008208433147463712,C12 capacity-preserving target-shuffled control
P20,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,9,0.1137411082560604,-0.0064915500425705985,0.004347748541413249,"C10(1,2) neighbouring-cycle control"
P20,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,9,0.1137411082560604,-0.0026903928477343894,0.006457845513355908,"C11(1,2) neighbouring-cycle control"
P20,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,9,0.1137411082560604,0.002909593375447652,0.006496168254172097,"C13(1,2) neighbouring-cycle control"
P20,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,9,0.1137411082560604,-0.00010736553361606198,0.01197693096136787,"C14(1,2) neighbouring-cycle control"
P21,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,6,0.11345405509894117,0.0026479211263263458,0.02424632940400206,12 nodes with no coupling edges
P21,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,6,0.11345405509894117,-0.004674867306181674,0.014672743825598189,primary Luke/D12RG normalized readout candidate
P21,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,6,0.11345405509894117,0.005394728203290619,0.013336371091789406,"C12(1,2) with all directed arrows reversed"
P21,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,6,0.11345405509894117,-0.00795163947732753,0.009599053712760694,degree-matched C12 side-correspondence-broken control
P21,quantile,0.75,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,6,0.11345405509894117,-1.6628922535591336e-05,0.025510500566723642,C12 capacity-preserving target-shuffled control
P21,quantile,0.75,valid,receiver_standpoint_magnitude_c,c10,10,40,6,0.11345405509894117,-0.011753819375182455,0.010912096899177912,"C10(1,2) neighbouring-cycle control"
P21,quantile,0.75,valid,receiver_standpoint_magnitude_c,c11,11,44,6,0.11345405509894117,0.0009816868447434662,0.02094573945143165,"C11(1,2) neighbouring-cycle control"
P21,quantile,0.75,valid,receiver_standpoint_magnitude_c,c13,13,52,6,0.11345405509894117,0.0018837154347955427,0.01795711655386222,"C13(1,2) neighbouring-cycle control"
P21,quantile,0.75,valid,receiver_standpoint_magnitude_c,c14,14,56,6,0.11345405509894117,-0.0011386497984750216,0.018308095908083827,"C14(1,2) neighbouring-cycle control"
P22,quantile,0.75,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,3,0.11887841477941445,-0.004154998004303391,0.054858821812701575,12 nodes with no coupling edges
