mode,endpoint,operator_pool,direction,arm,comparison,mean_true,mean_control,effect,p_greater,n_pairs
fes_string_conditioned,gmr72_bridge_composite,no_suppress,A_to_C_to_B,intersection,true_vs_shuffled_c,-0.2696625040205749,-0.27162010301120176,0.0019575989906268155,0.10917816436712657,502
fes_string_conditioned,gmr72_bridge_composite,no_suppress,A_to_C_to_B,intersection,true_vs_phase_rotated,-0.2696625040205749,-0.272658586045591,0.002996082025016104,0.021595680863827234,502
fes_string_conditioned,gmr72_bridge_composite,no_suppress,B_to_C_to_A,intersection,true_vs_random,-0.2723472207726736,-0.2716429642415209,-0.0007042565311527297,0.5420915816836632,502
fes_string_conditioned,gmr72_bridge_composite,no_suppress,B_to_C_to_A,intersection,true_vs_balanced,-0.2723472207726736,-0.27259333193639274,0.0002461111637191452,0.41991601679664065,502
fes_string_conditioned,gmr72_bridge_composite,no_suppress,B_to_C_to_A,intersection,true_vs_performance_matched,-0.2723472207726736,-0.2823761836204247,0.010028962847751116,0.004799040191961607,502
fes_string_conditioned,gmr72_bridge_composite,no_suppress,B_to_C_to_A,intersection,true_vs_shuffled_c,-0.2723472207726736,-0.273073273997771,0.0007260532250974234,0.34593081383723256,502
fes_string_conditioned,gmr72_bridge_composite,no_suppress,B_to_C_to_A,intersection,true_vs_phase_rotated,-0.2723472207726736,-0.2737106499641855,0.0013634291915118782,0.2751449710057988,502
linear_c_state,z_reward,full,A_to_C_to_B,intersection,true_vs_random,-0.6742971622952946,-0.7302872415030963,0.055990079207801746,0.0011997600479904018,502
linear_c_state,z_reward,full,A_to_C_to_B,intersection,true_vs_balanced,-0.6742971622952946,-0.7140804129272932,0.039783250631998564,0.0001999600079984003,502
linear_c_state,z_reward,full,A_to_C_to_B,intersection,true_vs_performance_matched,-0.6742971622952946,-0.7414074471975124,0.06711028490221771,0.0001999600079984003,502
linear_c_state,z_reward,full,A_to_C_to_B,intersection,true_vs_shuffled_c,-0.6742971622952946,-0.7133304901215266,0.03903332782623207,0.001999600079984003,502
linear_c_state,z_reward,full,A_to_C_to_B,intersection,true_vs_phase_rotated,-0.6742971622952946,-0.7160710136759701,0.04177385138067552,0.0015996800639872025,502
linear_c_state,z_reward,full,B_to_C_to_A,intersection,true_vs_random,-0.6602210510932952,-0.700366507702186,0.04014545660889062,0.013597280543891222,502
linear_c_state,z_reward,full,B_to_C_to_A,intersection,true_vs_balanced,-0.6602210510932952,-0.7179173728310504,0.05769632173775512,0.0001999600079984003,502
linear_c_state,z_reward,full,B_to_C_to_A,intersection,true_vs_performance_matched,-0.6602210510932952,-0.7733589976409445,0.11313794654764917,0.0001999600079984003,502
linear_c_state,z_reward,full,B_to_C_to_A,intersection,true_vs_shuffled_c,-0.6602210510932952,-0.7303914530741458,0.07017040198085048,0.0001999600079984003,502
linear_c_state,z_reward,full,B_to_C_to_A,intersection,true_vs_phase_rotated,-0.6602210510932952,-0.7138016916315788,0.053580640538283444,0.0001999600079984003,502
linear_c_state,z_reward,core_5,A_to_C_to_B,intersection,true_vs_random,-0.6462849368367968,-0.7038199022385456,0.05753496540174887,0.0003999200159968006,502
linear_c_state,z_reward,core_5,A_to_C_to_B,intersection,true_vs_balanced,-0.6462849368367968,-0.6843988782875507,0.03811394145075397,0.0001999600079984003,502
linear_c_state,z_reward,core_5,A_to_C_to_B,intersection,true_vs_performance_matched,-0.6462849368367968,-0.7023870822891428,0.05610214545234596,0.0001999600079984003,502
linear_c_state,z_reward,core_5,A_to_C_to_B,intersection,true_vs_shuffled_c,-0.6462849368367968,-0.6790350685027798,0.03275013166598296,0.0033993201359728054,502
linear_c_state,z_reward,core_5,A_to_C_to_B,intersection,true_vs_phase_rotated,-0.6462849368367968,-0.694850631375144,0.048565694538347165,0.0009998000399920016,502
linear_c_state,z_reward,core_5,B_to_C_to_A,intersection,true_vs_random,-0.6430818625147938,-0.683493922556605,0.04041206004181127,0.01279744051189762,502
linear_c_state,z_reward,core_5,B_to_C_to_A,intersection,true_vs_balanced,-0.6430818625147938,-0.6913834539502628,0.048301591435469096,0.0001999600079984003,502
linear_c_state,z_reward,core_5,B_to_C_to_A,intersection,true_vs_performance_matched,-0.6430818625147938,-0.7444786113752779,0.10139674886048414,0.0001999600079984003,502
linear_c_state,z_reward,core_5,B_to_C_to_A,intersection,true_vs_shuffled_c,-0.6430818625147938,-0.7043564776094723,0.06127461509467854,0.0001999600079984003,502
linear_c_state,z_reward,core_5,B_to_C_to_A,intersection,true_vs_phase_rotated,-0.6430818625147938,-0.6981494291797469,0.05506756666495318,0.0003999200159968006,502
linear_c_state,z_reward,no_phase_only,A_to_C_to_B,intersection,true_vs_random,-0.6497980524937287,-0.7072190077930923,0.05742095529936353,0.0001999600079984003,502
linear_c_state,z_reward,no_phase_only,A_to_C_to_B,intersection,true_vs_balanced,-0.6497980524937287,-0.6881569958940789,0.038358943400350086,0.0001999600079984003,502
linear_c_state,z_reward,no_phase_only,A_to_C_to_B,intersection,true_vs_performance_matched,-0.6497980524937287,-0.7074130869731768,0.05761503447944805,0.0001999600079984003,502
linear_c_state,z_reward,no_phase_only,A_to_C_to_B,intersection,true_vs_shuffled_c,-0.6497980524937287,-0.6833557589026236,0.03355770640889482,0.004199160167966407,502
linear_c_state,z_reward,no_phase_only,A_to_C_to_B,intersection,true_vs_phase_rotated,-0.6497980524937287,-0.6973965282882191,0.04759847579449027,0.0009998000399920016,502
linear_c_state,z_reward,no_phase_only,B_to_C_to_A,intersection,true_vs_random,-0.6452676334315228,-0.687643926080171,0.042376292648648145,0.008798240351929614,502
linear_c_state,z_reward,no_phase_only,B_to_C_to_A,intersection,true_vs_balanced,-0.6452676334315228,-0.694940429881638,0.04967279645011514,0.0001999600079984003,502
linear_c_state,z_reward,no_phase_only,B_to_C_to_A,intersection,true_vs_performance_matched,-0.6452676334315228,-0.7481126793740449,0.10284504594252204,0.0001999600079984003,502
linear_c_state,z_reward,no_phase_only,B_to_C_to_A,intersection,true_vs_shuffled_c,-0.6452676334315228,-0.7075877052827639,0.06232007185124108,0.0001999600079984003,502
linear_c_state,z_reward,no_phase_only,B_to_C_to_A,intersection,true_vs_phase_rotated,-0.6452676334315228,-0.7003634889605604,0.0550958555290376,0.0001999600079984003,502
linear_c_state,z_reward,no_suppress,A_to_C_to_B,intersection,true_vs_random,-0.6730028367782735,-0.7296048691574065,0.05660203237913302,0.0001999600079984003,502
linear_c_state,z_reward,no_suppress,A_to_C_to_B,intersection,true_vs_balanced,-0.6730028367782735,-0.7127779499942714,0.03977511321599781,0.0001999600079984003,502
linear_c_state,z_reward,no_suppress,A_to_C_to_B,intersection,true_vs_performance_matched,-0.6730028367782735,-0.7396329087634476,0.06663007198517416,0.0001999600079984003,502
linear_c_state,z_reward,no_suppress,A_to_C_to_B,intersection,true_vs_shuffled_c,-0.6730028367782735,-0.7120833957218833,0.039080558943609775,0.002599480103979204,502
linear_c_state,z_reward,no_suppress,A_to_C_to_B,intersection,true_vs_phase_rotated,-0.6730028367782735,-0.7156053491675224,0.042602512389248996,0.0023995200959808036,502
linear_c_state,z_reward,no_suppress,B_to_C_to_A,intersection,true_vs_random,-0.6598827587159943,-0.6986594829654181,0.03877672424942375,0.02299540091981604,502
linear_c_state,z_reward,no_suppress,B_to_C_to_A,intersection,true_vs_balanced,-0.6598827587159943,-0.7167931131085564,0.05691035439256226,0.0001999600079984003,502
linear_c_state,z_reward,no_suppress,B_to_C_to_A,intersection,true_vs_performance_matched,-0.6598827587159943,-0.7725891380733448,0.11270637935735058,0.0001999600079984003,502
linear_c_state,z_reward,no_suppress,B_to_C_to_A,intersection,true_vs_shuffled_c,-0.6598827587159943,-0.7298502924113911,0.06996753369539674,0.0001999600079984003,502
linear_c_state,z_reward,no_suppress,B_to_C_to_A,intersection,true_vs_phase_rotated,-0.6598827587159943,-0.7135520824053468,0.05366932368935255,0.0001999600079984003,502
linear_c_state,rank_reward,full,A_to_C_to_B,intersection,true_vs_random,-0.6686005937902414,-0.7320071379134409,0.06340654412319942,0.0003999200159968006,502
linear_c_state,rank_reward,full,A_to_C_to_B,intersection,true_vs_balanced,-0.6686005937902414,-0.7143325140564794,0.045731920266237826,0.0001999600079984003,502
linear_c_state,rank_reward,full,A_to_C_to_B,intersection,true_vs_performance_matched,-0.6686005937902414,-0.753538360255309,0.0849377664650674,0.0001999600079984003,502
linear_c_state,rank_reward,full,A_to_C_to_B,intersection,true_vs_shuffled_c,-0.6686005937902414,-0.7046341204441678,0.03603352665392647,0.0023995200959808036,502
linear_c_state,rank_reward,full,A_to_C_to_B,intersection,true_vs_phase_rotated,-0.6686005937902414,-0.7199242752670035,0.05132368147676205,0.0003999200159968006,502
linear_c_state,rank_reward,full,B_to_C_to_A,intersection,true_vs_random,-0.6570881690186011,-0.6953711716003287,0.03828300258172746,0.015396920615876825,502
linear_c_state,rank_reward,full,B_to_C_to_A,intersection,true_vs_balanced,-0.6570881690186011,-0.7173479188673209,0.060259749848719825,0.0001999600079984003,502
linear_c_state,rank_reward,full,B_to_C_to_A,intersection,true_vs_performance_matched,-0.6570881690186011,-0.7795788618179165,0.1224906927993153,0.0001999600079984003,502
linear_c_state,rank_reward,full,B_to_C_to_A,intersection,true_vs_shuffled_c,-0.6570881690186011,-0.7212421510255564,0.06415398200695524,0.0001999600079984003,502
linear_c_state,rank_reward,full,B_to_C_to_A,intersection,true_vs_phase_rotated,-0.6570881690186011,-0.7135666599140875,0.05647849089548648,0.0001999600079984003,502
linear_c_state,rank_reward,core_5,A_to_C_to_B,intersection,true_vs_random,-0.6371583532902109,-0.6949037731757752,0.057745419885564316,0.0001999600079984003,502
linear_c_state,rank_reward,core_5,A_to_C_to_B,intersection,true_vs_balanced,-0.6371583532902109,-0.6836514342776343,0.046493080987423364,0.0001999600079984003,502
linear_c_state,rank_reward,core_5,A_to_C_to_B,intersection,true_vs_performance_matched,-0.6371583532902109,-0.7172823399130227,0.08012398662281167,0.0001999600079984003,502
linear_c_state,rank_reward,core_5,A_to_C_to_B,intersection,true_vs_shuffled_c,-0.6371583532902109,-0.6693374478591947,0.03217909456898377,0.007998400319936013,502
linear_c_state,rank_reward,core_5,A_to_C_to_B,intersection,true_vs_phase_rotated,-0.6371583532902109,-0.6993905283002841,0.062232175010073214,0.0003999200159968006,502
linear_c_state,rank_reward,core_5,B_to_C_to_A,intersection,true_vs_random,-0.6397439621542383,-0.6792006465809061,0.03945668442666772,0.012397520495900819,502
linear_c_state,rank_reward,core_5,B_to_C_to_A,intersection,true_vs_balanced,-0.6397439621542383,-0.689307442151357,0.04956347999711872,0.0001999600079984003,502
linear_c_state,rank_reward,core_5,B_to_C_to_A,intersection,true_vs_performance_matched,-0.6397439621542383,-0.750934557776355,0.11119059562211678,0.0001999600079984003,502
linear_c_state,rank_reward,core_5,B_to_C_to_A,intersection,true_vs_shuffled_c,-0.6397439621542383,-0.695952496148015,0.05620853399377666,0.0001999600079984003,502
linear_c_state,rank_reward,core_5,B_to_C_to_A,intersection,true_vs_phase_rotated,-0.6397439621542383,-0.6964284960367269,0.05668453388248864,0.0001999600079984003,502
linear_c_state,rank_reward,no_phase_only,A_to_C_to_B,intersection,true_vs_random,-0.647444554530824,-0.7045869774443575,0.05714242291353349,0.0005998800239952009,502
linear_c_state,rank_reward,no_phase_only,A_to_C_to_B,intersection,true_vs_balanced,-0.647444554530824,-0.6938243104281706,0.04637975589734672,0.0001999600079984003,502
linear_c_state,rank_reward,no_phase_only,A_to_C_to_B,intersection,true_vs_performance_matched,-0.647444554530824,-0.727571174590568,0.08012662005974405,0.0001999600079984003,502
linear_c_state,rank_reward,no_phase_only,A_to_C_to_B,intersection,true_vs_shuffled_c,-0.647444554530824,-0.6804359117581352,0.03299135722731124,0.003999200159968006,502
linear_c_state,rank_reward,no_phase_only,A_to_C_to_B,intersection,true_vs_phase_rotated,-0.647444554530824,-0.7083356751101877,0.060891120579363835,0.0005998800239952009,502
linear_c_state,rank_reward,no_phase_only,B_to_C_to_A,intersection,true_vs_random,-0.6483856722460374,-0.6898961336600089,0.04151046141397145,0.007198560287942412,502
linear_c_state,rank_reward,no_phase_only,B_to_C_to_A,intersection,true_vs_balanced,-0.6483856722460374,-0.6993741276567264,0.05098845541068889,0.0001999600079984003,502
linear_c_state,rank_reward,no_phase_only,B_to_C_to_A,intersection,true_vs_performance_matched,-0.6483856722460374,-0.7604686703287645,0.11208299808272708,0.0001999600079984003,502
linear_c_state,rank_reward,no_phase_only,B_to_C_to_A,intersection,true_vs_shuffled_c,-0.6483856722460374,-0.7060316881486963,0.05764601590265886,0.0001999600079984003,502
linear_c_state,rank_reward,no_phase_only,B_to_C_to_A,intersection,true_vs_phase_rotated,-0.6483856722460374,-0.7051834801026527,0.056797807856615354,0.0003999200159968006,502
linear_c_state,rank_reward,no_suppress,A_to_C_to_B,intersection,true_vs_random,-0.6625671702565867,-0.7271093118235532,0.06454214156696655,0.0001999600079984003,502
linear_c_state,rank_reward,no_suppress,A_to_C_to_B,intersection,true_vs_balanced,-0.6625671702565867,-0.7084465295442464,0.045879359287659585,0.0001999600079984003,502
linear_c_state,rank_reward,no_suppress,A_to_C_to_B,intersection,true_vs_performance_matched,-0.6625671702565867,-0.7479731966566694,0.08540602640008264,0.0001999600079984003,502
linear_c_state,rank_reward,no_suppress,A_to_C_to_B,intersection,true_vs_shuffled_c,-0.6625671702565867,-0.6986148423148838,0.03604767205829698,0.0021995600879824036,502
linear_c_state,rank_reward,no_suppress,A_to_C_to_B,intersection,true_vs_phase_rotated,-0.6625671702565867,-0.7147617993850066,0.052194629128419955,0.0005998800239952009,502
linear_c_state,rank_reward,no_suppress,B_to_C_to_A,intersection,true_vs_random,-0.6521568670518206,-0.6888664079578797,0.03670954090605887,0.023195360927814438,502
linear_c_state,rank_reward,no_suppress,B_to_C_to_A,intersection,true_vs_balanced,-0.6521568670518206,-0.7115981792365729,0.05944131218475198,0.0001999600079984003,502
linear_c_state,rank_reward,no_suppress,B_to_C_to_A,intersection,true_vs_performance_matched,-0.6521568670518206,-0.7744334722377855,0.12227660518596471,0.0001999600079984003,502
linear_c_state,rank_reward,no_suppress,B_to_C_to_A,intersection,true_vs_shuffled_c,-0.6521568670518206,-0.7158187218846048,0.06366185483278411,0.0001999600079984003,502
linear_c_state,rank_reward,no_suppress,B_to_C_to_A,intersection,true_vs_phase_rotated,-0.6521568670518206,-0.7086332593662076,0.05647639231438683,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,full,A_to_C_to_B,intersection,true_vs_random,-0.2690900415896471,-0.2846038941329265,0.015513852543279463,0.006798640271945611,502
linear_c_state,gmr72_bridge_composite,full,A_to_C_to_B,intersection,true_vs_balanced,-0.2690900415896471,-0.27687332890592253,0.00778328731627543,0.0003999200159968006,502
linear_c_state,gmr72_bridge_composite,full,A_to_C_to_B,intersection,true_vs_performance_matched,-0.2690900415896471,-0.27882944394106635,0.00973940235141926,0.0009998000399920016,502
linear_c_state,gmr72_bridge_composite,full,A_to_C_to_B,intersection,true_vs_shuffled_c,-0.2690900415896471,-0.276492195051384,0.0074021534617368856,0.0005998800239952009,502
linear_c_state,gmr72_bridge_composite,full,A_to_C_to_B,intersection,true_vs_phase_rotated,-0.2690900415896471,-0.2780722562700005,0.008982214680353375,0.0005998800239952009,502
linear_c_state,gmr72_bridge_composite,full,B_to_C_to_A,intersection,true_vs_random,-0.2687170541485487,-0.2745333831875916,0.005816329039042926,0.17256548690261947,502
linear_c_state,gmr72_bridge_composite,full,B_to_C_to_A,intersection,true_vs_balanced,-0.2687170541485487,-0.2773493154866781,0.00863226133812951,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,full,B_to_C_to_A,intersection,true_vs_performance_matched,-0.2687170541485487,-0.28747912629376626,0.01876207214521764,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,full,B_to_C_to_A,intersection,true_vs_shuffled_c,-0.2687170541485487,-0.27893007521409974,0.010213021065551066,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,full,B_to_C_to_A,intersection,true_vs_phase_rotated,-0.2687170541485487,-0.27667417253863075,0.007957118390082141,0.0005998800239952009,502
linear_c_state,gmr72_bridge_composite,core_5,A_to_C_to_B,intersection,true_vs_random,-0.25550083656548234,-0.27277082713640216,0.017269990570919852,0.0021995600879824036,502
linear_c_state,gmr72_bridge_composite,core_5,A_to_C_to_B,intersection,true_vs_balanced,-0.25550083656548234,-0.2625932457024677,0.007092409136985385,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,core_5,A_to_C_to_B,intersection,true_vs_performance_matched,-0.25550083656548234,-0.2642441527512536,0.00874331618577125,0.0013997200559888023,502
linear_c_state,gmr72_bridge_composite,core_5,A_to_C_to_B,intersection,true_vs_shuffled_c,-0.25550083656548234,-0.2612519780323734,0.005751141466891052,0.002599480103979204,502
linear_c_state,gmr72_bridge_composite,core_5,A_to_C_to_B,intersection,true_vs_phase_rotated,-0.25550083656548234,-0.26567694464122954,0.01017610807574723,0.0005998800239952009,502
linear_c_state,gmr72_bridge_composite,core_5,B_to_C_to_A,intersection,true_vs_random,-0.25670635618404913,-0.26238210503873066,0.005675748854681482,0.15976804639072187,502
linear_c_state,gmr72_bridge_composite,core_5,B_to_C_to_A,intersection,true_vs_balanced,-0.25670635618404913,-0.2633174002097872,0.0066110440257380635,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,core_5,B_to_C_to_A,intersection,true_vs_performance_matched,-0.25670635618404913,-0.2740962130374151,0.017389856853365915,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,core_5,B_to_C_to_A,intersection,true_vs_shuffled_c,-0.25670635618404913,-0.2647479578492089,0.008041601665159739,0.0005998800239952009,502
linear_c_state,gmr72_bridge_composite,core_5,B_to_C_to_A,intersection,true_vs_phase_rotated,-0.25670635618404913,-0.2652417215222904,0.008535365338241275,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,no_phase_only,A_to_C_to_B,intersection,true_vs_random,-0.26352713792217003,-0.28104512444371427,0.017517986521544276,0.0015996800639872025,502
linear_c_state,gmr72_bridge_composite,no_phase_only,A_to_C_to_B,intersection,true_vs_balanced,-0.26352713792217003,-0.27062010108354584,0.007092963161375867,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,no_phase_only,A_to_C_to_B,intersection,true_vs_performance_matched,-0.26352713792217003,-0.2728213985286186,0.009294260606448616,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,no_phase_only,A_to_C_to_B,intersection,true_vs_shuffled_c,-0.26352713792217003,-0.26940166376333385,0.005874525841163888,0.0023995200959808036,502
linear_c_state,gmr72_bridge_composite,no_phase_only,A_to_C_to_B,intersection,true_vs_phase_rotated,-0.26352713792217003,-0.2735427614532138,0.010015623531043846,0.0005998800239952009,502
linear_c_state,gmr72_bridge_composite,no_phase_only,B_to_C_to_A,intersection,true_vs_random,-0.2649102613640166,-0.2710417889181074,0.006131527554090707,0.13737252549490103,502
linear_c_state,gmr72_bridge_composite,no_phase_only,B_to_C_to_A,intersection,true_vs_balanced,-0.2649102613640166,-0.2718078742371569,0.006897612873140314,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,no_phase_only,B_to_C_to_A,intersection,true_vs_performance_matched,-0.2649102613640166,-0.28293705989863693,0.018026798534620293,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,no_phase_only,B_to_C_to_A,intersection,true_vs_shuffled_c,-0.2649102613640166,-0.2731290983211386,0.008218836957121967,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,no_phase_only,B_to_C_to_A,intersection,true_vs_phase_rotated,-0.2649102613640166,-0.27338627823225203,0.008476016868235427,0.0015996800639872025,502
linear_c_state,gmr72_bridge_composite,no_suppress,A_to_C_to_B,intersection,true_vs_random,-0.2643590252865723,-0.27989062429114786,0.015531599004575626,0.005198960207958408,502
linear_c_state,gmr72_bridge_composite,no_suppress,A_to_C_to_B,intersection,true_vs_balanced,-0.2643590252865723,-0.2722212807880744,0.007862255501502177,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,no_suppress,A_to_C_to_B,intersection,true_vs_performance_matched,-0.2643590252865723,-0.27376118824231654,0.009402162955744342,0.0003999200159968006,502
linear_c_state,gmr72_bridge_composite,no_suppress,A_to_C_to_B,intersection,true_vs_shuffled_c,-0.2643590252865723,-0.27187478781044794,0.007515762523875715,0.0005998800239952009,502
linear_c_state,gmr72_bridge_composite,no_suppress,A_to_C_to_B,intersection,true_vs_phase_rotated,-0.2643590252865723,-0.27348372004886173,0.009124694762289444,0.0007998400319936012,502
linear_c_state,gmr72_bridge_composite,no_suppress,B_to_C_to_A,intersection,true_vs_random,-0.264075768583187,-0.26933334974161693,0.005257581158429906,0.1921615676864627,502
linear_c_state,gmr72_bridge_composite,no_suppress,B_to_C_to_A,intersection,true_vs_balanced,-0.264075768583187,-0.27259333193639274,0.00851756335320573,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,no_suppress,B_to_C_to_A,intersection,true_vs_performance_matched,-0.264075768583187,-0.2823761836204247,0.018300415037237703,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,no_suppress,B_to_C_to_A,intersection,true_vs_shuffled_c,-0.264075768583187,-0.27433389204640907,0.010258123463222088,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,no_suppress,B_to_C_to_A,intersection,true_vs_phase_rotated,-0.264075768583187,-0.2720827814502453,0.008007012867058263,0.0011997600479904018,502
