label,idx_in_session,phase,strength,C_memory_scalar,O1_lag0_AB_raw,O2_lag5_AB_raw,ab_receiver_side,ba_receiver_side,ab_sender_side,ba_sender_side,ab_standpoint_polarity,ba_standpoint_polarity,ab_inverted_standpoint_polarity,ba_inverted_standpoint_polarity,ab_standpoint_magnitude,ba_standpoint_magnitude,ab_inverted_standpoint_magnitude,ba_inverted_standpoint_magnitude,scalar_c,directed_c,receiver_only_c,magnitude_only_c,receiver_magnitude_c,standpoint_inversion_c,receiver_standpoint_magnitude_c,endpoint_o1o2_reference,phi_signed_balance_c,phi_opposite_balance_c,phi_magnitude_balance_c,phi_eigen_energy_c,phi_ratio_closure_c,dvj_half_shift_bridge_c,phi_differential_invariant_c,phi_substitution_invariant_c,phi_full_invariant_c,phi_c12_product_shell_c,phi_c12_abs_shell_c
P13,102.0,0.0518721316022312,0.1541298195017323,0.8198452108927627,0.10873421697680814,0.31799556330568485,0.2513952235920156,0.0512573420039325,0.0512573420039325,0.2513952235920156,0.2001378815880831,-0.2001378815880831,-0.2001378815880831,0.2001378815880831,0.2001378815880831,0.2001378815880831,0.2001378815880831,0.2001378815880831,0.53670783554401,0.901377083727015,-0.23064245542371584,0.5534304461052982,0.19056155432471328,0.5534304461052982,0.3841979314331253,0.10840867295099386,-0.6698805930438401,-0.14695121937895242,-0.6698805930438401,0.14695121937895242,-0.8306198436059731,0.552770336827873,-0.07086506226090687,-0.15907671912996862,-0.12685704834537953,0.5905760347781979,0.051902595994109624
P13,111.0,-0.1729019097150981,0.2910637565691152,0.7429130577782374,0.25072948804474327,0.07144661470503398,0.304421073580675,0.0768340369459764,0.0768340369459764,0.304421073580675,0.2275870366346986,-0.2275870366346986,-0.2275870366346986,0.2275870366346986,0.2275870366346986,0.2275870366346986,0.2275870366346986,0.2275870366346986,0.27493814845428743,1.0592161315106907,0.20525385934167878,0.7855665994205238,0.5777675505724471,0.7855665994205238,0.7040266024052652,-0.341726185959963,-1.017609282731373,-0.5982584675665791,-1.017609282731373,0.5982584675665791,-0.6458285947449385,0.8034305047639506,-0.4348043770638602,-0.15661405702736916,-0.21925696086327626,-0.4961503614755351,-0.42790206554218263
P13,121.0,0.1141876965989751,0.1300238918684808,1.7571830536633475,0.3851992184702945,0.44005524264089674,0.1275083672791288,0.1610861865101547,0.1610861865101547,0.1275083672791288,-0.0335778192310259,0.0335778192310259,0.0335778192310259,-0.0335778192310259,0.0335778192310259,0.0335778192310259,0.0335778192310259,0.0335778192310259,3.7260977572604284,-0.4425427421013267,-0.30860221543983096,-0.855159803971589,-0.6710748258409804,-0.855159803971589,-0.7881485114311414,1.8241766421955725,0.6632518821306795,0.4419194495934832,0.6632518821306795,-0.4419194495934832,0.7487623335015242,-0.8501459025106772,2.160460857560286,-0.031046441461862168,0.14347905385858173,-0.1986099760433857,0.11350241161594866
P13,149.0,-0.0108490153218033,0.0312546478835279,0.18862330944463818,0.012527545774829747,0.12278252266983485,0.961660880788794,0.0354803148475464,0.0354803148475464,0.961660880788794,0.9261805659412475,-0.9261805659412475,-0.9261805659412475,0.9261805659412475,0.9261805659412475,0.9261805659412475,0.9261805659412475,0.9261805659412475,-1.6110906198076538,5.076291967408925,3.6206963879681826,6.693537695387835,5.981818750827685,6.693537695387835,6.54556194690113,-1.1462403644388754,-6.427991157536775,-5.208292472240857,-6.427991157536775,5.208292472240857,-2.310932786048464,6.723420136265944,6.495320051882271,13.140915098655784,10.529164280670075,9.180727076797934,11.766572392326491
P13,188.0,0.1144446788729172,0.1444239078181957,0.5486306863400661,0.35991190210929547,0.03902837411757892,0.2794119145679838,0.0925089372999272,0.0925089372999272,0.2794119145679838,0.1869029772680566,-0.1869029772680566,-0.1869029772680566,0.1869029772680566,0.1869029772680566,0.1869029772680566,0.1869029772680566,0.1869029772680566,-0.38612791455724066,0.8252732950372201,0.15349002708918655,0.4415035116284998,0.3483377485182567,0.4415035116284998,0.4078745176474023,-0.011233455211998365,-0.7684358565939637,-0.46154894888645426,-0.7684358565939637,0.46154894888645426,-0.41083189301648865,0.4655994510864918,-0.11906463438912931,-0.15186657843626827,-0.21181460600292162,0.15071985484298828,-0.2885688131908009
P13,201.0,-0.070850685957047,0.1176995025739296,0.2159651348260177,0.10692604290091397,0.024877938032776176,0.1534186485090649,0.3742889368296181,0.3742889368296181,0.1534186485090649,-0.22087028832055322,0.22087028832055322,0.22087028832055322,-0.22087028832055322,0.22087028832055322,0.22087028832055322,0.22087028832055322,0.22087028832055322,-1.5180572028969004,-1.5195181509232303,1.0174170547587813,0.7287633894935034,1.0155904554197364,0.7287633894935034,0.9007854096760949,-1.1613351200163453,1.109612343562866,-0.3295756109694428,1.109612343562866,0.3295756109694428,1.318627603418738,0.7317465203003105,-0.1436264944748739,-0.1816654724955286,-0.2330903984323,0.6513642620553869,0.2664823982205249
P13,205.0,0.0562153659403958,0.1301251140107897,0.6201792685707287,0.043836383282221884,0.0038185018500632353,0.1981228819455373,0.3379647616921832,0.3379647616921832,0.1981228819455373,-0.13984187974664591,0.13984187974664591,0.13984187974664591,-0.13984187974664591,0.13984187974664591,0.13984187974664591,0.13984187974664591,0.13984187974664591,-0.1426763897526188,-1.053585890676512,1.0638892972706484,0.04351012600842088,0.6453392274805747,0.04351012600842088,0.3557222342801443,-1.5236221505629044,0.6387102155534835,-0.5511469983603444,0.6387102155534835,0.5511469983603444,1.0087966817410536,0.08552099384316797,-0.49597040035396894,-0.136900789016547,-0.18835358064186186,0.1695552811488142,-0.5856039127440598
P13,230.0,-0.0621248757162643,0.0879880501741446,0.159846619574876,0.080951430953561,0.020940519698490014,0.0619884701677903,0.1154461794840406,0.1154461794840406,0.0619884701677903,-0.053457709316250296,0.053457709316250296,0.053457709316250296,-0.053457709316250296,0.053457709316250296,0.053457709316250296,0.053457709316250296,0.053457709316250296,-1.7090063130220605,-0.5568567497918059,-0.9250478102473243,-0.687036551912415,-0.9309321047285558,-0.687036551912415,-0.8355200199004964,-1.2901153585340461,1.0498122320945513,1.0380982371156855,1.0498122320945513,-1.0380982371156855,1.084826499902073,-0.7079083269311476,0.14762169999308403,-0.031072806622260255,-0.02245301173566209,-0.7594720327369249,0.4578724264132585
P13,233.0,0.0338590627258056,0.0670774737709458,0.1339573661775184,0.05850580569327077,0.11087156847871406,0.0159313151896081,0.0196674514276425,0.0196674514276425,0.0159313151896081,-0.0037361362380343988,0.0037361362380343988,0.0037361362380343988,-0.0037361362380343988,0.0037361362380343988,0.0037361362380343988,0.0037361362380343988,0.0037361362380343988,-1.7970972020255724,-0.27094610024196775,-1.7116093493269462,-1.1075294483807192,-1.6305668344362985,-1.1075294483807192,-1.4139546222472967,-0.999570422080843,1.1259630456146903,1.6320386105981946,1.1259630456146903,-1.6320386105981946,0.7287774888321671,-1.1492019865476244,-0.22818003206687743,-0.02993161223180054,-0.020664025549527915,-1.54756530506594,1.4374053206113508
P13,242.0,-0.0272794459432737,0.0753650602686847,0.4043787692092727,0.24691656909871992,0.09289023237570705,0.2638162581863795,0.0894962109841814,0.0894962109841814,0.2638162581863795,0.1743200472021981,-0.1743200472021981,-0.1743200472021981,0.1743200472021981,0.1743200472021981,0.1743200472021981,0.1743200472021981,0.1743200472021981,-0.876960130746584,0.7529185104709616,0.05029584363532944,0.3350902913321961,0.22684478602322536,0.3350902913321961,0.2901836232041257,-0.2658207537436883,-0.6523165613142246,-0.3411931053989753,-0.6523165613142246,0.3411931053989753,-0.38976805151903676,0.3562215253564331,0.5524233692390438,-0.13690098810645737,-0.18835389274390377,0.48165971235808824,-0.16878594774885983
P13,263.0,0.019647151069122,0.1339843716633676,0.8176792149888199,0.44109984908762684,0.3611910406403258,0.1230084303867715,0.0970458594737536,0.0970458594737536,0.1230084303867715,0.0259625709130179,-0.0259625709130179,-0.0259625709130179,0.0259625709130179,0.0259625709130179,0.0259625709130179,0.0259625709130179,0.0259625709130179,0.5293378082269703,-0.10017160284240835,-0.6886973953851191,-0.9195615842114724,-0.928714830663048,-0.9195615842114724,-0.9544510893947763,1.7253115978603186,0.5027875301946196,0.6500622295101844,0.5027875301946196,-0.6500622295101844,0.3410616516108988,-0.9234134000491689,0.3928057216863823,-0.030958629266448726,-0.02227402232419657,-1.1924020814045906,0.8799150817905612
P13,280.0,-0.0281468621776483,0.1645126821253239,0.8051672849880176,0.021825008131272795,0.016063261020802702,0.003989848463664,0.1977800876890855,0.1977800876890855,0.003989848463664,-0.1937902392254215,0.1937902392254215,0.1937902392254215,-0.1937902392254215,0.1937902392254215,0.1937902392254215,0.1937902392254215,0.1937902392254215,0.486764659438026,-1.3638015485049781,-0.7900946517476561,0.49974874704437494,-0.164824047632434,0.49974874704437494,0.17295532294104804,-1.5656703540315342,0.6184236184363746,1.228911111263465,0.6184236184363746,-1.228911111263465,-1.1669343078847902,0.3847970226718821,0.10172506770137439,-0.13690080028605262,-0.18835359830843124,0.3096127455274399,-0.40998859776370394
P13,308.0,0.0293893929925702,0.0812900035294901,0.4666651065267786,0.13603485799630832,0.14150191806927276,0.0162977248242818,0.1506289568258081,0.1506289568258081,0.0162977248242818,-0.1343312320015263,0.1343312320015263,0.1343312320015263,-0.1343312320015263,0.1343312320015263,0.1343312320015263,0.1343312320015263,0.1343312320015263,-0.6650243617671767,-1.0218983800305994,-0.9833205357890952,-0.0030931507647567976,-0.5682799151320865,-0.0030931507647567976,-0.2950574063528799,-0.5339118411473022,0.8621432781338466,1.2698929843566908,0.8621432781338466,-1.2698929843566908,0.2874804173252508,-0.08248486519623627,-0.39252027480018026,-0.031144313831351897,-0.02256510956083842,-0.2639158777670902,-0.400868958280555
P13,349.0,-0.2201631234232051,0.5280707858382173,1.0246961482901418,0.15602964228203764,0.29502878634630286,0.2231343638377668,0.1575138539354913,0.1575138539354913,0.2231343638377668,0.0656205099022755,-0.0656205099022755,-0.0656205099022755,0.0656205099022755,0.0656205099022755,0.0656205099022755,0.0656205099022755,0.0656205099022755,1.2337345481945843,0.12787080197833106,0.20188829000934744,-0.5841763459503304,-0.21811569731742766,-0.5841763459503304,-0.4143041097895844,0.21315078197174683,-0.11643308005537552,-0.2355342306944081,-0.11643308005537552,0.2355342306944081,0.24477819401010414,-0.5499812609007687,-0.42112670613235365,-0.031141049229645095,-0.022559991828569933,0.5875643687806,-0.756482076474485
P13,366.0,0.0451449911519586,0.1615111159626966,0.48985610741735686,0.2999770584713145,0.17845130583081092,0.1383658392498157,0.3173277578366269,0.3173277578366269,0.1383658392498157,-0.17896191858681124,0.17896191858681124,0.17896191858681124,-0.17896191858681124,0.17896191858681124,0.17896191858681124,0.17896191858681124,0.17896191858681124,-0.5861145587698919,-1.278535244101271,0.6180580757539124,0.3743463691815205,0.5786856630498399,0.3743463691815205,0.49214633377935196,0.33098654273746514,1.0557169715496055,-0.06502324375932671,1.0557169715496055,0.06502324375932671,1.2650929880779562,0.37678044104924396,0.5037825929105871,-0.1369009442521565,-0.18835382399598563,0.4215785969645452,-0.2232101816121064
P13,382.0,-0.2412523513044556,0.2733732600953641,1.1686183410813715,0.06692800165165282,0.08658121308023319,0.1662273700372431,0.2422767090165084,0.2422767090165084,0.1662273700372431,-0.0760493389792653,0.0760493389792653,0.0760493389792653,-0.0760493389792653,0.0760493389792653,0.0760493389792653,0.0760493389792653,0.0760493389792653,1.7234448428764801,-0.6867638929383271,0.3563650602906134,-0.49598025170250815,-0.07745728210258954,-0.49598025170250815,-0.2961234988638249,-1.0678875954151852,0.6012971736645817,-0.059234728603184086,0.6012971736645817,0.059234728603184086,0.8725605048986566,-0.46843535897974753,-0.16903221321077308,-0.031142576977173844,-0.022562386792344437,0.5855048777333546,-0.7980609128897729
P14,16.0,0.0992673847613852,0.2353405319452853,0.5705246791156211,0.17061337616832734,0.004025135641368136,0.1105665488849104,0.0482767444779152,0.0482767444779152,0.1105665488849104,0.0622898044069952,-0.0622898044069952,-0.0622898044069952,0.0622898044069952,0.0622898044069952,0.0622898044069952,0.0622898044069952,0.0622898044069952,-0.31163131715316256,0.10871846803835718,-1.0281475724752818,-0.6123439584027796,-0.9473975111118095,-0.6123439584027796,-0.8054514642786678,-0.9769196506862073,0.45305754850020474,0.8733613098566908,0.45305754850020474,-0.8733613098566908,-0.17121815143091063,-0.6266029836937286,-0.5789910405520262,-0.031111212324095958,-0.1651087786317664,-0.32261063024837805,0.07110509894905748
P14,59.0,-0.0054747058557616,0.3169170857622757,1.2173434630189792,0.3277131343559213,0.16360631167200843,0.1616883396753409,0.0038615078768961,0.0038615078768961,0.1616883396753409,0.1578268317984448,-0.1578268317984448,-0.1578268317984448,0.1578268317984448,0.1578268317984448,0.1578268317984448,0.1578268317984448,0.1578268317984448,1.889237159959153,0.6580786726035129,-0.9909558726579779,0.19560798037855553,-0.45753406855151774,0.19560798037855553,-0.13525879472663627,0.38648650592181916,-0.09427780783910134,0.6278785645336386,-0.09427780783910134,-0.6278785645336386,-2.6875485266967307,0.15912190348941346,-0.5805595636499568,-0.1500628910121895,-0.20898706679246246,0.10803155526056045,-0.6972378581599507
P14,60.0,0.0370229347734922,0.0424976406292539,1.5249441776582735,0.36248186311233654,0.14812307833981941,0.1801746052618834,0.0171143877980668,0.0171143877980668,0.1801746052618834,0.1630602174638166,-0.1630602174638166,-0.1630602174638166,0.1630602174638166,0.1630602174638166,0.1630602174638166,0.1630602174638166,0.1630602174638166,2.9358807226297037,0.6881718615816149,-0.8149440581192522,0.2398664653887979,-0.32986066215901305,0.2398664653887979,-0.04647305914595627,0.4695163329606202,-0.20219126982671,0.4586370099301213,-0.20219126982671,-0.4586370099301213,-1.4920474905596277,0.21343983419694876,-0.6149357868924593,-0.13690078886560317,-0.24016709661863214,0.1845470807513694,-0.5810125572742529
P14,74.0,-0.0949777540613943,0.5842527521906873,0.9786361366526095,0.04412871076927355,0.00020590391102295327,0.1311577811362105,0.0291204195667065,0.0291204195667065,0.1311577811362105,0.10203736156950399,-0.10203736156950399,-0.10203736156950399,0.10203736156950399,0.10203736156950399,0.10203736156950399,0.10203736156950399,0.10203736156950399,1.0770105472978861,0.3372761982709739,-1.0201901860811506,-0.2762008236610231,-0.7479494431479837,-0.2762008236610231,-0.5288718343171468,-1.5379169081144448,0.22870899567491756,0.7779603806074468,0.22870899567491756,-0.7779603806074468,-0.7568378071523224,-0.29817210753994167,0.3148116975718508,-0.031143446392514644,0.1432256052460652,-0.18999677540880197,-0.30944401609384686
P14,95.0,0.1429919824230234,0.1843022370100668,0.7824345020206713,0.11983945709325351,0.03303735877203424,0.185607043625085,0.1150837155957443,0.1150837155957443,0.185607043625085,0.0705233280293407,-0.0705233280293407,-0.0705233280293407,0.0705233280293407,0.0705233280293407,0.0705233280293407,0.0705233280293407,0.0705233280293407,0.4094139907887008,0.15606315046112834,-0.24152179997867187,-0.5427134543426193,-0.4510929444189115,-0.5427134543426193,-0.513202241997899,-1.0706102617174067,0.05495723975533718,0.1506513321900156,0.05495723975533718,-0.1506513321900156,0.13245799118813345,-0.5238401011582556,-0.26929172322683087,-0.03113946003783082,0.14323602055234727,0.12450422302893882,-0.4101749590430942
P14,120.0,-0.0215460235450988,0.0761562989484977,0.45340837900654213,0.1653133234044836,0.038228065261473605,0.1856953381770518,0.4666756144122431,0.4666756144122431,0.1856953381770518,-0.2809802762351913,0.2809802762351913,0.2809802762351913,-0.2809802762351913,0.2809802762351913,0.2809802762351913,0.2809802762351913,0.2809802762351913,-0.7101317619154616,-1.8651646102995665,1.7087471181644078,1.237110598966142,1.7109492228689454,1.237110598966142,1.5223799242942226,-0.8524841195520382,1.133824181025012,-0.8151645381566961,1.133824181025012,0.8151645381566961,1.3443191029120323,1.2476594398341658,-0.24790533814003965,-0.13724959116146807,-0.02420557000372609,1.6412296140046547,1.4378836553026002
P14,192.0,0.2159188369000291,0.2428011609683381,0.8444021537912646,0.304612406121362,0.5003097421576178,0.3330001490370229,0.1745437439545638,0.1745437439545638,0.3330001490370229,0.15845640508245912,-0.15845640508245912,-0.15845640508245912,0.15845640508245912,0.15845640508245912,0.15845640508245912,0.15845640508245912,0.15845640508245912,0.6202653989057368,0.6616988659205787,0.9055977848622258,0.20093225065692738,0.6448353116235039,0.20093225065692738,0.436754894828935,1.736639953060969,-0.9473285818275485,-1.071885431119993,-0.9473285818275485,1.071885431119993,-0.013013595229316395,0.2652587093097022,-0.28643307264311063,-0.13700102291330635,-0.18851071167771688,-0.39786654050243314,-0.7597717644827849
P14,210.0,-0.0014434899888829,0.300040480040221,0.9895099487797049,0.21199877050698332,0.21548334622943036,0.1856953381770517,0.3545304292285152,0.3545304292285152,0.1856953381770517,-0.1688350910514635,0.1688350910514635,0.1688350910514635,-0.1688350910514635,0.1688350910514635,0.1688350910514635,0.1688350910514635,0.1688350910514635,1.114009828908331,-1.220303622306928,1.0868375733352156,0.28870428710831697,0.8007603551644933,0.28870428710831697,0.5626002184012986,0.11164770644585296,0.7894779894622457,-0.5073063762415094,0.7894779894622457,0.5073063762415094,1.1063280924727876,0.3211149021250312,-0.6067347728069267,-0.13690095264621643,-0.2327285871003558,0.4917262073922387,-0.17245795336048547
P14,254.0,0.0118708296241032,0.2428299732085879,0.6852917960465414,0.0993380902526392,0.007067582229380092,0.1750794068525644,0.0562722438152881,0.0562722438152881,0.1750794068525644,0.1188071630372763,-0.1188071630372763,-0.1188071630372763,0.1188071630372763,0.1188071630372763,0.1188071630372763,0.1188071630372763,0.1188071630372763,0.0788757864563471,0.4337064705580198,-0.62604703276861,-0.1343794379761955,-0.437292861032744,-0.1343794379761955,-0.29521193051794786,-1.2706824357804654,-0.04099637726059205,0.3877608363799849,-0.04099637726059205,-0.3877608363799849,-0.43651209400422447,-0.13810760920816254,-0.43846058658661247,-0.031144342618557197,-0.022565154688919207,-0.2251114126206546,-0.4651844141324406
P14,271.0,-0.0124146448131234,0.0649707703561976,0.33260106531482336,0.3566088026591656,0.37188477141046344,0.2576200137564955,0.0055841073031285,0.0055841073031285,0.2576200137564955,0.252035906453367,-0.252035906453367,-0.252035906453367,0.252035906453367,0.252035906453367,0.252035906453367,0.252035906453367,0.252035906453367,-1.1211912659456482,1.1998028390072295,-0.4494067665763684,0.9923294882224576,0.3181563822478855,0.9923294882224576,0.676735718013151,1.4075920775548525,-0.8601617467086342,-0.06630752345457067,-0.8601617467086342,0.06630752345457067,-2.7714984601625123,0.962356760897828,1.9710681697799555,-0.1369484629433761,-0.0227893847501216,1.2117638956694627,0.8215158531512037
P14,283.0,0.1644522489550858,0.1961853583895593,0.2468321457130495,0.3764221458907501,0.33108601601228493,0.3105575355665196,0.1744363269238629,0.1744363269238629,0.3105575355665196,0.1361212086426567,-0.1361212086426567,-0.1361212086426567,0.1361212086426567,0.1361212086426567,0.1361212086426567,0.1361212086426567,0.1361212086426567,-1.4130289740721464,0.5332662736556142,0.7805448975544683,0.012044593595332432,0.4628686153125383,0.012044593595332432,0.24524547625137538,1.3172436004116908,-0.767247265442566,-0.9102963529409678,-0.767247265442566,0.9102963529409678,0.04687217205212347,0.07210105726172754,-0.4554567123992286,-0.13690079094858057,-0.1883535836706021,-0.06558636944475749,-0.7131153009799036
P14,290.0,-0.1473476499504173,0.1906704618411711,0.7163441387863957,0.24061292550734417,0.10102617769091153,0.1663252258123911,0.2140364391115986,0.2140364391115986,0.1663252258123911,-0.047711213299207494,0.047711213299207494,0.047711213299207494,-0.047711213299207494,0.047711213299207494,0.047711213299207494,0.047711213299207494,0.047711213299207494,0.1845346262695764,-0.5238130565385026,0.20029918966798155,-0.7356343859139415,-0.3068251137997169,-0.7356343859139415,-0.5383267335687902,-0.2579321466912979,0.5137976761381647,0.017586469442013527,0.5137976761381647,-0.017586469442013527,0.7647331594853275,-0.7131584557952123,0.062204606406587114,-0.031121805919563806,-0.022529825174931673,0.19855002357319154,-0.32531021804020843
P14,301.0,0.0970135594622134,0.2512079188603134,0.3943991600589669,0.05962763893840157,0.1644627435997762,0.1250530254266278,0.1139545431741379,0.1139545431741379,0.1250530254266278,0.011098482252489897,-0.011098482252489897,-0.011098482252489897,0.011098482252489897,0.011098482252489897,0.011098482252489897,0.011098482252489897,0.011098482252489897,-0.9109167933225601,-0.18564358171992046,-0.5835905650289807,-1.045266450475357,-0.9406538955970041,-1.045266450475357,-1.025530501014752,-0.7640145537202694,0.5382702652524031,0.5889505073593739,0.5382702652524031,-0.5889505073593739,0.46586830162707876,-1.0570031124658448,-0.5741782783340807,-0.030800790564255706,-0.0671017157439293,-0.5232906543382937,0.5147761565114088
P14,308.0,-0.05848228908004,0.2341846393754017,0.7453189926488337,0.21835248555935505,0.3032233470121462,0.1495125263108764,0.2122782419504716,0.2122782419504716,0.1495125263108764,-0.06276571563959521,0.06276571563959521,0.06276571563959521,-0.06276571563959521,0.06276571563959521,0.06276571563959521,0.06276571563959521,0.06276571563959521,0.2831245931687192,-0.6103799585152141,0.09731288783422917,-0.6083192005307191,-0.2927235692753409,-0.6083192005307191,-0.4652990463501998,0.5167493011609848,0.6435525895479335,0.1432452529041617,0.6435525895479335,-0.1432452529041617,0.8498678588388531,-0.5889558812544002,-0.3740946192051605,-0.031135105441633726,-0.022550674086794696,-0.5546200821007063,0.106606677683948
P14,320.0,0.5273491264238753,0.57510082650193,1.7333358416934508,0.10837290435739294,0.12247849027348896,0.2600411542907974,0.0621419848950704,0.0621419848950704,0.2600411542907974,0.197899169395727,-0.197899169395727,-0.197899169395727,0.197899169395727,0.197899169395727,0.197899169395727,0.197899169395727,0.197899169395727,3.6449551275197885,0.888503966135486,-0.12233419313264458,0.534497767273076,0.24236556608605428,0.534497767273076,0.401172708188141,-0.7349063741108782,-0.7059615709332433,-0.23896944055298414,-0.7059615709332433,0.23896944055298414,-0.6931548009072324,0.5407704417353895,-0.5140580736919443,-0.15901375173302637,-0.23038808038554318,0.7197954229896306,0.13995003307954737
P14,336.0,-0.071057885718279,0.1735969988942789,0.276829964861099,0.24077032597627138,0.3483686243343362,0.0196735202247165,0.0836798029884239,0.0836798029884239,0.0196735202247165,-0.0640062827637074,0.0640062827637074,0.0640062827637074,-0.0640062827637074,0.0640062827637074,0.0640062827637074,0.0640062827637074,0.0640062827637074,-1.3109582609326178,-0.6175135090106325,-1.3358713683907166,-0.5978277854167866,-1.1173469599312988,-0.5978277854167866,-0.8857173045250527,0.8076287344698773,1.0948505453582253,1.4294184179661187,1.0948505453582253,-1.4294184179661187,0.9594987895099362,-0.6496862008827192,0.6756377433365911,-0.031077658177152585,0.14339749271396296,-0.6692300593930833,0.3876483913314521
P14,340.0,0.1099387941972091,0.1480919780062224,0.9687826803252678,0.3448430696660145,0.32163272276128807,0.1427009050585604,0.143612956886566,0.143612956886566,0.1427009050585604,-0.0009120518280056056,0.0009120518280056056,0.0009120518280056056,-0.0009120518280056056,0.0009120518280056056,0.0009120518280056056,0.0009120518280056056,0.0009120518280056056,1.0434831328796164,-0.25470695578077496,-0.32124996330677325,-1.131412591248624,-0.8385277938805924,-1.131412591248624,-1.0172784392517358,1.1405869750245865,0.48747023547349355,0.3806983386679316,0.48747023547349355,-0.3806983386679316,0.5518626524501505,-1.1655746820228605,0.1332012181651705,-0.03071464276507979,0.14434595741460352,-0.33289175161855733,0.4206214919209753
P14,392.0,-0.3365616263018383,0.6283140356147614,1.1359651573482463,0.2832735497051122,0.17257099069405812,0.2,0.0992681282159321,0.0992681282159321,0.2,0.10073187178406791,-0.10073187178406791,-0.10073187178406791,0.10073187178406791,0.10073187178406791,0.10073187178406791,0.10073187178406791,0.10073187178406791,1.6123389743642735,0.3297693273208623,-0.249411107034218,-0.28724128652659386,-0.30758858971282255,-0.28724128652659386,-0.30717051779282406,0.233756424905927,-0.1093068954705735,0.09062626396470222,-0.1093068954705735,-0.09062626396470222,-0.060228382659558446,-0.2696378844103144,-0.3461669712852918,-0.031144242969906998,-0.022564998475341422,0.25296330855760407,-0.7162722434638801
P15,10.0,-0.0626818956465119,0.1011172654331781,0.1194218170521201,0.10237725797577422,0.2556386687998445,0.1183674790844035,0.3340133897771059,0.3340133897771059,0.1183674790844035,-0.2156459106927024,0.2156459106927024,0.2156459106927024,-0.2156459106927024,0.2156459106927024,0.2156459106927024,0.2156459106927024,0.2156459106927024,-1.8465559262675486,-1.4894767602632293,0.5996870926471851,0.6845810850132439,0.7478561641829164,0.6845810850132439,0.7397114857832296,-0.1874250220796433,1.1195700811393046,0.032899221262812445,1.1195700811393046,-0.032899221262812445,1.314819815187032,0.6646478124701782,-0.6257986683981513,-0.17497459183821554,-0.2500199814732677,0.6160696916369636,0.1467799230810527
P15,16.0,0.0991107292536854,0.1736396354432296,0.8046021983888269,0.13549636717014066,0.0032215445351708744,0.2072508420929441,0.271099131198605,0.271099131198605,0.2072508420929441,-0.06384828910566093,0.06384828910566093,0.06384828910566093,-0.06384828910566093,0.06384828910566093,0.06384828910566093,0.06384828910566093,0.06384828910566093,0.4848418932569138,-0.6166050086032587,0.7437007111475998,-0.5991639300072057,0.08724331685780348,-0.5991639300072057,-0.26435612280280063,-1.131568579748739,0.360019045592524,-0.43319143769511365,0.360019045592524,0.43319143769511365,0.7788940473607864,-0.5580602989979483,-0.6321851734638974,-0.03114186636993363,-0.22494250362038537,-0.2016119690387927,-0.23696089708665066
P15,43.0,-0.1587844849372812,0.4377978043252641,0.9177120314527271,0.19438750014809866,0.4941148216121179,0.3184748824721931,0.1692108372945973,0.1692108372945973,0.3184748824721931,0.14926404517759578,-0.14926404517759578,-0.14926404517759578,0.14926404517759578,0.14926404517759578,0.14926404517759578,0.14926404517759578,0.14926404517759578,0.8697099153936498,0.6088406510937668,0.79547279419821,0.1231929153447755,0.5359451049723022,0.1231929153447755,0.3403792833637721,1.2354177730179599,-0.8469381154035576,-0.9528531369247869,-0.8469381154035576,0.9528531369247869,-0.0012634860342872604,0.18330576557298095,-0.07880481489628402,-0.13690083343435433,-0.18835365027315726,-0.0976988367920304,-0.637429664651792
P15,83.0,0.0800340077500219,0.1152353637360787,1.4699826550906427,0.24184044710412475,0.10103270948627037,0.3339242867443994,0.1233130047285193,0.1233130047285193,0.3339242867443994,0.21061128201588009,-0.21061128201588009,-0.21061128201588009,0.21061128201588009,0.21061128201588009,0.21061128201588009,0.21061128201588009,0.21061128201588009,2.7488684009664093,0.9616015805384186,0.6266187488820174,0.6420034780733116,0.7387874344138118,0.6420034780733116,0.7130412854070936,-0.25261917767224584,-1.1120635129671934,-0.9378898272638029,-1.1120635129671934,0.9378898272638029,-0.3162785804285856,0.686359974310071,0.41983243171315837,-0.17395494882677548,-0.19682833708698438,0.5936181739956842,0.2561154964747758
P15,106.0,-0.0095555234291965,0.0855522742496027,0.7087863613098916,0.18145120499837847,0.16198329994153085,0.1348602660349873,0.0140415209917247,0.0140415209917247,0.1348602660349873,0.1208187450432626,-0.1208187450432626,-0.1208187450432626,0.1208187450432626,0.1208187450432626,0.1208187450432626,0.1208187450432626,0.1208187450432626,0.15881849894147362,0.44527353656877483,-1.0832789423176852,-0.11736758795185898,-0.692453882182306,-0.11736758795185898,-0.4181923105031385,-0.2502024051007654,0.15264519883807864,0.7927449799001896,0.15264519883807864,-0.7927449799001896,-1.4125672949545427,-0.1484436331802877,-0.3744554076063989,-0.031144292920119644,-0.02256507677947713,-0.3024580389532227,-0.35965398970560564
