mode,endpoint,metric,comparison,mean_true,mean_control,effect,p_greater,n_pairs
fes_string_conditioned,gmr72_bridge_composite,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.10345291228348089,0.10751525550258084,-0.004062343219099956,0.9988002399520096,502
fes_string_conditioned,gmr72_bridge_composite,readout_asymmetry,true_vs_random_intersection,-0.0007223836701678309,-0.005085379869417012,0.004362996199249179,0.2897420515896821,502
fes_string_conditioned,gmr72_bridge_composite,readout_asymmetry,true_vs_balanced_intersection,-0.0007223836701678309,-0.0004759865807555894,-0.0002463970894122438,0.6284743051389722,502
fes_string_conditioned,gmr72_bridge_composite,readout_asymmetry,true_vs_performance_matched_intersection,-0.0007223836701678309,0.0004016448329454333,-0.0011240285031132661,0.70625874825035,502
fes_string_conditioned,gmr72_bridge_composite,readout_asymmetry,true_vs_shuffled_c_intersection,-0.0007223836701678309,-0.0008141958218010573,9.181215163322486e-05,0.4547090581883623,502
fes_string_conditioned,gmr72_bridge_composite,readout_asymmetry,true_vs_phase_rotated_intersection,-0.0007223836701678309,-0.0017748235390143874,0.0010524398688465553,0.21415716856628675,502
fes_string_conditioned,gmr72_bridge_composite,decohered_to_relative_effect,true_vs_random_intersection,-0.2751575165780635,-0.27637236520803937,0.0012148486299759405,0.44311137772445514,502
fes_string_conditioned,gmr72_bridge_composite,decohered_to_relative_effect,true_vs_balanced_intersection,-0.2751575165780635,-0.2773493154866781,0.0021917989086146926,0.04999000199960008,502
fes_string_conditioned,gmr72_bridge_composite,decohered_to_relative_effect,true_vs_performance_matched_intersection,-0.2751575165780635,-0.2760337841259131,0.000876267547849603,0.40211957608478305,502
fes_string_conditioned,gmr72_bridge_composite,decohered_to_relative_effect,true_vs_shuffled_c_intersection,-0.2751575165780635,-0.27727824733834094,0.002120730760277458,0.07958408318336332,502
fes_string_conditioned,gmr72_bridge_composite,decohered_to_relative_effect,true_vs_phase_rotated_intersection,-0.2751575165780635,-0.2790301239927213,0.0038726074146578746,0.029394121175764846,502
fes_string_conditioned,gmr72_bridge_composite,relative_to_decohered_effect,true_vs_random_intersection,-0.2744351329078957,-0.2712869853386224,-0.00314814756927324,0.7206558688262348,502
fes_string_conditioned,gmr72_bridge_composite,relative_to_decohered_effect,true_vs_balanced_intersection,-0.2744351329078957,-0.2768733289059226,0.0024381959980269365,0.01739652069586083,502
fes_string_conditioned,gmr72_bridge_composite,relative_to_decohered_effect,true_vs_performance_matched_intersection,-0.2744351329078957,-0.27643542895885853,0.002000296050962871,0.27294541091781643,502
fes_string_conditioned,gmr72_bridge_composite,relative_to_decohered_effect,true_vs_shuffled_c_intersection,-0.2744351329078957,-0.27646405151653985,0.0020289186086442333,0.07498500299940011,502
fes_string_conditioned,gmr72_bridge_composite,relative_to_decohered_effect,true_vs_phase_rotated_intersection,-0.2744351329078957,-0.27725530045370694,0.002820167545811319,0.016196760647870425,502
linear_c_state,z_reward,abs_readout_asymmetry,true_vs_random_intersection,0.3296538883125594,0.43987011209441523,-0.11021622378185592,1.0,502
linear_c_state,z_reward,abs_readout_asymmetry,true_vs_balanced_intersection,0.3296538883125594,0.30490142038947354,0.024752467923085737,0.001999600079984003,502
linear_c_state,z_reward,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.3296538883125594,0.2933535765942133,0.03630031171834603,0.0011997600479904018,502
linear_c_state,z_reward,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.3296538883125594,0.32430030328464465,0.0053535850279146655,0.32213557288542294,502
linear_c_state,z_reward,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.3296538883125594,0.304513946369477,0.025139941943082316,0.016596680663867228,502
linear_c_state,z_reward,readout_asymmetry,true_vs_random_intersection,0.01012799238878143,-0.009480361361081779,0.01960835374986321,0.1885622875424915,502
linear_c_state,z_reward,readout_asymmetry,true_vs_balanced_intersection,0.01012799238878143,-0.0038369599037572687,0.013964952292538697,0.060387922415516895,502
linear_c_state,z_reward,readout_asymmetry,true_vs_performance_matched_intersection,0.01012799238878143,0.0032677151646549863,0.0068602772241264385,0.2997400519896021,502
linear_c_state,z_reward,readout_asymmetry,true_vs_shuffled_c_intersection,0.01012799238878143,0.00024412964664043195,0.009883862742140996,0.22715456908618276,502
linear_c_state,z_reward,readout_asymmetry,true_vs_phase_rotated_intersection,0.01012799238878143,0.003492681019028615,0.006635311369752806,0.31853629274145173,502
linear_c_state,z_reward,decohered_to_relative_effect,true_vs_random_intersection,-0.6615228285490251,-0.7097166487976776,0.04819382024865264,0.0061987602479504095,502
linear_c_state,z_reward,decohered_to_relative_effect,true_vs_balanced_intersection,-0.6615228285490251,-0.7179173728310504,0.05639454428202544,0.0001999600079984003,502
linear_c_state,z_reward,decohered_to_relative_effect,true_vs_performance_matched_intersection,-0.6615228285490251,-0.7478795167647478,0.08635668821572286,0.0001999600079984003,502
linear_c_state,z_reward,decohered_to_relative_effect,true_vs_shuffled_c_intersection,-0.6615228285490251,-0.7212116677963102,0.05968883924728528,0.0001999600079984003,502
linear_c_state,z_reward,decohered_to_relative_effect,true_vs_phase_rotated_intersection,-0.6615228285490251,-0.7120381936981948,0.05051536514916981,0.0003999200159968006,502
linear_c_state,z_reward,relative_to_decohered_effect,true_vs_random_intersection,-0.6716508209378064,-0.7002362874365958,0.028585466498789434,0.05578884223155369,502
linear_c_state,z_reward,relative_to_decohered_effect,true_vs_balanced_intersection,-0.6716508209378064,-0.7140804129272932,0.042429591989486745,0.0001999600079984003,502
linear_c_state,z_reward,relative_to_decohered_effect,true_vs_performance_matched_intersection,-0.6716508209378064,-0.7511472319294027,0.07949641099159642,0.0001999600079984003,502
linear_c_state,z_reward,relative_to_decohered_effect,true_vs_shuffled_c_intersection,-0.6716508209378064,-0.7214557974429507,0.04980497650514428,0.0001999600079984003,502
linear_c_state,z_reward,relative_to_decohered_effect,true_vs_phase_rotated_intersection,-0.6716508209378064,-0.7155308747172234,0.04388005377941699,0.0007998400319936012,502
linear_c_state,rank_reward,abs_readout_asymmetry,true_vs_random_intersection,0.3360613145180908,0.4495690485436335,-0.11350773402554275,1.0,502
linear_c_state,rank_reward,abs_readout_asymmetry,true_vs_balanced_intersection,0.3360613145180908,0.31811102023029425,0.017950294287796546,0.01759648070385923,502
linear_c_state,rank_reward,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.3360613145180908,0.3459526116366091,-0.009891297118518367,0.8192361527694461,502
linear_c_state,rank_reward,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.3360613145180908,0.3437929927488963,-0.007731678230805509,0.7570485902819436,502
linear_c_state,rank_reward,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.3360613145180908,0.3149562578900939,0.021105056627996843,0.03679264147170566,502
linear_c_state,rank_reward,readout_asymmetry,true_vs_random_intersection,0.011084153750839439,-0.008696224294509142,0.019780378045348587,0.1827634473105379,502
linear_c_state,rank_reward,readout_asymmetry,true_vs_balanced_intersection,0.011084153750839439,-0.0030154048108416653,0.014099558561681104,0.0615876824635073,502
linear_c_state,rank_reward,readout_asymmetry,true_vs_performance_matched_intersection,0.011084153750839439,0.0022426067988756877,0.008841546951963751,0.2599480103979204,502
linear_c_state,rank_reward,readout_asymmetry,true_vs_shuffled_c_intersection,0.011084153750839439,-0.0023443296900284506,0.013428483440867896,0.15356928614277143,502
linear_c_state,rank_reward,readout_asymmetry,true_vs_phase_rotated_intersection,0.011084153750839439,0.010581276565153206,0.0005028771856862318,0.4881023795240952,502
linear_c_state,rank_reward,decohered_to_relative_effect,true_vs_random_intersection,-0.6501365627291531,-0.7066320781152038,0.056495515386050583,0.0005998800239952009,502
linear_c_state,rank_reward,decohered_to_relative_effect,true_vs_balanced_intersection,-0.6501365627291531,-0.717347918867321,0.06721135613816777,0.0001999600079984003,502
linear_c_state,rank_reward,decohered_to_relative_effect,true_vs_performance_matched_intersection,-0.6501365627291531,-0.7464317780131305,0.09629521528397733,0.0001999600079984003,502
linear_c_state,rank_reward,decohered_to_relative_effect,true_vs_shuffled_c_intersection,-0.6501365627291531,-0.7187753796745634,0.06863881694541024,0.0001999600079984003,502
linear_c_state,rank_reward,decohered_to_relative_effect,true_vs_phase_rotated_intersection,-0.6501365627291531,-0.710650084294107,0.0605135215649539,0.0001999600079984003,502
linear_c_state,rank_reward,relative_to_decohered_effect,true_vs_random_intersection,-0.6612207164799927,-0.6979358538206946,0.036715137340701996,0.014797040591881624,502
linear_c_state,rank_reward,relative_to_decohered_effect,true_vs_balanced_intersection,-0.6612207164799927,-0.7143325140564794,0.05311179757648667,0.0001999600079984003,502
linear_c_state,rank_reward,relative_to_decohered_effect,true_vs_performance_matched_intersection,-0.6612207164799927,-0.7486743848120062,0.08745366833201358,0.0001999600079984003,502
linear_c_state,rank_reward,relative_to_decohered_effect,true_vs_shuffled_c_intersection,-0.6612207164799927,-0.7164310499845349,0.05521033350454234,0.0001999600079984003,502
linear_c_state,rank_reward,relative_to_decohered_effect,true_vs_phase_rotated_intersection,-0.6612207164799927,-0.7212313608592602,0.06001064437926766,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,abs_readout_asymmetry,true_vs_random_intersection,0.10668845252240917,0.1621186279862987,-0.05543017546388953,1.0,502
linear_c_state,gmr72_bridge_composite,abs_readout_asymmetry,true_vs_balanced_intersection,0.10668845252240917,0.10585292382775649,0.0008355286946526824,0.24675064987002598,502
linear_c_state,gmr72_bridge_composite,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.10668845252240917,0.09178654967994686,0.01490190284246232,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.10668845252240917,0.10504639040324593,0.0016420621191632592,0.14217156568686262,502
linear_c_state,gmr72_bridge_composite,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.10668845252240917,0.10690376652893217,-0.00021531400652301507,0.5556888622275545,502
linear_c_state,gmr72_bridge_composite,readout_asymmetry,true_vs_random_intersection,-0.00033566562752655976,-0.009358864024580167,0.00902319839705361,0.16876624675064986,502
linear_c_state,gmr72_bridge_composite,readout_asymmetry,true_vs_balanced_intersection,-0.00033566562752655976,-0.0004759865807555894,0.0001403209532290289,0.4543091381723655,502
linear_c_state,gmr72_bridge_composite,readout_asymmetry,true_vs_performance_matched_intersection,-0.00033566562752655976,0.0004016448329454333,-0.0007373104604719934,0.6048790241951609,502
linear_c_state,gmr72_bridge_composite,readout_asymmetry,true_vs_shuffled_c_intersection,-0.00033566562752655976,-0.0009562628002937787,0.0006205971727672189,0.3515296940611878,502
linear_c_state,gmr72_bridge_composite,readout_asymmetry,true_vs_phase_rotated_intersection,-0.00033566562752655976,0.0013070600304508544,-0.0016427256579774148,0.8020395920815837,502
linear_c_state,gmr72_bridge_composite,decohered_to_relative_effect,true_vs_random_intersection,-0.2695630841153482,-0.27653399994898803,0.0069709158336398415,0.1925614877024595,502
linear_c_state,gmr72_bridge_composite,decohered_to_relative_effect,true_vs_balanced_intersection,-0.2695630841153482,-0.2773493154866781,0.007786231371329935,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,decohered_to_relative_effect,true_vs_performance_matched_intersection,-0.2695630841153482,-0.2760337841259131,0.006470700010564846,0.033793241351729654,502
linear_c_state,gmr72_bridge_composite,decohered_to_relative_effect,true_vs_shuffled_c_intersection,-0.2695630841153482,-0.2775521760762937,0.007989091960945473,0.0005998800239952009,502
linear_c_state,gmr72_bridge_composite,decohered_to_relative_effect,true_vs_phase_rotated_intersection,-0.2695630841153482,-0.2766031499908935,0.0070400658755453175,0.004999000199960008,502
linear_c_state,gmr72_bridge_composite,relative_to_decohered_effect,true_vs_random_intersection,-0.26922741848782167,-0.2671751359244079,-0.0020522825634137665,0.636872625474905,502
linear_c_state,gmr72_bridge_composite,relative_to_decohered_effect,true_vs_balanced_intersection,-0.26922741848782167,-0.2768733289059226,0.007645910418100906,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,relative_to_decohered_effect,true_vs_performance_matched_intersection,-0.26922741848782167,-0.27643542895885853,0.0072080104710368405,0.01739652069586083,502
linear_c_state,gmr72_bridge_composite,relative_to_decohered_effect,true_vs_shuffled_c_intersection,-0.26922741848782167,-0.2765959132759999,0.007368494788178253,0.0003999200159968006,502
linear_c_state,gmr72_bridge_composite,relative_to_decohered_effect,true_vs_phase_rotated_intersection,-0.26922741848782167,-0.2779102100213444,0.008682791533522732,0.0001999600079984003,502
