mode,weight_endpoint,readout,metric,comparison,mean_true,mean_control,effect,p_greater,n_pairs
linear_c_state,rank_reward,q_residual,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.38864204846252637,0.36840364743407206,0.02023840102845438,0.015396920615876825,502
linear_c_state,rank_reward,q_residual,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.38864204846252637,0.3073799295405674,0.08126211892195899,0.0001999600079984003,502
linear_c_state,rank_reward,q_residual,readout_asymmetry,true_vs_random_intersection,0.02891548325989384,-0.03130115277250666,0.0602166360324005,0.004399120175964807,502
linear_c_state,rank_reward,q_residual,readout_asymmetry,true_vs_balanced_intersection,0.02891548325989384,-0.0002704363344723494,0.029185919594366193,0.0001999600079984003,502
linear_c_state,rank_reward,q_residual,readout_asymmetry,true_vs_performance_matched_intersection,0.02891548325989384,-0.0032818837285541495,0.032197366988447995,0.0033993201359728054,502
linear_c_state,rank_reward,q_residual,readout_asymmetry,true_vs_shuffled_c_intersection,0.02891548325989384,-0.0015587272178005142,0.030474210477694354,0.004799040191961607,502
linear_c_state,rank_reward,q_residual,readout_asymmetry,true_vs_phase_rotated_intersection,0.02891548325989384,0.0004567948502133759,0.02845868840968046,0.01259748050389922,502
linear_c_state,gmr72_bridge_composite,q_residual,abs_readout_asymmetry,true_vs_random_intersection,0.3527905657983709,0.37907727799371904,-0.02628671219534814,0.9494101179764047,502
linear_c_state,gmr72_bridge_composite,q_residual,abs_readout_asymmetry,true_vs_balanced_intersection,0.3527905657983709,0.34646095079881867,0.006329614999552227,0.021395720855828835,502
linear_c_state,gmr72_bridge_composite,q_residual,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.3527905657983709,0.28352353007479547,0.06926703572357545,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,q_residual,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.3527905657983709,0.3445044958129518,0.008286069985419123,0.020995800839832032,502
linear_c_state,gmr72_bridge_composite,q_residual,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.3527905657983709,0.34000613778397115,0.012784428014399754,0.003199360127974405,502
linear_c_state,gmr72_bridge_composite,q_residual,readout_asymmetry,true_vs_random_intersection,0.008181608241564255,-0.03130115277250666,0.03948276101407091,0.02419516096780644,502
linear_c_state,gmr72_bridge_composite,q_residual,readout_asymmetry,true_vs_balanced_intersection,0.008181608241564255,-0.0002704363344723494,0.008452044576036601,0.003999200159968006,502
linear_c_state,gmr72_bridge_composite,q_residual,readout_asymmetry,true_vs_performance_matched_intersection,0.008181608241564255,-0.007894845676472114,0.01607645391803636,0.028394321135772844,502
linear_c_state,gmr72_bridge_composite,q_residual,readout_asymmetry,true_vs_shuffled_c_intersection,0.008181608241564255,-0.0015737516865602656,0.009755359928124525,0.011597680463907219,502
linear_c_state,gmr72_bridge_composite,q_residual,readout_asymmetry,true_vs_phase_rotated_intersection,0.008181608241564255,0.002810000330605492,0.005371607910958756,0.13517296540691862,502
combined_c_fes_gmr72,z_reward,mq_decohered,abs_readout_asymmetry,true_vs_random_intersection,0.3605382511538196,0.38620290888504605,-0.025664657731226483,0.9182163567286543,502
combined_c_fes_gmr72,z_reward,mq_decohered,abs_readout_asymmetry,true_vs_balanced_intersection,0.3605382511538196,0.33894957304766016,0.021588678106159425,0.01779644071185763,502
combined_c_fes_gmr72,z_reward,mq_decohered,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.3605382511538196,0.35496445489890305,0.005573796254916496,0.3083383323335333,502
