control_level,endpoint,direction,fold,label,idx_in_session,control_state,access_readout,baseline_max,access_effect
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P2,85.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q1,0.1736047247420796,0.9795029299410025,-0.805898205198923
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P2,106.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,-0.4363453411272418,-0.29831557364899824,-0.13802976747824358
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P2,113.0,dir=1.0|side=A_side|recv=q2|ss=q2|sp=q3,0.3280555849782971,1.0459796504253625,-0.7179240654470653
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P2,129.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,-0.1430902498345536,0.2773292393406235,-0.4204194891751771
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P2,146.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q1,-0.1869506444365302,1.4276198891709764,-1.6145705336075067
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P2,173.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,-0.22592145875054478,1.236775102165778,-1.4626965609163227
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P2,177.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,0.08112531331909276,1.0543629729310633,-0.9732376596119705
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P2,187.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,-0.3468924654724751,-0.3887413613418086,0.04184889586933349
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P2,198.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,0.4205832586454998,0.2808664858709953,0.1397167727745045
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P2,219.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,-0.16994476630010363,-0.06275421692779953,-0.1071905493723041
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P2,234.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,0.3802243211572271,0.4183690211951649,-0.038144700037937795
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P2,261.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q2,0.26787606653020213,0.5929152632724668,-0.32503919674226467
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P2,286.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,-0.48835496739339607,-0.0319970309278252,-0.4563579364655709
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P2,306.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q1,0.4597724207609569,2.8079763060377037,-2.348203885276747
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P2,347.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,0.10514491204013784,0.7118554760270667,-0.6067105639869288
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P2,365.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,-0.6725724273342863,-0.2523413088051375,-0.42023111852914885
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P2,384.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q1,-0.5921181047281372,-0.3983493343916352,-0.19376877033650197
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P2,399.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q2,-0.5304150879971756,-0.312536540319919,-0.21787854767725662
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P2,417.0,dir=1.0|side=missing|recv=missing|ss=missing|sp=missing,0.0,0.0,0.0
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P6,19.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,0.25816386852235085,0.673102009159823,-0.41493814063747214
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P6,59.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,1.4216430138405451,2.2722164514847156,-0.8505734376441705
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P6,66.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,1.631630743307054,2.9084232680950657,-1.2767925247880116
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P6,86.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q2,0.4788571411499998,0.7117467914152775,-0.23288965026527775
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P6,96.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q1,0.5607647962427705,1.2961115742346647,-0.7353467779918942
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P6,134.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q1,-0.45623730648221283,0.2777858460851311,-0.734023152567344
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P6,166.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q2,-0.14326680506966438,1.8827029934420108,-2.0259697985116754
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P6,195.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,-0.4792716727130992,-0.1990955892323762,-0.280176083480723
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P6,202.0,dir=1.0|side=A_side|recv=q2|ss=q2|sp=q3,-0.453776421256815,0.09780503069300397,-0.551581451949819
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P6,297.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,-0.18363325854929857,1.0412949487269165,-1.224928207276215
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P6,305.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q2,-0.7799696939329058,-0.18684415444135977,-0.593125539491546
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P6,318.0,dir=1.0|side=A_side|recv=q2|ss=q2|sp=q3,-0.050603162951975464,-0.11530923744770474,0.06470607449572928
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P6,334.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q2,0.10179468697189954,1.024380605810946,-0.9225859188390464
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P6,375.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,0.4700350884738598,1.2137778504941563,-0.7437427620202965
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,3,P6,397.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q1,1.409696117631199,3.1450659202929194,-1.7353698026617204
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P20,24.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,0.38537342791986784,2.2804139509529744,-1.8950405230331064
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P20,73.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q1,-0.43734919775575054,-0.4776585858027774,0.040309388047026884
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P20,98.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q2,-0.357168369062622,0.2570893337503568,-0.6142577028129788
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P20,123.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,0.6067720417453306,1.5930989496642007,-0.9863269079188701
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P20,133.0,dir=1.0|side=A_side|recv=q2|ss=q2|sp=q2,-0.5664719005269476,0.14404368670195852,-0.7105155872289062
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P20,150.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q2,0.22972697244160722,0.6419778958792541,-0.4122509234376469
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P20,162.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q1,0.46869380033916874,0.5581759259809798,-0.08948212564181102
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P20,172.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,0.03572972421893414,0.13353246090492585,-0.09780273668599171
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P20,194.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,0.5224934025226334,1.1396565797238687,-0.6171631772012353
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P20,217.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,0.565176492915314,0.8791160600097866,-0.31393956709447257
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P20,234.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,-0.3859993574398326,0.27881244830871194,-0.6648118057485446
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P20,260.0,dir=1.0|side=A_side|recv=q2|ss=q2|sp=q2,-0.3393417828013491,1.196330476067808,-1.5356722588691571
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P20,292.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,0.10262444319002839,0.653095522464944,-0.5504710792749156
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P20,322.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,-0.3121208572869838,0.27471421058957957,-0.5868350678765634
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P20,338.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,-0.482852932270448,0.35562955150935105,-0.8384824837797991
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P20,347.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,0.6447978267456719,1.131432103712762,-0.48663427696709005
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P20,359.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,0.4420219513972329,1.005993156459596,-0.5639712050623632
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P20,396.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,1.6219855183168048,2.309536078092184,-0.687550559775379
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P20,401.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,1.8851763723967014,3.303242383136422,-1.4180660107397207
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P20,415.0,dir=1.0|side=missing|recv=missing|ss=missing|sp=missing,0.0,0.0,0.0
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P23,32.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,-0.21505285214729297,0.020324742049355374,-0.23537759419664833
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P23,65.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q2,-0.5346171556484548,0.05138837793888116,-0.586005533587336
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P23,68.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,0.3208349832184124,3.0090381391020333,-2.688203155883621
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P23,106.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,0.1351492420869678,1.3926713036707172,-1.2575220615837495
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P23,133.0,dir=1.0|side=B_side|recv=q3|ss=q3|sp=q2,0.22885243862673949,1.1153064812982016,-0.8864540426714622
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P23,138.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,-0.11719390814323052,0.32209781368231954,-0.4392917218255501
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P23,188.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,1.0985271941023533,1.9303836600849302,-0.8318564659825769
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P23,202.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,-0.38194904708883304,0.03003759362332667,-0.41198664071215974
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P23,284.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q1,0.0667288820357543,1.7016649968778712,-1.6349361148421169
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P23,294.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,-0.4634465583509452,0.41247242656748745,-0.8759189849184327
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P23,327.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q1,0.17886339083145542,0.19918274563919416,-0.02031935480773875
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P23,335.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q2,-0.013239494176796644,0.05916115886705918,-0.07240065304385582
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P23,355.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q2,-0.09161707449269785,0.3651202780526199,-0.4567373525453177
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P23,380.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,0.4605756088933084,1.6695878211063098,-1.2090122122130014
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P24,6.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q2,0.15336672818229594,1.2279775089016254,-1.0746107807193295
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P24,13.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,-0.22324513067183513,0.2465676039907012,-0.46981273466253637
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P24,33.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,-0.11723846998050068,0.377527051576904,-0.4947655215574047
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P24,49.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,0.13358497089064175,1.0593745560862604,-0.9257895851956186
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P24,75.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q2,0.8052829334672618,0.798329881743878,0.006953051723383785
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P24,101.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q1,0.7240705453015951,1.4281650662349725,-0.7040945209333774
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P24,111.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,1.5254600838950103,2.258817478281172,-0.7333573943861618
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P24,124.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,-0.6667509714128844,-0.6304318891322644,-0.036319082280619974
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P24,167.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q2,-0.39592489957352306,-0.284663984151383,-0.11126091542214006
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P24,174.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q2,-0.497246960863324,0.605519791066539,-1.102766751929863
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P24,199.0,dir=1.0|side=B_side|recv=q3|ss=q3|sp=q1,-0.024023048463347303,1.1219137152889995,-1.1459367637523468
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P24,228.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,-0.12336070213118833,-0.10441921156354297,-0.018941490567645353
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P24,254.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q2,-0.15145966052798507,0.17940375505616088,-0.33086341558414595
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P24,280.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,2.7633534380062206,4.290940145455396,-1.5275867074491756
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P24,296.0,dir=1.0|side=B_side|recv=q3|ss=q3|sp=q2,0.03818772474592086,0.41727639629422003,-0.37908867154829917
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P24,303.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q2,1.6251334755944669,2.4170101000718556,-0.7918766244773887
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P24,335.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,0.6511174963769031,1.0558516765585104,-0.40473418018160734
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P24,368.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,0.29867315915139986,0.6763173984052899,-0.37764423925389007
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P24,377.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,-0.8261790748943253,0.04659935980775536,-0.8727784347020806
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P24,381.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,-0.195815929173558,0.010877672362157167,-0.20669360153571517
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P24,395.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q1,-0.3333952986868484,0.3781164062815592,-0.7115117049684077
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P24,417.0,dir=1.0|side=missing|recv=missing|ss=missing|sp=missing,0.0,0.0,0.0
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P5,6.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q2,0.5917702695059223,0.45882411041111226,0.13294615909481
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P5,13.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,0.015590473656342523,1.184077560706012,-1.1684870870496693
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P5,24.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q1,0.44888766696924265,0.7902771689774326,-0.34138950200818996
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P5,37.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q1,0.3774682823409015,1.814905573938139,-1.4374372915972375
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P5,47.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,1.438944507043587,2.224262974559132,-0.7853184675155451
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P5,65.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,-0.38312369392228895,-0.2549647312126501,-0.12815896270963884
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P5,109.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q2,-0.3816871631034178,-0.13218442244576892,-0.2495027406576489
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P5,131.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,0.826960283696074,1.777870056723303,-0.950909773027229
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P5,150.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,-0.6022312296645956,1.0908558274042761,-1.6930870570688716
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P5,157.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,-0.44339773742519706,0.28212808617006474,-0.7255258235952617
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P5,173.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,0.18944649594376997,0.07735216189187397,0.112094334051896
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P5,200.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q2,0.38725719228508354,2.180845584948476,-1.7935883926633924
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P5,209.0,dir=1.0|side=B_side|recv=q3|ss=q3|sp=q1,0.15606754308901893,1.6565676929001913,-1.5005001498111725
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P5,221.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q1,-0.6936242800701669,-0.39677972736668443,-0.2968445527034824
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P5,242.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q2,-0.6198133088239212,-0.06620340708385727,-0.5536099017400639
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P5,336.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q2,-0.4770715225538101,0.6080063624881581,-1.0850778850419682
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P5,342.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q2,0.5452627762805937,1.2494184257834702,-0.7041556495028765
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P5,351.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q2,-0.7075056596464779,0.3606293587495356,-1.0681350183960134
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P5,369.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,-0.40854173885010286,-0.11121777544409917,-0.2973239634060037
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P5,382.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q2,0.007494359416732849,-0.13158807449852172,0.13908243391525457
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P5,391.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q2,0.06437805452293505,1.2384324347355287,-1.1740543802125936
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P5,402.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,-0.4446347020024014,-0.44833748079005004,0.0037027787876486307
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P9,15.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q2,-0.48330078439166957,1.8253046230442038,-2.3086054074358735
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P9,46.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,0.5813211473140429,1.967421155075564,-1.386100007761521
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P9,84.0,dir=1.0|side=B_side|recv=q3|ss=q3|sp=q2,0.2992555477860793,1.8995500999406603,-1.600294552154581
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P9,104.0,dir=1.0|side=B_side|recv=q3|ss=q3|sp=q2,0.04869231893861248,0.4835033948202096,-0.4348110758815971
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P9,111.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,0.2509619466775945,0.7830474920730612,-0.5320855453954667
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P9,145.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q2,0.4329860661127563,0.2823184485075823,0.150667617605174
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P9,156.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q2,-0.3495984865330662,0.1767636603864953,-0.5263621469195615
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P9,214.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q1,0.12270421057502862,0.14273790011150336,-0.020033689536474747
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P9,229.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,0.25646494640613576,0.21945979597250426,0.037005150433631506
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P9,254.0,dir=1.0|side=A_side|recv=q3|ss=q3|sp=q3,0.19000421973372333,0.5284208356078328,-0.3384166158741095
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P9,264.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q2,0.9577303567489664,2.5329813188363053,-1.5752509620873387
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P9,299.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,0.12690749352132208,0.3165655503296227,-0.1896580568083006
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P9,330.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q1,-0.04122498131736069,-0.10426004472521858,0.06303506340785789
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P9,346.0,dir=1.0|side=B_side|recv=q1|ss=q1|sp=q2,1.3592459320410673,1.6294104074926206,-0.2701644754515533
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P9,355.0,dir=1.0|side=B_side|recv=q3|ss=q3|sp=q1,-0.46814453405719336,0.28231844850758364,-0.7504629825647771
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P9,378.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q1,0.3303914019060367,0.37461329489583794,-0.044221892989801226
receiver_preserved__standpoint_preserved,z_reward,B_to_C_to_A,4,P9,398.0,dir=1.0|side=B_side|recv=q2|ss=q2|sp=q1,1.4828090864036558,3.303178023768018,-1.8203689373643623
receiver_preserved__standpoint_preserved,rank_reward,A_to_C_to_B,0,P10,56.0,dir=0.0|side=B_side|recv=q3|ss=q3|sp=q3,0.5741599627504067,1.1688710872468095,-0.5947111244964028
receiver_preserved__standpoint_preserved,rank_reward,A_to_C_to_B,0,P10,64.0,dir=0.0|side=A_side|recv=q2|ss=q2|sp=q1,0.4253121057925986,0.9492650041883183,-0.5239528983957197
receiver_preserved__standpoint_preserved,rank_reward,A_to_C_to_B,0,P10,101.0,dir=0.0|side=B_side|recv=q3|ss=q3|sp=q2,0.02891223552518173,0.8913751401012282,-0.8624629045760465
receiver_preserved__standpoint_preserved,rank_reward,A_to_C_to_B,0,P10,106.0,dir=0.0|side=A_side|recv=q2|ss=q2|sp=q1,0.6025870466318636,1.2969297062136353,-0.6943426595817718
receiver_preserved__standpoint_preserved,rank_reward,A_to_C_to_B,0,P10,132.0,dir=0.0|side=A_side|recv=q2|ss=q2|sp=q1,0.695141402187275,0.933620407404604,-0.2384790052173289
receiver_preserved__standpoint_preserved,rank_reward,A_to_C_to_B,0,P10,137.0,dir=0.0|side=B_side|recv=q2|ss=q2|sp=q2,-0.9083827432199103,-0.9845783257133209,0.07619558249341063
receiver_preserved__standpoint_preserved,rank_reward,A_to_C_to_B,0,P10,175.0,dir=0.0|side=B_side|recv=q3|ss=q3|sp=q3,0.06853482930967626,0.7223940708877251,-0.6538592415780489
receiver_preserved__standpoint_preserved,rank_reward,A_to_C_to_B,0,P10,191.0,dir=0.0|side=A_side|recv=q1|ss=q1|sp=q1,0.49083744813200403,1.5159903798231351,-1.0251529316911312
receiver_preserved__standpoint_preserved,rank_reward,A_to_C_to_B,0,P10,228.0,dir=0.0|side=B_side|recv=q1|ss=q1|sp=q2,0.21681930331204619,-0.059079285951609384,0.27589858926365557
receiver_preserved__standpoint_preserved,rank_reward,A_to_C_to_B,0,P10,252.0,dir=0.0|side=B_side|recv=q3|ss=q3|sp=q3,-0.011019743666731113,0.959892794903567,-0.9709125385702981
