topology_arm,representation_arm,arm_family,run_idx,seed,differentiated_recovery
c13,c_to_ab_magnitude_only,magnitude_only,3,2066103227,0.0012615115222328033
c13,c_to_ab_magnitude_only,magnitude_only,4,1385402974,-0.0008815190870870784
c13,c_to_ab_magnitude_only,magnitude_only,5,853312576,-0.0009544603203488338
c13,c_to_ab_magnitude_only,magnitude_only,6,2129932663,-0.001624531965992592
c13,c_to_ab_magnitude_only,magnitude_only,7,432292753,0.001781918262693749
c13,c_to_ab_magnitude_only,magnitude_only,8,1836668200,-0.0022180966993220258
c13,c_to_ab_magnitude_only,magnitude_only,9,1111070051,-0.0004579193596362854
c13,c_to_ab_magnitude_only,magnitude_only,10,230944272,-0.0029279688549053093
c13,c_to_ab_magnitude_only,magnitude_only,11,1976991325,0.0010426113106571152
c13,c_to_ab_magnitude_only,magnitude_only,12,872262173,0.0018401423310212025
c13,c_to_ab_magnitude_only,magnitude_only,13,1381697504,-0.003948586461565124
c13,c_to_ab_magnitude_only,magnitude_only,14,1958269710,0.00040259980855763026
c13,c_to_ab_magnitude_only,magnitude_only,15,1012909355,-0.004169795801054832
c13,c_to_ab_magnitude_only,magnitude_only,16,681437174,0.00025699014955190403
c13,c_to_ab_magnitude_only,magnitude_only,17,1605780885,0.0008875999766037722
c13,c_to_ab_magnitude_only,magnitude_only,18,525819426,-0.003192652464422629
c13,c_to_ab_magnitude_only,magnitude_only,19,1630965316,-0.0028442419530378387
c13,c_to_ab_magnitude_only,magnitude_only,20,1717329393,0.0035385555171887286
c13,c_to_ab_magnitude_only,magnitude_only,21,2007432852,-0.0012241760474258298
c13,c_to_ab_magnitude_only,magnitude_only,22,1651824544,-0.0022001010958424163
c13,c_to_ab_magnitude_only,magnitude_only,23,225964932,-0.0017632333833980818
c13,c_to_ab_magnitude_only,magnitude_only,24,412711100,0.003466197101802649
c13,c_to_ab_magnitude_only,magnitude_only,25,174553630,0.0029734845495493875
c13,c_to_ab_magnitude_only,magnitude_only,26,776844539,-0.0004528838619834718
c13,c_to_ab_magnitude_only,magnitude_only,27,1862983194,-0.0012796470520223858
c13,c_to_ab_magnitude_only,magnitude_only,28,1810126957,-9.365205778450706e-05
c13,c_to_ab_magnitude_only,magnitude_only,29,18752095,-0.00020501815076961048
c13,c_to_ab_magnitude_only,magnitude_only,30,92062392,0.0012018043533918333
c13,c_to_ab_magnitude_only,magnitude_only,31,964424978,0.0009310416154057072
c13,c_to_ab_magnitude_only,magnitude_only,32,1815284319,-0.00046665528979159514
c13,c_to_ab_magnitude_only,magnitude_only,33,1341603691,-0.002202351284312042
c13,c_to_ab_magnitude_only,magnitude_only,34,1334651618,-0.004474260122466124
c13,c_to_ab_magnitude_only,magnitude_only,35,1543805211,0.002425595541227354
c13,c_to_ab_standpoint_only,standpoint_only,0,134639508,0.0041305569592976245
c13,c_to_ab_standpoint_only,standpoint_only,1,152217213,0.00144251524335812
c13,c_to_ab_standpoint_only,standpoint_only,2,212007950,-0.003900183208155627
c13,c_to_ab_standpoint_only,standpoint_only,3,2066103227,0.0012615115222328033
c13,c_to_ab_standpoint_only,standpoint_only,4,1385402974,-0.0008815190870870784
c13,c_to_ab_standpoint_only,standpoint_only,5,853312576,-0.0009544603203488338
c13,c_to_ab_standpoint_only,standpoint_only,6,2129932663,-0.001624531965992592
c13,c_to_ab_standpoint_only,standpoint_only,7,432292753,0.001781918262693749
c13,c_to_ab_standpoint_only,standpoint_only,8,1836668200,-0.0022180966993220258
c13,c_to_ab_standpoint_only,standpoint_only,9,1111070051,-0.0004579193596362854
c13,c_to_ab_standpoint_only,standpoint_only,10,230944272,-0.0029279688549053093
c13,c_to_ab_standpoint_only,standpoint_only,11,1976991325,0.0010426113106571152
c13,c_to_ab_standpoint_only,standpoint_only,12,872262173,0.0018401423310212025
c13,c_to_ab_standpoint_only,standpoint_only,13,1381697504,-0.003948586461565124
c13,c_to_ab_standpoint_only,standpoint_only,14,1958269710,0.00040259980855763026
c13,c_to_ab_standpoint_only,standpoint_only,15,1012909355,-0.004169795801054832
c13,c_to_ab_standpoint_only,standpoint_only,16,681437174,0.00025699014955190403
c13,c_to_ab_standpoint_only,standpoint_only,17,1605780885,0.0008875999766037722
c13,c_to_ab_standpoint_only,standpoint_only,18,525819426,-0.003192652464422629
c13,c_to_ab_standpoint_only,standpoint_only,19,1630965316,-0.0028442419530378387
c13,c_to_ab_standpoint_only,standpoint_only,20,1717329393,0.0035385555171887286
c13,c_to_ab_standpoint_only,standpoint_only,21,2007432852,-0.0012241760474258298
c13,c_to_ab_standpoint_only,standpoint_only,22,1651824544,-0.0022001010958424163
c13,c_to_ab_standpoint_only,standpoint_only,23,225964932,-0.0017632333833980818
c13,c_to_ab_standpoint_only,standpoint_only,24,412711100,0.003466197101802649
c13,c_to_ab_standpoint_only,standpoint_only,25,174553630,0.0029734845495493875
c13,c_to_ab_standpoint_only,standpoint_only,26,776844539,-0.0004528838619834718
c13,c_to_ab_standpoint_only,standpoint_only,27,1862983194,-0.0012796470520223858
c13,c_to_ab_standpoint_only,standpoint_only,28,1810126957,-9.365205778450706e-05
c13,c_to_ab_standpoint_only,standpoint_only,29,18752095,-0.00020501815076961048
c13,c_to_ab_standpoint_only,standpoint_only,30,92062392,0.0012018043533918333
c13,c_to_ab_standpoint_only,standpoint_only,31,964424978,0.0009310416154057072
c13,c_to_ab_standpoint_only,standpoint_only,32,1815284319,-0.00046665528979159514
c13,c_to_ab_standpoint_only,standpoint_only,33,1341603691,-0.002202351284312042
c13,c_to_ab_standpoint_only,standpoint_only,34,1334651618,-0.004474260122466124
c13,c_to_ab_standpoint_only,standpoint_only,35,1543805211,0.002425595541227354
c14,reverse_only_c_to_ab,reverse_only,0,49340213,-0.0039203588770340865
c14,reverse_only_c_to_ab,reverse_only,1,210474764,-0.004242974576158832
c14,reverse_only_c_to_ab,reverse_only,2,156291669,-0.0012468106289245827
c14,reverse_only_c_to_ab,reverse_only,3,164021550,-0.0002727632136231909
c14,reverse_only_c_to_ab,reverse_only,4,933981981,-0.0015941179305973552
c14,reverse_only_c_to_ab,reverse_only,5,1616916920,-0.004579381989296699
c14,reverse_only_c_to_ab,reverse_only,6,732528610,-0.005575008847561175
c14,reverse_only_c_to_ab,reverse_only,7,683419789,-0.006617220401063473
c14,reverse_only_c_to_ab,reverse_only,8,68842646,0.0015924155073477693
c14,reverse_only_c_to_ab,reverse_only,9,732700213,-0.0011669211651286582
c14,reverse_only_c_to_ab,reverse_only,10,1932285091,-0.0024024268873712503
c14,reverse_only_c_to_ab,reverse_only,11,1490011640,-0.0028152763566192166
c14,reverse_only_c_to_ab,reverse_only,12,1007775185,-0.0033061958844147676
c14,reverse_only_c_to_ab,reverse_only,13,841580499,-0.0031498004467990022
c14,reverse_only_c_to_ab,reverse_only,14,206896807,-0.004219652415618404
c14,reverse_only_c_to_ab,reverse_only,15,1771290745,-0.001266972527998138
c14,reverse_only_c_to_ab,reverse_only,16,1032068021,-0.004313291417852779
c14,reverse_only_c_to_ab,reverse_only,17,1471320807,-0.0015676606488117947
c14,reverse_only_c_to_ab,reverse_only,18,1743247316,-0.0009938126461980965
c14,reverse_only_c_to_ab,reverse_only,19,1651013698,-0.0035073998372490926
c14,reverse_only_c_to_ab,reverse_only,20,1196164093,-0.00248867805913012
c14,reverse_only_c_to_ab,reverse_only,21,708618639,-0.00209716993524456
c14,reverse_only_c_to_ab,reverse_only,22,1575473909,-0.002615258108700002
c14,reverse_only_c_to_ab,reverse_only,23,1208386486,-0.00383210138063653
c14,reverse_only_c_to_ab,reverse_only,24,1724817819,-0.004953542756333086
c14,reverse_only_c_to_ab,reverse_only,25,600284982,-0.0036246491860863874
c14,reverse_only_c_to_ab,reverse_only,26,1434065740,-0.008256824846109791
c14,reverse_only_c_to_ab,reverse_only,27,1669721128,-0.000478738550492379
c14,reverse_only_c_to_ab,reverse_only,28,1128964290,-0.004803305889855814
c14,reverse_only_c_to_ab,reverse_only,29,1513967160,-0.0006090975035521692
c14,reverse_only_c_to_ab,reverse_only,30,1103792292,-0.00269999654138306
c14,reverse_only_c_to_ab,reverse_only,31,170285540,-0.005814894255961994
c14,reverse_only_c_to_ab,reverse_only,32,382062935,-0.0018509660359429425
c14,reverse_only_c_to_ab,reverse_only,33,1650962098,-0.0032546633904843767
c14,reverse_only_c_to_ab,reverse_only,34,971186131,-0.004605474619688349
c14,reverse_only_c_to_ab,reverse_only,35,2065071152,-0.006467514903591581
c14,full_self_consistent_rstar,full_self_consistent,0,49340213,-0.004882041362045299
c14,full_self_consistent_rstar,full_self_consistent,1,210474764,-0.004479604182157839
c14,full_self_consistent_rstar,full_self_consistent,2,156291669,0.002990436872822957
c14,full_self_consistent_rstar,full_self_consistent,3,164021550,0.0012047357911789784
c14,full_self_consistent_rstar,full_self_consistent,4,933981981,-0.004051849533079924
c14,full_self_consistent_rstar,full_self_consistent,5,1616916920,-0.0038415263849108042
c14,full_self_consistent_rstar,full_self_consistent,6,732528610,-0.004166837259743488
c14,full_self_consistent_rstar,full_self_consistent,7,683419789,-0.0036493110250237866
c14,full_self_consistent_rstar,full_self_consistent,8,68842646,-0.0007998982965031782
c14,full_self_consistent_rstar,full_self_consistent,9,732700213,-0.0013300813635224854
c14,full_self_consistent_rstar,full_self_consistent,10,1932285091,-0.0018961560126681159
c14,full_self_consistent_rstar,full_self_consistent,11,1490011640,-0.0004933457768537115
c14,full_self_consistent_rstar,full_self_consistent,12,1007775185,-0.004018271372642404
c14,full_self_consistent_rstar,full_self_consistent,13,841580499,0.001172004263078887
c14,full_self_consistent_rstar,full_self_consistent,14,206896807,-0.00290322222797065
c14,full_self_consistent_rstar,full_self_consistent,15,1771290745,0.0010927486957244394
c14,full_self_consistent_rstar,full_self_consistent,16,1032068021,-0.003648339043630737
c14,full_self_consistent_rstar,full_self_consistent,17,1471320807,-0.0019726846055984465
c14,full_self_consistent_rstar,full_self_consistent,18,1743247316,-0.0032776190333599986
c14,full_self_consistent_rstar,full_self_consistent,19,1651013698,-0.005397394628372486
c14,full_self_consistent_rstar,full_self_consistent,20,1196164093,-0.00021447868134686276
c14,full_self_consistent_rstar,full_self_consistent,21,708618639,-0.0021551114155504056
c14,full_self_consistent_rstar,full_self_consistent,22,1575473909,-0.001070246042843833
c14,full_self_consistent_rstar,full_self_consistent,23,1208386486,-0.0014023140364130022
c14,full_self_consistent_rstar,full_self_consistent,24,1724817819,-0.006263098614771506
c14,full_self_consistent_rstar,full_self_consistent,25,600284982,0.0003992198272739997
c14,full_self_consistent_rstar,full_self_consistent,26,1434065740,-0.007898211066237332
c14,full_self_consistent_rstar,full_self_consistent,27,1669721128,-0.005028772507662204
c14,full_self_consistent_rstar,full_self_consistent,28,1128964290,-0.0022754924646827776
c14,full_self_consistent_rstar,full_self_consistent,29,1513967160,-0.0012633343671128036
c14,full_self_consistent_rstar,full_self_consistent,30,1103792292,-0.000903679398516797
c14,full_self_consistent_rstar,full_self_consistent,31,170285540,-0.0043571196813918375
c14,full_self_consistent_rstar,full_self_consistent,32,382062935,-0.002689598004694344
c14,full_self_consistent_rstar,full_self_consistent,33,1650962098,-0.001704703261805647
c14,full_self_consistent_rstar,full_self_consistent,34,971186131,-0.004908141348103146
c14,full_self_consistent_rstar,full_self_consistent,35,2065071152,-0.003872944011981104
c14,c_to_ab_receiver_only,receiver_only,0,49340213,-0.004073425528996046
c14,c_to_ab_receiver_only,receiver_only,1,210474764,-0.009360884325707893
c14,c_to_ab_receiver_only,receiver_only,2,156291669,-0.0023628165687318466
c14,c_to_ab_receiver_only,receiver_only,3,164021550,-0.001031550463675378
c14,c_to_ab_receiver_only,receiver_only,4,933981981,-0.0020453418995388744
c14,c_to_ab_receiver_only,receiver_only,5,1616916920,-0.005127722246531711
c14,c_to_ab_receiver_only,receiver_only,6,732528610,-0.0067896071188792515
c14,c_to_ab_receiver_only,receiver_only,7,683419789,-0.00920361676345915
c14,c_to_ab_receiver_only,receiver_only,8,68842646,-0.0058852659361982845
c14,c_to_ab_receiver_only,receiver_only,9,732700213,-0.0027664627532320756
c14,c_to_ab_receiver_only,receiver_only,10,1932285091,-0.007666790664212406
c14,c_to_ab_receiver_only,receiver_only,11,1490011640,-0.0012170562757593776
c14,c_to_ab_receiver_only,receiver_only,12,1007775185,-0.005598799806524715
c14,c_to_ab_receiver_only,receiver_only,13,841580499,-0.007608598977588686
c14,c_to_ab_receiver_only,receiver_only,14,206896807,-0.005972135999218298
c14,c_to_ab_receiver_only,receiver_only,15,1771290745,-0.004129178302751288
c14,c_to_ab_receiver_only,receiver_only,16,1032068021,-0.006985934672642837
c14,c_to_ab_receiver_only,receiver_only,17,1471320807,-0.005246681340355501
c14,c_to_ab_receiver_only,receiver_only,18,1743247316,-0.004220640379812921
c14,c_to_ab_receiver_only,receiver_only,19,1651013698,-0.0039220305300003665
c14,c_to_ab_receiver_only,receiver_only,20,1196164093,-0.001121256788160162
c14,c_to_ab_receiver_only,receiver_only,21,708618639,-0.0019128296073525662
c14,c_to_ab_receiver_only,receiver_only,22,1575473909,4.6461226047076023e-07
c14,c_to_ab_receiver_only,receiver_only,23,1208386486,-0.0032138426330813753
c14,c_to_ab_receiver_only,receiver_only,24,1724817819,-0.006155279038095028
c14,c_to_ab_receiver_only,receiver_only,25,600284982,-0.007897824530055522
c14,c_to_ab_receiver_only,receiver_only,26,1434065740,-0.008053891535686857
c14,c_to_ab_receiver_only,receiver_only,27,1669721128,-0.006015211616198245
c14,c_to_ab_receiver_only,receiver_only,28,1128964290,-0.0043632488276315355
c14,c_to_ab_receiver_only,receiver_only,29,1513967160,-0.0030981929055999965
c14,c_to_ab_receiver_only,receiver_only,30,1103792292,-0.0016032920654925251
c14,c_to_ab_receiver_only,receiver_only,31,170285540,-0.009144801415497871
c14,c_to_ab_receiver_only,receiver_only,32,382062935,-0.004242539081989514
c14,c_to_ab_receiver_only,receiver_only,33,1650962098,-0.0038147664894449557
c14,c_to_ab_receiver_only,receiver_only,34,971186131,-0.009690539594768892
c14,c_to_ab_receiver_only,receiver_only,35,2065071152,-0.009195736646589316
c14,c_to_ab_magnitude_only,magnitude_only,0,49340213,-0.0028747828308738808
c14,c_to_ab_magnitude_only,magnitude_only,1,210474764,-0.002933017714330754
c14,c_to_ab_magnitude_only,magnitude_only,2,156291669,0.0011855760375461364
c14,c_to_ab_magnitude_only,magnitude_only,3,164021550,0.001474807485602718
c14,c_to_ab_magnitude_only,magnitude_only,4,933981981,0.0009095748637940179
c14,c_to_ab_magnitude_only,magnitude_only,5,1616916920,-0.0005434930873150261
c14,c_to_ab_magnitude_only,magnitude_only,6,732528610,-0.0031104997645828437
c14,c_to_ab_magnitude_only,magnitude_only,7,683419789,-0.0033640208316604394
c14,c_to_ab_magnitude_only,magnitude_only,8,68842646,0.000816041232860788
c14,c_to_ab_magnitude_only,magnitude_only,9,732700213,-0.001995574397116962
c14,c_to_ab_magnitude_only,magnitude_only,10,1932285091,-0.001437242093694187
c14,c_to_ab_magnitude_only,magnitude_only,11,1490011640,0.0020510556364917104
c14,c_to_ab_magnitude_only,magnitude_only,12,1007775185,-0.004707534493340923
c14,c_to_ab_magnitude_only,magnitude_only,13,841580499,0.0008801680033128825
c14,c_to_ab_magnitude_only,magnitude_only,14,206896807,-0.0029147469124034984
c14,c_to_ab_magnitude_only,magnitude_only,15,1771290745,0.0020899329958326126
c14,c_to_ab_magnitude_only,magnitude_only,16,1032068021,0.0003479314282351728
c14,c_to_ab_magnitude_only,magnitude_only,17,1471320807,0.0015654510087328394
c14,c_to_ab_magnitude_only,magnitude_only,18,1743247316,-1.7789189548504627e-05
c14,c_to_ab_magnitude_only,magnitude_only,19,1651013698,-0.001975669879411542
c14,c_to_ab_magnitude_only,magnitude_only,20,1196164093,-0.0009324678401249914
c14,c_to_ab_magnitude_only,magnitude_only,21,708618639,0.0003199067675817301
c14,c_to_ab_magnitude_only,magnitude_only,22,1575473909,-7.19090584303968e-05
c14,c_to_ab_magnitude_only,magnitude_only,23,1208386486,-0.0004951900254006622
c14,c_to_ab_magnitude_only,magnitude_only,24,1724817819,-0.002834187595573015
c14,c_to_ab_magnitude_only,magnitude_only,25,600284982,-0.0005637095073770419
c14,c_to_ab_magnitude_only,magnitude_only,26,1434065740,-0.006812134320310846
c14,c_to_ab_magnitude_only,magnitude_only,27,1669721128,-0.0011574029278814742
c14,c_to_ab_magnitude_only,magnitude_only,28,1128964290,-0.0037934250966743122
c14,c_to_ab_magnitude_only,magnitude_only,29,1513967160,-0.0008043989187696449
c14,c_to_ab_magnitude_only,magnitude_only,30,1103792292,-0.003660847526769108
c14,c_to_ab_magnitude_only,magnitude_only,31,170285540,-0.0029071761824151876
c14,c_to_ab_magnitude_only,magnitude_only,32,382062935,-0.00237072402040119
c14,c_to_ab_magnitude_only,magnitude_only,33,1650962098,0.0004923777959960966
c14,c_to_ab_magnitude_only,magnitude_only,34,971186131,-0.005354211794860659
c14,c_to_ab_magnitude_only,magnitude_only,35,2065071152,-0.0014553668141930674
c14,c_to_ab_standpoint_only,standpoint_only,0,49340213,-0.0028747828308738808
c14,c_to_ab_standpoint_only,standpoint_only,1,210474764,-0.002933017714330754
c14,c_to_ab_standpoint_only,standpoint_only,2,156291669,0.0011855760375461364
c14,c_to_ab_standpoint_only,standpoint_only,3,164021550,0.001474807485602718
c14,c_to_ab_standpoint_only,standpoint_only,4,933981981,0.0009095748637940179
c14,c_to_ab_standpoint_only,standpoint_only,5,1616916920,-0.0005434930873150261
c14,c_to_ab_standpoint_only,standpoint_only,6,732528610,-0.0031104997645828437
c14,c_to_ab_standpoint_only,standpoint_only,7,683419789,-0.0033640208316604394
c14,c_to_ab_standpoint_only,standpoint_only,8,68842646,0.000816041232860788
c14,c_to_ab_standpoint_only,standpoint_only,9,732700213,-0.001995574397116962
c14,c_to_ab_standpoint_only,standpoint_only,10,1932285091,-0.001437242093694187
c14,c_to_ab_standpoint_only,standpoint_only,11,1490011640,0.0020510556364917104
c14,c_to_ab_standpoint_only,standpoint_only,12,1007775185,-0.004707534493340923
c14,c_to_ab_standpoint_only,standpoint_only,13,841580499,0.0008801680033128825
c14,c_to_ab_standpoint_only,standpoint_only,14,206896807,-0.0029147469124034984
c14,c_to_ab_standpoint_only,standpoint_only,15,1771290745,0.0020899329958326126
c14,c_to_ab_standpoint_only,standpoint_only,16,1032068021,0.0003479314282351728
c14,c_to_ab_standpoint_only,standpoint_only,17,1471320807,0.0015654510087328394
c14,c_to_ab_standpoint_only,standpoint_only,18,1743247316,-1.7789189548504627e-05
c14,c_to_ab_standpoint_only,standpoint_only,19,1651013698,-0.001975669879411542
c14,c_to_ab_standpoint_only,standpoint_only,20,1196164093,-0.0009324678401249914
c14,c_to_ab_standpoint_only,standpoint_only,21,708618639,0.0003199067675817301
c14,c_to_ab_standpoint_only,standpoint_only,22,1575473909,-7.19090584303968e-05
c14,c_to_ab_standpoint_only,standpoint_only,23,1208386486,-0.0004951900254006622
c14,c_to_ab_standpoint_only,standpoint_only,24,1724817819,-0.002834187595573015
c14,c_to_ab_standpoint_only,standpoint_only,25,600284982,-0.0005637095073770419
c14,c_to_ab_standpoint_only,standpoint_only,26,1434065740,-0.006812134320310846
c14,c_to_ab_standpoint_only,standpoint_only,27,1669721128,-0.0011574029278814742
c14,c_to_ab_standpoint_only,standpoint_only,28,1128964290,-0.0037934250966743122
c14,c_to_ab_standpoint_only,standpoint_only,29,1513967160,-0.0008043989187696449
c14,c_to_ab_standpoint_only,standpoint_only,30,1103792292,-0.003660847526769108
c14,c_to_ab_standpoint_only,standpoint_only,31,170285540,-0.0029071761824151876
c14,c_to_ab_standpoint_only,standpoint_only,32,382062935,-0.00237072402040119
c14,c_to_ab_standpoint_only,standpoint_only,33,1650962098,0.0004923777959960966
c14,c_to_ab_standpoint_only,standpoint_only,34,971186131,-0.005354211794860659
c14,c_to_ab_standpoint_only,standpoint_only,35,2065071152,-0.0014553668141930674
c15,reverse_only_c_to_ab,reverse_only,0,1631435454,-0.0019549360978790725
c15,reverse_only_c_to_ab,reverse_only,1,1672468530,0.002400445348404485
c15,reverse_only_c_to_ab,reverse_only,2,655269053,-0.0029041703850514904
c15,reverse_only_c_to_ab,reverse_only,3,1316326712,0.0012128448269716169
c15,reverse_only_c_to_ab,reverse_only,4,653951011,-0.0031362916853548083
c15,reverse_only_c_to_ab,reverse_only,5,827806069,-0.004243158737141033
c15,reverse_only_c_to_ab,reverse_only,6,1819476639,-0.002086859722312969
c15,reverse_only_c_to_ab,reverse_only,7,706755130,-0.0008529970199036071
c15,reverse_only_c_to_ab,reverse_only,8,335301633,-0.005219511465205767
c15,reverse_only_c_to_ab,reverse_only,9,545537024,-0.0053534247101518035
c15,reverse_only_c_to_ab,reverse_only,10,142216184,-0.0027615139539420084
c15,reverse_only_c_to_ab,reverse_only,11,1511446070,-0.002695509410563666
c15,reverse_only_c_to_ab,reverse_only,12,1020451361,-0.003405090443055331
c15,reverse_only_c_to_ab,reverse_only,13,1342155976,-0.0018445805777038793
c15,reverse_only_c_to_ab,reverse_only,14,1798469590,-0.001906593010646699
c15,reverse_only_c_to_ab,reverse_only,15,1825015116,-0.005197334079497061
c15,reverse_only_c_to_ab,reverse_only,16,1117068053,-0.0004875712734970041
c15,reverse_only_c_to_ab,reverse_only,17,482521233,-0.0003354392369571387
c15,reverse_only_c_to_ab,reverse_only,18,1072139823,-0.00023260490287537453
c15,reverse_only_c_to_ab,reverse_only,19,827398355,-0.001164174052097298
c15,reverse_only_c_to_ab,reverse_only,20,1356534554,0.002912112192948943
c15,reverse_only_c_to_ab,reverse_only,21,1208196545,-0.00613634287191286
c15,reverse_only_c_to_ab,reverse_only,22,1240513535,-0.003563819985635093
c15,reverse_only_c_to_ab,reverse_only,23,1607458485,-0.001139377123389468
c15,reverse_only_c_to_ab,reverse_only,24,1631848999,-0.003872129415583309
c15,reverse_only_c_to_ab,reverse_only,25,185489267,-0.0019139065489501036
c15,reverse_only_c_to_ab,reverse_only,26,1542547229,-0.003988383200094399
c15,reverse_only_c_to_ab,reverse_only,27,1796830805,-0.0015531837849997868
c15,reverse_only_c_to_ab,reverse_only,28,423950242,-0.0038566932270541567
c15,reverse_only_c_to_ab,reverse_only,29,813544909,-0.00012291039540224385
c15,reverse_only_c_to_ab,reverse_only,30,633364362,0.002941635132219984
c15,reverse_only_c_to_ab,reverse_only,31,1574506241,-0.0022254373957578833
c15,reverse_only_c_to_ab,reverse_only,32,538798669,-0.0012509451499102926
c15,reverse_only_c_to_ab,reverse_only,33,1711177351,-0.0012055818963780114
c15,reverse_only_c_to_ab,reverse_only,34,1081063567,-8.392378511345467e-05
c15,reverse_only_c_to_ab,reverse_only,35,2070724889,0.0007151210377861438
c15,full_self_consistent_rstar,full_self_consistent,0,1631435454,-0.0015706261500177043
c15,full_self_consistent_rstar,full_self_consistent,1,1672468530,-0.0001433349480503597
c15,full_self_consistent_rstar,full_self_consistent,2,655269053,-0.0005385485815643649
c15,full_self_consistent_rstar,full_self_consistent,3,1316326712,-0.0046200894056742095
c15,full_self_consistent_rstar,full_self_consistent,4,653951011,-0.000661834209804997
c15,full_self_consistent_rstar,full_self_consistent,5,827806069,-0.0022283843888380775
c15,full_self_consistent_rstar,full_self_consistent,6,1819476639,-0.001973419102963337
c15,full_self_consistent_rstar,full_self_consistent,7,706755130,-7.922588002678734e-05
c15,full_self_consistent_rstar,full_self_consistent,8,335301633,-0.0017815870123592385
c15,full_self_consistent_rstar,full_self_consistent,9,545537024,-0.0026119504757110114
c15,full_self_consistent_rstar,full_self_consistent,10,142216184,-0.004022977084974391
c15,full_self_consistent_rstar,full_self_consistent,11,1511446070,-0.0037179300787883143
c15,full_self_consistent_rstar,full_self_consistent,12,1020451361,-0.0028876571177978167
c15,full_self_consistent_rstar,full_self_consistent,13,1342155976,-0.0053032887437581945
c15,full_self_consistent_rstar,full_self_consistent,14,1798469590,-0.004235931208880457
c15,full_self_consistent_rstar,full_self_consistent,15,1825015116,-0.0070155787927670046
c15,full_self_consistent_rstar,full_self_consistent,16,1117068053,-0.0028957528439781054
c15,full_self_consistent_rstar,full_self_consistent,17,482521233,-0.00115422939697697
c15,full_self_consistent_rstar,full_self_consistent,18,1072139823,0.00032055077640998135
c15,full_self_consistent_rstar,full_self_consistent,19,827398355,0.002389282048127062
c15,full_self_consistent_rstar,full_self_consistent,20,1356534554,0.004219181850652947
c15,full_self_consistent_rstar,full_self_consistent,21,1208196545,-0.006732546131768567
c15,full_self_consistent_rstar,full_self_consistent,22,1240513535,-0.0036607244064754477
c15,full_self_consistent_rstar,full_self_consistent,23,1607458485,-0.003953793087581741
c15,full_self_consistent_rstar,full_self_consistent,24,1631848999,-0.004787611151931081
c15,full_self_consistent_rstar,full_self_consistent,25,185489267,-0.0027556354884545205
c15,full_self_consistent_rstar,full_self_consistent,26,1542547229,-0.005606413096421467
c15,full_self_consistent_rstar,full_self_consistent,27,1796830805,-0.0007394170385415264
c15,full_self_consistent_rstar,full_self_consistent,28,423950242,0.0011315514170833452
c15,full_self_consistent_rstar,full_self_consistent,29,813544909,0.00044527158989575113
c15,full_self_consistent_rstar,full_self_consistent,30,633364362,-0.004155095599123052
c15,full_self_consistent_rstar,full_self_consistent,31,1574506241,-0.003840622303254183
c15,full_self_consistent_rstar,full_self_consistent,32,538798669,-0.002251301838971958
c15,full_self_consistent_rstar,full_self_consistent,33,1711177351,-0.004330855756443089
c15,full_self_consistent_rstar,full_self_consistent,34,1081063567,-0.002492909853064863
c15,full_self_consistent_rstar,full_self_consistent,35,2070724889,0.0036575773205253085
c15,c_to_ab_receiver_only,receiver_only,0,1631435454,8.282205995018299e-05
c15,c_to_ab_receiver_only,receiver_only,1,1672468530,0.002244084045537563
c15,c_to_ab_receiver_only,receiver_only,2,655269053,-0.004736793107202462
c15,c_to_ab_receiver_only,receiver_only,3,1316326712,-0.0005764510876990551
c15,c_to_ab_receiver_only,receiver_only,4,653951011,0.001435834918820524
c15,c_to_ab_receiver_only,receiver_only,5,827806069,-0.0016744714411762655
c15,c_to_ab_receiver_only,receiver_only,6,1819476639,-0.0016264569747757435
c15,c_to_ab_receiver_only,receiver_only,7,706755130,-0.0015223026641184685
c15,c_to_ab_receiver_only,receiver_only,8,335301633,-0.003095313732007009
c15,c_to_ab_receiver_only,receiver_only,9,545537024,-0.0037427003405200577
c15,c_to_ab_receiver_only,receiver_only,10,142216184,-0.0030634575095773967
c15,c_to_ab_receiver_only,receiver_only,11,1511446070,-0.0006054009873865158
c15,c_to_ab_receiver_only,receiver_only,12,1020451361,-0.0034834767589392453
c15,c_to_ab_receiver_only,receiver_only,13,1342155976,-0.0012735676787449114
c15,c_to_ab_receiver_only,receiver_only,14,1798469590,-0.0020242321497644955
c15,c_to_ab_receiver_only,receiver_only,15,1825015116,-0.0019266677425606488
c15,c_to_ab_receiver_only,receiver_only,16,1117068053,-0.002164201866067472
c15,c_to_ab_receiver_only,receiver_only,17,482521233,0.00261912206106204
c15,c_to_ab_receiver_only,receiver_only,18,1072139823,-0.0005234540478165941
c15,c_to_ab_receiver_only,receiver_only,19,827398355,-0.0027045405457389936
c15,c_to_ab_receiver_only,receiver_only,20,1356534554,0.0018261832235318858
c15,c_to_ab_receiver_only,receiver_only,21,1208196545,-0.0037017640154905916
c15,c_to_ab_receiver_only,receiver_only,22,1240513535,0.0020146373177622363
c15,c_to_ab_receiver_only,receiver_only,23,1607458485,0.001268113563261133
c15,c_to_ab_receiver_only,receiver_only,24,1631848999,0.001239288762756561
c15,c_to_ab_receiver_only,receiver_only,25,185489267,0.00023212088036020593
c15,c_to_ab_receiver_only,receiver_only,26,1542547229,-0.00212483604130989
c15,c_to_ab_receiver_only,receiver_only,27,1796830805,0.00022209891072683032
