mode,weight_endpoint,readout,direction,metric,comparison,mean_true,mean_control,effect,p_greater,n_pairs
linear_c_state,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_random_intersection,-0.5199234922793898,-0.4931208725482642,-0.026802619731125715,0.7544491101779645,89
linear_c_state,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_balanced_intersection,-0.5199234922793898,-0.5522710780649167,0.0323475857855268,0.001799640071985603,89
linear_c_state,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_performance_matched_intersection,-0.5199234922793898,-0.5566757566803575,0.03675226440096771,0.05578884223155369,89
linear_c_state,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_shuffled_c_intersection,-0.5199234922793898,-0.5637265723280326,0.04380308004864264,0.0001999600079984003,89
linear_c_state,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_phase_rotated_intersection,-0.5199234922793898,-0.5595988223583777,0.039675330078987756,0.03259348130373925,89
combined_c_fes_gmr72,z_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_random_intersection,-0.08026370029757181,-0.07166190141986427,-0.00860179887770754,0.9142171565686863,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_balanced_intersection,-0.08026370029757181,-0.0772554785400847,-0.0030082217574870992,0.7846430713857229,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_performance_matched_intersection,-0.08026370029757181,-0.08032128092663897,5.758062906715687e-05,0.4933013397320536,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_shuffled_c_intersection,-0.08026370029757181,-0.08077170434467755,0.0005080040471057209,0.4497100579884023,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_phase_rotated_intersection,-0.08026370029757181,-0.06928009421178724,-0.01098360608578456,0.9742051589682064,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_random_intersection,-0.291600354588084,-0.2829985557103765,-0.008601798877707548,0.9098180363927214,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_balanced_intersection,-0.291600354588084,-0.28859213283059687,-0.0030082217574871166,0.7690461907618477,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_performance_matched_intersection,-0.291600354588084,-0.2916579352171512,5.7580629067160715e-05,0.4875024995001,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_shuffled_c_intersection,-0.291600354588084,-0.29210835863518975,0.0005080040471057231,0.4513097380523895,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_phase_rotated_intersection,-0.291600354588084,-0.28061674850229945,-0.010983606085784569,0.9796040791841631,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_random_intersection,-0.05410704068820925,-0.035706382874173055,-0.018400657814036207,0.8244351129774046,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_balanced_intersection,-0.05410704068820925,-0.04134482530278926,-0.01276221538542,0.9074185162967406,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_performance_matched_intersection,-0.05410704068820925,-0.07061945545539092,0.016512414767181665,0.20915816836632672,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_shuffled_c_intersection,-0.05410704068820925,-0.030736901129086027,-0.02337013955912322,0.9426114777044591,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_phase_rotated_intersection,-0.05410704068820925,-0.020419547874530295,-0.03368749281367896,0.9902019596080783,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_random_intersection,-0.26544369497872145,-0.24704303716468531,-0.018400657814036214,0.8148370325934813,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_balanced_intersection,-0.26544369497872145,-0.2526814795933015,-0.012762215385420002,0.911617676464707,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_performance_matched_intersection,-0.26544369497872145,-0.2819561097459032,0.016512414767181665,0.1993601279744051,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_shuffled_c_intersection,-0.26544369497872145,-0.24207355541959827,-0.02337013955912322,0.9448110377924415,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_phase_rotated_intersection,-0.26544369497872145,-0.23175620216504259,-0.03368749281367897,0.992001599680064,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_random_intersection,-0.08154103722262714,-0.07166190141986427,-0.009879135802762872,0.9330133973205359,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_balanced_intersection,-0.08154103722262714,-0.0772554785400847,-0.00428555868254243,0.8440311937612478,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_performance_matched_intersection,-0.08154103722262714,-0.08236583956890312,0.0008248023462759813,0.4549090181963607,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_shuffled_c_intersection,-0.08154103722262714,-0.07915702752432766,-0.0023840096982994793,0.6934613077384523,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_phase_rotated_intersection,-0.08154103722262714,-0.06947502694937317,-0.012066010273253963,0.9822035592881424,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_random_intersection,-0.2928776915131394,-0.2829985557103765,-0.009879135802762874,0.9360127974405119,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_balanced_intersection,-0.2928776915131394,-0.28859213283059687,-0.004285558682542442,0.8322335532893421,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_performance_matched_intersection,-0.2928776915131394,-0.2937024938594154,0.0008248023462759918,0.4259148170365927,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_shuffled_c_intersection,-0.2928776915131394,-0.2904936818148399,-0.002384009698299477,0.6932613477304539,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_phase_rotated_intersection,-0.2928776915131394,-0.2808116812398854,-0.012066010273253958,0.9838032393521295,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_random_intersection,-0.055396870579588725,-0.035706382874173055,-0.019690487705415656,0.8346330733853229,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_balanced_intersection,-0.055396870579588725,-0.04134482530278926,-0.014052045276799456,0.9028194361127775,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_performance_matched_intersection,-0.055396870579588725,-0.07128034253977505,0.015883471960186333,0.23355328934213157,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_shuffled_c_intersection,-0.055396870579588725,-0.02722872878184627,-0.028168141797742453,0.9644071185762847,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_phase_rotated_intersection,-0.055396870579588725,-0.02014034442114102,-0.03525652615844769,0.996000799840032,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_random_intersection,-0.266733524870101,-0.24704303716468531,-0.019690487705415663,0.8420315936812638,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_balanced_intersection,-0.266733524870101,-0.2526814795933015,-0.01405204527679946,0.8984203159368126,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_performance_matched_intersection,-0.266733524870101,-0.28261699683028724,0.015883471960186333,0.21735652869426114,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_shuffled_c_intersection,-0.266733524870101,-0.23856538307235847,-0.028168141797742453,0.9650069986002799,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_phase_rotated_intersection,-0.266733524870101,-0.23147699871165325,-0.035256526158447696,0.9936012797440512,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_random_intersection,-0.08121538104067384,-0.07166190141986427,-0.009553479620809569,0.9524095180963807,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_balanced_intersection,-0.08121538104067384,-0.0772554785400847,-0.003959902500589128,0.9338132373525295,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_performance_matched_intersection,-0.08121538104067384,-0.07553969648248936,-0.005675684558184481,0.9316136772645471,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_shuffled_c_intersection,-0.08121538104067384,-0.08018795611067638,-0.0010274249299974565,0.6144771045790842,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_phase_rotated_intersection,-0.08121538104067384,-0.07039006088059137,-0.010825320160082471,0.9972005598880224,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_random_intersection,-0.292552035331186,-0.2829985557103765,-0.009553479620809574,0.9592081583683263,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_balanced_intersection,-0.292552035331186,-0.28859213283059687,-0.00395990250058914,0.9324135172965407,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_performance_matched_intersection,-0.292552035331186,-0.2868763507730016,-0.005675684558184478,0.9336132773445311,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_shuffled_c_intersection,-0.292552035331186,-0.2915246104011886,-0.001027424929997457,0.6100779844031193,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_phase_rotated_intersection,-0.292552035331186,-0.28172671517110365,-0.010825320160082473,0.9962007598480304,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_random_intersection,-0.05637536878108767,-0.035706382874173055,-0.020668985906914614,0.882623475304939,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_balanced_intersection,-0.05637536878108767,-0.04134482530278926,-0.015030543478298408,0.9870025994801039,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_performance_matched_intersection,-0.05637536878108767,-0.050317014632334726,-0.006058354148752951,0.6472705458908218,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_shuffled_c_intersection,-0.05637536878108767,-0.034396166801612935,-0.021979201979474727,0.9424115176964607,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_phase_rotated_intersection,-0.05637536878108767,-0.019244927229482144,-0.03713044155160551,0.9982003599280144,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_random_intersection,-0.26771202307159986,-0.24704303716468531,-0.02066898590691461,0.865626874625075,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_balanced_intersection,-0.26771202307159986,-0.2526814795933015,-0.015030543478298406,0.9846030793841232,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_performance_matched_intersection,-0.26771202307159986,-0.2616536689228469,-0.006058354148752949,0.636872625474905,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_shuffled_c_intersection,-0.26771202307159986,-0.2457328210921252,-0.02197920197947473,0.943011397720456,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_phase_rotated_intersection,-0.26771202307159986,-0.23058158151999433,-0.03713044155160552,0.9976004799040192,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_random_intersection,-0.07088604255678228,-0.06704137055011013,-0.0038446720066721727,0.7044591081783643,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_balanced_intersection,-0.07088604255678228,-0.0772554785400847,0.00636943598330243,0.0657868426314737,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_performance_matched_intersection,-0.07088604255678228,-0.08032128092663897,0.009435238369856686,0.014997000599880024,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_shuffled_c_intersection,-0.07088604255678228,-0.06946959111585625,-0.0014164514409260307,0.6240751849630074,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_phase_rotated_intersection,-0.07088604255678228,-0.07038078217860667,-0.0005052603781756047,0.5388922215556888,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_random_intersection,-0.2822226968472945,-0.2783780248406223,-0.0038446720066721684,0.6978604279144172,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_balanced_intersection,-0.2822226968472945,-0.28859213283059687,0.006369435983302416,0.07138572285542892,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_performance_matched_intersection,-0.2822226968472945,-0.2916579352171512,0.009435238369856694,0.013797240551889621,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_shuffled_c_intersection,-0.2822226968472945,-0.28080624540636845,-0.0014164514409260374,0.6230753849230154,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_phase_rotated_intersection,-0.2822226968472945,-0.2817174364691189,-0.0005052603781756049,0.5130973805238952,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_random_intersection,-0.01018941913227735,-0.0009327023842244062,-0.009256716748052953,0.6484703059388123,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_balanced_intersection,-0.01018941913227735,-0.04134482530278926,0.031155406170511896,0.02419516096780644,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_performance_matched_intersection,-0.01018941913227735,-0.07061945545539092,0.060430036323113556,0.0005998800239952009,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_shuffled_c_intersection,-0.01018941913227735,-0.024581421105525473,0.014392001973248131,0.22435512897420515,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_phase_rotated_intersection,-0.01018941913227735,-0.046684849880107286,0.03649543074782995,0.10717856428714258,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_random_intersection,-0.22152607342278965,-0.21226935667473668,-0.009256716748052958,0.6484703059388123,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_balanced_intersection,-0.22152607342278965,-0.2526814795933015,0.031155406170511896,0.02399520095980804,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_performance_matched_intersection,-0.22152607342278965,-0.2819561097459032,0.06043003632311358,0.0005998800239952009,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_shuffled_c_intersection,-0.22152607342278965,-0.23591807539603776,0.014392001973248131,0.22335532893421317,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_phase_rotated_intersection,-0.22152607342278965,-0.25802150417061953,0.03649543074782995,0.11257748450309939,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_random_intersection,-0.06894047451408254,-0.06704137055011013,-0.001899103963972423,0.608878224355129,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_balanced_intersection,-0.06894047451408254,-0.0772554785400847,0.008315004026002177,0.04379124175164967,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_performance_matched_intersection,-0.06894047451408254,-0.08236583956890312,0.013425365054820589,0.00599880023995201,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_shuffled_c_intersection,-0.06894047451408254,-0.06936214101676459,0.00042166650268203067,0.4793041391721656,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_phase_rotated_intersection,-0.06894047451408254,-0.07146533835787632,0.0025248638437937866,0.3597280543891222,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_random_intersection,-0.28027712880459477,-0.2783780248406223,-0.001899103963972422,0.5964807038592281,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_balanced_intersection,-0.28027712880459477,-0.28859213283059687,0.008315004026002163,0.03799240151969606,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_performance_matched_intersection,-0.28027712880459477,-0.2937024938594154,0.013425365054820598,0.005598880223955209,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_shuffled_c_intersection,-0.28027712880459477,-0.2806987953072768,0.0004216665026820344,0.4631073785242951,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_phase_rotated_intersection,-0.28027712880459477,-0.28280199264838857,0.002524863843793779,0.3639272145570886,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_random_intersection,-0.00888073653659857,-0.0009327023842244062,-0.00794803415237417,0.6512697460507898,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_balanced_intersection,-0.00888073653659857,-0.04134482530278926,0.03246408876619068,0.013197360527894421,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_performance_matched_intersection,-0.00888073653659857,-0.07128034253977505,0.06239960600317649,0.0001999600079984003,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_shuffled_c_intersection,-0.00888073653659857,-0.027513030625463248,0.018632294088864694,0.10757848430313938,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_phase_rotated_intersection,-0.00888073653659857,-0.0521260736289512,0.04324533709235263,0.06758648270345931,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_random_intersection,-0.2202173908271108,-0.21226935667473668,-0.007948034152374167,0.6396720655868826,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_balanced_intersection,-0.2202173908271108,-0.2526814795933015,0.03246408876619068,0.010197960407918417,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_performance_matched_intersection,-0.2202173908271108,-0.28261699683028724,0.06239960600317649,0.0001999600079984003,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_shuffled_c_intersection,-0.2202173908271108,-0.23884968491597555,0.018632294088864697,0.10557888422315537,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_phase_rotated_intersection,-0.2202173908271108,-0.26346272791946346,0.04324533709235263,0.059988002399520096,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_random_intersection,-0.0763716444327476,-0.06704137055011013,-0.009330273882637474,0.9664067186562687,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_balanced_intersection,-0.0763716444327476,-0.0772554785400847,0.0008838341073371263,0.2461507698460308,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_performance_matched_intersection,-0.0763716444327476,-0.07553969648248936,-0.0008319479502582251,0.6186762647470506,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_shuffled_c_intersection,-0.0763716444327476,-0.0747189687226465,-0.001652675710101097,0.8662267546490702,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_phase_rotated_intersection,-0.0763716444327476,-0.07293906051842808,-0.003432583914319517,0.9476104779044191,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_random_intersection,-0.2877082987232599,-0.2783780248406223,-0.009330273882637475,0.9684063187362527,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_balanced_intersection,-0.2877082987232599,-0.28859213283059687,0.0008838341073371106,0.2393521295740852,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_performance_matched_intersection,-0.2877082987232599,-0.2868763507730016,-0.0008319479502582265,0.6156768646270746,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_shuffled_c_intersection,-0.2877082987232599,-0.28605562301315873,-0.0016526757101010985,0.8634273145370925,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_phase_rotated_intersection,-0.2877082987232599,-0.28427571480894026,-0.0034325839143195193,0.9524095180963807,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_random_intersection,-0.034880590243336417,-0.0009327023842244062,-0.03394788785911202,0.9686062787442512,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_balanced_intersection,-0.034880590243336417,-0.04134482530278926,0.0064642350594528416,0.07518496300739852,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_performance_matched_intersection,-0.034880590243336417,-0.050317014632334726,0.015436424388998296,0.16376724655068986,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_shuffled_c_intersection,-0.034880590243336417,-0.03890186917853001,0.004021278935193583,0.23455308938212358,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,SI_SIC_to_Relative,access_readout,true_vs_phase_rotated_intersection,-0.034880590243336417,-0.034638650404678666,-0.00024193983865774242,0.5216956608678265,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_random_intersection,-0.2462172445338486,-0.21226935667473668,-0.033947887859112014,0.97000599880024,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_balanced_intersection,-0.2462172445338486,-0.2526814795933015,0.006464235059452838,0.07178564287142572,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_performance_matched_intersection,-0.2462172445338486,-0.2616536689228469,0.015436424388998301,0.16636672665466906,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_shuffled_c_intersection,-0.2462172445338486,-0.2502385234690422,0.004021278935193576,0.23535292941411717,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,SI_SIC_to_Relative,intersection_access_effect,true_vs_phase_rotated_intersection,-0.2462172445338486,-0.24597530469519088,-0.00024193983865774434,0.5036992601479704,101
fes_string_conditioned,z_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_random_intersection,-0.0766959684815954,-0.08003347895477075,0.0033375104731753454,0.14137172565486902,101
fes_string_conditioned,z_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_balanced_intersection,-0.0766959684815954,-0.0772554785400847,0.0005595100584893037,0.3795240951809638,101
fes_string_conditioned,z_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_performance_matched_intersection,-0.0766959684815954,-0.08032128092663897,0.003625312445043561,0.09858028394321136,101
fes_string_conditioned,z_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_shuffled_c_intersection,-0.0766959684815954,-0.07592952932278335,-0.0007664391588120484,0.6180763847230554,101
fes_string_conditioned,z_reward,sic_signature_binary,Relative_to_SI_SIC,access_readout,true_vs_phase_rotated_intersection,-0.0766959684815954,-0.07778030492689636,0.0010843364453009513,0.3421315736852629,101
fes_string_conditioned,z_reward,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_random_intersection,-0.28803262277210767,-0.29137013324528294,0.0033375104731753454,0.15056988602279545,101
fes_string_conditioned,z_reward,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_balanced_intersection,-0.28803262277210767,-0.28859213283059687,0.0005595100584892906,0.3593281343731254,101
fes_string_conditioned,z_reward,sic_signature_binary,Relative_to_SI_SIC,intersection_access_effect,true_vs_performance_matched_intersection,-0.28803262277210767,-0.2916579352171512,0.0036253124450435683,0.09758048390321936,101
