event_class,event_role,source_file,label,task_idx,phase,strength,event_rule
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P2,41.0,0.020432084425627953,0.18755757645569893,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P2,67.0,-0.21093229982747796,0.28930243315646936,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P2,85.0,0.0552864465882808,0.2492026004548149,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P2,106.0,-0.12217699441532665,0.2988363842987819,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P2,113.0,0.022904301224322982,0.047657259393232634,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P2,129.0,-0.0327897547978903,0.16477389698413186,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P2,146.0,0.06367963719906683,0.13404019871512501,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P2,173.0,-0.06937850134839953,0.14115823869943322,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P2,177.0,0.042227073731026944,0.09448791673306692,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P2,187.0,-0.1571850934190885,0.25821191175779695,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P2,198.0,0.19542775100198118,0.39504469432872813,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P2,219.0,-0.1659285877888309,0.30344999917511917,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P2,234.0,0.14673431496173936,0.2064042493419994,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P2,261.0,-0.2330274214064584,0.23530700353546816,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P2,286.0,0.07493538202951587,0.1306384283174578,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P2,306.0,-0.06570462363358667,0.11666177644395569,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P2,347.0,0.06158221346385303,0.13215917764311735,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P2,365.0,-0.08260545017904264,0.36385253386398886,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P2,384.0,0.16910583649409514,0.1705283952881261,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P2,399.0,-0.01701490570777725,0.31945736719061435,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P2,417.0,0.15383399063584005,0.2646102618071695,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P20,24.0,-0.055284138568897134,0.43090069041147333,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P20,73.0,0.07634965634560387,0.09004999997659807,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P20,98.0,-0.025522252854744465,0.32480291267479683,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P20,123.0,0.01360209729492512,0.3587416599797351,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P20,133.0,-0.02165016629766736,0.23677008308911646,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P20,150.0,0.08532506296453213,0.2221063086179772,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P20,162.0,-0.2197454870586384,0.36932233596926733,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P20,172.0,0.08354815539102138,0.25924928581045054,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P20,194.0,-0.3525996089062568,0.42901224284883116,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P20,217.0,0.12848560192677463,0.21268276613279308,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P20,234.0,-0.08038769894779436,0.10081934390355772,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P20,260.0,0.03991017385494597,0.13949813501073746,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P20,292.0,-0.025013517524844958,0.138756345341021,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P20,322.0,0.057132405543069975,0.24749334027345665,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P20,338.0,-0.2137940054237646,0.31073213980449266,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P20,347.0,0.004369754370572132,0.24538167765491967,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P20,359.0,-0.015803331430508688,0.18442036441538928,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P20,396.0,0.030607903796432932,0.04506772728404756,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P20,401.0,-0.06422575354828941,0.06721137932286986,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P20,415.0,0.10689142340252529,0.246035646493926,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P21,30.0,-0.09275249982745336,0.1476461158643601,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P21,45.0,0.029721941023008402,0.3946134104238745,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P21,54.0,-0.0670645318562509,0.16219149527837146,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P21,89.0,0.009940208004818776,0.15963674648558523,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P21,106.0,-0.06213565629445741,0.12457570319418462,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P21,149.0,0.06419005061919053,0.29677681904248593,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P21,180.0,-0.11436661736841405,0.29737666968203047,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P21,192.0,0.09106656982559924,0.23514635173523424,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P21,205.0,-0.10803233002010817,0.28935881887986437,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P21,252.0,0.0021206589460343248,0.0714069920675206,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P21,274.0,-0.023045436202031002,0.0334444309985924,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P21,325.0,0.04323661797027504,0.11764647596139532,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P21,366.0,-0.02479311015787139,0.1046998403168175,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P21,384.0,0.029686776679260146,0.27825302091949444,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P21,393.0,-0.16436453626977046,0.1970498651277015,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P21,408.0,0.23577578057397208,0.26166002021740753,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P22,36.0,0.14607596531871456,0.4326301346309459,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P22,54.0,-0.01794686190167083,0.43529096912296705,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P22,64.0,0.4530821056102371,0.5633581194278381,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P22,84.0,-0.09673594652122469,0.22892465235900533,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P22,117.0,0.053311519908790295,0.41327410940425097,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P22,127.0,-0.1457767395541455,0.2721553234901373,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P22,142.0,0.2697130519588333,0.3200945757959261,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P22,148.0,-0.11157483892176273,0.27600369909683153,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P22,160.0,0.18643449517048438,0.19093056224637575,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P22,179.0,-0.25421132374450917,0.4655263766070354,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P22,215.0,0.05199394430705781,0.31096792002439577,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P22,232.0,-0.04569065592676763,0.23406244512805713,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P22,253.0,0.1512696646030675,0.3307934652307837,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P22,273.0,-0.01959789756525704,0.2597422814290433,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P22,352.0,0.012753314727315168,0.12101950089291275,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P22,411.0,-0.1042294825947334,0.1744513924541619,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P23,32.0,0.19944159055734278,0.2552301209356951,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P23,65.0,-0.062206802545244,0.09076997068268272,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P23,68.0,0.039504016196047306,0.05936291781472433,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P23,106.0,-0.1296510647376411,0.18872889253955566,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P23,133.0,0.026383121592378822,0.17709599924269914,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P23,138.0,-0.11169010744168406,0.14268528942679828,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P23,188.0,0.15876080375611873,0.2885681328473906,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P23,202.0,-0.10176062322148907,0.18750310929003852,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P23,284.0,0.16683920397179597,0.2682139408785875,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P23,294.0,-0.03895201457897715,0.24489607869760519,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P23,327.0,0.25391301121022064,0.2889496057236485,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P23,335.0,-0.03726444294885606,0.16030412928215884,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P23,355.0,0.18065210023359682,0.45402700898705095,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P23,380.0,-0.09488840726362086,0.5191372497985721,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P24,6.0,0.13331487238660134,0.1366174947045079,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P24,13.0,-0.008563972962640345,0.15262161673159902,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P24,33.0,0.08122095494338799,0.18552753320583337,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P24,49.0,-0.08288728005019924,0.18865618975456055,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P24,75.0,0.1229427076464951,0.12606270016714222,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P24,101.0,-0.3145987243594403,0.35381653363783966,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P24,111.0,0.06299713347983793,0.18638115537811284,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P24,124.0,-0.1508132831211058,0.1918147784253139,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P24,167.0,0.1376769632611366,0.27339113445905716,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P24,174.0,-0.009414597624973264,0.215628727814671,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P24,199.0,0.01725824608461372,0.045551501653673984,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P24,228.0,-0.11206059969007916,0.1847481087767852,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P24,254.0,0.28786162963852396,0.3192936154475071,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P24,280.0,-0.055627695113115494,0.3160724943842145,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P24,296.0,0.14170262560191416,0.22724963071207396,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P24,303.0,-0.04230861589946777,0.24557439781411755,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P24,335.0,0.09123173189126402,0.2070775117287016,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P24,368.0,-0.12555817110847972,0.2871830810942054,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P24,377.0,0.0919379663262934,0.09778604308297,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P24,381.0,-0.1988970473688233,0.2054532453903013,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P24,395.0,0.003879009825903418,0.17400958780961964,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P24,417.0,-0.0037340529712115433,0.2928847711459697,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P25,23.0,0.04074289367537559,0.09352073867455422,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P25,27.0,-0.0014253510970029942,0.1295971282035207,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P25,40.0,0.26832783100240926,0.35362101739606117,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P25,57.0,-0.04227640293160695,0.23719557417355863,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P25,87.0,0.037591294278830505,0.04662386427606544,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P25,89.0,-0.023037167836865206,0.04644624853081631,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P25,165.0,0.0486915648118344,0.15605959718992746,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P25,190.0,-0.1826896410941044,0.1853726231473806,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P25,208.0,0.11705627824365883,0.5298973884210623,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P25,219.0,-0.013251720987807858,0.25467351483746403,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P25,227.0,0.11273094621280919,0.25806229459281294,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P25,240.0,-0.042485800025564485,0.1051426174137395,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P25,274.0,0.062376927947546165,0.2206291144021611,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P25,289.0,-0.02061527393846875,0.19461061800240492,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P25,332.0,0.24039684233830064,0.2794959524590058,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P25,346.0,-0.0808531980123369,0.1562078131264879,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P25,360.0,0.22016113558550365,0.27500746004909155,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P25,404.0,-0.18478760426381577,0.4865477984449811,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P26,6.0,-0.162807699024485,0.1659098364002603,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P26,66.0,0.08808296218275842,0.12806735372732164,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P26,96.0,-0.19474328356071768,0.31499398845154664,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P26,104.0,0.23870738650913362,0.31101004844947117,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P26,110.0,-0.2068972749510378,0.2333621672510974,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P26,127.0,0.12114892440399883,0.2992655354829742,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P26,136.0,-0.2818780595744802,0.49872193224295003,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P26,159.0,0.36381398918863256,0.441978640428902,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P26,169.0,-0.06591059042689214,0.2117748867146127,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P26,182.0,0.13351584989193643,0.21453517267886651,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P26,200.0,-0.06903339164251178,0.09882750666462556,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P26,210.0,0.21888558141044084,0.23286482127458058,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P26,217.0,-0.11417185188004506,0.18886357896069222,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P26,226.0,0.10294643473609388,0.18394441013351012,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P26,237.0,-0.005733756432449583,0.3090058894625435,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P26,253.0,0.016661974010922703,0.24342800312115923,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P26,269.0,-0.10353479062731491,0.3403583288577652,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P26,346.0,0.22777224047035666,0.2782768869249952,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P26,396.0,-0.1457709600060007,0.25156563008495003,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P3,18.0,0.02974311164738383,0.2679824627634686,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P3,19.0,-0.03664268300525492,0.06638579465263875,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P3,25.0,0.16352945552141435,0.19178599809429922,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P3,40.0,-0.2653264849037983,0.37771329792803576,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P3,69.0,0.09703971418305671,0.26812230733870124,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P3,86.0,-0.07069293049944966,0.3231455925887229,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P3,89.0,0.26004501530793717,0.4124264590921558,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P3,92.0,-0.09652434945259214,0.19666654795658048,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P3,121.0,0.17901978334072385,0.25915828616440795,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P3,132.0,-0.07755964319220388,0.3327786238048322,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P3,164.0,0.006466464353583723,0.10968403950483394,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P3,196.0,-0.2246918344641556,0.24491399537707573,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P3,237.0,0.23726750519490225,0.3006387111992882,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P3,265.0,-0.06612863764346802,0.2735945353229653,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P3,276.0,0.1612711216017024,0.19842722566502594,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P3,321.0,-0.08830815507043809,0.2589266668518064,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P3,352.0,0.2455402269912544,0.2749227471048594,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P3,372.0,-0.17486278018876994,0.2060521643773059,phase-bearing sparse C event at lag +5
b55_phase_event_only_lag5,c_event_control,test_Stage_B5_5_triadic_constraint_audit,P3,379.0,0.14020662266169692,0.2191057867447912,phase-bearing sparse C event at lag +5
