label,idx_in_session,event_class,event_role,delta,future_AB,return_gain,pre_AB,TFC_mean,TFC_min,A_C,B_C,A_B_at_t,closure_min_z,constraint_closure_min_z
P22,84.0,b55_pairwise_bc_only,pairwise_control,10,0.029377467708944196,-0.2950969603146893,0.32447442802363347,0.2348805516493712,0.07289962288418314,0.07289962288418314,0.36437085073042874,0.26737118133350163,-1.3158839521399173,-1.6153458655317712
P22,127.0,b55_pairwise_bc_only,pairwise_control,10,0.6070480064177235,0.5679890333887723,0.03905897302895123,0.22228978809921662,0.10351785780043966,0.10351785780043966,0.19103995025566023,0.37231155624155,-1.316820124502193,-1.316820124502193
P22,148.0,b55_pairwise_bc_only,pairwise_control,10,0.2789715441844237,0.003982133343331529,0.2749894108410922,0.29398781436835614,0.06512009380053407,0.06512009380053407,0.4907892424108614,0.326054106893673,0.4071948373248287,0.0026574876681084354
P22,273.0,b55_pairwise_bc_only,pairwise_control,10,0.2484686120885216,-0.10488528631032795,0.35335389839884956,0.13493141533639996,0.018003584524128726,0.018003584524128726,0.20582244143848202,0.18096822004658916,-0.8944290486511939,-0.8944290486511939
P22,352.0,b55_pairwise_bc_only,pairwise_control,10,0.036549272252380464,0.006579000825012688,0.029970271427367776,0.18212328836419714,0.058096150508567763,0.058096150508567763,0.2757354029847497,0.21253831159927394,-1.3836608716417775,-1.3836608716417775
P22,36.0,b55_phase_event_only_lag5,c_event_control,10,0.1770775892685668,0.014308876791131131,0.16276871247743566,0.18188332388766162,0.10530829943799007,0.1358828215533344,0.30445885067166045,0.10530829943799007,-0.4319063086865793,-0.4319063086865793
P22,54.0,b55_phase_event_only_lag5,c_event_control,10,0.1452193063345707,0.036549595844959176,0.10866971048961152,0.1575215888953653,0.03942518589055773,0.10866515277190467,0.03942518589055773,0.32447442802363347,-0.8048841071510049,-0.8048841071510049
P22,64.0,b55_phase_event_only_lag5,c_event_control,10,0.05770343090428932,-0.005362899510453122,0.06306633041474244,0.131943626792713,0.12258547246957995,0.12802610157398833,0.12258547246957995,0.1452193063345707,-1.1402635848713025,-1.1402635848713025
P22,84.0,b55_phase_event_only_lag5,c_event_control,10,0.029377467708944196,-0.2950969603146893,0.32447442802363347,0.2348805516493712,0.07289962288418314,0.07289962288418314,0.36437085073042874,0.26737118133350163,-1.3158839521399173,-1.6153458655317712
P22,117.0,b55_phase_event_only_lag5,c_event_control,10,0.37231155624155,0.07662764036352876,0.29568391587802123,0.24169353852826925,0.18076339284405346,0.18076339284405346,0.27334290915971554,0.2709743135810387,0.15728346457349382,0.15728346457349382
P22,127.0,b55_phase_event_only_lag5,c_event_control,10,0.6070480064177235,0.5679890333887723,0.03905897302895123,0.22228978809921662,0.10351785780043966,0.10351785780043966,0.19103995025566023,0.37231155624155,-1.316820124502193,-1.316820124502193
P22,142.0,b55_phase_event_only_lag5,c_event_control,10,0.05029625119486116,-0.08176715715506044,0.1320634083499216,0.24862810967611523,0.11565000769971724,0.11944385327978047,0.11565000769971724,0.510790468048848,-1.1714706205617937,-0.6328405841170434
P22,148.0,b55_phase_event_only_lag5,c_event_control,10,0.2789715441844237,0.003982133343331529,0.2749894108410922,0.29398781436835614,0.06512009380053407,0.06512009380053407,0.4907892424108614,0.326054106893673,0.4071948373248287,0.0026574876681084354
P22,160.0,b55_phase_event_only_lag5,c_event_control,10,0.36384645162188917,0.09064213205265925,0.2732043195692299,0.1657748051475765,0.023423908602978435,0.10774102083396538,0.023423908602978435,0.3661594860057857,-0.5905911514188201,-0.5905911514188201
P22,179.0,b55_phase_event_only_lag5,c_event_control,10,0.23501519008449545,-0.0966276427033449,0.33164283278784035,0.26483602868306116,0.1325725504107667,0.1325725504107667,0.26707519019179055,0.39486034544662635,0.10374107559571595,-0.5416365083353321
P22,215.0,b55_phase_event_only_lag5,c_event_control,10,0.21159344928801838,-0.22446187718966554,0.4360553264776839,0.21652921995831753,0.11686027996283666,0.11686027996283666,0.28792272646547806,0.2448046534466379,-0.09060996369064311,-1.233213500637948
P22,232.0,b55_phase_event_only_lag5,c_event_control,10,0.29495005809752445,0.07168782308046578,0.22326223501705866,0.14903139760785658,0.08001306098730922,0.12039874714362502,0.08001306098730922,0.24668238469263548,-0.755530276804115,-0.755530276804115
P22,253.0,b55_phase_event_only_lag5,c_event_control,10,0.25002132320485176,0.0750055099097979,0.17501581329505386,0.21519790853595336,0.1387999308870613,0.1387999308870613,0.25209340390298934,0.25470039081780943,-0.31695708790076993,-0.31695708790076993
P22,273.0,b55_phase_event_only_lag5,c_event_control,10,0.2484686120885216,-0.10488528631032795,0.35335389839884956,0.13493141533639996,0.018003584524128726,0.018003584524128726,0.20582244143848202,0.18096822004658916,-0.8944290486511939,-0.8944290486511939
P22,352.0,b55_phase_event_only_lag5,c_event_control,10,0.036549272252380464,0.006579000825012688,0.029970271427367776,0.18212328836419714,0.058096150508567763,0.058096150508567763,0.2757354029847497,0.21253831159927394,-1.3836608716417775,-1.3836608716417775
P22,411.0,b55_phase_event_only_lag5,c_event_control,10,,,,0.5894939204720624,0.5894939204720624,0.5894939204720624,,,3.583461240536555,3.583461240536555
P22,117.0,b55_shuffled_c_phase_gate,shuffle_control,10,0.37231155624155,0.07662764036352876,0.29568391587802123,0.24169353852826925,0.18076339284405346,0.18076339284405346,0.27334290915971554,0.2709743135810387,0.15728346457349382,0.15728346457349382
P22,142.0,b55_shuffled_c_phase_gate,shuffle_control,10,0.05029625119486116,-0.08176715715506044,0.1320634083499216,0.24862810967611523,0.11565000769971724,0.11944385327978047,0.11565000769971724,0.510790468048848,-1.1714706205617937,-0.6328405841170434
P22,160.0,b55_shuffled_c_phase_gate,shuffle_control,10,0.36384645162188917,0.09064213205265925,0.2732043195692299,0.1657748051475765,0.023423908602978435,0.10774102083396538,0.023423908602978435,0.3661594860057857,-0.5905911514188201,-0.5905911514188201
P22,179.0,b55_shuffled_c_phase_gate,shuffle_control,10,0.23501519008449545,-0.0966276427033449,0.33164283278784035,0.26483602868306116,0.1325725504107667,0.1325725504107667,0.26707519019179055,0.39486034544662635,0.10374107559571595,-0.5416365083353321
P22,232.0,b55_shuffled_c_phase_gate,shuffle_control,10,0.29495005809752445,0.07168782308046578,0.22326223501705866,0.14903139760785658,0.08001306098730922,0.12039874714362502,0.08001306098730922,0.24668238469263548,-0.755530276804115,-0.755530276804115
P22,253.0,b55_shuffled_c_phase_gate,shuffle_control,10,0.25002132320485176,0.0750055099097979,0.17501581329505386,0.21519790853595336,0.1387999308870613,0.1387999308870613,0.25209340390298934,0.25470039081780943,-0.31695708790076993,-0.31695708790076993
P22,411.0,b55_shuffled_c_phase_gate,shuffle_control,10,,,,0.5894939204720624,0.5894939204720624,0.5894939204720624,,,3.583461240536555,3.583461240536555
P22,2.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.21476012635899358,,,0.21291520785081466,0.21291520785081466,,,0.21291520785081466,-0.12621155761525474,-0.12621155761525474
P22,6.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.12791715438701548,,,0.16276871247743566,0.16276871247743566,,,0.16276871247743566,-0.6356128237817609,-0.6202041375845067
P22,14.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.10866971048961152,,,0.17705254286519045,0.1434496551812602,0.1434496551812602,0.19387049734164902,0.1938374760726621,-0.7684880217806508,-0.47949427994536187
P22,22.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.0025119175956429163,-0.2177316085848784,0.22024352618052132,0.19639918300810208,0.15225153158623894,0.15225153158623894,0.18553154163805194,0.25141447580001525,-1.501350932050714,-1.1968030747626675
P22,26.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.10530829943799007,0.013310933156449697,0.09199736628154037,0.16241902279865064,0.13651831069984005,0.14388997454423297,0.2068487831518789,0.13651831069984005,-0.9274969942592854,-0.9274969942592854
P22,30.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.052204931100718714,-0.007201246583500687,0.0594061776842194,0.17327590368556403,0.1319442227119173,0.1319442227119173,0.20627588159175766,0.18160760675301715,-1.1671813288877335,-1.1671813288877335
P22,37.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.312923034739292,0.18166437531760612,0.13125865942168588,0.16773806950213357,0.10707786283181589,0.10707786283181589,0.2704446621858531,0.1256916834887317,-0.6387589233893641,-0.6387589233893641
P22,46.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.24184759597242053,0.11393044158540505,0.12791715438701548,0.15473549481152796,0.11848578560682997,0.11848578560682997,0.1686431095591871,0.1770775892685668,-0.6993392773522794,-0.6993392773522794
P22,50.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.007786380714495747,-0.14472620976118247,0.15251259047567822,0.15153907038524497,0.09876909247978743,0.1278404088989376,0.09876909247978743,0.2280077097770099,-1.4649385473729781,-0.8018474172017243
P22,52.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.028558047122897542,-0.2228564286771177,0.25141447580001525,0.11521576300972249,0.06918197794430209,0.12124620822814725,0.06918197794430209,0.15521910285671814,-1.32154084212467,-1.2245281022541266
P22,85.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.021893754064719495,-0.26711242562913995,0.28900617969385944,0.2802515822344144,0.2802515822344144,,,0.2802515822344144,-1.3675479516581843,-1.4639508937029106
P22,87.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.03905897302895118,-0.14870782618465692,0.1877667992136081,0.29568391587802123,0.29568391587802123,,,0.29568391587802123,-1.2490474442285087,-0.8233877684363836
P22,90.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.14359423558505033,0.13580785487055458,0.00778638071449575,0.16613401212988724,0.13563749829435395,0.13563749829435395,0.18569533817705183,0.17706919991825593,-1.5468071487131827,-1.5468071487131827
P22,114.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.30364693097799594,0.036275749644494315,0.26737118133350163,0.22465229459705424,0.1856938752278265,0.1877876157988832,0.30047539276445295,0.1856938752278265,-0.0105896438618208,-0.0105896438618208
P22,118.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.36729765442178147,0.13539918777155935,0.23189846665022212,0.23135864413590693,0.16355360173723382,0.16355360173723382,0.25553291982939474,0.2749894108410922,0.05547453243218468,0.05547453243218468
P22,147.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.21064478935630593,-0.060329524224732756,0.2709743135810387,0.2811291062634194,0.06541621320497401,0.06541621320497401,0.4236387345299154,0.3543323710553688,-0.06450057972908474,-0.34526545245539225
P22,160.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.36384645162188917,0.09064213205265925,0.2732043195692299,0.1657748051475765,0.023423908602978435,0.10774102083396538,0.023423908602978435,0.3661594860057857,-0.5905911514188201,-0.5905911514188201
P22,165.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.3473267722350523,-0.19133473148913455,0.5386615037241869,0.2618636095725355,0.18569533817705175,0.21950238535548386,0.18569533817705175,0.38039310518507097,0.3559786148353735,-1.0539972532907218
P22,171.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.4947856705433428,-0.0451395075035636,0.5399251780469064,0.26912141446529175,0.15962506210135835,0.16358252653588132,0.15962506210135835,0.4841566547586355,0.4274751718168894,-0.2630882006474914
P22,176.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.40403400706649334,0.019159871227786673,0.38487413583870667,0.23694010380583497,0.16019414493957645,0.16019414493957645,0.2172656689321197,0.3333604975458087,0.11045743087429158,0.08476831156647648
P22,181.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.1642582290591773,0.12206914606153882,0.04218908299763849,0.4947856705433428,0.4947856705433428,,,0.4947856705433428,-1.293800456995487,-1.293800456995487
P22,183.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.1595758661661544,0.060175928957824795,0.09939993720832961,0.47128333549228574,0.47128333549228574,,,0.47128333549228574,-0.8730565039461085,-0.8730565039461085
P22,203.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.21676885671811855,-0.22201753749027772,0.43878639420839627,0.1342593267175374,0.10716526271195236,0.12989390832001488,0.10716526271195236,0.165718809120645,-0.9010497863184594,-1.2199897417265635
P22,209.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.3959338674317241,0.0010735219850977473,0.39486034544662635,0.1534238129503048,0.12961439215239912,0.1301376699640601,0.20051937673445522,0.12961439215239912,-0.7122606410866726,-0.7122606410866726
P22,214.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.07349308616904611,-0.382729022513532,0.4562221086825781,0.2088579797719129,0.11591620218438059,0.11591620218438059,0.27793621901155713,0.232721518119801,-1.0113307050191316,-2.089431060693139
P22,225.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.11582975872088372,0.015399163431478999,0.10043059528940472,0.18363035320812313,0.12033388301719547,0.12033388301719547,0.2189637273191555,0.21159344928801838,-0.8654767682253859,-0.8654767682253859
P22,232.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.29495005809752445,0.07168782308046578,0.22326223501705866,0.14903139760785658,0.08001306098730922,0.12039874714362502,0.08001306098730922,0.24668238469263548,-0.755530276804115,-0.755530276804115
P22,241.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.3768267381804177,0.26419820180778214,0.11262853637263553,0.19062942047636652,0.15627795474020104,0.15627795474020104,0.19066858734568257,0.22494171934321594,-0.7757698407335939,-0.7757698407335939
P22,253.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.25002132320485176,0.0750055099097979,0.17501581329505386,0.21519790853595336,0.1387999308870613,0.1387999308870613,0.25209340390298934,0.25470039081780943,-0.31695708790076993,-0.31695708790076993
P22,280.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.26469978923502846,-0.20489979831639826,0.4695995875514267,0.3841064758814358,0.3841064758814358,,,0.3841064758814358,0.308669429234235,-1.1273836051899613
P22,285.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.31865756871636935,0.08494179092024204,0.23371577779612732,0.3216286306459357,0.3216286306459357,,,0.3216286306459357,0.11473818127115108,0.11473818127115108
P22,289.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.265485194094064,0.15310820529022595,0.11237698880383806,0.2751985959415372,0.2751985959415372,,,0.2751985959415372,-0.7776197889634533,-0.7776197889634533
P22,294.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.11588214217305343,-0.2058475128009541,0.3217296549740075,0.32944114019764487,0.32944114019764487,,,0.32944114019764487,-0.7186968238896898,-1.1325106944663546
P22,299.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.01841753428372374,-0.07369673859445464,0.09211427287817837,0.265485194094064,0.265485194094064,,,0.265485194094064,-1.391546119630492,-0.9266372318193492
P22,305.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.0711963363749227,-0.14587226869353898,0.21706860506846168,0.14426510864604902,0.14426510864604902,,,0.14426510864604902,-1.0271863731938142,-0.8080475402957102
P22,353.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.08321549828205206,0.030044825826648275,0.053170672455403786,0.24254498762513124,0.24254498762513124,,,0.24254498762513124,-1.2130389053114339,-1.2130389053114339
P22,359.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.499568033176515,0.452607857512751,0.04696017566376398,0.3301882850201993,0.3301882850201993,,,0.3301882850201993,-1.2587125629864615,-1.2587125629864615
P22,366.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.30987965744566714,0.13915807000540498,0.17072158744026217,0.4370208204385793,0.4370208204385793,,,0.4370208204385793,-0.34853797558998517,-0.34853797558998517
P22,369.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.26365377827507147,0.14609334808069827,0.1175604301943732,0.499568033176515,0.499568033176515,,,0.499568033176515,-0.7394993719352109,-0.7394993719352109
P22,377.0,b55_shuffled_c_timing_gate,shuffle_control,10,0.05455691901089857,-0.08533213130248185,0.13988905031338042,0.31214602267279745,0.31214602267279745,,,0.31214602267279745,-1.1420569964628646,-0.5752887160269586
P22,399.0,b55_shuffled_c_timing_gate,shuffle_control,10,,,,0.2500204075617194,0.10702769853133381,0.10702769853133381,0.16012815380508708,0.4829053703487373,0.23931136076589202,0.23931136076589202
P22,411.0,b55_shuffled_c_timing_gate,shuffle_control,10,,,,0.5894939204720624,0.5894939204720624,0.5894939204720624,,,3.583461240536555,3.583461240536555
P22,36.0,b55_tfc_mean_gated_c_event,primary_constraint,10,0.1770775892685668,0.014308876791131131,0.16276871247743566,0.18188332388766162,0.10530829943799007,0.1358828215533344,0.30445885067166045,0.10530829943799007,-0.4319063086865793,-0.4319063086865793
P22,84.0,b55_tfc_mean_gated_c_event,primary_constraint,10,0.029377467708944196,-0.2950969603146893,0.32447442802363347,0.2348805516493712,0.07289962288418314,0.07289962288418314,0.36437085073042874,0.26737118133350163,-1.3158839521399173,-1.6153458655317712
P22,117.0,b55_tfc_mean_gated_c_event,primary_constraint,10,0.37231155624155,0.07662764036352876,0.29568391587802123,0.24169353852826925,0.18076339284405346,0.18076339284405346,0.27334290915971554,0.2709743135810387,0.15728346457349382,0.15728346457349382
P22,127.0,b55_tfc_mean_gated_c_event,primary_constraint,10,0.6070480064177235,0.5679890333887723,0.03905897302895123,0.22228978809921662,0.10351785780043966,0.10351785780043966,0.19103995025566023,0.37231155624155,-1.316820124502193,-1.316820124502193
P22,142.0,b55_tfc_mean_gated_c_event,primary_constraint,10,0.05029625119486116,-0.08176715715506044,0.1320634083499216,0.24862810967611523,0.11565000769971724,0.11944385327978047,0.11565000769971724,0.510790468048848,-1.1714706205617937,-0.6328405841170434
P22,148.0,b55_tfc_mean_gated_c_event,primary_constraint,10,0.2789715441844237,0.003982133343331529,0.2749894108410922,0.29398781436835614,0.06512009380053407,0.06512009380053407,0.4907892424108614,0.326054106893673,0.4071948373248287,0.0026574876681084354
P22,179.0,b55_tfc_mean_gated_c_event,primary_constraint,10,0.23501519008449545,-0.0966276427033449,0.33164283278784035,0.26483602868306116,0.1325725504107667,0.1325725504107667,0.26707519019179055,0.39486034544662635,0.10374107559571595,-0.5416365083353321
P22,215.0,b55_tfc_mean_gated_c_event,primary_constraint,10,0.21159344928801838,-0.22446187718966554,0.4360553264776839,0.21652921995831753,0.11686027996283666,0.11686027996283666,0.28792272646547806,0.2448046534466379,-0.09060996369064311,-1.233213500637948
P22,253.0,b55_tfc_mean_gated_c_event,primary_constraint,10,0.25002132320485176,0.0750055099097979,0.17501581329505386,0.21519790853595336,0.1387999308870613,0.1387999308870613,0.25209340390298934,0.25470039081780943,-0.31695708790076993,-0.31695708790076993
P22,352.0,b55_tfc_mean_gated_c_event,primary_constraint,10,0.036549272252380464,0.006579000825012688,0.029970271427367776,0.18212328836419714,0.058096150508567763,0.058096150508567763,0.2757354029847497,0.21253831159927394,-1.3836608716417775,-1.3836608716417775
P22,411.0,b55_tfc_mean_gated_c_event,primary_constraint,10,,,,0.5894939204720624,0.5894939204720624,0.5894939204720624,,,3.583461240536555,3.583461240536555
P22,64.0,b55_tfc_min_gated_c_event,secondary_closure,10,0.05770343090428932,-0.005362899510453122,0.06306633041474244,0.131943626792713,0.12258547246957995,0.12802610157398833,0.12258547246957995,0.1452193063345707,-1.1402635848713025,-1.1402635848713025
P22,117.0,b55_tfc_min_gated_c_event,secondary_closure,10,0.37231155624155,0.07662764036352876,0.29568391587802123,0.24169353852826925,0.18076339284405346,0.18076339284405346,0.27334290915971554,0.2709743135810387,0.15728346457349382,0.15728346457349382
P22,142.0,b55_tfc_min_gated_c_event,secondary_closure,10,0.05029625119486116,-0.08176715715506044,0.1320634083499216,0.24862810967611523,0.11565000769971724,0.11944385327978047,0.11565000769971724,0.510790468048848,-1.1714706205617937,-0.6328405841170434
P22,179.0,b55_tfc_min_gated_c_event,secondary_closure,10,0.23501519008449545,-0.0966276427033449,0.33164283278784035,0.26483602868306116,0.1325725504107667,0.1325725504107667,0.26707519019179055,0.39486034544662635,0.10374107559571595,-0.5416365083353321
P22,215.0,b55_tfc_min_gated_c_event,secondary_closure,10,0.21159344928801838,-0.22446187718966554,0.4360553264776839,0.21652921995831753,0.11686027996283666,0.11686027996283666,0.28792272646547806,0.2448046534466379,-0.09060996369064311,-1.233213500637948
P22,253.0,b55_tfc_min_gated_c_event,secondary_closure,10,0.25002132320485176,0.0750055099097979,0.17501581329505386,0.21519790853595336,0.1387999308870613,0.1387999308870613,0.25209340390298934,0.25470039081780943,-0.31695708790076993,-0.31695708790076993
P22,411.0,b55_tfc_min_gated_c_event,secondary_closure,10,,,,0.5894939204720624,0.5894939204720624,0.5894939204720624,,,3.583461240536555,3.583461240536555
P22,64.0,b55_density_only_gate,density_control,20,0.26737118133350163,0.2043048509187592,0.06306633041474244,0.131943626792713,0.12258547246957995,0.12802610157398833,0.12258547246957995,0.1452193063345707,-1.1340503656054648,-1.1340503656054648
P22,78.0,b55_density_only_gate,density_control,20,0.00313168948736117,-0.3214353769973129,0.32456706648467404,0.224646390570542,0.06902259854329837,0.06902259854329837,0.2260262842113793,0.3788902889569483,-1.5521399907207318,-1.7289159983685896
P22,80.0,b55_density_only_gate,density_control,20,0.14359423558505033,-0.08441347419195958,0.2280077097770099,0.22509712714572427,0.06823903426366429,0.06823903426366429,0.26008239365480035,0.34696995351870824,-0.6302629833074713,-0.5422404904619433
P22,85.0,b55_density_only_gate,density_control,20,0.11794979075742863,-0.17105638893643083,0.28900617969385944,0.2802515822344144,0.2802515822344144,,,0.2802515822344144,-0.798571366654164,-0.9760275103279634
P22,87.0,b55_density_only_gate,density_control,20,0.15595319921345308,-0.03181360000015501,0.1877667992136081,0.29568391587802123,0.29568391587802123,,,0.29568391587802123,-0.549149229349478,-0.2788935943160416
P22,90.0,b55_density_only_gate,density_control,20,0.06824320421948762,0.060456823504991875,0.00778638071449575,0.16613401212988724,0.13563749829435395,0.13563749829435395,0.18569533817705183,0.17706919991825593,-1.5391315645618497,-1.5391315645618497
P22,100.0,b55_density_only_gate,density_control,20,0.29779044350123096,0.26128399137408687,0.036506452127144096,0.16815109369032952,0.08270989179874977,0.08270989179874977,0.27814915368718846,0.14359423558505033,-1.328676218183402,-1.328676218183402
P22,105.0,b55_density_only_gate,density_control,20,0.33222472113580237,0.24641953555178903,0.08580518558401334,0.15062193365139553,0.08494910696029113,0.08494910696029113,0.24896690323646684,0.11794979075742863,-0.9674242603935286,-0.9674242603935286
P22,107.0,b55_density_only_gate,density_control,20,0.37231155624155,0.10204799128797432,0.2702635649535757,0.15859634917638543,0.0887105920201331,0.0887105920201331,0.2311252562955701,0.15595319921345308,-0.6613060430378835,-0.6613060430378835
P22,112.0,b55_density_only_gate,density_control,20,0.37705745282090947,0.08204955729385233,0.29500789552705714,0.15327876272462024,0.12246556674667974,0.12246556674667974,0.20530731307725936,0.1320634083499216,-0.7136895292807034,-0.7136895292807034
P22,145.0,b55_density_only_gate,density_control,20,0.38039310518507097,0.13285788848395144,0.24753521670111953,0.27878591846559175,0.06463416295303459,0.06463416295303459,0.35132371235961446,0.4203998800841262,0.21770335400222862,0.21770335400222862
P22,150.0,b55_density_only_gate,density_control,20,0.36384645162188917,0.0660560081206582,0.29779044350123096,0.18773001084676832,0.03698255695296159,0.03698255695296159,0.22930477844344707,0.2969026971438964,-0.37431065910635053,-0.37431065910635053
P22,154.0,b55_density_only_gate,density_control,20,0.3741825050527226,0.07053557407472666,0.30364693097799594,0.1013451737156253,0.049669527712458084,0.053817022766606076,0.049669527712458084,0.20054897066781177,-1.2252867491979982,-1.2252867491979982
P22,161.0,b55_density_only_gate,density_control,20,0.4947856705433428,0.1843349558782046,0.31045071466513824,0.2092454333067826,0.10924427615112281,0.1404910375409005,0.10924427615112281,0.37800098622832456,-0.16236246669501972,-0.16236246669501972
P22,163.0,b55_density_only_gate,density_control,20,0.47128333549228574,0.062213250015711485,0.40907008547657425,0.23720518183311246,0.1437927684347263,0.20746574820805147,0.1437927684347263,0.36035702885655957,0.11306871163505001,0.11306871163505001
P22,168.0,b55_density_only_gate,density_control,20,0.2803250735032836,-0.30627274241671176,0.5865978159199954,0.26751210679727994,0.13655640790772686,0.15251613302306877,0.13655640790772686,0.5134637794610443,0.267122256979314,-1.6530026465678747
P22,172.0,b55_density_only_gate,density_control,20,0.18784283076476374,-0.32294763728408427,0.510790468048848,0.2694187422366709,0.15411694956113167,0.15411694956113167,0.16936117172432424,0.4847781054245566,-0.33985273773108055,-1.736487291243431
P22,179.0,b55_density_only_gate,density_control,20,0.16022286272670763,-0.17141997006113271,0.33164283278784035,0.26483602868306116,0.1325725504107667,0.1325725504107667,0.26707519019179055,0.39486034544662635,-0.5211267797242006,-0.9778478181168819
P22,190.0,b55_density_only_gate,density_control,20,0.10077346473094559,-0.2653860212748401,0.36615948600578574,0.12370396051869888,0.07506373642913514,0.07506373642913514,0.10406024541323501,0.1919878997137265,-1.0050305838250495,-1.4482989039879628
P22,197.0,b55_density_only_gate,density_control,20,0.2223793234812414,-0.2668311679479765,0.4892104914292179,0.1647097338648379,0.07561825823708751,0.07561825823708751,0.13004194051325296,0.2884690028441732,-0.6010831570294558,-1.4555341853777675
P22,203.0,b55_density_only_gate,density_control,20,0.17501581329505386,-0.2637705809133424,0.43878639420839627,0.1342593267175374,0.10716526271195236,0.12989390832001488,0.10716526271195236,0.165718809120645,-0.9010497863184594,-1.440211029033016
P22,213.0,b55_density_only_gate,density_control,20,0.17329037251995635,-0.29799296297232936,0.47128333549228574,0.20270640583247598,0.12163000530606077,0.12163000530606077,0.2697203554732486,0.21676885671811855,-0.435362729753432,-1.6115490451866288
P22,227.0,b55_density_only_gate,density_control,20,0.47654385661464416,0.18807485377047095,0.2884690028441732,0.2439165215309562,0.04164064960710988,0.12006168203621706,0.04164064960710988,0.5700472329495416,0.17918204593094758,0.17918204593094758
P22,236.0,b55_density_only_gate,density_control,20,0.17895567282880745,0.1727580220798829,0.00619765074892456,0.1631267316860954,0.14202408623655818,0.1457338274912887,0.14202408623655818,0.2016222813304393,-1.550773482522362,-1.550773482522362
P22,243.0,b55_density_only_gate,density_control,20,0.25002132320485176,0.03325246648673322,0.21676885671811855,0.23252174343952992,0.14300460823333083,0.14300460823333083,0.20120672368640938,0.35335389839884956,-0.007746814766325153,-0.007746814766325153
P22,255.0,b55_density_only_gate,density_control,20,0.21706860506846168,0.005475155780443303,0.21159344928801838,0.162617585617326,0.06844164087879889,0.06844164087879889,0.1856953381770519,0.23371577779612732,-0.6216928866381015,-0.6216928866381015
P22,288.0,b55_density_only_gate,density_control,20,0.055293530270726206,-0.07850095402268398,0.13379448429341018,0.2678732938614259,0.2678732938614259,,,0.2678732938614259,-1.209793913289585,-0.615767597106228
P22,291.0,b55_density_only_gate,density_control,20,0.036296421484473346,-0.09969692476359898,0.13599334624807233,0.24224784969332164,0.24224784969332164,,,0.24224784969332164,-1.3344748213602315,-0.6187587204440912
P22,297.0,b55_density_only_gate,density_control,20,0.00322494132164605,-0.2517914658531554,0.25501640717480145,0.24429801385091132,0.24429801385091132,,,0.24429801385091132,-1.5515279647799052,-1.3802363082157865
P22,300.0,b55_density_only_gate,density_control,20,0.028641658946994417,-0.1687525007880671,0.19739415973506153,0.24788027231134416,0.24788027231134416,,,0.24788027231134416,-1.384714189622874,-0.9644928478927167
P22,327.0,b55_density_only_gate,density_control,20,0.13988905031338042,-0.1044089635375309,0.24429801385091132,0.13561100561687447,0.07842168453944227,0.07842168453944227,0.1806199561720072,0.14779137613917398,-0.887734412197061,-0.887734412197061
P22,332.0,b55_density_only_gate,density_control,20,0.21253831159927394,0.21077594790874715,0.0017623636905267914,0.09825650376610258,0.03137429765528313,0.03137429765528313,0.14707329488579574,0.1163219187572289,-1.583274441895042,-1.583274441895042
