source,topology_arm,classification,representation_arm,comparison,metric,value,nearest_fraction,numerator,denominator,abs_error_to_fraction,is_close_to_fraction,is_focus_fraction,has_numerator_gt_1,tags,denominator_universe,raw_numerator,raw_denominator,raw_fraction,raw_count_recovered,carrier_dimension_R,reduced_fraction,c12_neighborhood,reversed_region,ring_share_region,survivor_strength_region,five_or_ten_proxy_region,x3_or_7mod12_proxy_region,boundary_or_reverse_side,reverse_side_readout,c_side_localization,c_side_localization_score,candidate_family,full_carrier_rank_integral,punctured_carrier_rank_integral,candidate_rank,projector_level,topology_compatibility_candidate,trace_determinant_candidate,basis
readout_deviation_from_c12,c13_reversed,full-stable,c_to_ab_standpoint_only,,abs_deviation_from_c12_scaled,0.7987151332854261,4/5,4,5,0.0012848667145739,True,False,True,c13_full_branch|reversed|odd_n,topology_readout_scaled_metric,4,5,4/5,False,13,4/5,False,True,False,False,False,False,False,False,registered_c_side_target,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c12_shuffled,reverse-stable,full_self_consistent_rstar,,readout_minmax_scaled,0.2954030844309205,5/17,5,17,0.001285437372097,True,False,True,c12_neighborhood|even_n,topology_readout_scaled_metric,5,17,5/17,False,12,5/17,True,False,False,False,False,False,True,True,registered_c_side_target,3,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c12_ring_share_7,reverse-stable,full_self_consistent_rstar,,abs_deviation_from_c12_scaled,0.1487002600299609,3/20,3,20,0.001299739970039,True,False,True,c12_neighborhood|ring_sharing|ring_share_7|x3_or_7mod12_proxy|even_n,topology_readout_scaled_metric,3,20,3/20,False,12,3/20,True,False,True,False,False,True,True,True,registered_c_side_target,4,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c15,boundary,c_to_ab_receiver_only,,readout_minmax_scaled,0.1726020869702705,4/23,4,23,0.0013109565079903,True,False,True,x3_or_7mod12_proxy|odd_n,topology_readout_scaled_metric,4,23,4/23,False,15,4/23,False,False,False,False,False,True,True,False,x3_or_7mod12_proxy_region,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c13_edge_count_null,full-stable,c_to_ab_magnitude_only,,readout_minmax_scaled,0.1777859041302493,3/17,3,17,0.0013153158949552,True,False,True,c13_full_branch|odd_n,topology_readout_scaled_metric,3,17,3/17,False,13,3/17,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c13_edge_count_null,full-stable,c_to_ab_standpoint_only,,readout_minmax_scaled,0.1777859041302493,3/17,3,17,0.0013153158949552,True,False,True,c13_full_branch|odd_n,topology_readout_scaled_metric,3,17,3/17,False,13,3/17,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
paired_boundary,c12_degree_null,reverse-stable,,full_minus_reverse,abs_mean_delta_scaled,0.4013157704169076,2/5,2,5,0.0013157704169076,True,False,True,c12_neighborhood|even_n,paired_boundary_scaled_metric,2,5,2/5,False,12,2/5,True,False,False,False,False,False,True,True,registered_c_side_target,3,diagnostic_fraction_only,False,False,,0,False,False,paired_boundary_scaled_metric
readout_deviation_from_c12,c13_ring_share_5,full-stable,reverse_only_c_to_ab,,abs_deviation_from_c12_scaled,0.9153468023294148,11/12,11,12,0.0013198643372518,True,False,True,c13_full_branch|ring_sharing|ring_share_5|5_or_10_proxy|odd_n,topology_readout_scaled_metric,11,12,11/12,False,13,11/12,False,False,True,False,True,False,False,True,five_or_ten_proxy_region,2,punctured_carrier_projector_rank_candidate,False,True,11.0,2,True,False,topology_readout_scaled_metric; R-1=12; rank=11
readout_rank_scaled,c13_ring_share_5,full-stable,reverse_only_c_to_ab,,readout_minmax_scaled,0.0846531976705852,1/12,1,12,0.0013198643372519,True,False,False,c13_full_branch|ring_sharing|ring_share_5|5_or_10_proxy|odd_n,topology_readout_scaled_metric,1,12,1/12,False,13,1/12,False,False,True,False,True,False,False,True,five_or_ten_proxy_region,2,punctured_carrier_projector_rank_candidate,False,True,1.0,2,True,False,topology_readout_scaled_metric; R-1=12; rank=1
paired_boundary,c10_ring_share_11,boundary,,full_minus_reverse,abs_mean_delta_scaled,0.1263219737406687,1/8,1,8,0.0013219737406687,True,False,False,c10_boundary_candidate|ring_sharing|ring_share_11|5_or_10_proxy|even_n,paired_boundary_scaled_metric,1,8,1/8,False,10,1/8,False,False,True,False,True,False,True,False,registered_c_side_target,2,diagnostic_fraction_only,False,False,,0,False,False,paired_boundary_scaled_metric
readout_deviation_from_c12,c10_reversed,boundary,full_self_consistent_rstar,,abs_deviation_from_c12_scaled,0.9179897912602348,11/12,11,12,0.001323124593568,True,False,True,c10_boundary_candidate|reversed|5_or_10_proxy|even_n,topology_readout_scaled_metric,11,12,11/12,False,10,11/12,False,True,False,False,True,False,True,False,registered_c_side_target,2,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
paired_boundary,c14_ring_share_5,boundary,,full_minus_reverse,abs_mean_delta_scaled,0.1039303018833925,2/19,2,19,0.0013328560113442,True,False,True,c14_transition_probe|ring_sharing|ring_share_5|5_or_10_proxy|even_n,paired_boundary_scaled_metric,2,19,2/19,False,14,2/19,False,False,True,False,True,False,True,False,registered_c_side_target,2,diagnostic_fraction_only,False,False,,0,False,False,paired_boundary_scaled_metric
readout_rank_scaled,c13_edge_count_null,full-stable,c_to_ab_receiver_only,,readout_minmax_scaled,0.1319871937423115,2/15,2,15,0.0013461395910218,True,False,True,c13_full_branch|odd_n,topology_readout_scaled_metric,2,15,2/15,False,13,2/15,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
paired_boundary,c14_side_broken,boundary,,full_minus_reverse,ci_width_scaled,0.827433360703544,19/23,19,23,0.0013464041818048,True,False,True,c14_transition_probe|even_n,paired_boundary_scaled_metric,19,23,19/23,False,14,19/23,False,False,False,False,False,False,True,False,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,paired_boundary_scaled_metric
readout_deviation_from_c12,c13_side_broken,full-stable,c_to_ab_magnitude_only,,abs_deviation_from_c12_scaled,0.787060813826156,11/14,11,14,0.0013465281118703,True,False,True,c13_full_branch|odd_n,topology_readout_scaled_metric,11,14,11/14,False,13,11/14,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c13_side_broken,full-stable,c_to_ab_standpoint_only,,abs_deviation_from_c12_scaled,0.787060813826156,11/14,11,14,0.0013465281118703,True,False,True,c13_full_branch|odd_n,topology_readout_scaled_metric,11,14,11/14,False,13,11/14,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c14_side_broken,boundary,reverse_only_c_to_ab,,abs_deviation_from_c12_scaled,0.8875280383850047,8/9,8,9,0.0013608505038841,True,False,True,c14_transition_probe|even_n,topology_readout_scaled_metric,8,9,8/9,False,14,8/9,False,False,False,False,False,False,True,True,non_target_or_broad,2,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c14_side_broken,boundary,reverse_only_c_to_ab,,readout_minmax_scaled,0.1124719616149954,1/9,1,9,0.0013608505038843,True,False,False,c14_transition_probe|even_n,topology_readout_scaled_metric,1,9,1/9,False,14,1/9,False,False,False,False,False,False,True,True,non_target_or_broad,2,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c10_edge_count_null,boundary,c_to_ab_magnitude_only,,abs_deviation_from_c12_scaled,0.9061553161370842,19/21,19,21,0.0013934113751794,True,False,True,c10_boundary_candidate|5_or_10_proxy|even_n,topology_readout_scaled_metric,19,21,19/21,False,10,19/21,False,False,False,False,True,False,True,False,five_or_ten_proxy_region,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c10_edge_count_null,boundary,c_to_ab_standpoint_only,,abs_deviation_from_c12_scaled,0.9061553161370842,19/21,19,21,0.0013934113751794,True,False,True,c10_boundary_candidate|5_or_10_proxy|even_n,topology_readout_scaled_metric,19,21,19/21,False,10,19/21,False,False,False,False,True,False,True,False,five_or_ten_proxy_region,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c14_ring_share_7,reverse-stable,c_to_ab_receiver_only,,abs_deviation_from_c12_scaled,0.9144382630621456,21/23,21,23,0.0013947848012761,True,False,True,c14_transition_probe|ring_sharing|ring_share_7|x3_or_7mod12_proxy|even_n,topology_readout_scaled_metric,21,23,21/23,False,14,21/23,False,False,True,False,False,True,True,True,registered_c_side_target,3,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
paired_boundary,c12_edge_count_null,boundary,,full_minus_reverse,ci_width_scaled,0.551400488652858,11/20,11,20,0.0014004886528579,True,False,True,c12_neighborhood|even_n,paired_boundary_scaled_metric,11,20,11/20,False,12,11/20,True,False,False,False,False,False,True,False,registered_c_side_target,2,diagnostic_fraction_only,False,False,,0,False,False,paired_boundary_scaled_metric
readout_deviation_from_c12,c12_shuffled,reverse-stable,c_to_ab_magnitude_only,,abs_deviation_from_c12_scaled,0.728682522897321,8/11,8,11,0.0014097956245937,True,False,True,c12_neighborhood|even_n,topology_readout_scaled_metric,8,11,8/11,False,12,8/11,True,False,False,False,False,False,True,True,registered_c_side_target,3,punctured_carrier_projector_rank_candidate,False,True,8.0,2,True,False,topology_readout_scaled_metric; R-1=11; rank=8
readout_deviation_from_c12,c12_shuffled,reverse-stable,c_to_ab_standpoint_only,,abs_deviation_from_c12_scaled,0.728682522897321,8/11,8,11,0.0014097956245937,True,False,True,c12_neighborhood|even_n,topology_readout_scaled_metric,8,11,8/11,False,12,8/11,True,False,False,False,False,False,True,True,registered_c_side_target,3,punctured_carrier_projector_rank_candidate,False,True,8.0,2,True,False,topology_readout_scaled_metric; R-1=11; rank=8
readout_rank_scaled,c10_ring_share_10,boundary,reverse_only_c_to_ab,,readout_minmax_scaled,0.0783365028665809,1/13,1,13,0.001413425943504,True,False,False,c10_boundary_candidate|ring_sharing|ring_share_10|5_or_10_proxy|even_n,topology_readout_scaled_metric,1,13,1/13,False,10,1/13,False,False,True,False,True,False,True,True,registered_c_side_target,3,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c10_ring_share_10,boundary,reverse_only_c_to_ab,,abs_deviation_from_c12_scaled,0.9216634971334192,12/13,12,13,0.001413425943504,True,False,True,c10_boundary_candidate|ring_sharing|ring_share_10|5_or_10_proxy|even_n,topology_readout_scaled_metric,12,13,12/13,False,10,12/13,False,False,True,False,True,False,True,True,registered_c_side_target,3,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c13_reversed,full-stable,reverse_only_c_to_ab,,abs_deviation_from_c12_scaled,0.8681405389410858,20/23,20,23,0.0014246784502185,True,False,True,c13_full_branch|reversed|odd_n,topology_readout_scaled_metric,20,23,20/23,False,13,20/23,False,True,False,False,False,False,False,True,registered_c_side_target,2,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c13_reversed,full-stable,reverse_only_c_to_ab,,readout_minmax_scaled,0.1318594610589143,3/23,3,23,0.0014246784502186,True,False,True,c13_full_branch|reversed|odd_n,topology_readout_scaled_metric,3,23,3/23,False,13,3/23,False,True,False,False,False,False,False,True,registered_c_side_target,2,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
paired_boundary,c10_reversed,boundary,,full_minus_reverse,ci_width_scaled,0.5868016118365234,10/17,10,17,0.0014336822811237,True,False,True,c10_boundary_candidate|reversed|5_or_10_proxy|even_n,paired_boundary_scaled_metric,10,17,10/17,False,10,10/17,False,True,False,False,True,False,True,False,registered_c_side_target,2,diagnostic_fraction_only,False,False,,0,False,False,paired_boundary_scaled_metric
readout_rank_scaled,c13_ring_share_10,full-stable,full_self_consistent_rstar,,readout_minmax_scaled,0.2188385540208677,5/23,5,23,0.0014472496730416,True,False,True,c13_full_branch|ring_sharing|ring_share_10|5_or_10_proxy|odd_n,topology_readout_scaled_metric,5,23,5/23,False,13,5/23,False,False,True,False,True,False,False,False,five_or_ten_proxy_region,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c10_edge_count_null,boundary,full_self_consistent_rstar,,readout_minmax_scaled,0.1096635077131159,1/9,1,9,0.0014476033979951,True,False,False,c10_boundary_candidate|5_or_10_proxy|even_n,topology_readout_scaled_metric,1,9,1/9,False,10,1/9,False,False,False,False,True,False,True,False,five_or_ten_proxy_region,1,punctured_carrier_projector_rank_candidate,False,True,1.0,2,False,False,topology_readout_scaled_metric; R-1=9; rank=1
paired_boundary,c9,boundary,,full_minus_reverse,full_win_fraction,0.4722222222222222,9/19,9,19,0.0014619883040935,True,False,True,odd_n,paired_seed_runs,17,36,17/36,True,9,9/19,False,False,False,False,False,False,True,False,non_target_or_broad,1,diagnostic_fraction_only,False,False,,1,False,False,raw=17/36/paired_seed_runs
paired_boundary,c10,boundary,,full_minus_reverse,full_win_fraction,0.4722222222222222,9/19,9,19,0.0014619883040935,True,False,True,c10_boundary_candidate|5_or_10_proxy|even_n,paired_seed_runs,17,36,17/36,True,10,9/19,False,False,False,False,True,False,True,False,five_or_ten_proxy_region,1,diagnostic_fraction_only,False,False,,1,False,False,raw=17/36/paired_seed_runs
paired_boundary,c11,boundary,,full_minus_reverse,full_win_fraction,0.4722222222222222,9/19,9,19,0.0014619883040935,True,False,True,odd_n,paired_seed_runs,17,36,17/36,True,11,9/19,False,False,False,False,False,False,True,False,non_target_or_broad,1,diagnostic_fraction_only,False,False,,1,False,False,raw=17/36/paired_seed_runs
paired_boundary,c10_ring_share_11,boundary,,full_minus_reverse,reverse_win_fraction,0.4722222222222222,9/19,9,19,0.0014619883040935,True,False,True,c10_boundary_candidate|ring_sharing|ring_share_11|5_or_10_proxy|even_n,paired_seed_runs,17,36,17/36,True,10,9/19,False,False,True,False,True,False,True,True,registered_c_side_target,3,diagnostic_fraction_only,False,False,,1,False,False,raw=17/36/paired_seed_runs
paired_boundary,c9,boundary,,full_minus_reverse,reverse_win_fraction,0.5277777777777778,10/19,10,19,0.0014619883040936,True,False,True,odd_n,paired_seed_runs,19,36,19/36,True,9,10/19,False,False,False,False,False,False,True,True,non_target_or_broad,2,diagnostic_fraction_only,False,False,,1,False,False,raw=19/36/paired_seed_runs
paired_boundary,c10,boundary,,full_minus_reverse,reverse_win_fraction,0.5277777777777778,10/19,10,19,0.0014619883040936,True,False,True,c10_boundary_candidate|5_or_10_proxy|even_n,paired_seed_runs,19,36,19/36,True,10,10/19,False,False,False,False,True,False,True,True,five_or_ten_proxy_region,2,diagnostic_fraction_only,False,False,,1,False,False,raw=19/36/paired_seed_runs
paired_boundary,c11,boundary,,full_minus_reverse,reverse_win_fraction,0.5277777777777778,10/19,10,19,0.0014619883040936,True,False,True,odd_n,paired_seed_runs,19,36,19/36,True,11,10/19,False,False,False,False,False,False,True,True,non_target_or_broad,2,diagnostic_fraction_only,False,False,,1,False,False,raw=19/36/paired_seed_runs
paired_boundary,c10_ring_share_11,boundary,,full_minus_reverse,full_win_fraction,0.5277777777777778,10/19,10,19,0.0014619883040936,True,False,True,c10_boundary_candidate|ring_sharing|ring_share_11|5_or_10_proxy|even_n,paired_seed_runs,19,36,19/36,True,10,10/19,False,False,True,False,True,False,True,False,registered_c_side_target,2,diagnostic_fraction_only,False,False,,1,False,False,raw=19/36/paired_seed_runs
readout_rank_scaled,c10_ring_share_11,boundary,reverse_only_c_to_ab,,readout_minmax_scaled,0.0854933310096669,2/23,2,23,0.0014631907294635,True,False,True,c10_boundary_candidate|ring_sharing|ring_share_11|5_or_10_proxy|even_n,topology_readout_scaled_metric,2,23,2/23,False,10,2/23,False,False,True,False,True,False,True,True,registered_c_side_target,3,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c10_ring_share_11,boundary,reverse_only_c_to_ab,,abs_deviation_from_c12_scaled,0.9145066689903332,21/23,21,23,0.0014631907294636,True,False,True,c10_boundary_candidate|ring_sharing|ring_share_11|5_or_10_proxy|even_n,topology_readout_scaled_metric,21,23,21/23,False,10,21/23,False,False,True,False,True,False,True,True,registered_c_side_target,3,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c12_side_broken,full-stable,full_self_consistent_rstar,,abs_deviation_from_c12_scaled,0.634896631542627,7/11,7,11,0.0014670048210093,True,False,True,c12_neighborhood|even_n,topology_readout_scaled_metric,7,11,7/11,False,12,7/11,True,False,False,False,False,False,False,False,registered_c_side_target,1,punctured_carrier_projector_rank_candidate,False,True,7.0,2,True,False,topology_readout_scaled_metric; R-1=11; rank=7
readout_rank_scaled,c10_ring_share_7,full-stable,c_to_ab_receiver_only,,readout_minmax_scaled,0.1014680749677038,1/10,1,10,0.0014680749677038,True,False,False,c10_boundary_candidate|ring_sharing|ring_share_7|5_or_10_proxy|x3_or_7mod12_proxy|even_n,topology_readout_scaled_metric,1,10,1/10,False,10,1/10,False,False,True,False,True,True,False,False,five_or_ten_proxy_region,1,full_carrier_projector_rank_candidate,True,False,1.0,3,True,True,topology_readout_scaled_metric; R=10; rank=1
readout_rank_scaled,c9,boundary,c_to_ab_receiver_only,,readout_minmax_scaled,0.1889791024829227,3/16,3,16,0.0014791024829227,True,False,True,odd_n,topology_readout_scaled_metric,3,16,3/16,False,9,3/16,False,False,False,False,False,False,True,False,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c14,full-stable,full_self_consistent_rstar,,readout_minmax_scaled,0.1553357293626386,2/13,2,13,0.0014895755164847,True,False,True,c14_transition_probe|even_n,topology_readout_scaled_metric,2,13,2/13,False,14,2/13,False,False,False,False,False,False,False,False,non_target_or_broad,0,punctured_carrier_projector_rank_candidate,False,True,2.0,2,False,False,topology_readout_scaled_metric; R-1=13; rank=2
readout_deviation_from_c12,c10_reversed,boundary,c_to_ab_receiver_only,,abs_deviation_from_c12_scaled,0.8873908914857901,8/9,8,9,0.0014979974030987,True,False,True,c10_boundary_candidate|reversed|5_or_10_proxy|even_n,topology_readout_scaled_metric,8,9,8/9,False,10,8/9,False,True,False,False,True,False,True,False,registered_c_side_target,2,punctured_carrier_projector_rank_candidate,False,True,8.0,2,True,False,topology_readout_scaled_metric; R-1=9; rank=8
readout_deviation_from_c12,c13_shuffled,boundary,full_self_consistent_rstar,,abs_deviation_from_c12_scaled,0.6941518669013053,16/23,16,23,0.0015003070117382,True,False,True,c13_full_branch|odd_n,topology_readout_scaled_metric,16,23,16/23,False,13,16/23,False,False,False,False,False,False,True,False,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c14_edge_count_null,full-stable,reverse_only_c_to_ab,,abs_deviation_from_c12_scaled,0.9429432209820576,17/18,17,18,0.0015012234623866,True,False,True,c14_transition_probe|even_n,topology_readout_scaled_metric,17,18,17/18,False,14,17/18,False,False,False,False,False,False,False,True,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c14_edge_count_null,full-stable,reverse_only_c_to_ab,,readout_minmax_scaled,0.0570567790179423,1/18,1,18,0.0015012234623867,True,False,False,c14_transition_probe|even_n,topology_readout_scaled_metric,1,18,1/18,False,14,1/18,False,False,False,False,False,False,False,True,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c12_ring_share_5,reverse-stable,full_self_consistent_rstar,,abs_deviation_from_c12_scaled,0.1378712896134639,3/22,3,22,0.0015076532498276,True,False,True,c12_neighborhood|ring_sharing|ring_share_5|5_or_10_proxy|even_n,topology_readout_scaled_metric,3,22,3/22,False,12,3/22,True,False,True,False,True,False,True,True,registered_c_side_target,4,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c14_degree_null,full-stable,full_self_consistent_rstar,,readout_minmax_scaled,0.2792912215083427,5/18,5,18,0.0015134437305648,True,False,True,c14_transition_probe|even_n,topology_readout_scaled_metric,5,18,5/18,False,14,5/18,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c14,full-stable,reverse_only_c_to_ab,,readout_minmax_scaled,0.1234824756963689,1/8,1,8,0.001517524303631,True,False,False,c14_transition_probe|even_n,topology_readout_scaled_metric,1,8,1/8,False,14,1/8,False,False,False,False,False,False,False,True,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c14,full-stable,reverse_only_c_to_ab,,abs_deviation_from_c12_scaled,0.8765175243036312,7/8,7,8,0.0015175243036311,True,False,True,c14_transition_probe|even_n,topology_readout_scaled_metric,7,8,7/8,False,14,7/8,False,False,False,False,False,False,False,True,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c13_shuffled,boundary,c_to_ab_receiver_only,,readout_minmax_scaled,0.1067904141765915,2/19,2,19,0.0015272562818547,True,False,True,c13_full_branch|odd_n,topology_readout_scaled_metric,2,19,2/19,False,13,2/19,False,False,False,False,False,False,True,False,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c14_shuffled,full-stable,c_to_ab_magnitude_only,,abs_deviation_from_c12_scaled,0.784178366351926,11/14,11,14,0.0015359193623597,True,False,True,c14_transition_probe|even_n,topology_readout_scaled_metric,11,14,11/14,False,14,11/14,False,False,False,False,False,False,False,False,non_target_or_broad,0,full_carrier_projector_rank_candidate,True,False,11.0,2,False,False,topology_readout_scaled_metric; R=14; rank=11
readout_deviation_from_c12,c14_shuffled,full-stable,c_to_ab_standpoint_only,,abs_deviation_from_c12_scaled,0.784178366351926,11/14,11,14,0.0015359193623597,True,False,True,c14_transition_probe|even_n,topology_readout_scaled_metric,11,14,11/14,False,14,11/14,False,False,False,False,False,False,False,False,non_target_or_broad,0,full_carrier_projector_rank_candidate,True,False,11.0,2,False,False,topology_readout_scaled_metric; R=14; rank=11
paired_boundary,c14,full-stable,,full_minus_reverse,abs_mean_delta_scaled,0.1234568436301119,1/8,1,8,0.001543156369888,True,False,False,c14_transition_probe|even_n,paired_boundary_scaled_metric,1,8,1/8,False,14,1/8,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,paired_boundary_scaled_metric
readout_deviation_from_c12,c10_ring_share_5,boundary,c_to_ab_receiver_only,,abs_deviation_from_c12_scaled,0.8873356045851563,8/9,8,9,0.0015532843037325,True,False,True,c10_boundary_candidate|ring_sharing|ring_share_5|5_or_10_proxy|even_n,topology_readout_scaled_metric,8,9,8/9,False,10,8/9,False,False,True,False,True,False,True,False,registered_c_side_target,2,punctured_carrier_projector_rank_candidate,False,True,8.0,2,True,False,topology_readout_scaled_metric; R-1=9; rank=8
paired_boundary,c10_edge_count_null,boundary,,full_minus_reverse,ci_width_scaled,0.7352763310429282,14/19,14,19,0.0015657742202296,True,False,True,c10_boundary_candidate|5_or_10_proxy|even_n,paired_boundary_scaled_metric,14,19,14/19,False,10,14/19,False,False,False,False,True,False,True,False,five_or_ten_proxy_region,1,diagnostic_fraction_only,False,False,,0,False,False,paired_boundary_scaled_metric
readout_rank_scaled,c13_shuffled,boundary,full_self_consistent_rstar,,readout_minmax_scaled,0.3027812071246341,7/23,7,23,0.0015666189623224,True,False,True,c13_full_branch|odd_n,topology_readout_scaled_metric,7,23,7/23,False,13,7/23,False,False,False,False,False,False,True,False,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c13_ring_share_5,full-stable,full_self_consistent_rstar,,readout_minmax_scaled,0.1554288033066278,2/13,2,13,0.0015826494604739,True,False,True,c13_full_branch|ring_sharing|ring_share_5|5_or_10_proxy|odd_n,topology_readout_scaled_metric,2,13,2/13,False,13,2/13,False,False,True,False,True,False,False,False,five_or_ten_proxy_region,1,full_carrier_projector_rank_candidate,True,False,2.0,3,True,True,topology_readout_scaled_metric; R=13; rank=2
paired_boundary,c13_ring_share_5,full-stable,,full_minus_reverse,abs_mean_delta_scaled,0.4182541028982717,5/12,5,12,0.001587436231605,True,False,True,c13_full_branch|ring_sharing|ring_share_5|5_or_10_proxy|odd_n,paired_boundary_scaled_metric,5,12,5/12,False,13,5/12,False,False,True,False,True,False,False,False,five_or_ten_proxy_region,1,punctured_carrier_projector_rank_candidate,False,True,5.0,2,True,False,paired_boundary_scaled_metric; R-1=12; rank=5
readout_rank_scaled,c8,reverse-stable,c_to_ab_magnitude_only,,readout_minmax_scaled,0.6379517383077061,7/11,7,11,0.0015881019440697,True,False,True,even_n,topology_readout_scaled_metric,7,11,7/11,False,8,7/11,False,False,False,False,False,False,True,True,non_target_or_broad,2,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c8,reverse-stable,c_to_ab_standpoint_only,,readout_minmax_scaled,0.6379517383077061,7/11,7,11,0.0015881019440697,True,False,True,even_n,topology_readout_scaled_metric,7,11,7/11,False,8,7/11,False,False,False,False,False,False,True,True,non_target_or_broad,2,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c10_ring_share_5,boundary,full_self_consistent_rstar,,abs_deviation_from_c12_scaled,0.8872982142515488,8/9,8,9,0.00159067463734,True,False,True,c10_boundary_candidate|ring_sharing|ring_share_5|5_or_10_proxy|even_n,topology_readout_scaled_metric,8,9,8/9,False,10,8/9,False,False,True,False,True,False,True,False,registered_c_side_target,2,punctured_carrier_projector_rank_candidate,False,True,8.0,2,True,False,topology_readout_scaled_metric; R-1=9; rank=8
paired_boundary,c12_side_broken,full-stable,,full_minus_reverse,ci_width_scaled,0.5539518562286034,5/9,5,9,0.0016036993269521,True,False,True,c12_neighborhood|even_n,paired_boundary_scaled_metric,5,9,5/9,False,12,5/9,True,False,False,False,False,False,False,False,registered_c_side_target,1,diagnostic_fraction_only,False,False,,0,False,False,paired_boundary_scaled_metric
readout_deviation_from_c12,c12_shuffled,reverse-stable,full_self_consistent_rstar,,abs_deviation_from_c12_scaled,0.7016047239431114,7/10,7,10,0.0016047239431113,True,False,True,c12_neighborhood|even_n,topology_readout_scaled_metric,7,10,7/10,False,12,7/10,True,False,False,False,False,False,True,True,registered_c_side_target,3,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
paired_boundary,c14,full-stable,,full_minus_reverse,ci_width_scaled,0.4516053114904866,9/20,9,20,0.0016053114904866,True,False,True,c14_transition_probe|even_n,paired_boundary_scaled_metric,9,20,9/20,False,14,9/20,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,paired_boundary_scaled_metric
