condition_id,state_representation,endpoint_mode,operator_pool,seed,n_folds,min_state_events,n_control_draws,comparison,mean_true_policy,mean_comparator,effect,p_greater,n_events,state_mapping_rate
b6i_009,tfc_only,z_reward,full,60810,5,8,200,true_policy_vs_within_state_shuffle,0.174542580148713,1.1235435512243004e-05,0.17675525636320266,0.00039984006397441024,470,0.9860557768924303
b6i_009,tfc_only,z_reward,full,60810,5,8,200,true_policy_vs_oracle,0.174542580148713,1.2239410650761156,-1.0703276052515744,1.0,470,0.9860557768924303
b6i_010,tfc_only,z_reward,core_5,60810,5,8,200,true_policy_vs_balanced_pool_shuffle,0.10564912681990904,0.10360894674359243,0.002040180076316582,0.4070371851259496,462,0.9860557768924303
b6i_010,tfc_only,z_reward,core_5,60810,5,8,200,true_policy_vs_frequency_matched_random,0.10564912681990904,-0.018672014175779354,0.09560280406272896,0.001599360255897641,462,0.9860557768924303
b6i_010,tfc_only,z_reward,core_5,60810,5,8,200,true_policy_vs_performance_matched_random,0.10564912681990904,0.07545783498950612,0.039756532587903425,0.0351859256297481,462,0.9860557768924303
b6i_010,tfc_only,z_reward,core_5,60810,5,8,200,true_policy_vs_within_state_shuffle,0.10564912681990904,0.022955155486498794,0.0880420383575118,0.010795681727309077,462,0.9860557768924303
b6i_010,tfc_only,z_reward,core_5,60810,5,8,200,true_policy_vs_oracle,0.10564912681990904,1.0578887394678889,-0.9552252443632202,1.0,462,0.9860557768924303
b6i_011,tfc_only,z_reward,no_phase_only,60810,5,8,200,true_policy_vs_balanced_pool_shuffle,0.1836797058765035,0.13485288687326177,0.04025882765904406,0.004798080767692923,470,0.9860557768924303
b6i_011,tfc_only,z_reward,no_phase_only,60810,5,8,200,true_policy_vs_frequency_matched_random,0.1836797058765035,0.001855243283660401,0.16934539863688272,0.00039984006397441024,470,0.9860557768924303
b6i_011,tfc_only,z_reward,no_phase_only,60810,5,8,200,true_policy_vs_performance_matched_random,0.1836797058765035,0.06786495416101566,0.11854332823666278,0.00039984006397441024,470,0.9860557768924303
b6i_011,tfc_only,z_reward,no_phase_only,60810,5,8,200,true_policy_vs_within_state_shuffle,0.1836797058765035,0.01134548005565359,0.17757595819282923,0.00039984006397441024,470,0.9860557768924303
b6i_011,tfc_only,z_reward,no_phase_only,60810,5,8,200,true_policy_vs_oracle,0.1836797058765035,1.067896279433008,-0.9020673506750976,1.0,470,0.9860557768924303
b6i_012,tfc_only,z_reward,no_suppress,60810,5,8,200,true_policy_vs_balanced_pool_shuffle,0.19984138007441068,0.14211567655320873,0.04130186156716243,0.01719312275089964,470,0.9860557768924303
b6i_012,tfc_only,z_reward,no_suppress,60810,5,8,200,true_policy_vs_frequency_matched_random,0.19984138007441068,-0.006090885066050251,0.19012925661343197,0.00039984006397441024,470,0.9860557768924303
b6i_012,tfc_only,z_reward,no_suppress,60810,5,8,200,true_policy_vs_performance_matched_random,0.19984138007441068,0.06248276590066937,0.1325381815519543,0.00039984006397441024,470,0.9860557768924303
b6i_012,tfc_only,z_reward,no_suppress,60810,5,8,200,true_policy_vs_within_state_shuffle,0.19984138007441068,0.007313147703832822,0.19612585674199473,0.00039984006397441024,470,0.9860557768924303
b6i_012,tfc_only,z_reward,no_suppress,60810,5,8,200,true_policy_vs_oracle,0.19984138007441068,1.2219141327632141,-1.030817576914367,1.0,470,0.9860557768924303
b6i_013,tfc_only,rank_reward,full,60810,5,8,200,true_policy_vs_balanced_pool_shuffle,0.2430232570012582,0.15004417558777894,0.07273164539850875,0.00039984006397441024,470,0.9860557768924303
b6i_013,tfc_only,rank_reward,full,60810,5,8,200,true_policy_vs_frequency_matched_random,0.2430232570012582,-0.006373733297826621,0.23166405289224123,0.00039984006397441024,470,0.9860557768924303
b6i_013,tfc_only,rank_reward,full,60810,5,8,200,true_policy_vs_performance_matched_random,0.2430232570012582,0.062314530471339946,0.16627877944944655,0.00039984006397441024,470,0.9860557768924303
b6i_013,tfc_only,rank_reward,full,60810,5,8,200,true_policy_vs_within_state_shuffle,0.2430232570012582,-0.00014225836817921477,0.24298794208666163,0.00039984006397441024,470,0.9860557768924303
b6i_013,tfc_only,rank_reward,full,60810,5,8,200,true_policy_vs_oracle,0.2430232570012582,1.1117820538752037,-0.8958825062216386,1.0,470,0.9860557768924303
b6i_014,tfc_only,rank_reward,core_5,60810,5,8,200,true_policy_vs_balanced_pool_shuffle,0.11468983743844337,0.11468983743844342,-5.585582336294754e-17,0.6769292283086765,458,0.9860557768924303
b6i_014,tfc_only,rank_reward,core_5,60810,5,8,200,true_policy_vs_frequency_matched_random,0.11468983743844337,-0.03622509796305944,0.1193932893594933,0.00039984006397441024,458,0.9860557768924303
b6i_014,tfc_only,rank_reward,core_5,60810,5,8,200,true_policy_vs_performance_matched_random,0.11468983743844337,0.07342283884790567,0.055538182185011206,0.003198720511795282,458,0.9860557768924303
b6i_014,tfc_only,rank_reward,core_5,60810,5,8,200,true_policy_vs_within_state_shuffle,0.11468983743844337,0.01805811810217987,0.10435697780025797,0.0023990403838464614,458,0.9860557768924303
b6i_014,tfc_only,rank_reward,core_5,60810,5,8,200,true_policy_vs_oracle,0.11468983743844337,0.9944777980181899,-0.8858491795379457,1.0,458,0.9860557768924303
b6i_015,tfc_only,rank_reward,no_phase_only,60810,5,8,200,true_policy_vs_balanced_pool_shuffle,0.2112186743702892,0.11884138428692284,0.08537383737106413,0.00039984006397441024,470,0.9860557768924303
b6i_015,tfc_only,rank_reward,no_phase_only,60810,5,8,200,true_policy_vs_frequency_matched_random,0.2112186743702892,0.0016082133591147803,0.19618111724522064,0.00039984006397441024,470,0.9860557768924303
b6i_015,tfc_only,rank_reward,no_phase_only,60810,5,8,200,true_policy_vs_performance_matched_random,0.2112186743702892,0.06242397111971212,0.15354320986442607,0.00039984006397441024,470,0.9860557768924303
b6i_015,tfc_only,rank_reward,no_phase_only,60810,5,8,200,true_policy_vs_within_state_shuffle,0.2112186743702892,0.017353922611642026,0.19614870905269324,0.00039984006397441024,470,0.9860557768924303
b6i_015,tfc_only,rank_reward,no_phase_only,60810,5,8,200,true_policy_vs_oracle,0.2112186743702892,1.0019491603225386,-0.8186828846016375,1.0,470,0.9860557768924303
b6i_016,tfc_only,rank_reward,no_suppress,60810,5,8,200,true_policy_vs_balanced_pool_shuffle,0.2430232570012582,0.13792914641787238,0.08307385244778706,0.00039984006397441024,470,0.9860557768924303
b6i_016,tfc_only,rank_reward,no_suppress,60810,5,8,200,true_policy_vs_frequency_matched_random,0.2430232570012582,-0.006373733297826621,0.23166405289224123,0.00039984006397441024,470,0.9860557768924303
b6i_016,tfc_only,rank_reward,no_suppress,60810,5,8,200,true_policy_vs_performance_matched_random,0.2430232570012582,0.07120286303396318,0.14994600776378328,0.00039984006397441024,470,0.9860557768924303
b6i_016,tfc_only,rank_reward,no_suppress,60810,5,8,200,true_policy_vs_within_state_shuffle,0.2430232570012582,0.009874297974009292,0.23448110934633803,0.00039984006397441024,470,0.9860557768924303
b6i_016,tfc_only,rank_reward,no_suppress,60810,5,8,200,true_policy_vs_oracle,0.2430232570012582,1.112498704331316,-0.8860475235617734,1.0,470,0.9860557768924303
b6i_017,dphi_only,z_reward,full,60810,5,8,200,true_policy_vs_balanced_pool_shuffle,0.06961687612318716,0.06445113007807456,0.005165746045112591,0.374250299880048,489,1.0
b6i_017,dphi_only,z_reward,full,60810,5,8,200,true_policy_vs_frequency_matched_random,0.06961687612318716,-0.03284306383652028,0.10174602414659953,0.001599360255897641,489,1.0
b6i_017,dphi_only,z_reward,full,60810,5,8,200,true_policy_vs_performance_matched_random,0.06961687612318716,0.032483133362034844,0.037067315085565315,0.08636545381847262,489,1.0
b6i_017,dphi_only,z_reward,full,60810,5,8,200,true_policy_vs_within_state_shuffle,0.06961687612318716,0.007808259456492152,0.06081237360013017,0.059576169532187126,489,1.0
b6i_017,dphi_only,z_reward,full,60810,5,8,200,true_policy_vs_oracle,0.06961687612318716,1.2239410650761156,-1.1843232635801717,1.0,489,1.0
b6i_018,dphi_only,z_reward,core_5,60810,5,8,200,true_policy_vs_balanced_pool_shuffle,-0.03164393671557695,-0.02761605319994704,-0.010623597630599342,0.7397041183526589,466,1.0
b6i_018,dphi_only,z_reward,core_5,60810,5,8,200,true_policy_vs_frequency_matched_random,-0.03164393671557695,-0.03476662816558523,0.015146879277782316,0.2966813274690124,466,1.0
b6i_018,dphi_only,z_reward,core_5,60810,5,8,200,true_policy_vs_performance_matched_random,-0.03164393671557695,0.007032166560623912,-0.04657597269027007,0.9804078368652539,466,1.0
b6i_018,dphi_only,z_reward,core_5,60810,5,8,200,true_policy_vs_within_state_shuffle,-0.03164393671557695,0.02194571740401994,-0.055133032394457535,0.9440223910435825,466,1.0
b6i_018,dphi_only,z_reward,core_5,60810,5,8,200,true_policy_vs_oracle,-0.03164393671557695,1.0578887394678889,-1.0997821581000913,1.0,466,1.0
b6i_019,dphi_only,z_reward,no_phase_only,60810,5,8,200,true_policy_vs_balanced_pool_shuffle,-0.03164393671557695,-0.016485644094715042,-0.005225537129237191,0.6525389844062375,466,1.0
b6i_019,dphi_only,z_reward,no_phase_only,60810,5,8,200,true_policy_vs_frequency_matched_random,-0.03164393671557695,-0.03476662816558523,0.015146879277782316,0.2966813274690124,466,1.0
b6i_019,dphi_only,z_reward,no_phase_only,60810,5,8,200,true_policy_vs_performance_matched_random,-0.03164393671557695,0.008822397590496004,-0.03137958477646552,0.9264294282287086,466,1.0
b6i_019,dphi_only,z_reward,no_phase_only,60810,5,8,200,true_policy_vs_within_state_shuffle,-0.03164393671557695,0.013134570815093756,-0.04599370831507793,0.9092363054778089,466,1.0
b6i_019,dphi_only,z_reward,no_phase_only,60810,5,8,200,true_policy_vs_oracle,-0.03164393671557695,1.067896279433008,-1.1285898590439152,1.0,466,1.0
b6i_020,dphi_only,z_reward,no_suppress,60810,5,8,200,true_policy_vs_balanced_pool_shuffle,0.06961687612318716,0.058761388905253974,0.010855487217933186,0.19992003198720512,489,1.0
b6i_020,dphi_only,z_reward,no_suppress,60810,5,8,200,true_policy_vs_frequency_matched_random,0.06961687612318716,-0.03284306383652028,0.10174602414659953,0.001599360255897641,489,1.0
b6i_020,dphi_only,z_reward,no_suppress,60810,5,8,200,true_policy_vs_performance_matched_random,0.06961687612318716,0.04107703746681915,0.02853983865636799,0.14314274290283888,489,1.0
b6i_020,dphi_only,z_reward,no_suppress,60810,5,8,200,true_policy_vs_within_state_shuffle,0.06961687612318716,0.00558696421430619,0.06285632439815961,0.05317872850859656,489,1.0
b6i_020,dphi_only,z_reward,no_suppress,60810,5,8,200,true_policy_vs_oracle,0.06961687612318716,1.2219141327632141,-1.167877811737622,1.0,489,1.0
b6i_021,dphi_only,rank_reward,full,60810,5,8,200,true_policy_vs_balanced_pool_shuffle,0.033924920268665455,0.021087370062010505,0.02114452528502538,0.13834466213514593,487,1.0
b6i_021,dphi_only,rank_reward,full,60810,5,8,200,true_policy_vs_frequency_matched_random,0.033924920268665455,-0.04899990410804167,0.08888723802542861,0.004398240703718513,487,1.0
b6i_021,dphi_only,rank_reward,full,60810,5,8,200,true_policy_vs_performance_matched_random,0.033924920268665455,-0.0027556494299864616,0.044894263192846784,0.0547780887644942,487,1.0
b6i_021,dphi_only,rank_reward,full,60810,5,8,200,true_policy_vs_within_state_shuffle,0.033924920268665455,0.0011364938484656275,0.03374712855330916,0.18872451019592162,487,1.0
b6i_021,dphi_only,rank_reward,full,60810,5,8,200,true_policy_vs_oracle,0.033924920268665455,1.1117820538752037,-1.1013504841969788,1.0,487,1.0
b6i_022,dphi_only,rank_reward,core_5,60810,5,8,200,true_policy_vs_balanced_pool_shuffle,0.02203504480502555,0.017422827998582364,0.004612216806443182,0.2802878848460616,466,1.0
b6i_022,dphi_only,rank_reward,core_5,60810,5,8,200,true_policy_vs_frequency_matched_random,0.02203504480502555,-0.020336995505326604,0.0491177940923385,0.05157936825269892,466,1.0
b6i_022,dphi_only,rank_reward,core_5,60810,5,8,200,true_policy_vs_performance_matched_random,0.02203504480502555,0.024571513298584962,-0.010004816427005648,0.6585365853658537,466,1.0
b6i_022,dphi_only,rank_reward,core_5,60810,5,8,200,true_policy_vs_within_state_shuffle,0.02203504480502555,0.014820576155042437,0.002833939474164637,0.47540983606557374,466,1.0
b6i_022,dphi_only,rank_reward,core_5,60810,5,8,200,true_policy_vs_oracle,0.02203504480502555,0.9944777980181899,-0.9886557996620939,1.0,466,1.0
b6i_023,dphi_only,rank_reward,no_phase_only,60810,5,8,200,true_policy_vs_balanced_pool_shuffle,0.009021263867644944,0.034473920447954845,-0.00415198090393192,0.6049580167932826,468,1.0
b6i_023,dphi_only,rank_reward,no_phase_only,60810,5,8,200,true_policy_vs_frequency_matched_random,0.009021263867644944,-0.042829628995371696,0.05512718596312384,0.03958416633346661,468,1.0
b6i_023,dphi_only,rank_reward,no_phase_only,60810,5,8,200,true_policy_vs_performance_matched_random,0.009021263867644944,0.012097289805809219,0.013128705232305396,0.2614954018392643,468,1.0
b6i_023,dphi_only,rank_reward,no_phase_only,60810,5,8,200,true_policy_vs_within_state_shuffle,0.009021263867644944,0.0134104541320389,-0.009379688465023234,0.6053578568572571,468,1.0
b6i_023,dphi_only,rank_reward,no_phase_only,60810,5,8,200,true_policy_vs_oracle,0.009021263867644944,1.0019491603225386,-1.0270974398379755,1.0,468,1.0
b6i_024,dphi_only,rank_reward,no_suppress,60810,5,8,200,true_policy_vs_balanced_pool_shuffle,0.05004319784570832,0.038248928789365116,0.020012401128327417,0.11075569772091164,486,1.0
b6i_024,dphi_only,rank_reward,no_suppress,60810,5,8,200,true_policy_vs_frequency_matched_random,0.05004319784570832,-0.032117384461558936,0.09031969214389964,0.004398240703718513,486,1.0
b6i_024,dphi_only,rank_reward,no_suppress,60810,5,8,200,true_policy_vs_performance_matched_random,0.05004319784570832,0.03606388514008472,0.021632741625650705,0.19592163134746102,486,1.0
b6i_024,dphi_only,rank_reward,no_suppress,60810,5,8,200,true_policy_vs_within_state_shuffle,0.05004319784570832,0.0044158104415711556,0.049461561866654,0.09116353458616554,486,1.0
b6i_024,dphi_only,rank_reward,no_suppress,60810,5,8,200,true_policy_vs_oracle,0.05004319784570832,1.112498704331316,-1.0726856752147775,1.0,486,1.0
b6i_025,phase_quadrant_only,z_reward,full,60810,5,8,200,true_policy_vs_balanced_pool_shuffle,-0.059784092534884654,-0.057643342033692965,-0.001960505178035,0.5641743302678929,475,1.0
b6i_025,phase_quadrant_only,z_reward,full,60810,5,8,200,true_policy_vs_frequency_matched_random,-0.059784092534884654,-0.08436183888918128,0.02543906053341045,0.19392243102758897,475,1.0
b6i_025,phase_quadrant_only,z_reward,full,60810,5,8,200,true_policy_vs_performance_matched_random,-0.059784092534884654,-0.06756343535847052,0.008314623065734614,0.3642542982806877,475,1.0
b6i_025,phase_quadrant_only,z_reward,full,60810,5,8,200,true_policy_vs_within_state_shuffle,-0.059784092534884654,0.001052432821403419,-0.051771913121091404,0.9152339064374251,475,1.0
b6i_025,phase_quadrant_only,z_reward,full,60810,5,8,200,true_policy_vs_oracle,-0.059784092534884654,1.2239410650761156,-1.2882938551939478,1.0,475,1.0
b6i_026,phase_quadrant_only,z_reward,core_5,60810,5,8,200,true_policy_vs_balanced_pool_shuffle,-0.10937621641353401,-0.10937621641353398,-1.282711030776765e-17,0.5473810475809676,456,1.0
b6i_026,phase_quadrant_only,z_reward,core_5,60810,5,8,200,true_policy_vs_frequency_matched_random,-0.10937621641353401,-0.09299931793496055,0.021695411706618397,0.10035985605757697,456,1.0
b6i_026,phase_quadrant_only,z_reward,core_5,60810,5,8,200,true_policy_vs_performance_matched_random,-0.10937621641353401,-0.08802814713075183,-0.023604575464337446,0.9156337465013994,456,1.0
b6i_026,phase_quadrant_only,z_reward,core_5,60810,5,8,200,true_policy_vs_within_state_shuffle,-0.10937621641353401,0.02182531437181693,-0.10290005530216256,0.9972011195521792,456,1.0
b6i_026,phase_quadrant_only,z_reward,core_5,60810,5,8,200,true_policy_vs_oracle,-0.10937621641353401,1.0578887394678889,-1.1456080675340543,1.0,456,1.0
b6i_027,phase_quadrant_only,z_reward,no_phase_only,60810,5,8,200,true_policy_vs_balanced_pool_shuffle,-0.10937621641353401,-0.09195128231298605,0.020610602904925533,0.10195921631347461,456,1.0
b6i_027,phase_quadrant_only,z_reward,no_phase_only,60810,5,8,200,true_policy_vs_frequency_matched_random,-0.10937621641353401,-0.09299931793496055,0.021695411706618397,0.10035985605757697,456,1.0
b6i_027,phase_quadrant_only,z_reward,no_phase_only,60810,5,8,200,true_policy_vs_performance_matched_random,-0.10937621641353401,-0.0654021289223498,-0.004145011022389555,0.5821671331467413,456,1.0
b6i_027,phase_quadrant_only,z_reward,no_phase_only,60810,5,8,200,true_policy_vs_within_state_shuffle,-0.10937621641353401,0.015987985021674988,-0.10349810869731055,0.9972011195521792,456,1.0
b6i_027,phase_quadrant_only,z_reward,no_phase_only,60810,5,8,200,true_policy_vs_oracle,-0.10937621641353401,1.067896279433008,-1.174075682049793,1.0,456,1.0
b6i_028,phase_quadrant_only,z_reward,no_suppress,60810,5,8,200,true_policy_vs_balanced_pool_shuffle,-0.059784092534884654,-0.05688487976068653,-0.002746112416601665,0.578968412634946,475,1.0
b6i_028,phase_quadrant_only,z_reward,no_suppress,60810,5,8,200,true_policy_vs_frequency_matched_random,-0.059784092534884654,-0.08436183888918128,0.02543906053341045,0.19392243102758897,475,1.0
b6i_028,phase_quadrant_only,z_reward,no_suppress,60810,5,8,200,true_policy_vs_performance_matched_random,-0.059784092534884654,-0.06999027427936391,0.010828317274323132,0.3234706117552979,475,1.0
b6i_028,phase_quadrant_only,z_reward,no_suppress,60810,5,8,200,true_policy_vs_within_state_shuffle,-0.059784092534884654,0.012739422851585322,-0.05850019988168247,0.9364254298280688,475,1.0
b6i_028,phase_quadrant_only,z_reward,no_suppress,60810,5,8,200,true_policy_vs_oracle,-0.059784092534884654,1.2219141327632141,-1.2709419526225798,1.0,475,1.0
b6i_029,phase_quadrant_only,rank_reward,full,60810,5,8,200,true_policy_vs_balanced_pool_shuffle,-0.07533830766755066,-0.08639881662471967,0.009145934345536521,0.32147141143542585,476,1.0
b6i_029,phase_quadrant_only,rank_reward,full,60810,5,8,200,true_policy_vs_frequency_matched_random,-0.07533830766755066,-0.08331928552477146,0.006865180804610157,0.4022391043582567,476,1.0
b6i_029,phase_quadrant_only,rank_reward,full,60810,5,8,200,true_policy_vs_performance_matched_random,-0.07533830766755066,-0.10343554271015833,0.02679111493402659,0.15873650539784087,476,1.0
b6i_029,phase_quadrant_only,rank_reward,full,60810,5,8,200,true_policy_vs_within_state_shuffle,-0.07533830766755066,-0.0014487535500585379,-0.06649325988097375,0.968812475009996,476,1.0
b6i_029,phase_quadrant_only,rank_reward,full,60810,5,8,200,true_policy_vs_oracle,-0.07533830766755066,1.1117820538752037,-1.2017236941449256,1.0,476,1.0
b6i_030,phase_quadrant_only,rank_reward,core_5,60810,5,8,200,true_policy_vs_balanced_pool_shuffle,-0.11805024989225427,-0.11805024989225427,6.562971886539794e-18,0.476609356257497,443,1.0
