mode,endpoint,fold,label,idx_in_session,state_label,direction,arm_kind,access_readout,baseline_max,access_effect
combined_c_fes_gmr72,rank_reward,1,P19,165.0,NO_C_AB_DIRECT,A_to_B_no_C,phase_rotated,-0.17295110928831436,-0.08105761379185676,-0.0918934954964576
combined_c_fes_gmr72,rank_reward,1,P19,165.0,NO_C_AB_DIRECT,B_to_A_no_C,true,-0.0024379693937548463,-0.08105761379185676,0.07861964439810191
combined_c_fes_gmr72,rank_reward,1,P19,165.0,NO_C_AB_DIRECT,B_to_A_no_C,random,-0.45057144081487777,-0.08105761379185676,-0.369513827023021
combined_c_fes_gmr72,rank_reward,1,P19,165.0,NO_C_AB_DIRECT,B_to_A_no_C,balanced,-0.07049570799726745,-0.08105761379185676,0.010561905794589307
combined_c_fes_gmr72,rank_reward,1,P19,165.0,NO_C_AB_DIRECT,B_to_A_no_C,performance_matched,0.5784143204854891,-0.08105761379185676,0.6594719342773459
combined_c_fes_gmr72,rank_reward,1,P19,165.0,NO_C_AB_DIRECT,B_to_A_no_C,shuffled_c,-0.0024379693937548463,-0.08105761379185676,0.07861964439810191
combined_c_fes_gmr72,rank_reward,1,P19,165.0,NO_C_AB_DIRECT,B_to_A_no_C,phase_rotated,-0.17295110928831436,-0.08105761379185676,-0.0918934954964576
combined_c_fes_gmr72,rank_reward,1,P19,190.0,NO_C_AB_DIRECT,A_to_B_no_C,true,-1.2606700823314205,0.5802018671417117,-1.8408719494731323
combined_c_fes_gmr72,rank_reward,1,P19,190.0,NO_C_AB_DIRECT,A_to_B_no_C,random,-1.3267775175783254,0.5802018671417117,-1.9069793847200371
combined_c_fes_gmr72,rank_reward,1,P19,190.0,NO_C_AB_DIRECT,A_to_B_no_C,balanced,-1.263401259976583,0.5802018671417117,-1.8436031271182947
combined_c_fes_gmr72,rank_reward,1,P19,190.0,NO_C_AB_DIRECT,A_to_B_no_C,performance_matched,-1.2373603041664167,0.5802018671417117,-1.8175621713081285
combined_c_fes_gmr72,rank_reward,1,P19,190.0,NO_C_AB_DIRECT,A_to_B_no_C,shuffled_c,-1.2606700823314205,0.5802018671417117,-1.8408719494731323
combined_c_fes_gmr72,rank_reward,1,P19,190.0,NO_C_AB_DIRECT,A_to_B_no_C,phase_rotated,-1.267512826234499,0.5802018671417117,-1.8477146933762107
combined_c_fes_gmr72,rank_reward,1,P19,190.0,NO_C_AB_DIRECT,B_to_A_no_C,true,-1.2606700823314205,0.5802018671417117,-1.8408719494731323
combined_c_fes_gmr72,rank_reward,1,P19,190.0,NO_C_AB_DIRECT,B_to_A_no_C,random,-1.2831579845755972,0.5802018671417117,-1.863359851717309
combined_c_fes_gmr72,rank_reward,1,P19,190.0,NO_C_AB_DIRECT,B_to_A_no_C,balanced,-1.263401259976583,0.5802018671417117,-1.8436031271182947
combined_c_fes_gmr72,rank_reward,1,P19,190.0,NO_C_AB_DIRECT,B_to_A_no_C,performance_matched,-1.2373603041664167,0.5802018671417117,-1.8175621713081285
combined_c_fes_gmr72,rank_reward,1,P19,190.0,NO_C_AB_DIRECT,B_to_A_no_C,shuffled_c,-1.2606700823314205,0.5802018671417117,-1.8408719494731323
combined_c_fes_gmr72,rank_reward,1,P19,190.0,NO_C_AB_DIRECT,B_to_A_no_C,phase_rotated,-1.267512826234499,0.5802018671417117,-1.8477146933762107
combined_c_fes_gmr72,rank_reward,1,P19,213.0,NO_C_AB_DIRECT,A_to_B_no_C,true,-0.4387823718712576,1.3955612375007362,-1.8343436093719938
combined_c_fes_gmr72,rank_reward,1,P19,213.0,NO_C_AB_DIRECT,A_to_B_no_C,random,0.04360226538219267,1.3955612375007362,-1.3519589721185437
combined_c_fes_gmr72,rank_reward,1,P19,213.0,NO_C_AB_DIRECT,A_to_B_no_C,balanced,-0.4145014258241636,1.3955612375007362,-1.8100626633248997
combined_c_fes_gmr72,rank_reward,1,P19,213.0,NO_C_AB_DIRECT,A_to_B_no_C,performance_matched,-0.6460129293550032,1.3955612375007362,-2.0415741668557397
combined_c_fes_gmr72,rank_reward,1,P19,213.0,NO_C_AB_DIRECT,A_to_B_no_C,shuffled_c,-0.4387823718712576,1.3955612375007362,-1.8343436093719938
combined_c_fes_gmr72,rank_reward,1,P19,213.0,NO_C_AB_DIRECT,A_to_B_no_C,phase_rotated,-0.3779484324096442,1.3955612375007362,-1.7735096699103805
combined_c_fes_gmr72,rank_reward,1,P19,213.0,NO_C_AB_DIRECT,B_to_A_no_C,true,-0.4387823718712576,1.3955612375007362,-1.8343436093719938
combined_c_fes_gmr72,rank_reward,1,P19,213.0,NO_C_AB_DIRECT,B_to_A_no_C,random,0.049255532036190555,1.3955612375007362,-1.3463057054645458
combined_c_fes_gmr72,rank_reward,1,P19,213.0,NO_C_AB_DIRECT,B_to_A_no_C,balanced,-0.4145014258241636,1.3955612375007362,-1.8100626633248997
combined_c_fes_gmr72,rank_reward,1,P19,213.0,NO_C_AB_DIRECT,B_to_A_no_C,performance_matched,-0.6460129293550032,1.3955612375007362,-2.0415741668557397
combined_c_fes_gmr72,rank_reward,1,P19,213.0,NO_C_AB_DIRECT,B_to_A_no_C,shuffled_c,-0.4387823718712576,1.3955612375007362,-1.8343436093719938
combined_c_fes_gmr72,rank_reward,1,P19,213.0,NO_C_AB_DIRECT,B_to_A_no_C,phase_rotated,-0.3779484324096442,1.3955612375007362,-1.7735096699103805
combined_c_fes_gmr72,rank_reward,1,P19,249.0,NO_C_AB_DIRECT,A_to_B_no_C,true,-0.9782224296112247,-0.3575137592333292,-0.6207086703778956
combined_c_fes_gmr72,rank_reward,1,P19,249.0,NO_C_AB_DIRECT,A_to_B_no_C,random,-0.8975900644523258,-0.3575137592333292,-0.5400763052189966
combined_c_fes_gmr72,rank_reward,1,P19,249.0,NO_C_AB_DIRECT,A_to_B_no_C,balanced,-0.9586791924126927,-0.3575137592333292,-0.6011654331793636
combined_c_fes_gmr72,rank_reward,1,P19,249.0,NO_C_AB_DIRECT,A_to_B_no_C,performance_matched,-1.1450180697742476,-0.3575137592333292,-0.7875043105409184
combined_c_fes_gmr72,rank_reward,1,P19,249.0,NO_C_AB_DIRECT,A_to_B_no_C,shuffled_c,-0.9782224296112247,-0.3575137592333292,-0.6207086703778956
combined_c_fes_gmr72,rank_reward,1,P19,249.0,NO_C_AB_DIRECT,A_to_B_no_C,phase_rotated,-0.9292584351147362,-0.3575137592333292,-0.571744675881407
combined_c_fes_gmr72,rank_reward,1,P19,249.0,NO_C_AB_DIRECT,B_to_A_no_C,true,-0.9782224296112247,-0.3575137592333292,-0.6207086703778956
combined_c_fes_gmr72,rank_reward,1,P19,249.0,NO_C_AB_DIRECT,B_to_A_no_C,random,-1.3010712418258166,-0.3575137592333292,-0.9435574825924874
combined_c_fes_gmr72,rank_reward,1,P19,249.0,NO_C_AB_DIRECT,B_to_A_no_C,balanced,-0.9586791924126927,-0.3575137592333292,-0.6011654331793636
combined_c_fes_gmr72,rank_reward,1,P19,249.0,NO_C_AB_DIRECT,B_to_A_no_C,performance_matched,-1.1450180697742476,-0.3575137592333292,-0.7875043105409184
combined_c_fes_gmr72,rank_reward,1,P19,249.0,NO_C_AB_DIRECT,B_to_A_no_C,shuffled_c,-0.9782224296112247,-0.3575137592333292,-0.6207086703778956
combined_c_fes_gmr72,rank_reward,1,P19,249.0,NO_C_AB_DIRECT,B_to_A_no_C,phase_rotated,-0.9292584351147362,-0.3575137592333292,-0.571744675881407
combined_c_fes_gmr72,rank_reward,1,P19,259.0,NO_C_AB_DIRECT,A_to_B_no_C,true,-0.9588784029308437,-0.12291354384311523,-0.8359648590877284
combined_c_fes_gmr72,rank_reward,1,P19,259.0,NO_C_AB_DIRECT,A_to_B_no_C,random,-0.9174776839088294,-0.12291354384311523,-0.7945641400657142
combined_c_fes_gmr72,rank_reward,1,P19,259.0,NO_C_AB_DIRECT,A_to_B_no_C,balanced,-0.96542084424019,-0.12291354384311523,-0.8425073003970748
combined_c_fes_gmr72,rank_reward,1,P19,259.0,NO_C_AB_DIRECT,A_to_B_no_C,performance_matched,-0.9030406379108602,-0.12291354384311523,-0.7801270940677449
combined_c_fes_gmr72,rank_reward,1,P19,259.0,NO_C_AB_DIRECT,A_to_B_no_C,shuffled_c,-0.9588784029308437,-0.12291354384311523,-0.8359648590877284
combined_c_fes_gmr72,rank_reward,1,P19,259.0,NO_C_AB_DIRECT,A_to_B_no_C,phase_rotated,-0.9752699585881888,-0.12291354384311523,-0.8523564147450735
combined_c_fes_gmr72,rank_reward,1,P19,259.0,NO_C_AB_DIRECT,B_to_A_no_C,true,-0.9588784029308437,-0.12291354384311523,-0.8359648590877284
combined_c_fes_gmr72,rank_reward,1,P19,259.0,NO_C_AB_DIRECT,B_to_A_no_C,random,-1.0544836003912448,-0.12291354384311523,-0.9315700565481295
combined_c_fes_gmr72,rank_reward,1,P19,259.0,NO_C_AB_DIRECT,B_to_A_no_C,balanced,-0.96542084424019,-0.12291354384311523,-0.8425073003970748
combined_c_fes_gmr72,rank_reward,1,P19,259.0,NO_C_AB_DIRECT,B_to_A_no_C,performance_matched,-0.9030406379108602,-0.12291354384311523,-0.7801270940677449
combined_c_fes_gmr72,rank_reward,1,P19,259.0,NO_C_AB_DIRECT,B_to_A_no_C,shuffled_c,-0.9588784029308437,-0.12291354384311523,-0.8359648590877284
combined_c_fes_gmr72,rank_reward,1,P19,259.0,NO_C_AB_DIRECT,B_to_A_no_C,phase_rotated,-0.9752699585881888,-0.12291354384311523,-0.8523564147450735
combined_c_fes_gmr72,rank_reward,1,P19,279.0,NO_C_AB_DIRECT,A_to_B_no_C,true,0.5440418501299027,1.1759551544422449,-0.6319133043123422
combined_c_fes_gmr72,rank_reward,1,P19,279.0,NO_C_AB_DIRECT,A_to_B_no_C,random,0.5831326974891735,1.1759551544422449,-0.5928224569530713
combined_c_fes_gmr72,rank_reward,1,P19,279.0,NO_C_AB_DIRECT,A_to_B_no_C,balanced,0.5212744024925899,1.1759551544422449,-0.6546807519496549
combined_c_fes_gmr72,rank_reward,1,P19,279.0,NO_C_AB_DIRECT,A_to_B_no_C,performance_matched,0.7383551547767355,1.1759551544422449,-0.43759999966550933
combined_c_fes_gmr72,rank_reward,1,P19,279.0,NO_C_AB_DIRECT,A_to_B_no_C,shuffled_c,0.5440418501299027,1.1759551544422449,-0.6319133043123422
combined_c_fes_gmr72,rank_reward,1,P19,279.0,NO_C_AB_DIRECT,A_to_B_no_C,phase_rotated,0.4869998580848893,1.1759551544422449,-0.6889552963573555
combined_c_fes_gmr72,rank_reward,1,P19,279.0,NO_C_AB_DIRECT,B_to_A_no_C,true,0.5440418501299027,1.1759551544422449,-0.6319133043123422
combined_c_fes_gmr72,rank_reward,1,P19,279.0,NO_C_AB_DIRECT,B_to_A_no_C,random,0.493310059970031,1.1759551544422449,-0.6826450944722138
combined_c_fes_gmr72,rank_reward,1,P19,279.0,NO_C_AB_DIRECT,B_to_A_no_C,balanced,0.5212744024925899,1.1759551544422449,-0.6546807519496549
combined_c_fes_gmr72,rank_reward,1,P19,279.0,NO_C_AB_DIRECT,B_to_A_no_C,performance_matched,0.7383551547767355,1.1759551544422449,-0.43759999966550933
combined_c_fes_gmr72,rank_reward,1,P19,279.0,NO_C_AB_DIRECT,B_to_A_no_C,shuffled_c,0.5440418501299027,1.1759551544422449,-0.6319133043123422
combined_c_fes_gmr72,rank_reward,1,P19,279.0,NO_C_AB_DIRECT,B_to_A_no_C,phase_rotated,0.4869998580848893,1.1759551544422449,-0.6889552963573555
combined_c_fes_gmr72,rank_reward,1,P19,330.0,NO_C_AB_DIRECT,A_to_B_no_C,true,0.036984342567909834,-0.08824080113676055,0.1252251437046704
combined_c_fes_gmr72,rank_reward,1,P19,330.0,NO_C_AB_DIRECT,A_to_B_no_C,random,0.2879120231849862,-0.08824080113676055,0.3761528243217468
combined_c_fes_gmr72,rank_reward,1,P19,330.0,NO_C_AB_DIRECT,A_to_B_no_C,balanced,0.013064189694662443,-0.08824080113676055,0.101304990831423
combined_c_fes_gmr72,rank_reward,1,P19,330.0,NO_C_AB_DIRECT,A_to_B_no_C,performance_matched,0.24113563903737872,-0.08824080113676055,0.32937644017413925
combined_c_fes_gmr72,rank_reward,1,P19,330.0,NO_C_AB_DIRECT,A_to_B_no_C,shuffled_c,0.036984342567909834,-0.08824080113676055,0.1252251437046704
combined_c_fes_gmr72,rank_reward,1,P19,330.0,NO_C_AB_DIRECT,A_to_B_no_C,phase_rotated,-0.022945658881841136,-0.08824080113676055,0.06529514225491942
combined_c_fes_gmr72,rank_reward,1,P19,330.0,NO_C_AB_DIRECT,B_to_A_no_C,true,0.036984342567909834,-0.08824080113676055,0.1252251437046704
combined_c_fes_gmr72,rank_reward,1,P19,330.0,NO_C_AB_DIRECT,B_to_A_no_C,random,-0.5400287628196919,-0.08824080113676055,-0.45178796168293134
combined_c_fes_gmr72,rank_reward,1,P19,330.0,NO_C_AB_DIRECT,B_to_A_no_C,balanced,0.013064189694662443,-0.08824080113676055,0.101304990831423
combined_c_fes_gmr72,rank_reward,1,P19,330.0,NO_C_AB_DIRECT,B_to_A_no_C,performance_matched,0.24113563903737872,-0.08824080113676055,0.32937644017413925
combined_c_fes_gmr72,rank_reward,1,P19,330.0,NO_C_AB_DIRECT,B_to_A_no_C,shuffled_c,0.036984342567909834,-0.08824080113676055,0.1252251437046704
combined_c_fes_gmr72,rank_reward,1,P19,330.0,NO_C_AB_DIRECT,B_to_A_no_C,phase_rotated,-0.022945658881841136,-0.08824080113676055,0.06529514225491942
combined_c_fes_gmr72,rank_reward,1,P19,344.0,NO_C_AB_DIRECT,A_to_B_no_C,true,-0.08395575630188674,1.5144975208478502,-1.5984532771497368
combined_c_fes_gmr72,rank_reward,1,P19,344.0,NO_C_AB_DIRECT,A_to_B_no_C,random,-0.11867711249664036,1.5144975208478502,-1.6331746333444905
combined_c_fes_gmr72,rank_reward,1,P19,344.0,NO_C_AB_DIRECT,A_to_B_no_C,balanced,-0.08747731533488895,1.5144975208478502,-1.601974836182739
combined_c_fes_gmr72,rank_reward,1,P19,344.0,NO_C_AB_DIRECT,A_to_B_no_C,performance_matched,-0.05390031117196721,1.5144975208478502,-1.5683978320198173
combined_c_fes_gmr72,rank_reward,1,P19,344.0,NO_C_AB_DIRECT,A_to_B_no_C,shuffled_c,-0.08395575630188674,1.5144975208478502,-1.5984532771497368
combined_c_fes_gmr72,rank_reward,1,P19,344.0,NO_C_AB_DIRECT,A_to_B_no_C,phase_rotated,-0.09277873661775439,1.5144975208478502,-1.6072762574656045
combined_c_fes_gmr72,rank_reward,1,P19,344.0,NO_C_AB_DIRECT,B_to_A_no_C,true,-0.08395575630188674,1.5144975208478502,-1.5984532771497368
combined_c_fes_gmr72,rank_reward,1,P19,344.0,NO_C_AB_DIRECT,B_to_A_no_C,random,-0.14576167863403003,1.5144975208478502,-1.6602591994818803
combined_c_fes_gmr72,rank_reward,1,P19,344.0,NO_C_AB_DIRECT,B_to_A_no_C,balanced,-0.08747731533488895,1.5144975208478502,-1.601974836182739
combined_c_fes_gmr72,rank_reward,1,P19,344.0,NO_C_AB_DIRECT,B_to_A_no_C,performance_matched,-0.05390031117196721,1.5144975208478502,-1.5683978320198173
combined_c_fes_gmr72,rank_reward,1,P19,344.0,NO_C_AB_DIRECT,B_to_A_no_C,shuffled_c,-0.08395575630188674,1.5144975208478502,-1.5984532771497368
combined_c_fes_gmr72,rank_reward,1,P19,344.0,NO_C_AB_DIRECT,B_to_A_no_C,phase_rotated,-0.09277873661775439,1.5144975208478502,-1.6072762574656045
combined_c_fes_gmr72,rank_reward,1,P19,351.0,NO_C_AB_DIRECT,A_to_B_no_C,true,0.3378671723189564,0.3215719685761369,0.01629520374281951
combined_c_fes_gmr72,rank_reward,1,P19,351.0,NO_C_AB_DIRECT,A_to_B_no_C,random,0.31937757332341454,0.3215719685761369,-0.0021943952527223587
combined_c_fes_gmr72,rank_reward,1,P19,351.0,NO_C_AB_DIRECT,A_to_B_no_C,balanced,0.3395052670126827,0.3215719685761369,0.017933298436545786
combined_c_fes_gmr72,rank_reward,1,P19,351.0,NO_C_AB_DIRECT,A_to_B_no_C,performance_matched,0.3238865277454848,0.3215719685761369,0.0023145591693479184
combined_c_fes_gmr72,rank_reward,1,P19,351.0,NO_C_AB_DIRECT,A_to_B_no_C,shuffled_c,0.3378671723189564,0.3215719685761369,0.01629520374281951
combined_c_fes_gmr72,rank_reward,1,P19,351.0,NO_C_AB_DIRECT,A_to_B_no_C,phase_rotated,0.34197128561162854,0.3215719685761369,0.020399317035491638
combined_c_fes_gmr72,rank_reward,1,P19,351.0,NO_C_AB_DIRECT,B_to_A_no_C,true,0.3378671723189564,0.3215719685761369,0.01629520374281951
combined_c_fes_gmr72,rank_reward,1,P19,351.0,NO_C_AB_DIRECT,B_to_A_no_C,random,0.3015272809580404,0.3215719685761369,-0.020044687618096524
combined_c_fes_gmr72,rank_reward,1,P19,351.0,NO_C_AB_DIRECT,B_to_A_no_C,balanced,0.3395052670126827,0.3215719685761369,0.017933298436545786
combined_c_fes_gmr72,rank_reward,1,P19,351.0,NO_C_AB_DIRECT,B_to_A_no_C,performance_matched,0.3238865277454848,0.3215719685761369,0.0023145591693479184
combined_c_fes_gmr72,rank_reward,1,P19,351.0,NO_C_AB_DIRECT,B_to_A_no_C,shuffled_c,0.3378671723189564,0.3215719685761369,0.01629520374281951
combined_c_fes_gmr72,rank_reward,1,P19,351.0,NO_C_AB_DIRECT,B_to_A_no_C,phase_rotated,0.34197128561162854,0.3215719685761369,0.020399317035491638
combined_c_fes_gmr72,rank_reward,1,P19,360.0,NO_C_AB_DIRECT,A_to_B_no_C,true,1.39587829955278,0.42235282975756927,0.9735254697952108
combined_c_fes_gmr72,rank_reward,1,P19,360.0,NO_C_AB_DIRECT,A_to_B_no_C,random,1.3763942198758552,0.42235282975756927,0.9540413901182859
combined_c_fes_gmr72,rank_reward,1,P19,360.0,NO_C_AB_DIRECT,A_to_B_no_C,balanced,1.3902898229491827,0.42235282975756927,0.9679369931916134
combined_c_fes_gmr72,rank_reward,1,P19,360.0,NO_C_AB_DIRECT,A_to_B_no_C,performance_matched,1.4435742632850883,0.42235282975756927,1.021221433527519
combined_c_fes_gmr72,rank_reward,1,P19,360.0,NO_C_AB_DIRECT,A_to_B_no_C,shuffled_c,1.39587829955278,0.42235282975756927,0.9735254697952108
combined_c_fes_gmr72,rank_reward,1,P19,360.0,NO_C_AB_DIRECT,A_to_B_no_C,phase_rotated,1.3818768250333564,0.42235282975756927,0.9595239952757871
combined_c_fes_gmr72,rank_reward,1,P19,360.0,NO_C_AB_DIRECT,B_to_A_no_C,true,1.39587829955278,0.42235282975756927,0.9735254697952108
combined_c_fes_gmr72,rank_reward,1,P19,360.0,NO_C_AB_DIRECT,B_to_A_no_C,random,1.5085270308868013,0.42235282975756927,1.0861742011292321
combined_c_fes_gmr72,rank_reward,1,P19,360.0,NO_C_AB_DIRECT,B_to_A_no_C,balanced,1.3902898229491827,0.42235282975756927,0.9679369931916134
combined_c_fes_gmr72,rank_reward,1,P19,360.0,NO_C_AB_DIRECT,B_to_A_no_C,performance_matched,1.4435742632850883,0.42235282975756927,1.021221433527519
combined_c_fes_gmr72,rank_reward,1,P19,360.0,NO_C_AB_DIRECT,B_to_A_no_C,shuffled_c,1.39587829955278,0.42235282975756927,0.9735254697952108
combined_c_fes_gmr72,rank_reward,1,P19,360.0,NO_C_AB_DIRECT,B_to_A_no_C,phase_rotated,1.3818768250333564,0.42235282975756927,0.9595239952757871
combined_c_fes_gmr72,rank_reward,1,P19,384.0,NO_C_AB_DIRECT,A_to_B_no_C,true,-0.2724802726682458,1.6855861654046922,-1.958066438072938
combined_c_fes_gmr72,rank_reward,1,P19,384.0,NO_C_AB_DIRECT,A_to_B_no_C,random,-0.8120020789312637,1.6855861654046922,-2.497588244335956
combined_c_fes_gmr72,rank_reward,1,P19,384.0,NO_C_AB_DIRECT,A_to_B_no_C,balanced,-0.2474181167345332,1.6855861654046922,-1.9330042821392255
combined_c_fes_gmr72,rank_reward,1,P19,384.0,NO_C_AB_DIRECT,A_to_B_no_C,performance_matched,-0.48637822111780427,1.6855861654046922,-2.1719643865224967
combined_c_fes_gmr72,rank_reward,1,P19,384.0,NO_C_AB_DIRECT,A_to_B_no_C,shuffled_c,-0.2724802726682458,1.6855861654046922,-1.958066438072938
combined_c_fes_gmr72,rank_reward,1,P19,384.0,NO_C_AB_DIRECT,A_to_B_no_C,phase_rotated,-0.20968907524571134,1.6855861654046922,-1.8952752406504034
combined_c_fes_gmr72,rank_reward,1,P19,384.0,NO_C_AB_DIRECT,B_to_A_no_C,true,-0.2724802726682458,1.6855861654046922,-1.958066438072938
combined_c_fes_gmr72,rank_reward,1,P19,384.0,NO_C_AB_DIRECT,B_to_A_no_C,random,-0.5791256503524922,1.6855861654046922,-2.2647118157571846
combined_c_fes_gmr72,rank_reward,1,P19,384.0,NO_C_AB_DIRECT,B_to_A_no_C,balanced,-0.2474181167345332,1.6855861654046922,-1.9330042821392255
combined_c_fes_gmr72,rank_reward,1,P19,384.0,NO_C_AB_DIRECT,B_to_A_no_C,performance_matched,-0.48637822111780427,1.6855861654046922,-2.1719643865224967
combined_c_fes_gmr72,rank_reward,1,P19,384.0,NO_C_AB_DIRECT,B_to_A_no_C,shuffled_c,-0.2724802726682458,1.6855861654046922,-1.958066438072938
combined_c_fes_gmr72,rank_reward,1,P19,384.0,NO_C_AB_DIRECT,B_to_A_no_C,phase_rotated,-0.20968907524571134,1.6855861654046922,-1.8952752406504034
combined_c_fes_gmr72,rank_reward,1,P19,398.0,NO_C_AB_DIRECT,A_to_B_no_C,true,1.3298048398863924,1.6080832533637928,-0.27827841347740034
combined_c_fes_gmr72,rank_reward,1,P19,398.0,NO_C_AB_DIRECT,A_to_B_no_C,random,1.134870763554643,1.6080832533637928,-0.47321248980914987
combined_c_fes_gmr72,rank_reward,1,P19,398.0,NO_C_AB_DIRECT,A_to_B_no_C,balanced,1.3185369225782018,1.6080832533637928,-0.289546330785591
combined_c_fes_gmr72,rank_reward,1,P19,398.0,NO_C_AB_DIRECT,A_to_B_no_C,performance_matched,1.4259731185411086,1.6080832533637928,-0.18211013482268412
combined_c_fes_gmr72,rank_reward,1,P19,398.0,NO_C_AB_DIRECT,A_to_B_no_C,shuffled_c,1.3298048398863924,1.6080832533637928,-0.27827841347740034
combined_c_fes_gmr72,rank_reward,1,P19,398.0,NO_C_AB_DIRECT,A_to_B_no_C,phase_rotated,1.3015739876759627,1.6080832533637928,-0.3065092656878301
combined_c_fes_gmr72,rank_reward,1,P19,398.0,NO_C_AB_DIRECT,B_to_A_no_C,true,1.3298048398863924,1.6080832533637928,-0.27827841347740034
combined_c_fes_gmr72,rank_reward,1,P19,398.0,NO_C_AB_DIRECT,B_to_A_no_C,random,1.1671216234386965,1.6080832533637928,-0.44096162992509624
combined_c_fes_gmr72,rank_reward,1,P19,398.0,NO_C_AB_DIRECT,B_to_A_no_C,balanced,1.3185369225782018,1.6080832533637928,-0.289546330785591
combined_c_fes_gmr72,rank_reward,1,P19,398.0,NO_C_AB_DIRECT,B_to_A_no_C,performance_matched,1.4259731185411086,1.6080832533637928,-0.18211013482268412
combined_c_fes_gmr72,rank_reward,1,P19,398.0,NO_C_AB_DIRECT,B_to_A_no_C,shuffled_c,1.3298048398863924,1.6080832533637928,-0.27827841347740034
combined_c_fes_gmr72,rank_reward,1,P19,398.0,NO_C_AB_DIRECT,B_to_A_no_C,phase_rotated,1.3015739876759627,1.6080832533637928,-0.3065092656878301
combined_c_fes_gmr72,rank_reward,1,P20,24.0,NO_C_AB_DIRECT,A_to_B_no_C,true,0.802820888577491,1.5655788501911814,-0.7627579616136904
combined_c_fes_gmr72,rank_reward,1,P20,24.0,NO_C_AB_DIRECT,A_to_B_no_C,random,0.7862150179557204,1.5655788501911814,-0.779363832235461
combined_c_fes_gmr72,rank_reward,1,P20,24.0,NO_C_AB_DIRECT,A_to_B_no_C,balanced,0.8050062891432395,1.5655788501911814,-0.7605725610479419
combined_c_fes_gmr72,rank_reward,1,P20,24.0,NO_C_AB_DIRECT,A_to_B_no_C,performance_matched,0.7841691533161484,1.5655788501911814,-0.7814096968750329
combined_c_fes_gmr72,rank_reward,1,P20,24.0,NO_C_AB_DIRECT,A_to_B_no_C,shuffled_c,0.802820888577491,1.5655788501911814,-0.7627579616136904
combined_c_fes_gmr72,rank_reward,1,P20,24.0,NO_C_AB_DIRECT,A_to_B_no_C,phase_rotated,0.8082962323082608,1.5655788501911814,-0.7572826178829206
combined_c_fes_gmr72,rank_reward,1,P20,24.0,NO_C_AB_DIRECT,B_to_A_no_C,true,0.802820888577491,1.5655788501911814,-0.7627579616136904
combined_c_fes_gmr72,rank_reward,1,P20,24.0,NO_C_AB_DIRECT,B_to_A_no_C,random,0.8037338712131117,1.5655788501911814,-0.7618449789780697
combined_c_fes_gmr72,rank_reward,1,P20,24.0,NO_C_AB_DIRECT,B_to_A_no_C,balanced,0.8050062891432395,1.5655788501911814,-0.7605725610479419
combined_c_fes_gmr72,rank_reward,1,P20,24.0,NO_C_AB_DIRECT,B_to_A_no_C,performance_matched,0.7841691533161484,1.5655788501911814,-0.7814096968750329
combined_c_fes_gmr72,rank_reward,1,P20,24.0,NO_C_AB_DIRECT,B_to_A_no_C,shuffled_c,0.802820888577491,1.5655788501911814,-0.7627579616136904
combined_c_fes_gmr72,rank_reward,1,P20,24.0,NO_C_AB_DIRECT,B_to_A_no_C,phase_rotated,0.8082962323082608,1.5655788501911814,-0.7572826178829206
combined_c_fes_gmr72,rank_reward,1,P20,73.0,NO_C_AB_DIRECT,A_to_B_no_C,true,0.155845070276558,-0.46046436770328886,0.6163094379798468
combined_c_fes_gmr72,rank_reward,1,P20,73.0,NO_C_AB_DIRECT,A_to_B_no_C,random,-0.028648902116964553,-0.46046436770328886,0.43181546558632433
combined_c_fes_gmr72,rank_reward,1,P20,73.0,NO_C_AB_DIRECT,A_to_B_no_C,balanced,0.1705634593295126,-0.46046436770328886,0.6310278270328015
combined_c_fes_gmr72,rank_reward,1,P20,73.0,NO_C_AB_DIRECT,A_to_B_no_C,performance_matched,0.03022805507498244,-0.46046436770328886,0.4906924227782713
combined_c_fes_gmr72,rank_reward,1,P20,73.0,NO_C_AB_DIRECT,A_to_B_no_C,shuffled_c,0.155845070276558,-0.46046436770328886,0.6163094379798468
combined_c_fes_gmr72,rank_reward,1,P20,73.0,NO_C_AB_DIRECT,A_to_B_no_C,phase_rotated,0.19272079937225672,-0.46046436770328886,0.6531851670755455
combined_c_fes_gmr72,rank_reward,1,P20,73.0,NO_C_AB_DIRECT,B_to_A_no_C,true,0.155845070276558,-0.46046436770328886,0.6163094379798468
combined_c_fes_gmr72,rank_reward,1,P20,73.0,NO_C_AB_DIRECT,B_to_A_no_C,random,0.25955865514984594,-0.46046436770328886,0.7200230228531348
combined_c_fes_gmr72,rank_reward,1,P20,73.0,NO_C_AB_DIRECT,B_to_A_no_C,balanced,0.1705634593295126,-0.46046436770328886,0.6310278270328015
combined_c_fes_gmr72,rank_reward,1,P20,73.0,NO_C_AB_DIRECT,B_to_A_no_C,performance_matched,0.03022805507498244,-0.46046436770328886,0.4906924227782713
combined_c_fes_gmr72,rank_reward,1,P20,73.0,NO_C_AB_DIRECT,B_to_A_no_C,shuffled_c,0.155845070276558,-0.46046436770328886,0.6163094379798468
combined_c_fes_gmr72,rank_reward,1,P20,73.0,NO_C_AB_DIRECT,B_to_A_no_C,phase_rotated,0.19272079937225672,-0.46046436770328886,0.6531851670755455
combined_c_fes_gmr72,rank_reward,1,P20,98.0,NO_C_AB_DIRECT,A_to_B_no_C,true,-0.6269213823122622,0.28583474337128434,-0.9127561256835466
