event_class,event_role,n_seed_events,mean_seed_strength,total_impulse_budget,primary_endpoint_name,topology_class,n_runs,steps,topology_name,topology_role,condition,n_nodes,n_directed_edges,edge_convention,topology_notes,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,effect_vs_time_shifted,effect_vs_random_event,effect_vs_C8,effect_vs_degree_null_mean,p_vs_time_shifted_and_random,p_vs_C8,p_vs_degree_null,D12_D24_recovery_improvement,D12_D24_recovery_improvement_sd,D12_recovery,D12_recovery_sd,D24_recovery,D24_recovery_sd,bounded_non_runaway_score,bounded_non_runaway_score_sd,differentiated_recovery,differentiated_recovery_sd,late_window_stability,late_window_stability_sd,mean_phase_locking,mean_phase_locking_sd,n_events_evaluated,n_events_evaluated_sd,non_collapsed_differentiation_score,non_collapsed_differentiation_score_sd,post_event_readout_score,post_event_readout_score_sd,primary_q_value,max_contrast_effect_vs_time_shifted,passes_effect_controls,passes_stability_gates,passes_contrast_switch_gate,positive_candidate,interpretation
b54s_block_matched_event_block_shuffled_phi,event_block_control,502,0.0843448365359877,42.34110794106583,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,endogenous,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.014182639947367313,0.0020068257285355867,-0.007271254848616827,-0.002794370035772084,0.01607866605731243,0.006961024349826028,0.8434163701067615,0.0070921985815602835,0.024930747922437674,0.016979034662197728,0.0020655362213848156,0.7722533494349675,0.0031327181548281634,0.6364446144579972,0.003722590149531306,0.9790227621355196,0.0017225710786396816,0.014182639947367313,0.0020068257285355867,0.12609197620092613,0.009435243577636497,0.06772324646683016,0.005643927722782898,187.0,0.0,0.8968751555745856,0.007286958737317588,0.7723340633724045,0.0031075367750027756,0.9137010676156584,,False,False,False,False,contrast_switch_control
b54s_block_matched_event_block_shuffled_phi,event_block_control,502,0.0843448365359877,42.34110794106583,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,time_shifted,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.02145389479598414,0.0020274754832054287,,,,,,,,0.02394333726095465,0.002104676547291871,0.7756930414362058,0.0036938610470349203,0.6503419143402723,0.003570035967919132,0.9795135926910661,0.0016750016385609543,0.02145389479598414,0.0020274754832054287,0.3442849588477758,0.00366370983231806,0.06519243183020745,0.005133498171534621,187.0,0.0,0.8962306174695861,0.007407554557755025,0.7757521315622193,0.00363195810090709,,,False,False,False,False,control_or_reference_condition
b54s_block_matched_event_block_shuffled_phi,event_block_control,502,0.0843448365359877,42.34110794106583,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,random_event,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.016977009983139398,0.005350737561721061,,,,,,,,0.019425313990175365,0.005994857922832424,0.7688814202831409,0.01376965889822932,0.6443442412354791,0.02487061263930754,0.9781528686404536,0.0014054067089060752,0.016977009983139398,0.005350737561721061,0.30796236600985094,0.17333862639879988,0.06577897662900334,0.004530248349179463,208.67857142857142,4.023622847177221,0.9030621499617594,0.0072531714532348655,0.7691791602136104,0.01363863993143978,,,False,False,False,False,control_or_reference_condition
b54s_block_matched_event_block_shuffled_phi,event_block_control,502,0.0843448365359877,42.34110794106583,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,C8(1),contrast,c8_same_schedule,8,8,directed clockwise 1-jump,primary non-D12 contrast,-0.0018960261099451184,0.0014192413991785187,,,,,,,,-0.002777028491450632,0.0023497200120939543,0.48849675838596746,0.00412785180355003,0.39163030116189584,0.005490385211459012,0.8576043839824241,0.0019804330260634884,-0.0018960261099451184,0.0014192413991785187,0.24438289065512483,0.026786857131807455,0.12340057305255192,0.0033206372902809663,187.0,0.0,0.7205882677129373,0.0014344967542459094,0.49584137802401346,0.0039992858290875885,,,False,False,False,False,control_or_reference_condition
b54s_block_matched_lag_shifted_phi,timing_control,502,0.08981935923768139,45.08931833731606,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,endogenous,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.020708734968365144,0.001962300699092243,-0.004701316867794406,9.634147122544734e-05,0.024305991985159175,0.007168228345037881,0.7437722419928826,0.0070921985815602835,0.002770083102493075,0.024581768995816086,0.0020267116652120643,0.8389654551690372,0.004692337082363137,0.7428156666334849,0.0045394106094438875,0.9847012986736762,0.0018875122522427604,0.020708734968365144,0.001962300699092243,0.44405153692341487,0.011073783485992623,0.040816734917206644,0.005364830756319991,198.0,0.0,0.9002582351692786,0.009477892313129153,0.8389714707737604,0.004690242128460797,0.9084438692979617,,False,False,False,False,contrast_switch_control
b54s_block_matched_lag_shifted_phi,timing_control,502,0.08981935923768139,45.08931833731606,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,time_shifted,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.02541005183615955,0.002314649146964648,,,,,,,,0.02941122207393047,0.002693134049651615,0.8522757424858968,0.0036117612085238312,0.7630445838372885,0.003696776659177943,0.9851963212646402,0.0017967972092886916,0.02541005183615955,0.002314649146964648,0.5650183979073639,0.0354553322806953,0.039338519310952,0.005377810654274417,198.0,0.0,0.8979068089019202,0.009553825291013339,0.8522793041897059,0.0036107727718801843,,,False,False,False,False,control_or_reference_condition
b54s_block_matched_lag_shifted_phi,timing_control,502,0.08981935923768139,45.08931833731606,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,random_event,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.020612393497139697,0.0054740485327148215,,,,,,,,0.02426571305019109,0.0060075070671324685,0.8446024260104348,0.01123743298729799,0.7499366137590844,0.019641280401576533,0.9847907544765379,0.0020573687093574447,0.020612393497139697,0.0054740485327148215,0.43114422759509413,0.1537928925046296,0.0398937457966935,0.00722169448467744,208.4857142857143,4.141231208030693,0.9003946424106083,0.012890847077280278,0.8446301353534239,0.011225935628512764,,,False,False,False,False,control_or_reference_condition
b54s_block_matched_lag_shifted_phi,timing_control,502,0.08981935923768139,45.08931833731606,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,C8(1),contrast,c8_same_schedule,8,8,directed clockwise 1-jump,primary non-D12 contrast,-0.003597257016794031,0.0013888796232733435,,,,,,,,-0.005774957295768023,0.0022600930837015708,0.47901503110682964,0.004573726927253598,0.3852422354058271,0.007616070596589242,0.8567835363944725,0.0020003606066257692,-0.003597257016794031,0.0013888796232733435,0.7442466955790167,0.011643419712937626,0.12254332737437663,0.0034171169189263434,198.0,0.0,0.7180321999450346,0.0014255309476679128,0.48103783393881544,0.0043058106945931904,,,False,True,False,False,control_or_reference_condition
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,502,0.09496400098564713,47.671928494794855,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,endogenous,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.00751670181003571,0.0016185413754129826,0.007503462459603507,0.0026347677000725656,0.012046963922107502,0.0029532926909380253,0.16370106761565836,0.0070921985815602835,0.13850415512465375,0.010175865660556895,0.0019345461067383383,0.5404286870469621,0.0032294867133406467,0.44641000644866435,0.0018092893933494031,0.9672545782030735,0.0012750166821705545,0.00751670181003571,0.0016185413754129826,0.23551755980904768,0.00431592974805092,0.1454786797000903,0.0022851240376731818,213.0,0.0,0.8708694135661029,0.001542448734548032,0.5528306651960999,0.0020782969571307365,0.4441281138790035,,True,False,False,False,contrast_switch_control
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,502,0.09496400098564713,47.671928494794855,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,time_shifted,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,1.3239350432202885e-05,0.001923476088442549,,,,,,,,0.0014235647694162351,0.002324936086061957,0.5437357780433227,0.0031669667318735095,0.4596237172782592,0.0016523386077886765,0.9671268322515116,0.0012320473291968167,1.3239350432202885e-05,0.001923476088442549,0.24243739918817658,0.0075326686293889986,0.1461769843033857,0.0021647980520075895,213.0,0.0,0.8693192952868466,0.0012892719340988179,0.5564218870630295,0.0022116750533968687,,,False,False,False,False,control_or_reference_condition
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,502,0.09496400098564713,47.671928494794855,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,random_event,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.004881934109963145,0.006132622207884508,,,,,,,,0.005967855581556721,0.007144393698973,0.5464229962742413,0.01564938167690683,0.4746521821578062,0.02263119233215896,0.9663400132900303,0.0015103730920741484,0.004881934109963145,0.006132622207884508,0.10186245724838446,0.09436502447239321,0.14754196553829538,0.004539673374677575,209.07857142857142,3.966048514116605,0.872118728052589,0.005306435096974262,0.5722080726623369,0.015666654328949852,,,False,False,False,False,control_or_reference_condition
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,502,0.09496400098564713,47.671928494794855,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,C8(1),contrast,c8_same_schedule,8,8,directed clockwise 1-jump,primary non-D12 contrast,-0.004530262112071791,0.0013656283881049993,,,,,,,,-0.006673267616731267,0.0022692739709538052,0.4885601544577841,0.0029708034614031858,0.4449334079231842,0.004103482888413346,0.8583612700881311,0.002075822808157865,-0.004530262112071791,0.0013656283881049993,0.3844361911515016,0.01119470286563429,0.14170513949694674,0.0024955727714591393,213.0,0.0,0.7036437546881856,0.0009993485957503184,0.5077368409220623,0.0024208106173400712,,,False,False,False,False,control_or_reference_condition
b54s_block_permuted_schedule,event_block_control,502,0.08134730913748246,40.8363491870162,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,endogenous,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.01954021859664275,0.001700061202326395,0.0010373080039157018,4.7620400691106984e-05,0.023344681257485286,0.007612659636878582,0.39501779359430605,0.0070921985815602835,0.002770083102493075,0.022633014924346013,0.0019709469795540623,0.8183042291239999,0.004508439149651177,0.7149657354731794,0.0058975877600189386,0.9814343792651706,0.00196124319118639,0.01954021859664275,0.001700061202326395,0.507077857406989,0.006082406752910712,0.04947560886976739,0.006391313999174344,204.0,0.0,0.9038747686702866,0.0070466684327764985,0.8183201669815592,0.004502644099566302,0.6419039145907474,,True,False,False,False,contrast_switch_control
