event_class,event_role,null_index,null_model,n_nodes,n_directed_edges,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,D12_recovery,D24_recovery
b54s_block_density_matched_d2phi,differential_event_control,39,degree-matched directed random graph,12,48,0.009487514717215952,0.0004902686064837263,0.6601324088720205,0.5113250381482299
b54s_block_density_matched_d2phi,differential_event_control,40,degree-matched directed random graph,12,48,0.011642239096811315,0.0010097069975979322,0.6733340014455509,0.5249398129490074
b54s_block_density_matched_d2phi,differential_event_control,41,degree-matched directed random graph,12,48,0.007675125249041444,0.0010873262370299625,0.6391981784565725,0.49993937641402025
b54s_block_density_matched_d2phi,differential_event_control,42,degree-matched directed random graph,12,48,0.003979193141346149,0.0011803457910573262,0.6235841547510058,0.49552769005201136
b54s_block_density_matched_d2phi,differential_event_control,43,degree-matched directed random graph,12,48,0.010916604857494886,0.0014095778747586205,0.6658247334217506,0.5173064530463897
b54s_block_density_matched_d2phi,differential_event_control,44,degree-matched directed random graph,12,48,0.0062599784006739925,0.0008482474587421659,0.651522751196126,0.5008582741731514
b54s_block_density_matched_d2phi,differential_event_control,45,degree-matched directed random graph,12,48,0.00800107839564393,0.0017047065622425807,0.6593456008276151,0.5130585339846362
b54s_block_density_matched_d2phi,differential_event_control,46,degree-matched directed random graph,12,48,0.006965132262755719,0.0014122062942224243,0.6488673467856896,0.5047035609512486
b54s_block_density_matched_d2phi,differential_event_control,47,degree-matched directed random graph,12,48,0.006495604397735622,0.0014550732828745674,0.6284355645667935,0.4951929939840891
b54s_block_density_matched_d2phi,differential_event_control,48,degree-matched directed random graph,12,48,0.00835927963072273,0.0013503077649976408,0.656770872651072,0.5113692153878057
b54s_block_density_matched_d2phi,differential_event_control,49,degree-matched directed random graph,12,48,0.005748016614555945,0.0010682366940123604,0.6396313374118767,0.5097762730890748
b54s_block_density_matched_d2phi,differential_event_control,50,degree-matched directed random graph,12,48,0.01149119309296548,0.0017945105426225066,0.670910414525116,0.5186577370056423
b54s_block_density_matched_d2phi,differential_event_control,51,degree-matched directed random graph,12,48,0.0053702229229655825,0.0008796867311373803,0.6277782236585069,0.4939157417775511
b54s_block_density_matched_d2phi,differential_event_control,52,degree-matched directed random graph,12,48,0.008323564157014888,0.0012958667685384407,0.6461776398519737,0.49995676705062664
b54s_block_density_matched_d2phi,differential_event_control,53,degree-matched directed random graph,12,48,0.008175821208286619,0.0017430000896473488,0.6503857944483228,0.4991508735650127
b54s_block_density_matched_d2phi,differential_event_control,54,degree-matched directed random graph,12,48,0.006168105499891597,0.0005860836626574537,0.6459520126926807,0.50304035016546
b54s_block_density_matched_d2phi,differential_event_control,55,degree-matched directed random graph,12,48,0.008084003612982605,0.001599503634048317,0.6643930183752987,0.5187361863061132
b54s_block_density_matched_d2phi,differential_event_control,56,degree-matched directed random graph,12,48,0.008543964770441854,0.0015316211154235311,0.6460865930905223,0.5138896197832157
b54s_block_density_matched_d2phi,differential_event_control,57,degree-matched directed random graph,12,48,0.008544225318013746,0.0006700088638946146,0.6403831644835032,0.5098832477469193
b54s_block_density_matched_d2phi,differential_event_control,58,degree-matched directed random graph,12,48,0.00974620942537265,0.0007815531261028424,0.6473460699414691,0.49902186327446435
b54s_block_density_matched_d2phi,differential_event_control,59,degree-matched directed random graph,12,48,0.004586871585410057,0.001463015805918647,0.6302811375786992,0.5014281033430383
b54s_block_density_matched_dphi,differential_event_control,0,degree-matched directed random graph,12,48,-0.004672721771812824,0.0014071863218156672,0.667293037157556,0.5490528239850564
b54s_block_density_matched_dphi,differential_event_control,1,degree-matched directed random graph,12,48,-0.0029199428354603377,0.0011371267483912628,0.6477219493641467,0.533736273803506
b54s_block_density_matched_dphi,differential_event_control,2,degree-matched directed random graph,12,48,-0.005406234105142498,0.0011713416604474094,0.6130372099036356,0.518414458427709
b54s_block_density_matched_dphi,differential_event_control,3,degree-matched directed random graph,12,48,-0.0025293702865081635,0.001513783152780238,0.6554783277416117,0.5434328948344579
b54s_block_density_matched_dphi,differential_event_control,4,degree-matched directed random graph,12,48,9.834826085353887e-05,0.0018639709535086882,0.6778683536412569,0.5465688840258506
b54s_block_density_matched_dphi,differential_event_control,5,degree-matched directed random graph,12,48,-0.001732863663658292,0.001212366381246012,0.6252343299111472,0.5153132874666501
b54s_block_density_matched_dphi,differential_event_control,6,degree-matched directed random graph,12,48,-0.0050950131883793276,0.002313043697936669,0.6255506671319496,0.5103237374264216
b54s_block_density_matched_dphi,differential_event_control,7,degree-matched directed random graph,12,48,-0.005612424451829439,0.001950582677401334,0.6483177137582902,0.5156071072771923
b54s_block_density_matched_dphi,differential_event_control,8,degree-matched directed random graph,12,48,-0.0033141086598400126,0.0016617658535407935,0.6189516466412405,0.48817381780890307
b54s_block_density_matched_dphi,differential_event_control,9,degree-matched directed random graph,12,48,-0.005518005458298554,0.0016826446851830874,0.6496321395420505,0.5282561644707701
b54s_block_density_matched_dphi,differential_event_control,10,degree-matched directed random graph,12,48,-0.004251921656953571,0.0009703783269192539,0.648183054177539,0.5298765951237626
b54s_block_density_matched_dphi,differential_event_control,11,degree-matched directed random graph,12,48,-0.0009648083752773067,0.0016113913178941593,0.6418500624379757,0.51395907561302
b54s_block_density_matched_dphi,differential_event_control,12,degree-matched directed random graph,12,48,-0.0022954527242015177,0.002238822469071939,0.6522487946820785,0.5306582715679156
b54s_block_density_matched_dphi,differential_event_control,13,degree-matched directed random graph,12,48,-0.0038615866787783597,0.0010306729503166976,0.6507608743590865,0.5271901611278517
b54s_block_density_matched_dphi,differential_event_control,14,degree-matched directed random graph,12,48,-0.000547438951010472,0.0011249238626490445,0.6369720095643618,0.5143062060425779
b54s_block_density_matched_dphi,differential_event_control,15,degree-matched directed random graph,12,48,-0.0019632974417073744,0.0015958842995821125,0.6607212462875238,0.5321507997187495
b54s_block_density_matched_dphi,differential_event_control,16,degree-matched directed random graph,12,48,-0.001199110053929331,0.0013004279665090755,0.6269679165926704,0.5202879893552476
b54s_block_density_matched_dphi,differential_event_control,17,degree-matched directed random graph,12,48,0.0006337162235264476,0.0009902201962897791,0.6680306013425311,0.536975583347142
b54s_block_density_matched_dphi,differential_event_control,18,degree-matched directed random graph,12,48,0.0010288127148087543,0.0012771817347478206,0.6765807976634055,0.5565100211834143
b54s_block_density_matched_dphi,differential_event_control,19,degree-matched directed random graph,12,48,0.006605816510903437,0.0007499099781633814,0.6908587836888721,0.56536117881218
b54s_block_density_matched_dphi,differential_event_control,20,degree-matched directed random graph,12,48,-0.004395712887851855,0.0015362033877870213,0.668347451517156,0.5470689570962678
b54s_block_density_matched_dphi,differential_event_control,21,degree-matched directed random graph,12,48,-0.0027755622591932104,0.0021297784990853903,0.6605389363703941,0.5312008803943796
b54s_block_density_matched_dphi,differential_event_control,22,degree-matched directed random graph,12,48,-0.0029743338365949734,0.0018236469715731602,0.6384570083038656,0.5327478220093314
b54s_block_density_matched_dphi,differential_event_control,23,degree-matched directed random graph,12,48,7.709815226292234e-05,0.0012966305806840707,0.6647203537174925,0.5362121366154128
b54s_block_density_matched_dphi,differential_event_control,24,degree-matched directed random graph,12,48,-0.0023159852153153628,0.0011790677420868542,0.6697952531498567,0.5499191496012973
b54s_block_density_matched_dphi,differential_event_control,25,degree-matched directed random graph,12,48,-0.0014338740009072037,0.0009482590386819539,0.6705497814909912,0.5380213039317169
b54s_block_density_matched_dphi,differential_event_control,26,degree-matched directed random graph,12,48,-0.0003652294198101826,0.0012568012578848696,0.6496870617013547,0.5168950242285332
b54s_block_density_matched_dphi,differential_event_control,27,degree-matched directed random graph,12,48,-0.0002877676219798794,0.001135835048568215,0.651479435510444,0.5412294840749029
b54s_block_density_matched_dphi,differential_event_control,28,degree-matched directed random graph,12,48,-0.0022425231460488173,0.00275924752435445,0.6598336186826604,0.5390794094809853
b54s_block_density_matched_dphi,differential_event_control,29,degree-matched directed random graph,12,48,0.0030341666245738918,0.0013123691246271598,0.6692806169289423,0.5426474911975374
b54s_block_density_matched_dphi,differential_event_control,30,degree-matched directed random graph,12,48,-0.0030874872661507233,0.001609122008973699,0.625499699958619,0.5101977697826359
b54s_block_density_matched_dphi,differential_event_control,31,degree-matched directed random graph,12,48,-0.004027140978289919,0.0013878225142483229,0.6394352741166637,0.5236789959155379
b54s_block_density_matched_dphi,differential_event_control,32,degree-matched directed random graph,12,48,-0.0024805011065672827,0.002786133477117435,0.6544114235328448,0.5244492511516898
b54s_block_density_matched_dphi,differential_event_control,33,degree-matched directed random graph,12,48,-0.004043593269423692,0.0008836623872258587,0.6325141419468623,0.5080715621333712
b54s_block_density_matched_dphi,differential_event_control,34,degree-matched directed random graph,12,48,-0.0028241096359570266,0.0010338431780053789,0.6221825235865228,0.506213832758358
b54s_block_density_matched_dphi,differential_event_control,35,degree-matched directed random graph,12,48,-0.000811240427661055,0.0014860944246930363,0.6234799290521198,0.5169785585528027
b54s_block_density_matched_dphi,differential_event_control,36,degree-matched directed random graph,12,48,-0.0005855269247975297,0.00268619748857906,0.6705901966758366,0.5470137732618583
b54s_block_density_matched_dphi,differential_event_control,37,degree-matched directed random graph,12,48,-0.002471569818429752,0.0009766656576969536,0.6562606154486805,0.5281511261752012
b54s_block_density_matched_dphi,differential_event_control,38,degree-matched directed random graph,12,48,-0.0015881260868056332,0.0026481017151313005,0.6611082331714772,0.5385088646560415
b54s_block_density_matched_dphi,differential_event_control,39,degree-matched directed random graph,12,48,-0.00022221328302847421,0.001401158398072968,0.6564106304678541,0.5312895830560339
b54s_block_density_matched_dphi,differential_event_control,40,degree-matched directed random graph,12,48,-0.002152649645390515,0.0007384608757096127,0.6376630158211759,0.5104855075612337
b54s_block_density_matched_dphi,differential_event_control,41,degree-matched directed random graph,12,48,0.002835763936942542,0.0010843768126748848,0.6777717135398644,0.5474702046416126
b54s_block_density_matched_dphi,differential_event_control,42,degree-matched directed random graph,12,48,-0.004058787855874588,0.0009146010845109179,0.6311332287972103,0.5218476689105994
b54s_block_density_matched_dphi,differential_event_control,43,degree-matched directed random graph,12,48,0.0015933305316821252,0.0009286044672667381,0.6346933734328325,0.5140912490009232
b54s_block_density_matched_dphi,differential_event_control,44,degree-matched directed random graph,12,48,-0.0028709920659248794,0.0013899437382644407,0.6397886542316847,0.5132816031332932
b54s_block_density_matched_dphi,differential_event_control,45,degree-matched directed random graph,12,48,-0.002458717437635168,0.0018912886592419961,0.6555000551253222,0.5319523960732743
b54s_block_density_matched_dphi,differential_event_control,46,degree-matched directed random graph,12,48,-0.0047873699880200465,0.0011955390837057299,0.6424167068044976,0.5180962386905078
b54s_block_density_matched_dphi,differential_event_control,47,degree-matched directed random graph,12,48,0.0010387254136982726,0.0005080222387580539,0.6672147660729452,0.5447713021218332
b54s_block_density_matched_dphi,differential_event_control,48,degree-matched directed random graph,12,48,-0.003923953731487908,0.001852836280970311,0.6420011475223134,0.5134116136316781
b54s_block_density_matched_dphi,differential_event_control,49,degree-matched directed random graph,12,48,-0.004013835371073774,0.0010063679172196613,0.6685922760801489,0.548407775841185
b54s_block_density_matched_dphi,differential_event_control,50,degree-matched directed random graph,12,48,-0.0014573058438491493,0.0012487693957275211,0.6633237588552466,0.5381277476321877
b54s_block_density_matched_dphi,differential_event_control,51,degree-matched directed random graph,12,48,8.810247534421739e-05,0.0009939058173792736,0.6695630392002729,0.5583496632228798
b54s_block_density_matched_dphi,differential_event_control,52,degree-matched directed random graph,12,48,-0.0045510276281709216,0.0028294048683887435,0.6288683266157872,0.519110608203125
b54s_block_density_matched_dphi,differential_event_control,53,degree-matched directed random graph,12,48,-0.0002570862142752891,0.0015920730530896425,0.6762655727225395,0.5563792814496621
b54s_block_density_matched_dphi,differential_event_control,54,degree-matched directed random graph,12,48,0.0010914766158609806,0.0011309752547663688,0.6550639283520593,0.5314347160677405
b54s_block_density_matched_dphi,differential_event_control,55,degree-matched directed random graph,12,48,0.0008018481564936691,0.0016014742773417104,0.6670416387224666,0.5403705901799427
b54s_block_density_matched_dphi,differential_event_control,56,degree-matched directed random graph,12,48,-0.0028407357192157135,0.0010296842836562416,0.5844100143297813,0.48753915995827857
b54s_block_density_matched_dphi,differential_event_control,57,degree-matched directed random graph,12,48,-0.00457378818254461,0.001423218573036508,0.6282542442992122,0.5207880770222124
b54s_block_density_matched_dphi,differential_event_control,58,degree-matched directed random graph,12,48,-0.002788159943232324,0.0011185711117313118,0.6708617532306809,0.5475078636109777
b54s_block_density_matched_dphi,differential_event_control,59,degree-matched directed random graph,12,48,-0.00046984833073979523,0.0014420191584194936,0.6772910482557002,0.5642170163421195
b54s_block_density_matched_dphi_rep1,differential_event_control,0,degree-matched directed random graph,12,48,0.007192060972830285,0.0014376922738182428,0.5915467011855944,0.48843095196518577
b54s_block_density_matched_dphi_rep1,differential_event_control,1,degree-matched directed random graph,12,48,0.009437475354933477,0.00160802420799597,0.6139738639632215,0.5055749789739297
b54s_block_density_matched_dphi_rep1,differential_event_control,2,degree-matched directed random graph,12,48,0.0077151234684238205,0.0019071020035913708,0.5932286672328307,0.49898582631688665
b54s_block_density_matched_dphi_rep1,differential_event_control,3,degree-matched directed random graph,12,48,0.008089397937171382,0.0006475697492595221,0.5879622328190182,0.49834134780658407
b54s_block_density_matched_dphi_rep1,differential_event_control,4,degree-matched directed random graph,12,48,0.005318038992416397,0.0009539228413145179,0.5937542913081028,0.4956275093796498
b54s_block_density_matched_dphi_rep1,differential_event_control,5,degree-matched directed random graph,12,48,0.00976475325700213,0.0005245977798052772,0.6097934275014967,0.4920007326093134
b54s_block_density_matched_dphi_rep1,differential_event_control,6,degree-matched directed random graph,12,48,0.007312543044499964,0.000979275951284379,0.5820686836749404,0.49253170131971236
b54s_block_density_matched_dphi_rep1,differential_event_control,7,degree-matched directed random graph,12,48,0.0058783455479779175,0.0015460830932547867,0.5802751330246889,0.49375878574773463
b54s_block_density_matched_dphi_rep1,differential_event_control,8,degree-matched directed random graph,12,48,0.007686370359753639,0.0017038306403360985,0.6094511480322945,0.5067052576553339
b54s_block_density_matched_dphi_rep1,differential_event_control,9,degree-matched directed random graph,12,48,0.009249108853013365,0.00212801396877568,0.6060529119536957,0.4976397664054338
b54s_block_density_matched_dphi_rep1,differential_event_control,10,degree-matched directed random graph,12,48,0.008101742012182014,0.00161573072790841,0.6090786169805859,0.4971319100729921
b54s_block_density_matched_dphi_rep1,differential_event_control,11,degree-matched directed random graph,12,48,0.008048296162161765,0.0008981090823612174,0.6051065556834451,0.49822866560513
b54s_block_density_matched_dphi_rep1,differential_event_control,12,degree-matched directed random graph,12,48,0.007349900075971108,0.0019284921882982752,0.6051024116959332,0.49803633391812857
b54s_block_density_matched_dphi_rep1,differential_event_control,13,degree-matched directed random graph,12,48,0.007791234196807451,0.001664475839046711,0.5999220571148668,0.49697515234071576
b54s_block_density_matched_dphi_rep1,differential_event_control,14,degree-matched directed random graph,12,48,0.006526179720425425,0.001482955587314446,0.5887513508928549,0.49922015499989
b54s_block_density_matched_dphi_rep1,differential_event_control,15,degree-matched directed random graph,12,48,0.007875730417298032,0.0020376180152447197,0.5936558677228643,0.491022429884218
b54s_block_density_matched_dphi_rep1,differential_event_control,16,degree-matched directed random graph,12,48,0.009200997892463937,0.0016531521460663608,0.6141555231006887,0.5027886093039027
b54s_block_density_matched_dphi_rep1,differential_event_control,17,degree-matched directed random graph,12,48,0.004737321984321106,0.0009548467806427507,0.582949956780571,0.486468171743969
b54s_block_density_matched_dphi_rep1,differential_event_control,18,degree-matched directed random graph,12,48,0.005948347307477373,0.0010997920351403293,0.5869972533759579,0.4901884065966262
b54s_block_density_matched_dphi_rep1,differential_event_control,19,degree-matched directed random graph,12,48,0.009626382629770598,0.0011416289669197045,0.5891379064914274,0.493951780801708
b54s_block_density_matched_dphi_rep1,differential_event_control,20,degree-matched directed random graph,12,48,0.0076536672950447806,0.0015260662522454207,0.5864960304499811,0.49425090384563125
b54s_block_density_matched_dphi_rep1,differential_event_control,21,degree-matched directed random graph,12,48,0.00874436418843226,0.0011062040305927017,0.6025105673202639,0.49268909177959613
b54s_block_density_matched_dphi_rep1,differential_event_control,22,degree-matched directed random graph,12,48,0.009332645902769837,0.001042247496032471,0.5996063032588402,0.5061134714484815
b54s_block_density_matched_dphi_rep1,differential_event_control,23,degree-matched directed random graph,12,48,0.00816581835148135,0.0012164971107362012,0.6011864853504518,0.49210586548566465
b54s_block_density_matched_dphi_rep1,differential_event_control,24,degree-matched directed random graph,12,48,0.003993690974378766,0.0006461528806157063,0.5769877170656877,0.4943522792277691
b54s_block_density_matched_dphi_rep1,differential_event_control,25,degree-matched directed random graph,12,48,0.00978633291533578,0.0014927912497191994,0.61039788803353,0.4945247668696762
b54s_block_density_matched_dphi_rep1,differential_event_control,26,degree-matched directed random graph,12,48,0.004217670135854847,0.001505879940934613,0.5725947016895948,0.49147218731345205
b54s_block_density_matched_dphi_rep1,differential_event_control,27,degree-matched directed random graph,12,48,0.009233324568657124,0.0010390975027866998,0.5857230368526545,0.4871984328658026
b54s_block_density_matched_dphi_rep1,differential_event_control,28,degree-matched directed random graph,12,48,0.006973003516616154,0.0010954119817584154,0.5907158724494003,0.48883328047466024
b54s_block_density_matched_dphi_rep1,differential_event_control,29,degree-matched directed random graph,12,48,0.005841036665737366,0.0026966935971614392,0.5852985231383395,0.5025873807052675
b54s_block_density_matched_dphi_rep1,differential_event_control,30,degree-matched directed random graph,12,48,0.00867912861425482,0.0016059109620456431,0.607522077281498,0.5000901094619412
b54s_block_density_matched_dphi_rep1,differential_event_control,31,degree-matched directed random graph,12,48,0.010181132438663405,0.0016675945245632788,0.5992697544018681,0.49368634174007237
b54s_block_density_matched_dphi_rep1,differential_event_control,32,degree-matched directed random graph,12,48,0.01005295597841785,0.0008063232449967853,0.6123062921603126,0.5002466874415128
b54s_block_density_matched_dphi_rep1,differential_event_control,33,degree-matched directed random graph,12,48,0.008364398000038674,0.001394298247485128,0.6011247709911552,0.4959981276967791
b54s_block_density_matched_dphi_rep1,differential_event_control,34,degree-matched directed random graph,12,48,0.008636390854530171,0.0012766268090091666,0.6280947889908705,0.5074383012854048
b54s_block_density_matched_dphi_rep1,differential_event_control,35,degree-matched directed random graph,12,48,0.009783471581809144,0.000930624778900658,0.5948127406422369,0.4900308392640716
b54s_block_density_matched_dphi_rep1,differential_event_control,36,degree-matched directed random graph,12,48,0.0039146581060810915,0.0005441225651570068,0.574842910789855,0.4921672272918531
b54s_block_density_matched_dphi_rep1,differential_event_control,37,degree-matched directed random graph,12,48,0.004692096370879618,0.0006928835896047489,0.5881737220768787,0.4966890073604678
b54s_block_density_matched_dphi_rep1,differential_event_control,38,degree-matched directed random graph,12,48,0.006907816820616878,0.0014900522980440458,0.5955958323255955,0.4986122626346568
b54s_block_density_matched_dphi_rep1,differential_event_control,39,degree-matched directed random graph,12,48,0.00877006786680072,0.0005586444779235448,0.613670450531325,0.4993543525061086
b54s_block_density_matched_dphi_rep1,differential_event_control,40,degree-matched directed random graph,12,48,0.006114872286123535,0.0015854202068838307,0.5842785528494846,0.49874460457560316
b54s_block_density_matched_dphi_rep1,differential_event_control,41,degree-matched directed random graph,12,48,0.006939968852550184,0.0008366228891124077,0.582962603536015,0.488977042326054
b54s_block_density_matched_dphi_rep1,differential_event_control,42,degree-matched directed random graph,12,48,0.010066863140803375,0.0007426715258218977,0.604495997598694,0.49545159912838815
b54s_block_density_matched_dphi_rep1,differential_event_control,43,degree-matched directed random graph,12,48,0.008438148085087223,0.0015056968662782275,0.6196274270998078,0.5048586346708835
b54s_block_density_matched_dphi_rep1,differential_event_control,44,degree-matched directed random graph,12,48,0.004013854011337797,0.0026821535126840533,0.5902399396580186,0.4973654326214149
b54s_block_density_matched_dphi_rep1,differential_event_control,45,degree-matched directed random graph,12,48,0.006355388552866552,0.0020741898581034105,0.6009880464961037,0.5027593570072905
b54s_block_density_matched_dphi_rep1,differential_event_control,46,degree-matched directed random graph,12,48,0.009914864554290284,0.001682269172555532,0.6102800645569831,0.5042723147438014
b54s_block_density_matched_dphi_rep1,differential_event_control,47,degree-matched directed random graph,12,48,0.009249153702813285,0.0011095712896212323,0.5938337079298411,0.4961345013687953
b54s_block_density_matched_dphi_rep1,differential_event_control,48,degree-matched directed random graph,12,48,0.008405930792013502,0.0013472903557663013,0.6107627740258851,0.5047267750532288
b54s_block_density_matched_dphi_rep1,differential_event_control,49,degree-matched directed random graph,12,48,0.005078892571042757,0.0010826782455122539,0.6039539260337011,0.4934556452167396
b54s_block_density_matched_dphi_rep1,differential_event_control,50,degree-matched directed random graph,12,48,0.007599771024070701,0.0012395396962561168,0.5961472636839665,0.49240786127916114
b54s_block_density_matched_dphi_rep1,differential_event_control,51,degree-matched directed random graph,12,48,0.004467651835532817,0.0008690081158152157,0.5596495252247435,0.494488599007946
b54s_block_density_matched_dphi_rep1,differential_event_control,52,degree-matched directed random graph,12,48,0.005000152626828827,0.0019009804975054527,0.5847099873428957,0.4953414205305235
b54s_block_density_matched_dphi_rep1,differential_event_control,53,degree-matched directed random graph,12,48,0.009167692992873835,0.0012307987124232944,0.6193229231009121,0.5055780748727879
b54s_block_density_matched_dphi_rep1,differential_event_control,54,degree-matched directed random graph,12,48,0.005562447551678088,0.0013159976599687383,0.5783916795387115,0.48946844289489366
b54s_block_density_matched_dphi_rep1,differential_event_control,55,degree-matched directed random graph,12,48,0.006146205631521289,0.0013774845883550556,0.5935703564126997,0.4941516798955929
b54s_block_density_matched_dphi_rep1,differential_event_control,56,degree-matched directed random graph,12,48,0.003979497598986228,0.0006077145633484965,0.5809819530079375,0.49286210263743424
b54s_block_density_matched_dphi_rep1,differential_event_control,57,degree-matched directed random graph,12,48,0.008440898548807462,0.0011119124770046544,0.6172273850590563,0.5032554961481095
b54s_block_density_matched_dphi_rep1,differential_event_control,58,degree-matched directed random graph,12,48,0.008719068837183479,0.0011233392831396848,0.6121011050008079,0.5026739412950332
b54s_block_density_matched_dphi_rep1,differential_event_control,59,degree-matched directed random graph,12,48,0.007109368424986474,0.0025426382959497264,0.6135117777037196,0.5015289710910248
b54s_block_density_matched_dphi_rep2,differential_event_control,0,degree-matched directed random graph,12,48,0.004603622666316817,0.0017955286913352206,0.6038456387474191,0.5075797351194208
b54s_block_density_matched_dphi_rep2,differential_event_control,1,degree-matched directed random graph,12,48,0.0011109579183275614,0.0012810001555924803,0.5669602775655362,0.48007416405945186
b54s_block_density_matched_dphi_rep2,differential_event_control,2,degree-matched directed random graph,12,48,0.007349090879128168,0.00145925262602537,0.6103239482095871,0.49242601022106514
b54s_block_density_matched_dphi_rep2,differential_event_control,3,degree-matched directed random graph,12,48,0.005962594268585503,0.001137946543566686,0.6213973667700315,0.5206010032524726
b54s_block_density_matched_dphi_rep2,differential_event_control,4,degree-matched directed random graph,12,48,0.013476812434600962,0.0018947006340932682,0.6620597239453748,0.5410694425087473
b54s_block_density_matched_dphi_rep2,differential_event_control,5,degree-matched directed random graph,12,48,0.002086737337405422,0.0003673512779444456,0.5910744024056127,0.4865186609507494
b54s_block_density_matched_dphi_rep2,differential_event_control,6,degree-matched directed random graph,12,48,0.007988948884513443,0.001759158388529963,0.6129964362278161,0.5159002670878597
b54s_block_density_matched_dphi_rep2,differential_event_control,7,degree-matched directed random graph,12,48,0.008751726708740788,0.00030253071262658965,0.6223444907178062,0.5122849172100737
b54s_block_density_matched_dphi_rep2,differential_event_control,8,degree-matched directed random graph,12,48,0.009292089186214717,0.0011197373094993328,0.6198531282931963,0.49675019906733375
b54s_block_density_matched_dphi_rep2,differential_event_control,9,degree-matched directed random graph,12,48,0.010869666123407099,0.0008527184273202355,0.6426745969153592,0.5191721993996933
b54s_block_density_matched_dphi_rep2,differential_event_control,10,degree-matched directed random graph,12,48,0.008582019497812489,0.0016350550438867868,0.6176445490421641,0.4952295806641618
b54s_block_density_matched_dphi_rep2,differential_event_control,11,degree-matched directed random graph,12,48,0.0066391066319820904,0.00041877488319547396,0.6168439839823509,0.5010030183038938
b54s_block_density_matched_dphi_rep2,differential_event_control,12,degree-matched directed random graph,12,48,0.010914106429222767,0.0012810447165839236,0.6523497380788162,0.5324187392328122
b54s_block_density_matched_dphi_rep2,differential_event_control,13,degree-matched directed random graph,12,48,0.012491899388105777,0.0009555401124179671,0.6502504273245958,0.5305139869845444
b54s_block_density_matched_dphi_rep2,differential_event_control,14,degree-matched directed random graph,12,48,0.007966407402996688,0.0008483246127708122,0.6277221800293865,0.5079035042810668
b54s_block_density_matched_dphi_rep2,differential_event_control,15,degree-matched directed random graph,12,48,0.00877291811856668,0.0025489333594775235,0.6318782419345461,0.513292027936418
b54s_block_density_matched_dphi_rep2,differential_event_control,16,degree-matched directed random graph,12,48,0.011300585822636012,0.001510156069091213,0.6377815877798183,0.5189818338170147
b54s_block_density_matched_dphi_rep2,differential_event_control,17,degree-matched directed random graph,12,48,0.00466364527467555,0.001088074865313011,0.6037764042869745,0.4882753128127127
b54s_block_density_matched_dphi_rep2,differential_event_control,18,degree-matched directed random graph,12,48,0.00885871641293945,0.0016880766690465646,0.6353292511349297,0.5292248665847192
b54s_block_density_matched_dphi_rep2,differential_event_control,19,degree-matched directed random graph,12,48,0.01167392921811798,0.0010312585720043644,0.650860699204405,0.5284605534658565
b54s_block_density_matched_dphi_rep2,differential_event_control,20,degree-matched directed random graph,12,48,0.010529222075796115,0.0010687581832579229,0.6313167077845986,0.5099655595403708
b54s_block_density_matched_dphi_rep2,differential_event_control,21,degree-matched directed random graph,12,48,0.012769456931516541,0.0015705591983160335,0.6572422870221822,0.538612899280131
b54s_block_density_matched_dphi_rep2,differential_event_control,22,degree-matched directed random graph,12,48,0.009883143310410606,0.0011936918447144956,0.6390504017876177,0.5258929349152913
b54s_block_density_matched_dphi_rep2,differential_event_control,23,degree-matched directed random graph,12,48,0.010768289524991296,0.0006588774944768565,0.6423176435884098,0.5195367460804481
b54s_block_density_matched_dphi_rep2,differential_event_control,24,degree-matched directed random graph,12,48,0.008278467971847968,0.0017964156809422832,0.6197678791137444,0.5136604479770589
b54s_block_density_matched_dphi_rep2,differential_event_control,25,degree-matched directed random graph,12,48,0.010369763930506369,0.0014847814009080883,0.6672381355861728,0.5424730503600729
b54s_block_density_matched_dphi_rep2,differential_event_control,26,degree-matched directed random graph,12,48,0.007868361452616157,0.0016687363360794823,0.6157126922115532,0.4981774979440626
b54s_block_density_matched_dphi_rep2,differential_event_control,27,degree-matched directed random graph,12,48,0.011286700001703327,0.0019554367128883326,0.6405337380302697,0.5257641643695112
b54s_block_density_matched_dphi_rep2,differential_event_control,28,degree-matched directed random graph,12,48,0.007432603493861759,0.001207962230779924,0.6077198342123663,0.5001577896462949
b54s_block_density_matched_dphi_rep2,differential_event_control,29,degree-matched directed random graph,12,48,0.0076893607354153745,0.001853427255625371,0.6279222682807878,0.5074776469297746
b54s_block_density_matched_dphi_rep2,differential_event_control,30,degree-matched directed random graph,12,48,0.008693603508969897,0.001156495892384556,0.6309045520190159,0.5178076763508783
b54s_block_density_matched_dphi_rep2,differential_event_control,31,degree-matched directed random graph,12,48,0.005588831202013394,0.0015466273430371736,0.6112595165220942,0.49589967788416356
b54s_block_density_matched_dphi_rep2,differential_event_control,32,degree-matched directed random graph,12,48,0.00896390265969943,0.0006748528696664026,0.6310891388689855,0.5157462412830482
b54s_block_density_matched_dphi_rep2,differential_event_control,33,degree-matched directed random graph,12,48,0.008653844585169707,0.0020149012975851336,0.6222235514775597,0.5103769518527742
b54s_block_density_matched_dphi_rep2,differential_event_control,34,degree-matched directed random graph,12,48,0.006605095270221171,0.0009163534692302776,0.6153062342589101,0.508192777066258
b54s_block_density_matched_dphi_rep2,differential_event_control,35,degree-matched directed random graph,12,48,0.005072604097180141,0.0007948565960675841,0.5911718730780579,0.4885942437859456
