event_class,event_role,null_index,null_model,n_nodes,n_directed_edges,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,D12_recovery,D24_recovery
b54u_leading_window_r1,one_sided_window,4,degree-matched directed random graph,12,48,0.015429122289912792,0.0015048053450390992,0.8033250336115243,0.6716130848714351
b54u_leading_window_r1,one_sided_window,5,degree-matched directed random graph,12,48,0.012067163897907738,0.0009795070464431463,0.7851789326942445,0.6439972759591618
b54u_leading_window_r1,one_sided_window,6,degree-matched directed random graph,12,48,0.01537076562241639,0.0011826991499306466,0.8166417376530891,0.6951142881899366
b54u_leading_window_r1,one_sided_window,7,degree-matched directed random graph,12,48,0.013436536889183191,0.0008719362518035486,0.7812511682052512,0.6333914057182214
b54u_leading_window_r1,one_sided_window,8,degree-matched directed random graph,12,48,0.014479186472426145,0.0014386667459555403,0.805661179695179,0.6734743779908062
b54u_leading_window_r1,one_sided_window,9,degree-matched directed random graph,12,48,0.010945085131498626,0.0017826373766026554,0.7804212463159012,0.6422477144037488
b54u_leading_window_r1,one_sided_window,10,degree-matched directed random graph,12,48,0.013617803322078693,0.001508290491644689,0.8007811147145563,0.670136312565778
b54u_leading_window_r1,one_sided_window,11,degree-matched directed random graph,12,48,0.01554874990379958,0.000616922704580499,0.8065616555014842,0.6732681979533889
b54u_leading_window_r1,one_sided_window,12,degree-matched directed random graph,12,48,0.013564117488542813,0.001173397410571678,0.8053226843164594,0.67154255982024
b54u_leading_window_r1,one_sided_window,13,degree-matched directed random graph,12,48,0.014919115327924505,0.0012305324433928848,0.8023724220513383,0.6617341719983139
b54u_leading_window_r1,one_sided_window,14,degree-matched directed random graph,12,48,0.014006473739788985,0.0006413558498124971,0.7975641498035614,0.6634934578163878
b54u_leading_window_r1,one_sided_window,15,degree-matched directed random graph,12,48,0.010920517884103677,0.0011189890119459157,0.7861842259130695,0.6406297263702047
b54u_leading_window_r1,one_sided_window,16,degree-matched directed random graph,12,48,0.012548738569338311,0.0007585394059104009,0.7872823262762992,0.6422658354947524
b54u_leading_window_r1,one_sided_window,17,degree-matched directed random graph,12,48,0.01141825865572403,0.0023832894564372663,0.779911391897258,0.6363581254858296
b54u_leading_window_r1,one_sided_window,18,degree-matched directed random graph,12,48,0.011614491889167624,0.0014060540293589644,0.7881778261796222,0.6394575820647502
b54u_leading_window_r1,one_sided_window,19,degree-matched directed random graph,12,48,0.014664327843550602,0.0009782831545073866,0.8125071141118058,0.6875091664049076
b54u_leading_window_r1,one_sided_window,20,degree-matched directed random graph,12,48,0.015157390041606211,0.0010405195311242203,0.7959402240995499,0.6551235111646458
b54u_leading_window_r1,one_sided_window,21,degree-matched directed random graph,12,48,0.013374833565896258,0.0016326766064096406,0.7838864797443531,0.6274502975783616
b54u_leading_window_r1,one_sided_window,22,degree-matched directed random graph,12,48,0.014344968831473426,0.0012153019329092104,0.8019122297437066,0.6752372478684481
b54u_leading_window_r1,one_sided_window,23,degree-matched directed random graph,12,48,0.015159700979171598,0.0011932157426709409,0.8026431856967063,0.6677031893334296
b54u_leading_window_r1,one_sided_window,24,degree-matched directed random graph,12,48,0.013651121858471506,0.0013433950654347104,0.79828534290198,0.6624121352514168
b54u_leading_window_r1,one_sided_window,25,degree-matched directed random graph,12,48,0.01578558032357881,0.0009955262885456033,0.8171989000935976,0.6980349906565287
b54u_leading_window_r1,one_sided_window,26,degree-matched directed random graph,12,48,0.012159851959104769,0.0008179100874122955,0.7884609805234982,0.648243053457931
b54u_leading_window_r1,one_sided_window,27,degree-matched directed random graph,12,48,0.013838987948704294,0.0013462524218016776,0.8035348605116402,0.6759390366684378
b54u_leading_window_r1,one_sided_window,28,degree-matched directed random graph,12,48,0.0146034677214186,0.0011491049599740566,0.8103168670018022,0.6853641504584788
b54u_leading_window_r1,one_sided_window,29,degree-matched directed random graph,12,48,0.01665866062509434,0.0016831185398347645,0.8167455434163248,0.6941856398605687
b54u_leading_window_r1,one_sided_window,30,degree-matched directed random graph,12,48,0.013554525681809045,0.0013501464920677836,0.7779193999867786,0.6259239397485293
b54u_leading_window_r1,one_sided_window,31,degree-matched directed random graph,12,48,0.015622920421914805,0.001100049478212989,0.808621711851289,0.676707244333377
b54u_leading_window_r1,one_sided_window,32,degree-matched directed random graph,12,48,0.015110276953708446,0.002257991885566281,0.8137947167124414,0.6885919652027805
b54u_leading_window_r1,one_sided_window,33,degree-matched directed random graph,12,48,0.012820163545098408,0.002043899257728593,0.7982355195243379,0.6656801488303706
b54u_leading_window_r1,one_sided_window,34,degree-matched directed random graph,12,48,0.014394937871068355,0.0008629054921018232,0.8042978064633598,0.6673312178588452
b54u_leading_window_r1,one_sided_window,35,degree-matched directed random graph,12,48,0.014539259860654088,0.0016900715723318974,0.7991918125040735,0.667768739080243
b54u_leading_window_r1,one_sided_window,36,degree-matched directed random graph,12,48,0.013915896360401697,0.0016450462442611084,0.790419226592772,0.6526112214698155
b54u_leading_window_r1,one_sided_window,37,degree-matched directed random graph,12,48,0.012900147015473644,0.0013253830370619812,0.7952171304487297,0.6558926398051796
b54u_leading_window_r1,one_sided_window,38,degree-matched directed random graph,12,48,0.014306301139383087,0.000883008864174176,0.8072056775445461,0.6838637752352471
b54u_leading_window_r1,one_sided_window,39,degree-matched directed random graph,12,48,0.013052601895575488,0.0011911237316204041,0.7886462546882553,0.6488513640425818
b54u_leading_window_r1,one_sided_window,40,degree-matched directed random graph,12,48,0.01199177454227827,0.0012839618175818932,0.7767527839615097,0.6330302771890812
b54u_leading_window_r1,one_sided_window,41,degree-matched directed random graph,12,48,0.01379898734677898,0.0009794327029446852,0.795042042629841,0.6582559574074728
b54u_leading_window_r1,one_sided_window,42,degree-matched directed random graph,12,48,0.012651087102433504,0.0012178092248121641,0.7920156503985583,0.655749464532334
b54u_leading_window_r1,one_sided_window,43,degree-matched directed random graph,12,48,0.012377412075562725,0.0022759558727367965,0.805105875146094,0.6720182727463815
b54u_leading_window_r1,one_sided_window,44,degree-matched directed random graph,12,48,0.013492585127991246,0.0019127987105587068,0.7824561026465781,0.6329562916756027
b54u_leading_window_r1,one_sided_window,45,degree-matched directed random graph,12,48,0.014547663647055476,0.0025351378857889997,0.8113519184500498,0.6871919559376855
