event_class,label,task_idx,phase,strength,event_rule
c_to_ab_receiver_only,P25,360.0,0.2201611355855036,2.612828292994597,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P26,96.0,-0.1947432835607176,2.0160695748781716,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P26,104.0,0.2387073865091336,0.7048702147240835,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P26,110.0,-0.2068972749510378,1.2595601516143464,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P26,127.0,0.1211489244039988,0.7394710677364736,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P26,136.0,-0.2818780595744802,0.85296178864092,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P3,69.0,0.0970397141830567,0.5032041387399966,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P3,86.0,-0.0706929304994496,0.59485406713421,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P3,92.0,-0.0965243494525921,1.6173498541919924,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P3,132.0,-0.0775596431922038,1.944362382134187,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P3,352.0,0.2455402269912544,0.49183657802181296,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P3,372.0,-0.1748627801887699,0.39464680538304675,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P4,111.0,-0.0359898413951997,0.6350672313003333,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P4,137.0,0.1465594768753612,0.15069219799276656,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P4,255.0,-0.0518678813636519,1.0555129424038976,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P4,304.0,-0.0107232546775996,1.7937895190740585,per-label top 0.75 of c_to_ab_receiver_only
