representation_arm,topology_arm,n_nodes,n_directed_edges,topology_notes,n_seed_events,mean_seed_strength,total_impulse_budget,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,effect_vs_time_shifted,effect_vs_random_event,p_vs_time_shifted_and_random,D12_D24_recovery_improvement,D12_D24_recovery_improvement_sd,D12_recovery,D12_recovery_sd,D24_recovery,D24_recovery_sd,bounded_non_runaway_score,bounded_non_runaway_score_sd,differentiated_recovery,differentiated_recovery_sd,late_window_stability,late_window_stability_sd,mean_phase_locking,mean_phase_locking_sd,n_events_evaluated,n_events_evaluated_sd,non_collapsed_differentiation_score,non_collapsed_differentiation_score_sd,post_event_readout_score,post_event_readout_score_sd
c_to_ab_receiver_only,ring_share_c12_plus_10,12,48,"C12(1,2) with shared 10-ring proxy edges",132,0.09124976600414586,12.044969112547253,0.034621371575240804,0.00243720198668096,0.012542765064531867,0.003508458286753901,0.10204081632653061,0.03897228503006525,0.002927656433099828,0.8087921167677599,0.017340125999357758,0.7383489305643819,0.023773610738694252,0.9854931399141971,0.0034172130707662268,0.034621371575240804,0.00243720198668096,0.8620719207274989,0.06914267956023609,0.06988044623396687,0.021975133637763565,95.0,0.0,0.8628879173361583,0.015120218618898295,0.8124611827909666,0.016220262600560163
c_to_ab_receiver_only,ring_share_c12_plus_11,12,48,"C12(1,2) with shared 11 mod 12 reflective proxy edges",132,0.09124976600414586,12.044969112547253,0.03431787926547911,0.0026143109501826417,0.011419636015206614,0.009499251561968246,0.02040816326530612,0.03834270408725049,0.0031924374915024488,0.8016619084474904,0.015666127375722136,0.7293644905479054,0.021639607157042724,0.9843703836463525,0.003466194434293107,0.03431787926547911,0.0026143109501826417,0.8343626125323259,0.07337380202586834,0.08011734824351623,0.023779307050196683,95.0,0.0,0.8567368998908028,0.020265749410029083,0.805386322062712,0.014903677960326902
c_to_ab_standpoint_only,no_topology_baseline,12,0,12 nodes with no coupling edges,132,0.07526174255325091,9.934550017029121,0.022255481178107977,0.0017190097904618196,0.011309177697795514,0.005871249565407102,0.02040816326530612,0.027737730089195365,0.0017828378404642154,0.7312285805314156,0.010228584438946857,0.6518923541156247,0.011085135938071776,0.9946924427654095,0.0008551440778125059,0.022255481178107977,0.0017190097904618196,0.8745402388336844,0.01538736388613939,0.096383565320171,0.019432094519707024,102.0,0.0,0.8115435318481706,0.01773365478323716,0.7356693110770195,0.009611520840251036
c_to_ab_standpoint_only,c12_1_2,12,48,primary Luke/D12RG normalized readout candidate,132,0.07526174255325091,9.934550017029121,0.02593209249176437,0.0038609424468984445,0.01099307230853125,0.0008641718647290735,0.20408163265306123,0.02908469742463997,0.005302316563532022,0.7375828771787988,0.017809642829797967,0.6567303828331251,0.019378055503018354,0.9802070682624292,0.002298622386539213,0.02593209249176437,0.0038609424468984445,0.7187912239954355,0.03705614730077258,0.11128707061702114,0.020977998180610205,102.0,0.0,0.8525071045524362,0.014975279663233308,0.7417692964823468,0.0162880826609327
c_to_ab_standpoint_only,c12_reversed,12,48,"C12(1,2) with all directed arrows reversed",132,0.07526174255325091,9.934550017029121,0.02595565539647284,0.0035153886197241044,0.009834741005975915,-0.0028625864342606347,0.4489795918367347,0.029708546042411327,0.004327481497595629,0.7375207189930366,0.011573776729136575,0.6576966574589118,0.016204881261379346,0.9806653345227384,0.0024311034100989327,0.02595565539647284,0.0035153886197241044,0.719233572046219,0.04226762581864324,0.10868992978739167,0.025323987517350693,102.0,0.0,0.8447363171053417,0.020705494033790735,0.7412816810516333,0.011633187788701647
c_to_ab_standpoint_only,c12_side_broken,12,48,degree-matched C12 side-correspondence-broken control,132,0.07526174255325091,9.934550017029121,0.0001816035033004111,0.0021925232928757237,-0.003724891931521396,0.0005147886639122496,0.6938775510204082,-0.00020477355859886942,0.0033141297776659124,0.5074270237591392,0.011200131862230855,0.4762062929140762,0.015270070236031273,0.9516368742804769,0.00222223496375197,0.0001816035033004111,0.0021925232928757237,0.7657119483358009,0.05090774787052655,0.11350186128773343,0.02722388295902049,102.0,0.0,0.7621029589892658,0.011104600124502985,0.5204628712694458,0.01063792807226247
c_to_ab_standpoint_only,c12_shuffled,12,48,C12 capacity-preserving target-shuffled control,132,0.07526174255325091,9.934550017029121,0.002735117956370875,0.0023404114623128054,-0.0006867679648807253,0.00230777529482837,0.4489795918367347,0.003448439602528708,0.003454855437032919,0.5569241236647485,0.012379589257144094,0.49141223768433084,0.02045596652026282,0.9465115773200723,0.0028378725458674055,0.002735117956370875,0.0023404114623128054,0.8168344334665666,0.022343545945265712,0.16958764903725043,0.028444019800081054,102.0,0.0,0.7446518770380156,0.013475898612933973,0.5651676262871154,0.010381641131210345
c_to_ab_standpoint_only,c10,10,40,"C10(1,2) neighbouring-cycle control",132,0.07526174255325091,9.934550017029121,-0.006046790577165361,0.0031405794896382073,-0.002279494101498529,0.0010184144073409574,0.5510204081632653,-0.0069932694259473545,0.004836287220348343,0.45576176675316066,0.0150657275538753,0.4962595285677917,0.013979225324728138,0.981590649790296,0.001859636743974353,-0.006046790577165361,0.0031405794896382073,0.8123781387452294,0.03601305754834904,0.11783844788933141,0.02653287812816847,102.0,0.0,0.8196092219176746,0.006928899987360718,0.5072584151702921,0.011684780718772136
c_to_ab_standpoint_only,c11,11,44,"C11(1,2) neighbouring-cycle control",132,0.07526174255325091,9.934550017029121,-0.005808615371952336,0.0028190372507546626,-0.0014103724304955897,-0.0032599791386065157,0.7346938775510204,-0.006360805370813995,0.0038651147334846083,0.40603723245772994,0.017335249556293904,0.4591578054507343,0.020956709755174916,0.9814390379918922,0.0018132292761269106,-0.005808615371952336,0.0028190372507546626,0.8145098337628763,0.06251482822309491,0.11009492749778094,0.027968207269425033,102.0,0.0,0.878187041178322,0.009039834072287313,0.47174021791494347,0.016789305844942596
c_to_ab_standpoint_only,c13,13,52,"C13(1,2) neighbouring-cycle control",132,0.07526174255325091,9.934550017029121,-0.000550871336154903,0.0021580840292473044,0.0002844424984295781,0.00018916663104785421,0.46938775510204084,-0.0005567511972322637,0.003187362900962913,0.49715542237742033,0.018087767043870065,0.510778475183939,0.016104816797838484,0.9808936863409269,0.0017481627170432216,-0.000550871336154903,0.0021580840292473044,0.7844751603301012,0.03399696425980025,0.10863359247359065,0.02086194595099349,102.0,0.0,0.8860270260712291,0.008375792113570485,0.5247827026291373,0.012623558775016173
c_to_ab_standpoint_only,c14,14,56,"C14(1,2) neighbouring-cycle control",132,0.07526174255325091,9.934550017029121,-0.0008105121529131373,0.0015921221415782962,0.0011888680184065675,0.0032711969826532718,0.12244897959183673,-0.0004802728427736127,0.002215751645389614,0.49208488289972213,0.010764356351541143,0.49729916238227195,0.010857407260454586,0.9780878954043626,0.0017694681877529364,-0.0008105121529131373,0.0015921221415782962,0.8203225706156823,0.032000502283683604,0.10267049822781012,0.021795809164642764,102.0,0.0,0.8979542491417064,0.009389061831917758,0.5089063832889512,0.008406436409797815
c_to_ab_standpoint_only,degree_matched_null,12,48,C12 node/edge-capacity matched null,132,0.07526174255325091,9.934550017029121,-0.0008095488503000774,0.0023883030439991277,-0.002222755664932736,-0.0011126348862106,0.7959183673469388,-0.001115708564798674,0.003322031462100516,0.5230030347072911,0.01629891490091447,0.46958384922109575,0.02133409596767668,0.940763460372227,0.002064583990570927,-0.0008095488503000774,0.0023883030439991277,0.7181090001650642,0.07307336054241283,0.14653379698401062,0.01783552146242766,102.0,0.0,0.7671660963064597,0.01711658675604418,0.5356152391426552,0.014160420027961992
c_to_ab_standpoint_only,edge_count_matched_null,12,48,C12 edge-count matched random directed null,132,0.07526174255325091,9.934550017029121,0.007248663681692591,0.002336322002778713,0.003173670586305603,0.00017370766119121674,0.2653061224489796,0.008904664698894978,0.003550739562341266,0.6248790632678303,0.01229770723818902,0.5274009533309839,0.015288986972413614,0.9490993274845062,0.0023719984821151383,0.007248663681692591,0.002336322002778713,0.8734875020212233,0.020208943407201727,0.14412866154195708,0.023389671257691917,102.0,0.0,0.7512333862172552,0.012658360185439272,0.6299445336639146,0.012126261847226786
