control_level,endpoint,fold,label,idx_in_session,control_state,access_readout,baseline_max,access_effect
side_shuffled_o1o2,z_reward,3,P2,365.0,o1_side_shuffled=q1|o2_side_shuffled=q3,-0.5918258646067911,-0.2523413088051375,-0.3394845558016536
side_shuffled_o1o2,z_reward,3,P2,384.0,o1_side_shuffled=q1|o2_side_shuffled=q2,-0.65036805847146,-0.3983493343916352,-0.25201872407982473
side_shuffled_o1o2,z_reward,3,P2,399.0,o1_side_shuffled=missing|o2_side_shuffled=q1,-0.5799712947752247,-0.312536540319919,-0.2674347544553057
side_shuffled_o1o2,z_reward,3,P2,417.0,o1_side_shuffled=q1|o2_side_shuffled=q2,0.0,0.0,0.0
side_shuffled_o1o2,z_reward,3,P21,30.0,o1_side_shuffled=q2|o2_side_shuffled=q2,-0.6639784734532878,0.25393832703550545,-0.9179168004887932
side_shuffled_o1o2,z_reward,3,P21,45.0,o1_side_shuffled=missing|o2_side_shuffled=q2,0.12244128728042256,1.9403811725178528,-1.8179398852374302
side_shuffled_o1o2,z_reward,3,P21,54.0,o1_side_shuffled=q1|o2_side_shuffled=q3,-0.4615682113572774,-0.22607716637712988,-0.2354910449801475
side_shuffled_o1o2,z_reward,3,P21,89.0,o1_side_shuffled=q2|o2_side_shuffled=q1,0.25318109700427116,2.5398547668021063,-2.2866736697978354
side_shuffled_o1o2,z_reward,3,P21,106.0,o1_side_shuffled=q2|o2_side_shuffled=q1,-0.356914350510262,0.05785980817095415,-0.41477415868121614
side_shuffled_o1o2,z_reward,3,P21,149.0,o1_side_shuffled=q1|o2_side_shuffled=q1,0.9393296948411953,2.2351493557874265,-1.2958196609462311
side_shuffled_o1o2,z_reward,3,P21,180.0,o1_side_shuffled=q2|o2_side_shuffled=missing,0.18683315738250947,1.3096571167313362,-1.1228239593488267
side_shuffled_o1o2,z_reward,3,P21,192.0,o1_side_shuffled=q3|o2_side_shuffled=q1,0.13256877315508064,2.30176796917263,-2.1691991960175496
side_shuffled_o1o2,z_reward,3,P21,205.0,o1_side_shuffled=q1|o2_side_shuffled=q1,-0.3515913086152074,0.0978846555754536,-0.449475964190661
side_shuffled_o1o2,z_reward,3,P21,252.0,o1_side_shuffled=q3|o2_side_shuffled=q1,0.18966419712178822,1.0462046778284115,-0.8565404807066233
side_shuffled_o1o2,z_reward,3,P21,274.0,o1_side_shuffled=q1|o2_side_shuffled=q1,0.4605699128428936,2.7680495371018434,-2.3074796242589497
side_shuffled_o1o2,z_reward,3,P21,325.0,o1_side_shuffled=q1|o2_side_shuffled=q1,-0.48495116393640886,-0.019367774308399293,-0.46558338962800955
side_shuffled_o1o2,z_reward,3,P21,366.0,o1_side_shuffled=q2|o2_side_shuffled=q3,-0.5252863621660496,0.9390446552728638,-1.4643310174389135
side_shuffled_o1o2,z_reward,3,P21,384.0,o1_side_shuffled=q1|o2_side_shuffled=q2,0.1666529113729368,1.193841133149154,-1.0271882217762172
side_shuffled_o1o2,z_reward,3,P21,393.0,o1_side_shuffled=q2|o2_side_shuffled=q1,-0.41058992598936916,0.06566965765571976,-0.4762595836450889
side_shuffled_o1o2,z_reward,3,P21,408.0,o1_side_shuffled=q1|o2_side_shuffled=q3,0.31154143611370655,0.45919486264511217,-0.14765342653140562
side_shuffled_o1o2,z_reward,4,P10,56.0,o1_side_shuffled=q1|o2_side_shuffled=q1,0.32226707332437216,0.8693910891709757,-0.5471240158466035
side_shuffled_o1o2,z_reward,4,P10,64.0,o1_side_shuffled=q2|o2_side_shuffled=q2,-0.09159004187318814,0.5841084582126724,-0.6756985000858606
side_shuffled_o1o2,z_reward,4,P10,101.0,o1_side_shuffled=q3|o2_side_shuffled=q1,-0.23219241145002806,0.4135186329079951,-0.6457110443580232
side_shuffled_o1o2,z_reward,4,P10,106.0,o1_side_shuffled=q3|o2_side_shuffled=q1,-0.32594455820953744,1.2044993852344357,-1.5304439434439732
side_shuffled_o1o2,z_reward,4,P10,132.0,o1_side_shuffled=q3|o2_side_shuffled=q3,0.2571864673086076,0.49703481961545826,-0.23984835230685064
side_shuffled_o1o2,z_reward,4,P10,137.0,o1_side_shuffled=q2|o2_side_shuffled=q2,-0.838887689404545,-0.7948497572832258,-0.04403793212131912
side_shuffled_o1o2,z_reward,4,P10,175.0,o1_side_shuffled=q2|o2_side_shuffled=q3,0.06559026660039463,0.3239918079173721,-0.25840154131697746
side_shuffled_o1o2,z_reward,4,P10,191.0,o1_side_shuffled=q3|o2_side_shuffled=q3,0.37698837486276593,1.6215682323369736,-1.2445798574742075
side_shuffled_o1o2,z_reward,4,P10,228.0,o1_side_shuffled=q3|o2_side_shuffled=q2,-0.20739346620430515,-0.078928644955423,-0.12846482124888214
side_shuffled_o1o2,z_reward,4,P10,252.0,o1_side_shuffled=q2|o2_side_shuffled=q1,-0.23083818564089498,0.5725589871965876,-0.8033971728374826
side_shuffled_o1o2,z_reward,4,P10,268.0,o1_side_shuffled=q1|o2_side_shuffled=q2,-0.29796005481521065,-0.1504552576601306,-0.14750479715508005
side_shuffled_o1o2,z_reward,4,P10,289.0,o1_side_shuffled=q1|o2_side_shuffled=q2,0.849821730540943,2.68946248047821,-1.839640749937267
side_shuffled_o1o2,z_reward,4,P10,299.0,o1_side_shuffled=q3|o2_side_shuffled=q3,-0.5599858025772432,0.3078374592990177,-0.8678232618762609
side_shuffled_o1o2,z_reward,4,P10,310.0,o1_side_shuffled=q2|o2_side_shuffled=q3,0.31442243387615343,0.28231844850758364,0.03210398536856979
side_shuffled_o1o2,z_reward,4,P10,314.0,o1_side_shuffled=q3|o2_side_shuffled=q3,0.05390891124137541,-0.026235205361862052,0.08014411660323746
side_shuffled_o1o2,z_reward,4,P10,321.0,o1_side_shuffled=q1|o2_side_shuffled=q3,-0.06118081891987934,0.9256776648914815,-0.9868584838113609
side_shuffled_o1o2,z_reward,4,P10,350.0,o1_side_shuffled=q3|o2_side_shuffled=q3,0.5663594442134603,2.7958186606378392,-2.229459216424379
side_shuffled_o1o2,z_reward,4,P10,391.0,o1_side_shuffled=q2|o2_side_shuffled=q1,0.4445999034518408,1.901048179312984,-1.4564482758611432
side_shuffled_o1o2,z_reward,4,P25,23.0,o1_side_shuffled=q2|o2_side_shuffled=q3,0.09401122693658409,0.49904170556369226,-0.40503047862710817
side_shuffled_o1o2,z_reward,4,P25,27.0,o1_side_shuffled=q2|o2_side_shuffled=q3,0.0255272385482153,0.8033143815889247,-0.7777871430407094
side_shuffled_o1o2,z_reward,4,P25,40.0,o1_side_shuffled=q1|o2_side_shuffled=q1,0.06295850358707124,0.6298498060747887,-0.5668913024877175
side_shuffled_o1o2,z_reward,4,P25,57.0,o1_side_shuffled=q2|o2_side_shuffled=q2,0.21110888499290134,0.3738284442657536,-0.16271955927285228
side_shuffled_o1o2,z_reward,4,P25,87.0,o1_side_shuffled=q1|o2_side_shuffled=q1,-0.06041533506482861,0.7177408387360668,-0.7781561738008954
side_shuffled_o1o2,z_reward,4,P25,89.0,o1_side_shuffled=q2|o2_side_shuffled=q2,-0.7422546917610804,-0.6878184196296697,-0.05443627213141067
side_shuffled_o1o2,z_reward,4,P25,165.0,o1_side_shuffled=q2|o2_side_shuffled=q1,0.15591658956056245,0.9422482290173285,-0.7863316394567661
side_shuffled_o1o2,z_reward,4,P25,190.0,o1_side_shuffled=q3|o2_side_shuffled=q2,-0.31880714544450983,0.4005711991421661,-0.7193783445866759
side_shuffled_o1o2,z_reward,4,P25,208.0,o1_side_shuffled=q3|o2_side_shuffled=missing,0.4506142873276623,0.9198083952675561,-0.4691941079398938
side_shuffled_o1o2,z_reward,4,P25,219.0,o1_side_shuffled=q2|o2_side_shuffled=q3,0.24553946070038846,0.5483109458822818,-0.30277148518189334
side_shuffled_o1o2,z_reward,4,P25,227.0,o1_side_shuffled=q3|o2_side_shuffled=q2,0.1453204213276102,1.5080774932086412,-1.362757071881031
side_shuffled_o1o2,z_reward,4,P25,240.0,o1_side_shuffled=q3|o2_side_shuffled=q2,-0.20735545330202632,2.5616514819652596,-2.769006935267286
side_shuffled_o1o2,z_reward,4,P25,274.0,o1_side_shuffled=q1|o2_side_shuffled=q3,-0.47785705668378087,0.2358406916929744,-0.7136977483767553
side_shuffled_o1o2,z_reward,4,P25,289.0,o1_side_shuffled=q1|o2_side_shuffled=q3,0.13994127490132435,1.1588583597491247,-1.0189170848478004
side_shuffled_o1o2,z_reward,4,P25,332.0,o1_side_shuffled=q3|o2_side_shuffled=q3,0.36184141933974256,1.5336796563300907,-1.1718382369903482
side_shuffled_o1o2,z_reward,4,P25,346.0,o1_side_shuffled=q2|o2_side_shuffled=q1,0.6254312823730749,2.7801167976066306,-2.1546855152335556
side_shuffled_o1o2,z_reward,4,P25,360.0,o1_side_shuffled=q2|o2_side_shuffled=q2,0.28022628643859326,2.8304906207377516,-2.5502643342991584
side_shuffled_o1o2,z_reward,4,P25,404.0,o1_side_shuffled=q2|o2_side_shuffled=q2,-0.285884540988046,-0.2712502940346275,-0.014634246953418473
side_shuffled_o1o2,z_reward,4,P3,18.0,o1_side_shuffled=missing|o2_side_shuffled=q1,-0.21431401531663186,0.7523059234217412,-0.966619938738373
side_shuffled_o1o2,z_reward,4,P3,19.0,o1_side_shuffled=q2|o2_side_shuffled=q2,-0.2938480112013895,0.8107008572147187,-1.1045488684161082
side_shuffled_o1o2,z_reward,4,P3,25.0,o1_side_shuffled=q1|o2_side_shuffled=q2,-0.7000898625347356,0.2823184485075823,-0.9824083110423178
side_shuffled_o1o2,z_reward,4,P3,40.0,o1_side_shuffled=q1|o2_side_shuffled=q1,-0.1272829553317909,0.28231844850758364,-0.40960140383937454
side_shuffled_o1o2,z_reward,4,P3,69.0,o1_side_shuffled=q1|o2_side_shuffled=q1,0.2977770571229087,0.5670939760131763,-0.26931691889026765
side_shuffled_o1o2,z_reward,4,P3,86.0,o1_side_shuffled=q1|o2_side_shuffled=q1,0.2384266066658037,1.0017857610662537,-0.76335915440045
side_shuffled_o1o2,z_reward,4,P3,89.0,o1_side_shuffled=q1|o2_side_shuffled=q1,0.3184441680488134,1.442810152815307,-1.1243659847664935
side_shuffled_o1o2,z_reward,4,P3,92.0,o1_side_shuffled=q3|o2_side_shuffled=q2,0.3437143233296429,1.0686149545702452,-0.7249006312406023
side_shuffled_o1o2,z_reward,4,P3,121.0,o1_side_shuffled=q2|o2_side_shuffled=missing,1.0728594928632318,2.2413555487833894,-1.1684960559201576
side_shuffled_o1o2,z_reward,4,P3,132.0,o1_side_shuffled=q3|o2_side_shuffled=q3,0.17795784207151608,0.24828685718429677,-0.0703290151127807
side_shuffled_o1o2,z_reward,4,P3,164.0,o1_side_shuffled=q2|o2_side_shuffled=q2,-0.28325415358334194,1.4552084097026596,-1.7384625632860016
side_shuffled_o1o2,z_reward,4,P3,196.0,o1_side_shuffled=q3|o2_side_shuffled=q2,-0.6611320985150635,-0.6801190974217817,0.018986998906718178
side_shuffled_o1o2,z_reward,4,P3,237.0,o1_side_shuffled=q1|o2_side_shuffled=q3,-0.6418009341822951,-0.6508074089318591,0.009006474749563953
side_shuffled_o1o2,z_reward,4,P3,265.0,o1_side_shuffled=q1|o2_side_shuffled=q3,0.20691267634321786,0.2823184485075823,-0.07540577216436445
side_shuffled_o1o2,z_reward,4,P3,276.0,o1_side_shuffled=q3|o2_side_shuffled=q3,1.101971966164603,3.0929699290978094,-1.9909979629332064
side_shuffled_o1o2,z_reward,4,P3,321.0,o1_side_shuffled=q2|o2_side_shuffled=q2,-0.33290892723247706,1.0036576048601722,-1.3365665320926492
side_shuffled_o1o2,z_reward,4,P3,352.0,o1_side_shuffled=q3|o2_side_shuffled=missing,-0.2891710221233257,0.7825114045479087,-1.0716824266712344
side_shuffled_o1o2,z_reward,4,P3,372.0,o1_side_shuffled=q2|o2_side_shuffled=q2,-0.21722350727960793,-0.49953295933185393,0.282309452052246
side_shuffled_o1o2,z_reward,4,P3,379.0,o1_side_shuffled=q1|o2_side_shuffled=q2,0.40651651956098245,0.7800909758127519,-0.37357445625176944
side_shuffled_o1o2,z_reward,4,P3,386.0,o1_side_shuffled=q1|o2_side_shuffled=q2,0.17386638024103113,1.2563322868046496,-1.0824659065636184
side_shuffled_o1o2,z_reward,4,P3,402.0,o1_side_shuffled=q3|o2_side_shuffled=q1,0.21918847419550724,0.2050856063926574,0.014102867802849833
side_shuffled_o1o2,z_reward,4,P3,416.0,o1_side_shuffled=q2|o2_side_shuffled=q3,0.0,0.0,0.0
side_shuffled_o1o2,z_reward,4,P4,46.0,o1_side_shuffled=q3|o2_side_shuffled=q3,0.0360023411667655,-0.0463536855733064,0.08235602674007189
side_shuffled_o1o2,z_reward,4,P4,75.0,o1_side_shuffled=q1|o2_side_shuffled=q3,0.22172780295831962,0.41178959617006383,-0.1900617932117442
side_shuffled_o1o2,z_reward,4,P4,111.0,o1_side_shuffled=q2|o2_side_shuffled=q1,-0.5988157049047633,0.09374805434949655,-0.6925637592542598
side_shuffled_o1o2,z_reward,4,P4,137.0,o1_side_shuffled=q1|o2_side_shuffled=q3,-0.6905213229824464,-0.27948320874216703,-0.41103811424027936
side_shuffled_o1o2,z_reward,4,P4,143.0,o1_side_shuffled=q3|o2_side_shuffled=q1,0.22684506508853658,0.1295026244444977,0.09734244064403888
side_shuffled_o1o2,z_reward,4,P4,162.0,o1_side_shuffled=q2|o2_side_shuffled=q2,0.17649352559816076,0.9975783382013916,-0.8210848126032309
side_shuffled_o1o2,z_reward,4,P4,191.0,o1_side_shuffled=q3|o2_side_shuffled=q2,0.006264438055344226,0.4002874876227272,-0.394023049567383
side_shuffled_o1o2,z_reward,4,P4,215.0,o1_side_shuffled=q1|o2_side_shuffled=q2,-0.42297665828171294,-0.47466251445242535,0.05168585617071242
side_shuffled_o1o2,z_reward,4,P4,227.0,o1_side_shuffled=q3|o2_side_shuffled=q3,0.02851505075539304,0.2672954704614876,-0.23878041970609457
side_shuffled_o1o2,z_reward,4,P4,239.0,o1_side_shuffled=q2|o2_side_shuffled=q1,-0.18926428560836558,1.0475248285131575,-1.236789114121523
side_shuffled_o1o2,z_reward,4,P4,255.0,o1_side_shuffled=q1|o2_side_shuffled=q2,0.2810081290637593,-0.10269320044773748,0.3837013295114968
side_shuffled_o1o2,z_reward,4,P4,263.0,o1_side_shuffled=q2|o2_side_shuffled=q3,0.5715403639860089,1.0251342273337791,-0.4535938633477702
side_shuffled_o1o2,z_reward,4,P4,267.0,o1_side_shuffled=q1|o2_side_shuffled=q3,0.21012227084972046,0.9710516455419989,-0.7609293746922784
side_shuffled_o1o2,z_reward,4,P4,290.0,o1_side_shuffled=q3|o2_side_shuffled=q3,-0.24125999059969896,-0.23798442345074347,-0.003275567148955494
side_shuffled_o1o2,z_reward,4,P4,304.0,o1_side_shuffled=q1|o2_side_shuffled=q3,-0.12328331161546287,1.794670777692143,-1.9179540893076057
side_shuffled_o1o2,z_reward,4,P4,329.0,o1_side_shuffled=q1|o2_side_shuffled=q2,0.62805964420372,1.0095592761334844,-0.38149963192976444
side_shuffled_o1o2,z_reward,4,P4,355.0,o1_side_shuffled=q3|o2_side_shuffled=q2,-0.27302909067279196,1.173989765810695,-1.447018856483487
side_shuffled_o1o2,z_reward,4,P4,369.0,o1_side_shuffled=q3|o2_side_shuffled=q1,-0.2013240710389338,0.28405256027095377,-0.48537663130988756
side_shuffled_o1o2,z_reward,4,P4,381.0,o1_side_shuffled=q3|o2_side_shuffled=q2,-0.3576293505049854,-0.008216925269210938,-0.3494124252357745
side_shuffled_o1o2,z_reward,4,P9,15.0,o1_side_shuffled=q3|o2_side_shuffled=q2,-0.08221777376974557,1.8253046230442038,-1.9075223968139494
side_shuffled_o1o2,z_reward,4,P9,46.0,o1_side_shuffled=q3|o2_side_shuffled=q3,0.39915397308602935,1.967421155075564,-1.5682671819895346
side_shuffled_o1o2,z_reward,4,P9,84.0,o1_side_shuffled=q1|o2_side_shuffled=q2,0.3051723893010839,1.8995500999406603,-1.5943777106395762
side_shuffled_o1o2,z_reward,4,P9,104.0,o1_side_shuffled=q2|o2_side_shuffled=q3,-0.09261457222175534,0.4835033948202096,-0.5761179670419649
side_shuffled_o1o2,z_reward,4,P9,111.0,o1_side_shuffled=q3|o2_side_shuffled=q2,0.2357602695069124,0.7830474920730612,-0.5472872225661488
side_shuffled_o1o2,z_reward,4,P9,145.0,o1_side_shuffled=q1|o2_side_shuffled=q2,0.1899641298375428,0.2823184485075823,-0.09235431867003951
side_shuffled_o1o2,z_reward,4,P9,156.0,o1_side_shuffled=q3|o2_side_shuffled=q3,-0.194835410227894,0.1767636603864953,-0.3715990706143893
side_shuffled_o1o2,z_reward,4,P9,214.0,o1_side_shuffled=q3|o2_side_shuffled=q3,0.1515616959645289,0.14273790011150336,0.008823795853025534
side_shuffled_o1o2,z_reward,4,P9,229.0,o1_side_shuffled=q2|o2_side_shuffled=q2,0.23015129208023316,0.21945979597250426,0.010691496107728904
side_shuffled_o1o2,z_reward,4,P9,254.0,o1_side_shuffled=q2|o2_side_shuffled=q2,0.6472688489909957,0.5284208356078328,0.11884801338316286
side_shuffled_o1o2,z_reward,4,P9,264.0,o1_side_shuffled=q1|o2_side_shuffled=q3,0.7434717355279076,2.5329813188363053,-1.7895095833083978
side_shuffled_o1o2,z_reward,4,P9,299.0,o1_side_shuffled=q2|o2_side_shuffled=q3,0.13922282354682403,0.3165655503296227,-0.17734272678279867
side_shuffled_o1o2,z_reward,4,P9,330.0,o1_side_shuffled=q3|o2_side_shuffled=q3,-0.0923511287783684,-0.10426004472521858,0.011908915946850174
side_shuffled_o1o2,z_reward,4,P9,346.0,o1_side_shuffled=q2|o2_side_shuffled=q3,1.0433789455658111,1.6294104074926206,-0.5860314619268094
side_shuffled_o1o2,z_reward,4,P9,355.0,o1_side_shuffled=q3|o2_side_shuffled=q2,-0.5550334440203234,0.28231844850758364,-0.8373518925279071
side_shuffled_o1o2,z_reward,4,P9,378.0,o1_side_shuffled=q3|o2_side_shuffled=q3,0.39004457342099347,0.37461329489583794,0.015431278525155523
side_shuffled_o1o2,z_reward,4,P9,398.0,o1_side_shuffled=q3|o2_side_shuffled=q1,1.438101934710557,3.303178023768018,-1.8650760890574611
side_shuffled_o1o2,rank_reward,0,P12,18.0,o1_side_shuffled=q1|o2_side_shuffled=q1,-0.563660476350446,-0.21960608305849166,-0.34405439329195436
side_shuffled_o1o2,rank_reward,0,P12,59.0,o1_side_shuffled=q3|o2_side_shuffled=q3,0.6931154440068377,1.702209889628992,-1.0090944456221542
side_shuffled_o1o2,rank_reward,0,P12,92.0,o1_side_shuffled=q2|o2_side_shuffled=q3,0.7366347241563762,1.4097293718916066,-0.6730946477352304
side_shuffled_o1o2,rank_reward,0,P12,118.0,o1_side_shuffled=q1|o2_side_shuffled=q1,-0.4041072257408173,-0.2908547632476622,-0.11325246249315513
side_shuffled_o1o2,rank_reward,0,P12,125.0,o1_side_shuffled=q3|o2_side_shuffled=q1,0.959148505765095,1.7001761269044504,-0.7410276211393554
side_shuffled_o1o2,rank_reward,0,P12,175.0,o1_side_shuffled=q3|o2_side_shuffled=q3,-0.19260693145376173,0.5076766337489977,-0.7002835652027595
side_shuffled_o1o2,rank_reward,0,P12,188.0,o1_side_shuffled=q2|o2_side_shuffled=q3,0.49129991892494534,0.9988534745563646,-0.5075535556314192
side_shuffled_o1o2,rank_reward,0,P12,212.0,o1_side_shuffled=q3|o2_side_shuffled=q3,-0.6906252857329951,-0.7673854567489791,0.07676017101598398
side_shuffled_o1o2,rank_reward,0,P12,225.0,o1_side_shuffled=q3|o2_side_shuffled=q1,-0.03952310258903914,1.4321145615844377,-1.471637664173477
side_shuffled_o1o2,rank_reward,0,P12,231.0,o1_side_shuffled=q2|o2_side_shuffled=q1,-0.5478617024973983,-0.15584947829957477,-0.39201222419782356
side_shuffled_o1o2,rank_reward,0,P12,353.0,o1_side_shuffled=q2|o2_side_shuffled=q2,-0.3089942053043882,-0.03542033597717617,-0.27357386932721206
side_shuffled_o1o2,rank_reward,0,P12,395.0,o1_side_shuffled=q1|o2_side_shuffled=q3,0.8568794308312744,1.7143442612953208,-0.8574648304640464
side_shuffled_o1o2,rank_reward,0,P14,16.0,o1_side_shuffled=q1|o2_side_shuffled=q2,-1.0152529420357657,-0.9788591737103032,-0.03639376832546248
side_shuffled_o1o2,rank_reward,0,P14,59.0,o1_side_shuffled=q3|o2_side_shuffled=q2,0.34335096055711906,0.7977775673198536,-0.45442660676273455
side_shuffled_o1o2,rank_reward,0,P14,60.0,o1_side_shuffled=q2|o2_side_shuffled=q1,0.1879717511953524,0.857504230113853,-0.6695324789185007
side_shuffled_o1o2,rank_reward,0,P14,74.0,o1_side_shuffled=q3|o2_side_shuffled=q3,-0.9955566607385701,-0.3711585473627126,-0.6243981133758575
side_shuffled_o1o2,rank_reward,0,P14,95.0,o1_side_shuffled=q2|o2_side_shuffled=q3,-0.7277318970584172,1.4152164546630874,-2.142948351721505
side_shuffled_o1o2,rank_reward,0,P14,120.0,o1_side_shuffled=q1|o2_side_shuffled=q1,-0.818836150722636,-0.7559102184897413,-0.06292593223289478
side_shuffled_o1o2,rank_reward,0,P14,192.0,o1_side_shuffled=q2|o2_side_shuffled=q1,0.10942095814005258,0.1974550409884511,-0.08803408284839852
side_shuffled_o1o2,rank_reward,0,P14,210.0,o1_side_shuffled=q3|o2_side_shuffled=q2,0.21883627692331326,1.4734859766505237,-1.2546496997272105
side_shuffled_o1o2,rank_reward,0,P14,254.0,o1_side_shuffled=q2|o2_side_shuffled=q3,-1.0458321487653697,-0.09812237459014257,-0.9477097741752271
side_shuffled_o1o2,rank_reward,0,P14,271.0,o1_side_shuffled=q3|o2_side_shuffled=q1,0.7945996595114334,1.6083537052384211,-0.8137540457269877
side_shuffled_o1o2,rank_reward,0,P14,283.0,o1_side_shuffled=q3|o2_side_shuffled=q3,0.6597875892435692,1.090946348097022,-0.4311587588534529
side_shuffled_o1o2,rank_reward,0,P14,290.0,o1_side_shuffled=q2|o2_side_shuffled=q2,0.4693093078811334,1.096410881289852,-0.6271015734087186
side_shuffled_o1o2,rank_reward,0,P14,301.0,o1_side_shuffled=q1|o2_side_shuffled=q3,0.1574501876795431,0.8998241935619034,-0.7423740058823602
side_shuffled_o1o2,rank_reward,0,P14,308.0,o1_side_shuffled=q1|o2_side_shuffled=q1,0.44583459005175513,1.147618885660504,-0.701784295608749
side_shuffled_o1o2,rank_reward,0,P14,320.0,o1_side_shuffled=q2|o2_side_shuffled=q1,-0.6781113497471136,-0.5872092155169227,-0.09090213423019089
side_shuffled_o1o2,rank_reward,0,P14,336.0,o1_side_shuffled=q2|o2_side_shuffled=q2,0.864411093674077,1.650587656536404,-0.786176562862327
side_shuffled_o1o2,rank_reward,0,P14,340.0,o1_side_shuffled=q3|o2_side_shuffled=q3,0.8974853803232745,1.6151673205592278,-0.7176819402359533
side_shuffled_o1o2,rank_reward,0,P14,392.0,o1_side_shuffled=q3|o2_side_shuffled=q2,0.43612584903008533,1.1972073560285506,-0.7610815069984652
side_shuffled_o1o2,rank_reward,0,P20,24.0,o1_side_shuffled=q1|o2_side_shuffled=q1,0.35392988784443175,1.5655788501911814,-1.2116489623467497
side_shuffled_o1o2,rank_reward,0,P20,73.0,o1_side_shuffled=q1|o2_side_shuffled=q1,-0.5955075143124344,-0.46046436770328886,-0.13504314660914557
side_shuffled_o1o2,rank_reward,0,P20,98.0,o1_side_shuffled=missing|o2_side_shuffled=q1,-0.28995378150982304,0.28583474337128434,-0.5757885248811074
side_shuffled_o1o2,rank_reward,0,P20,123.0,o1_side_shuffled=q3|o2_side_shuffled=missing,0.19554198577690896,1.5486270424444215,-1.3530850566675126
side_shuffled_o1o2,rank_reward,0,P20,133.0,o1_side_shuffled=q1|o2_side_shuffled=q3,-0.45725430183510146,0.5027186809101714,-0.9599729827452728
side_shuffled_o1o2,rank_reward,0,P20,150.0,o1_side_shuffled=q3|o2_side_shuffled=q1,0.6541315956615759,0.9086985125087099,-0.25456691684713406
side_shuffled_o1o2,rank_reward,0,P20,162.0,o1_side_shuffled=q3|o2_side_shuffled=q2,0.8481473610011285,0.9428280341052815,-0.09468067310415296
side_shuffled_o1o2,rank_reward,0,P20,172.0,o1_side_shuffled=q3|o2_side_shuffled=q2,0.2646913596778158,0.14785843556181524,0.11683292411600057
side_shuffled_o1o2,rank_reward,0,P20,194.0,o1_side_shuffled=q2|o2_side_shuffled=q2,-0.19084479561827675,1.280031599292285,-1.4708763949105619
side_shuffled_o1o2,rank_reward,0,P20,217.0,o1_side_shuffled=q1|o2_side_shuffled=q3,0.6402060674013178,1.1901232888331155,-0.5499172214317977
side_shuffled_o1o2,rank_reward,0,P20,234.0,o1_side_shuffled=q3|o2_side_shuffled=q3,-0.05140227796511211,0.6885978570450244,-0.7400001350101365
side_shuffled_o1o2,rank_reward,0,P20,260.0,o1_side_shuffled=q2|o2_side_shuffled=q1,-0.14804706850825713,1.3865118148607078,-1.534558883368965
side_shuffled_o1o2,rank_reward,0,P20,292.0,o1_side_shuffled=q3|o2_side_shuffled=q2,-0.39066551587642995,1.0196194576975666,-1.4102849735739964
side_shuffled_o1o2,rank_reward,0,P20,322.0,o1_side_shuffled=q3|o2_side_shuffled=q3,-0.4122090262522699,0.3626261669635698,-0.7748351932158397
side_shuffled_o1o2,rank_reward,0,P20,338.0,o1_side_shuffled=q1|o2_side_shuffled=q3,-0.12774052603373542,0.7646393381911009,-0.8923798642248363
side_shuffled_o1o2,rank_reward,0,P20,347.0,o1_side_shuffled=q2|o2_side_shuffled=q3,1.02552799829075,1.140534818465069,-0.11500682017431907
side_shuffled_o1o2,rank_reward,0,P20,359.0,o1_side_shuffled=q3|o2_side_shuffled=q2,0.8039826561763543,1.310552431155514,-0.5065697749791596
side_shuffled_o1o2,rank_reward,0,P20,396.0,o1_side_shuffled=q3|o2_side_shuffled=q2,0.7472409803912816,1.6517899515619916,-0.90454897117071
side_shuffled_o1o2,rank_reward,0,P20,401.0,o1_side_shuffled=q1|o2_side_shuffled=q2,0.16179044622134664,1.6930920597090153,-1.5313016134876687
side_shuffled_o1o2,rank_reward,0,P20,415.0,o1_side_shuffled=q1|o2_side_shuffled=missing,0.0,0.0,0.0
side_shuffled_o1o2,rank_reward,0,P23,32.0,o1_side_shuffled=q1|o2_side_shuffled=q2,-0.5685087837107745,0.24924707708991672,-0.8177558608006912
side_shuffled_o1o2,rank_reward,0,P23,65.0,o1_side_shuffled=q1|o2_side_shuffled=q2,-0.47985451170177934,0.40379183013980696,-0.8836463418415863
side_shuffled_o1o2,rank_reward,0,P23,68.0,o1_side_shuffled=q1|o2_side_shuffled=q1,0.5295348916772036,1.6647557909272743,-1.1352208992500707
side_shuffled_o1o2,rank_reward,0,P23,106.0,o1_side_shuffled=q2|o2_side_shuffled=q2,0.21919914073836838,1.480367999251279,-1.2611688585129106
side_shuffled_o1o2,rank_reward,0,P23,133.0,o1_side_shuffled=q3|o2_side_shuffled=q3,0.6074177863777758,1.3884771703053012,-0.7810593839275254
side_shuffled_o1o2,rank_reward,0,P23,138.0,o1_side_shuffled=q2|o2_side_shuffled=q2,-0.25773205146668965,0.7154907867389562,-0.9732228382056458
side_shuffled_o1o2,rank_reward,0,P23,188.0,o1_side_shuffled=q1|o2_side_shuffled=q1,0.14735609116568754,1.5250541496518641,-1.3776980584861767
side_shuffled_o1o2,rank_reward,0,P23,202.0,o1_side_shuffled=q1|o2_side_shuffled=q1,-0.48256386284185326,0.368371494162631,-0.8509353570044842
side_shuffled_o1o2,rank_reward,0,P23,284.0,o1_side_shuffled=q2|o2_side_shuffled=q1,-0.1231057679262062,1.4405636150451129,-1.563669382971319
