label,idx_in_session,phase,strength,C_memory_scalar,O1_lag0_AB_raw,O2_lag5_AB_raw,ab_receiver_side,ba_receiver_side,ab_sender_side,ba_sender_side,ab_standpoint_polarity,ba_standpoint_polarity,ab_inverted_standpoint_polarity,ba_inverted_standpoint_polarity,ab_standpoint_magnitude,ba_standpoint_magnitude,ab_inverted_standpoint_magnitude,ba_inverted_standpoint_magnitude,scalar_c,directed_c,receiver_only_c,magnitude_only_c,receiver_magnitude_c,standpoint_inversion_c,receiver_standpoint_magnitude_c,endpoint_o1o2_reference,endpoint_abs_relation,endpoint_lag_gap_relation,endpoint_product_relation,receiver_only_relation,standpoint_only_relation,receiver_standpoint_relation,forward_ab_to_c_condition,reverse_c_to_ab_condition,self_consistent_min_condition,self_consistent_product_condition,self_consistent_rstar_condition
P12,212.0,-0.3507247297761966,0.365557132015472,0.9100911827427038,0.019035255200110082,0.08509887207947592,0.1028597212075135,0.1357154872741665,0.1357154872741665,0.1028597212075135,-0.032855766066653,0.032855766066653,0.032855766066653,-0.032855766066653,0.032855766066653,0.032855766066653,0.032855766066653,0.032855766066653,0.8437791816052536,-0.4383907678886319,-0.5859882505330206,-0.8612661720467433,-0.8353931241908377,-0.8612661720467433,-0.8761559150965379,-1.2804621174075148,-1.2804621174075148,-0.4773507945548139,-0.7802602726987218,-0.5859882505330206,-0.8612661720467433,-0.8353931241908377,-0.8906153591021434,-0.7852974479066855,-0.8444125436824881,-0.04883398541625545,-0.8761559150965379
P12,225.0,0.104670752167064,0.2611480876766859,0.19863775777428988,0.2258484810239616,0.10442104600947578,0.0660828189678212,0.0408097294425436,0.0408097294425436,0.0660828189678212,0.025273089525277598,-0.025273089525277598,-0.025273089525277598,0.025273089525277598,0.025273089525277598,0.025273089525277598,0.025273089525277598,0.025273089525277598,-1.5770154132847498,-0.1041362817376487,-1.3162443293176809,-0.9253924943746693,-1.2958342609940043,-0.9253924943746693,-1.147042877024639,-0.3068815732786741,-0.3068815732786741,0.09959892503778209,-0.4136684918682533,-1.3162443293176809,-0.9253924943746693,-1.2958342609940043,-1.0479126458154846,-1.182063694225405,-1.2018149046950761,0.12586886207565126,-1.147042877024639
P12,231.0,-0.0686033034815776,0.2316942187392559,0.8716701249398928,0.0682829941552285,0.06991517997570733,0.0914185554442258,0.3200984422438315,0.3200984422438315,0.0914185554442258,-0.2286798867996057,0.2286798867996057,0.2286798867996057,-0.2286798867996057,0.2286798867996057,0.2286798867996057,0.2286798867996057,0.2286798867996057,0.7130475190749472,-1.5644251648336085,0.37307342680138855,0.7948087794803698,0.680396350251388,0.7948087794803698,0.7617968458732017,-1.1338062054854245,-1.1338062054854245,-1.148794660504396,-0.7276145748633591,0.37307342680138855,0.7948087794803698,0.680396350251388,0.2607697901559981,1.2910851167247852,0.5675281716612884,-0.16633515818652528,0.7617968458732017
P12,353.0,0.0059735801413175,0.0612266257568086,0.4249548824506233,0.08570319877975295,0.0789757771644392,0.1392242770481392,0.2536189587430941,0.2536189587430941,0.1392242770481392,-0.1143946816949549,0.1143946816949549,0.1143946816949549,-0.1143946816949549,0.1143946816949549,0.1143946816949549,0.1143946816949549,0.1143946816949549,-0.8069477561196468,-0.907258562843637,0.2695166780878682,-0.1716955755273217,0.060165904113374066,-0.1716955755273217,-0.05759399163685727,-1.0197984319728257,-1.0197984319728257,-1.0956968980647896,-0.6943250850317153,0.2695166780878682,-0.1716955755273217,0.060165904113374066,-0.2866418475309,0.22753776236822726,-0.10376134410252787,-0.2965270707726405,-0.05759399163685727
P12,395.0,-0.0322717410823913,0.0624315916706228,0.24987935025435332,0.13046265555969214,0.4272887258999568,0.2430862174021988,0.2232278104080772,0.2232278104080772,0.2430862174021988,0.019858406994121586,-0.019858406994121586,-0.019858406994121586,0.019858406994121586,0.019858406994121586,0.019858406994121586,0.019858406994121586,0.019858406994121586,-1.4026605423178962,-0.1352719700062735,0.6769544717652815,-0.9711841980562982,-0.1670751942143485,-0.9711841980562982,-0.5877978576274325,0.6724958610053047,0.6724958610053047,1.9274387828516781,0.12314518551389587,0.6769544717652815,-0.9711841980562982,-0.1670751942143485,-0.5446860452496031,-0.5635488981629618,-0.44333176448278194,-0.17596234123467805,-0.5877978576274325
P13,9.0,0.0175075365120675,0.0752733926089651,0.26700042744051167,0.322114996414712,0.043551018671305,0.1260138140754659,0.0003315356510028,0.0003315356510028,0.1260138140754659,0.1256822784244631,-0.1256822784244631,-0.1256822784244631,0.1256822784244631,0.1256822784244631,0.1256822784244631,0.1256822784244631,0.1256822784244631,-1.344404288772154,0.47323998859431593,-1.2083673590105664,-0.07623692550652121,-0.7411176035273876,-0.07623692550652121,-0.42208238680096527,-0.15448910338677896,-0.15448910338677896,1.7371284040187671,-0.5731491874810345,-1.2083673590105664,-0.07623692550652121,-0.7411176035273876,-0.2582825341518558,-0.6040957568259898,-0.4930542753754279,-0.22485497588705336,-0.42208238680096527
P13,10.0,-0.0199780750453744,0.037485611557442,0.3014050619291146,0.3182261558353431,0.09636567547403675,0.4028678682173643,0.2629963119684493,0.2629963119684493,0.4028678682173643,0.139871556248915,-0.139871556248915,-0.139871556248915,0.139871556248915,0.139871556248915,0.139871556248915,0.139871556248915,0.139871556248915,-1.227338926112787,0.5548316476725673,1.7835748249364791,0.0437610987275774,1.0626299179579632,0.0437610987275774,0.5713410086682302,0.05615117156591785,0.05615117156591785,1.1462178054274883,-0.29545049881800317,1.7835748249364791,0.0437610987275774,1.0626299179579632,0.6660566390026097,0.44500940238524805,0.7934607451821795,-0.17938180169598897,0.5713410086682302
P13,39.0,0.0117774279592946,0.0472950873817303,0.1149714981136269,0.21352161583123996,0.15665296496580755,0.0392266850176499,0.2127119045212818,0.2127119045212818,0.0392266850176499,-0.1734852195036319,0.1734852195036319,0.1734852195036319,-0.1734852195036319,0.1734852195036319,0.1734852195036319,0.1734852195036319,0.1734852195036319,-1.8616986013236412,-1.2470429461846784,-0.5118806174939488,0.32803019457158367,-0.10309697434011374,0.32803019457158367,0.11615565472958597,-0.13507837926767305,-0.13507837926767305,-0.5731720952182718,-0.24900422344355502,-0.5118806174939488,0.32803019457158367,-0.10309697434011374,-0.23157660992319531,0.5060824518182345,-0.03623498159169247,-0.3133640024660713,0.11615565472958597
P13,41.0,-0.0162185628782269,0.0288681094089407,0.062074272112079304,0.1276823566938225,0.17738322710926235,0.2562202307835957,0.1658981002487457,0.1658981002487457,0.2562202307835957,0.09032213053484997,-0.09032213053484997,-0.09032213053484997,0.09032213053484997,0.09032213053484997,0.09032213053484997,0.09032213053484997,0.09032213053484997,-2.041686938290192,0.269910885643489,0.4318639168605456,-0.3752759559543596,0.03626628776901727,-0.3752759559543596,-0.17506480335455055,-0.4153920886208484,-0.4153920886208484,-0.6478679716954251,-0.42926832586809915,0.4318639168605456,-0.3752759559543596,0.03626628776901727,-0.07814007862826498,-0.26220951852197644,-0.0738000404322477,-0.268761636094083,-0.17506480335455055
P13,47.0,0.0170060096906269,0.0569584101181385,0.1926599045441586,0.13224432560388277,0.10480108028575749,0.0100042480879632,0.3558089552361076,0.3558089552361076,0.0100042480879632,-0.34580470714814443,0.34580470714814443,0.34580470714814443,-0.34580470714814443,0.34580470714814443,0.34580470714814443,0.34580470714814443,0.34580470714814443,-1.597355683330101,-2.2379202172041515,0.11961960349807653,1.78532762085356,1.107615098227959,1.78532762085356,1.4939174181755162,-0.7082393027093807,-0.7082393027093807,-0.8798160379821821,-0.5759714339154253,0.11961960349807653,1.78532762085356,1.107615098227959,0.7236026629144481,2.264193100692287,1.1350989605221993,0.25534124072334263,1.4939174181755162
P13,72.0,-0.1264123549288479,0.1462652059218677,0.1635229095582463,0.12700716508385676,0.06640051785823711,0.0204546167219849,0.3948032630099129,0.3948032630099129,0.0204546167219849,-0.374348646287928,0.374348646287928,0.374348646287928,-0.374348646287928,0.374348646287928,0.374348646287928,0.374348646287928,0.374348646287928,-1.696497352338673,-2.4020545290315076,0.3938187690586871,2.0267223093647564,1.406464392931685,2.0267223093647564,1.772899746883889,-0.8961127541816429,-0.8961127541816429,-0.5342182075621728,-0.6665368463906503,0.3938187690586871,2.0267223093647564,1.406464392931685,0.9281294575816216,2.610534370275269,1.3859096548892447,0.5094865796000129,1.772899746883889
P13,102.0,0.0518721316022312,0.1541298195017323,0.8198452108927627,0.10873421697680814,0.31799556330568485,0.2513952235920156,0.0512573420039325,0.0512573420039325,0.2513952235920156,0.2001378815880831,-0.2001378815880831,-0.2001378815880831,0.2001378815880831,0.2001378815880831,0.2001378815880831,0.2001378815880831,0.2001378815880831,0.53670783554401,0.901377083727015,-0.23064245542371584,0.5534304461052982,0.19056155432471328,0.5534304461052982,0.3841979314331253,0.10840867295099386,0.10840867295099386,1.014921462581714,-0.23017337766011386,-0.23064245542371584,0.5534304461052982,0.19056155432471328,0.5723607247882447,0.11624385579350419,0.3902963815161851,-0.253845901869597,0.3841979314331253
P13,111.0,-0.1729019097150981,0.2910637565691152,0.7429130577782374,0.25072948804474327,0.07144661470503398,0.304421073580675,0.0768340369459764,0.0768340369459764,0.304421073580675,0.2275870366346986,-0.2275870366346986,-0.2275870366346986,0.2275870366346986,0.2275870366346986,0.2275870366346986,0.2275870366346986,0.2275870366346986,0.27493814845428743,1.0592161315106907,0.20525385934167878,0.7855665994205238,0.5777675505724471,0.7855665994205238,0.7040266024052652,-0.341726185959963,-0.341726185959963,0.7025139703328616,-0.5082990754304118,0.20525385934167878,0.7855665994205238,0.5777675505724471,0.899188611762236,0.40632692486659455,0.7460245202020778,-0.15704170936706,0.7040266024052652
P13,121.0,0.1141876965989751,0.1300238918684808,1.7571830536633475,0.3851992184702945,0.44005524264089674,0.1275083672791288,0.1610861865101547,0.1610861865101547,0.1275083672791288,-0.0335778192310259,0.0335778192310259,0.0335778192310259,-0.0335778192310259,0.0335778192310259,0.0335778192310259,0.0335778192310259,0.0335778192310259,3.7260977572604284,-0.4425427421013267,-0.30860221543983096,-0.855159803971589,-0.6710748258409804,-0.855159803971589,-0.7881485114311414,1.8241766421955725,1.8241766421955725,-0.5941458005431624,2.021973977168513,-0.30860221543983096,-0.855159803971589,-0.6710748258409804,-0.8115983982485697,-0.688639844823509,-0.747514243140944,-0.09434761669653229,-0.7881485114311414
P13,149.0,-0.0108490153218033,0.0312546478835279,0.18862330944463818,0.012527545774829747,0.12278252266983485,0.961660880788794,0.0354803148475464,0.0354803148475464,0.961660880788794,0.9261805659412475,-0.9261805659412475,-0.9261805659412475,0.9261805659412475,0.9261805659412475,0.9261805659412475,0.9261805659412475,0.9261805659412475,-1.6110906198076538,5.076291967408925,3.6206963879681826,6.693537695387835,5.981818750827685,6.693537695387835,6.54556194690113,-1.1462403644388754,-1.1462403644388754,-0.01682994125649252,-0.7816241780297584,3.6206963879681826,6.693537695387835,5.981818750827685,7.12063143781223,5.2936120543969984,6.739289993813853,11.935255867549529,6.54556194690113
P13,188.0,0.1144446788729172,0.1444239078181957,0.5486306863400661,0.35991190210929547,0.03902837411757892,0.2794119145679838,0.0925089372999272,0.0925089372999272,0.2794119145679838,0.1869029772680566,-0.1869029772680566,-0.1869029772680566,0.1869029772680566,0.1869029772680566,0.1869029772680566,0.1869029772680566,0.1869029772680566,-0.38612791455724066,0.8252732950372201,0.15349002708918655,0.4415035116284998,0.3483377485182567,0.4415035116284998,0.4078745176474023,-0.011233455211998365,-0.011233455211998365,2.1781430137672695,-0.5728430723936511,0.15349002708918655,0.4415035116284998,0.3483377485182567,0.5770451650920745,0.169526810391142,0.4556371348502822,-0.24370934000857447,0.4078745176474023
P13,201.0,-0.070850685957047,0.1176995025739296,0.2159651348260177,0.10692604290091397,0.024877938032776176,0.1534186485090649,0.3742889368296181,0.3742889368296181,0.1534186485090649,-0.22087028832055322,0.22087028832055322,0.22087028832055322,-0.22087028832055322,0.22087028832055322,0.22087028832055322,0.22087028832055322,0.22087028832055322,-1.5180572028969004,-1.5195181509232303,1.0174170547587813,0.7287633894935034,1.0155904554197364,0.7287633894935034,0.9007854096760949,-1.1613351200163453,-1.1613351200163453,-0.3107754720139164,-0.7628979610005567,1.0174170547587813,0.7287633894935034,1.0155904554197364,0.4012255533421299,1.4301205897771332,0.7397687211203127,-0.08952024374115991,0.9007854096760949
P13,205.0,0.0562153659403958,0.1301251140107897,0.6201792685707287,0.043836383282221884,0.0038185018500632353,0.1981228819455373,0.3379647616921832,0.3379647616921832,0.1981228819455373,-0.13984187974664591,0.13984187974664591,0.13984187974664591,-0.13984187974664591,0.13984187974664591,0.13984187974664591,0.13984187974664591,0.13984187974664591,-0.1426763897526188,-1.053585890676512,1.0638892972706484,0.04351012600842088,0.6453392274805747,0.04351012600842088,0.3557222342801443,-1.5236221505629044,-1.5236221505629044,-0.7487749894355624,-0.8045037566063606,1.0638892972706484,0.04351012600842088,0.6453392274805747,0.04584547036335825,0.7150294001258177,0.3039670183597024,-0.26477980023370284,0.3557222342801443
P13,230.0,-0.0621248757162643,0.0879880501741446,0.159846619574876,0.080951430953561,0.020940519698490014,0.0619884701677903,0.1154461794840406,0.1154461794840406,0.0619884701677903,-0.053457709316250296,0.053457709316250296,0.053457709316250296,-0.053457709316250296,0.053457709316250296,0.053457709316250296,0.053457709316250296,0.053457709316250296,-1.7090063130220605,-0.5568567497918059,-0.9250478102473243,-0.687036551912415,-0.9309321047285558,-0.687036551912415,-0.8355200199004964,-1.2901153585340461,-1.2901153585340461,-0.5404264083824345,-0.7790036701741786,-0.9250478102473243,-0.687036551912415,-0.9309321047285558,-0.8896080355865454,-0.7098359199575176,-0.8431772653865048,-0.07083690304899638,-0.8355200199004964
P13,233.0,0.0338590627258056,0.0670774737709458,0.1339573661775184,0.05850580569327077,0.11087156847871406,0.0159313151896081,0.0196674514276425,0.0196674514276425,0.0159313151896081,-0.0037361362380343988,0.0037361362380343988,0.0037361362380343988,-0.0037361362380343988,0.0037361362380343988,0.0037361362380343988,0.0037361362380343988,0.0037361362380343988,-1.7970972020255724,-0.27094610024196775,-1.7116093493269462,-1.1075294483807192,-1.6305668344362985,-1.1075294483807192,-1.4139546222472967,-0.999570422080843,-0.999570422080843,-0.6200969660565887,-0.6990293780516058,-1.7116093493269462,-1.1075294483807192,-1.6305668344362985,-1.330228151951804,-1.4135396401006288,-1.4856732754709399,0.33372051906204775,-1.4139546222472967
P13,242.0,-0.0272794459432737,0.0753650602686847,0.4043787692092727,0.24691656909871992,0.09289023237570705,0.2638162581863795,0.0894962109841814,0.0894962109841814,0.2638162581863795,0.1743200472021981,-0.1743200472021981,-0.1743200472021981,0.1743200472021981,0.1743200472021981,0.1743200472021981,0.1743200472021981,0.1743200472021981,-0.876960130746584,0.7529185104709616,0.05029584363532944,0.3350902913321961,0.22684478602322536,0.3350902913321961,0.2901836232041257,-0.2658207537436883,-0.2658207537436883,0.4393140645149578,-0.4244708517527821,0.05029584363532944,0.3350902913321961,0.22684478602322536,0.4536066291628084,0.06795327417031904,0.3310777626158642,-0.26541369265551135,0.2901836232041257
P13,263.0,0.019647151069122,0.1339843716633676,0.8176792149888199,0.44109984908762684,0.3611910406403258,0.1230084303867715,0.0970458594737536,0.0970458594737536,0.1230084303867715,0.0259625709130179,-0.0259625709130179,-0.0259625709130179,0.0259625709130179,0.0259625709130179,0.0259625709130179,0.0259625709130179,0.0259625709130179,0.5293378082269703,-0.10017160284240835,-0.6886973953851191,-0.9195615842114724,-0.928714830663048,-0.9195615842114724,-0.9544510893947763,1.7253115978603186,1.7253115978603186,-0.3330692102657633,1.851932499044898,-0.6886973953851191,-0.9195615842114724,-0.928714830663048,-0.8713482808908446,-0.9743822788720315,-0.9471357069074495,-0.00036295669987391647,-0.9544510893947763
P13,280.0,-0.0281468621776483,0.1645126821253239,0.8051672849880176,0.021825008131272795,0.016063261020802702,0.003989848463664,0.1977800876890855,0.1977800876890855,0.003989848463664,-0.1937902392254215,0.1937902392254215,0.1937902392254215,-0.1937902392254215,0.1937902392254215,0.1937902392254215,0.1937902392254215,0.1937902392254215,0.486764659438026,-1.3638015485049781,-0.7900946517476561,0.49974874704437494,-0.164824047632434,0.49974874704437494,0.17295532294104804,-1.5656703540315342,-1.5656703540315342,-1.1057602508745166,-0.801446109597135,-0.7900946517476561,0.49974874704437494,-0.164824047632434,-0.2153048822085128,0.5986430875111047,-0.0162810027826458,-0.3171521639807631,0.17295532294104804
P13,308.0,0.0293893929925702,0.0812900035294901,0.4666651065267786,0.13603485799630832,0.14150191806927276,0.0162977248242818,0.1506289568258081,0.1506289568258081,0.0162977248242818,-0.1343312320015263,0.1343312320015263,0.1343312320015263,-0.1343312320015263,0.1343312320015263,0.1343312320015263,0.1343312320015263,0.1343312320015263,-0.6650243617671767,-1.0218983800305994,-0.9833205357890952,-0.0030931507647567976,-0.5682799151320865,-0.0030931507647567976,-0.2950574063528799,-0.5339118411473022,-0.5339118411473022,-1.1088312024342792,-0.4860095927043864,-0.9833205357890952,-0.0030931507647567976,-0.5682799151320865,-0.5381535023376651,2.4332171314670044e-05,-0.41218945439557003,-0.2754031654830802,-0.2950574063528799
P13,349.0,-0.2201631234232051,0.5280707858382173,1.0246961482901418,0.15602964228203764,0.29502878634630286,0.2231343638377668,0.1575138539354913,0.1575138539354913,0.2231343638377668,0.0656205099022755,-0.0656205099022755,-0.0656205099022755,0.0656205099022755,0.0656205099022755,0.0656205099022755,0.0656205099022755,0.0656205099022755,1.2337345481945843,0.12787080197833106,0.20188829000934744,-0.5841763459503304,-0.21811569731742766,-0.5841763459503304,-0.4143041097895844,0.21315078197174683,0.21315078197174683,0.2827147748928318,-0.038957455193602296,0.20188829000934744,-0.5841763459503304,-0.21811569731742766,-0.32794272628849563,-0.4705123542088892,-0.3292412844133934,-0.22541419146431188,-0.4143041097895844
P13,366.0,0.0451449911519586,0.1615111159626966,0.48985610741735686,0.2999770584713145,0.17845130583081092,0.1383658392498157,0.3173277578366269,0.3173277578366269,0.1383658392498157,-0.17896191858681124,0.17896191858681124,0.17896191858681124,-0.17896191858681124,0.17896191858681124,0.17896191858681124,0.17896191858681124,0.17896191858681124,-0.5861145587698919,-1.278535244101271,0.6180580757539124,0.3743463691815205,0.5786856630498399,0.3743463691815205,0.49214633377935196,0.33098654273746514,0.33098654273746514,0.10062349900454716,0.08619260522954392,0.6180580757539124,0.3743463691815205,0.5786856630498399,0.10181784266908225,0.922667491428949,0.372605797871278,-0.2449664365993421,0.49214633377935196
P13,382.0,-0.2412523513044556,0.2733732600953641,1.1686183410813715,0.06692800165165282,0.08658121308023319,0.1662273700372431,0.2422767090165084,0.2422767090165084,0.1662273700372431,-0.0760493389792653,0.0760493389792653,0.0760493389792653,-0.0760493389792653,0.0760493389792653,0.0760493389792653,0.0760493389792653,0.0760493389792653,1.7234448428764801,-0.6867638929383271,0.3563650602906134,-0.49598025170250815,-0.07745728210258954,-0.49598025170250815,-0.2961234988638249,-1.0678875954151852,-1.0678875954151852,-0.9609964554385914,-0.7105782544484551,0.3563650602906134,-0.49598025170250815,-0.07745728210258954,-0.43711131455674196,-0.08978889078253895,-0.28828167341783306,-0.2626849007062473,-0.2961234988638249
P14,16.0,0.0992673847613852,0.2353405319452853,0.5705246791156211,0.17061337616832734,0.004025135641368136,0.1105665488849104,0.0482767444779152,0.0482767444779152,0.1105665488849104,0.0622898044069952,-0.0622898044069952,-0.0622898044069952,0.0622898044069952,0.0622898044069952,0.0622898044069952,0.0622898044069952,0.0622898044069952,-0.31163131715316256,0.10871846803835718,-1.0281475724752818,-0.6123439584027796,-0.9473975111118095,-0.6123439584027796,-0.8054514642786678,-0.9769196506862073,-0.9769196506862073,0.5702224288829584,-0.795835247358835,-1.0281475724752818,-0.6123439584027796,-0.9473975111118095,-0.6890058649875968,-0.8882842884621269,-0.8415539576141318,-0.07713521081998302,-0.8054514642786678
P14,59.0,-0.0054747058557616,0.3169170857622757,1.2173434630189792,0.3277131343559213,0.16360631167200843,0.1616883396753409,0.0038615078768961,0.0038615078768961,0.1616883396753409,0.1578268317984448,-0.1578268317984448,-0.1578268317984448,0.1578268317984448,0.1578268317984448,0.1578268317984448,0.1578268317984448,0.1578268317984448,1.889237159959153,0.6580786726035129,-0.9909558726579779,0.19560798037855553,-0.45753406855151774,0.19560798037855553,-0.13525879472663627,0.38648650592181916,0.38648650592181916,0.544363422460324,0.08760532036385009,-0.9909558726579779,0.19560798037855553,-0.45753406855151774,0.044438401639527926,-0.35963268954412697,-0.1932698302525385,-0.2805760161512184,-0.13525879472663627
P14,60.0,0.0370229347734922,0.0424976406292539,1.5249441776582735,0.36248186311233654,0.14812307833981941,0.1801746052618834,0.0171143877980668,0.0171143877980668,0.1801746052618834,0.1630602174638166,-0.1630602174638166,-0.1630602174638166,0.1630602174638166,0.1630602174638166,0.1630602174638166,0.1630602174638166,0.1630602174638166,2.9358807226297037,0.6881718615816149,-0.8149440581192522,0.2398664653887979,-0.32986066215901305,0.2398664653887979,-0.04647305914595627,0.4695163329606202,0.4695163329606202,1.0680421789586299,0.08887370540535446,-0.8149440581192522,0.2398664653887979,-0.32986066215901305,0.13211719265329633,-0.27413198992338583,-0.08842053715310434,-0.2871313379420692,-0.04647305914595627
P14,74.0,-0.0949777540613943,0.5842527521906873,0.9786361366526095,0.04412871076927355,0.00020590391102295327,0.1311577811362105,0.0291204195667065,0.0291204195667065,0.1311577811362105,0.10203736156950399,-0.10203736156950399,-0.10203736156950399,0.10203736156950399,0.10203736156950399,0.10203736156950399,0.10203736156950399,0.10203736156950399,1.0770105472978861,0.3372761982709739,-1.0201901860811506,-0.2762008236610231,-0.7479494431479837,-0.2762008236610231,-0.5288718343171468,-1.5379169081144448,-1.5379169081144448,-0.7080815238202531,-0.8071459907058648,-1.0201901860811506,-0.2762008236610231,-0.7479494431479837,-0.38591331238710286,-0.6707849393208585,-0.5748350522928358,-0.19154152251663387,-0.5288718343171468
P14,95.0,0.1429919824230234,0.1843022370100668,0.7824345020206713,0.11983945709325351,0.03303735877203424,0.185607043625085,0.1150837155957443,0.1150837155957443,0.185607043625085,0.0705233280293407,-0.0705233280293407,-0.0705233280293407,0.0705233280293407,0.0705233280293407,0.0705233280293407,0.0705233280293407,0.0705233280293407,0.4094139907887008,0.15606315046112834,-0.24152179997867187,-0.5427134543426193,-0.4510929444189115,-0.5427134543426193,-0.513202241997899,-1.0706102617174067,-1.0706102617174067,-0.26123381679414226,-0.7412150376881886,-0.24152179997867187,-0.5427134543426193,-0.4510929444189115,-0.41189259798228006,-0.5881117962695488,-0.47345318470943376,-0.19692737682029635,-0.513202241997899
P14,120.0,-0.0215460235450988,0.0761562989484977,0.45340837900654213,0.1653133234044836,0.038228065261473605,0.1856953381770518,0.4666756144122431,0.4666756144122431,0.1856953381770518,-0.2809802762351913,0.2809802762351913,0.2809802762351913,-0.2809802762351913,0.2809802762351913,0.2809802762351913,0.2809802762351913,0.2809802762351913,-0.7101317619154616,-1.8651646102995665,1.7087471181644078,1.237110598966142,1.7109492228689454,1.237110598966142,1.5223799242942226,-0.8524841195520382,-0.8524841195520382,0.15855944433469524,-0.7018171390420269,1.7087471181644078,1.237110598966142,1.7109492228689454,0.8630328346518245,2.196490104138139,1.306081829764713,0.3386810091035157,1.5223799242942226
P14,192.0,0.2159188369000291,0.2428011609683381,0.8444021537912646,0.304612406121362,0.5003097421576178,0.3330001490370229,0.1745437439545638,0.1745437439545638,0.3330001490370229,0.15845640508245912,-0.15845640508245912,-0.15845640508245912,0.15845640508245912,0.15845640508245912,0.15845640508245912,0.15845640508245912,0.15845640508245912,0.6202653989057368,0.6616988659205787,0.9055977848622258,0.20093225065692738,0.6448353116235039,0.20093225065692738,0.436754894828935,1.736639953060969,1.736639953060969,0.8735700854823364,1.7364181903406117,0.9055977848622258,0.20093225065692738,0.6448353116235039,0.5670368711276697,0.260153341617615,0.5667722223676762,-0.22761200322667127,0.436754894828935
P14,210.0,-0.0014434899888829,0.300040480040221,0.9895099487797049,0.21199877050698332,0.21548334622943036,0.1856953381770517,0.3545304292285152,0.3545304292285152,0.1856953381770517,-0.1688350910514635,0.1688350910514635,0.1688350910514635,-0.1688350910514635,0.1688350910514635,0.1688350910514635,0.1688350910514635,0.1688350910514635,1.114009828908331,-1.220303622306928,1.0868375733352156,0.28870428710831697,0.8007603551644933,0.28870428710831697,0.5626002184012986,0.11164770644585296,0.11164770644585296,-1.1294907925538804,-0.04481651830410877,1.0868375733352156,0.28870428710831697,0.8007603551644933,0.18381190988217305,0.9837625192586017,0.47315491646064867,-0.21682123176301332,0.5626002184012986
P14,254.0,0.0118708296241032,0.2428299732085879,0.6852917960465414,0.0993380902526392,0.007067582229380092,0.1750794068525644,0.0562722438152881,0.0562722438152881,0.1750794068525644,0.1188071630372763,-0.1188071630372763,-0.1188071630372763,0.1188071630372763,0.1188071630372763,0.1188071630372763,0.1188071630372763,0.1188071630372763,0.0788757864563471,0.4337064705580198,-0.62604703276861,-0.1343794379761955,-0.437292861032744,-0.1343794379761955,-0.29521193051794786,-1.2706824357804654,-1.2706824357804654,-0.20424718634699193,-0.7955792386455426,-0.62604703276861,-0.1343794379761955,-0.437292861032744,-0.1513366461105284,-0.4520144595143617,-0.30655736263085753,-0.253239178139728,-0.29521193051794786
P14,271.0,-0.0124146448131234,0.0649707703561976,0.33260106531482336,0.3566088026591656,0.37188477141046344,0.2576200137564955,0.0055841073031285,0.0055841073031285,0.2576200137564955,0.252035906453367,-0.252035906453367,-0.252035906453367,0.252035906453367,0.252035906453367,0.252035906453367,0.252035906453367,0.252035906453367,-1.1211912659456482,1.1998028390072295,-0.4494067665763684,0.9923294882224576,0.3181563822478855,0.9923294882224576,0.676735718013151,1.4075920775548525,1.4075920775548525,-1.0066119678854268,1.4062175134343247,-0.4494067665763684,0.9923294882224576,0.3181563822478855,0.9055380096401098,0.32575542475346814,0.6472198920727781,-0.17984100614119136,0.676735718013151
P14,283.0,0.1644522489550858,0.1961853583895593,0.2468321457130495,0.3764221458907501,0.33108601601228493,0.3105575355665196,0.1744363269238629,0.1744363269238629,0.3105575355665196,0.1361212086426567,-0.1361212086426567,-0.1361212086426567,0.1361212086426567,0.1361212086426567,0.1361212086426567,0.1361212086426567,0.1361212086426567,-1.4130289740721464,0.5332662736556142,0.7805448975544683,0.012044593595332432,0.4628686153125383,0.012044593595332432,0.24524547625137538,1.3172436004116908,1.3172436004116908,-0.6933531985769239,1.272868628828543,0.7805448975544683,0.012044593595332432,0.4628686153125383,0.3637978370019042,0.09874565336137572,0.36883837984301043,-0.26376177889881314,0.24524547625137538
P14,290.0,-0.1473476499504173,0.1906704618411711,0.7163441387863957,0.24061292550734417,0.10102617769091153,0.1663252258123911,0.2140364391115986,0.2140364391115986,0.1663252258123911,-0.047711213299207494,0.047711213299207494,0.047711213299207494,-0.047711213299207494,0.047711213299207494,0.047711213299207494,0.047711213299207494,0.047711213299207494,0.1845346262695764,-0.5238130565385026,0.20029918966798155,-0.7356343859139415,-0.3068251137997169,-0.7356343859139415,-0.5383267335687902,-0.2579321466912979,-0.2579321466912979,0.2888382293702155,-0.4015697030181721,0.20029918966798155,-0.7356343859139415,-0.3068251137997169,-0.6084482743568711,-0.39588200743126156,-0.49839175668657604,-0.19736961426960245,-0.5383267335687902
