label,idx_in_session,phase,strength,selected_operator,selection_reason,A_B,A_C,B_C,TFC_min,TFC_mean,abs_dphi,C_memory_scalar,O1_lag0_AB_raw,O2_lag5_AB_raw,O3_A_C_boundary_raw,O4_B_C_boundary_raw,O5_full_TFC_raw,O6_phase_only_raw,O1_lag0_AB_z,O2_lag5_AB_z,O3_A_C_boundary_z,O4_B_C_boundary_z,O5_full_TFC_z,O6_phase_only_z,oracle_operator,oracle_reward_z,selected_reward_z,selected_matches_oracle,shuffled_selected_operator,random_operator,shuffled_selected_reward_z,random_reward_z,fixed_O1_lag0_AB_reward_z,fixed_O2_lag5_AB_reward_z,fixed_O3_A_C_boundary_reward_z,fixed_O4_B_C_boundary_reward_z,fixed_O5_full_TFC_reward_z,fixed_O6_phase_only_reward_z
P15,106.0,-0.0095555234291965,0.0855522742496027,O1_lag0_AB,default immediate AB readout,0.1814512049983784,0.0140415209917247,0.1348602660349873,0.0140415209917247,0.1101176640083635,0.0631053855344266,0.7087863613098916,0.18145120499837847,0.16198329994153085,0.0403931931210662,0.005621010998751,0.005621010998751,0.0867818693453649,-0.16515219436420941,-0.2592431494065975,-0.9888495787005215,-1.96623515231495,-1.1051288703000681,-0.03275498256484075,O6_phase_only,-0.03275498256484075,-0.16515219436420941,False,O2_lag5_AB,O1_lag0_AB,-0.2592431494065975,-0.16515219436420941,-0.16515219436420941,-0.2592431494065975,-0.9888495787005215,-1.96623515231495,-1.1051288703000681,-0.03275498256484075
P15,122.0,0.1865032352841514,0.2364604448653513,O4_B_C_boundary,B-side boundary projection dominates current C-state,0.193526172250565,0.0203537177447288,0.2017445434456864,0.0203537177447288,0.1385414778136601,0.0043931378996036,0.5028416421445474,0.193526172250565,0.23330318678213477,,,0.2333031867821347,0.0415062360938481,-0.076232545924429,0.25419032439306216,,,1.6188479443545458,-0.5783306382256171,O5_full_TFC,1.6188479443545458,,False,O3_A_C_boundary,O2_lag5_AB,,0.25419032439306216,-0.076232545924429,0.25419032439306216,,,1.6188479443545458,-0.5783306382256171
P15,176.0,-0.0505479647064783,0.3609262996594787,O5_full_TFC,full triadic projection is already active,0.346239599805505,0.1382888966155474,0.3012335347747296,0.1382888966155474,0.2619206770652607,0.0710750208755542,0.8125466119828851,0.34623959980550506,0.11087978536482658,0.1559995870938241,0.1490187247434107,0.1108797853648265,0.1735544858174458,1.0483439441492985,-0.6271385033508613,0.1162664192884272,-0.17565539204178393,0.1541812180967422,1.0128632390990304,O1_lag0_AB,1.0483439441492985,0.1541812180967422,False,O5_full_TFC,O2_lag5_AB,0.1541812180967422,-0.6271385033508613,1.0483439441492985,-0.6271385033508613,0.1162664192884272,-0.17565539204178393,0.1541812180967422,1.0128632390990304
P15,189.0,0.0032610688538616,0.1558542014295132,O3_A_C_boundary,A-side boundary projection dominates current C-state,0.1245017000953606,0.1572992335428978,0.0179582931539496,0.0179582931539496,0.0999197422640693,0.0382006810224658,0.6993171824425416,0.12450170009536063,0.045550447737866845,0.1685696786396162,0.1427972941295773,0.0455504477378668,0.1489801609542222,-0.5845264128639671,-1.0974458782602734,0.2364276732300899,-0.25334120338540317,-0.627415322784385,0.7167403041597387,O6_phase_only,0.7167403041597387,0.2364276732300899,False,O4_B_C_boundary,O3_A_C_boundary,-0.25334120338540317,0.2364276732300899,-0.5845264128639671,-1.0974458782602734,0.2364276732300899,-0.25334120338540317,-0.627415322784385,0.7167403041597387
P15,202.0,-0.1377770616698991,0.1755523795576512,O4_B_C_boundary,B-side boundary projection dominates current C-state,0.0977022813148199,0.210213949069454,0.2511512515438341,0.0977022813148199,0.1863558273093694,0.0837722027077666,0.7911832480825908,0.09770228131481998,0.3717524610197075,0.0850847731080788,0.1404139279980206,0.0850847731080788,0.1222151538989612,-0.7818764219022615,1.25088977199186,-0.5616294369608811,-0.28310183934704114,-0.1544288655839509,0.3942194419595369,O2_lag5_AB,1.25088977199186,-0.28310183934704114,False,O2_lag5_AB,O3_A_C_boundary,1.25088977199186,-0.5616294369608811,-0.7818764219022615,1.25088977199186,-0.5616294369608811,-0.28310183934704114,-0.1544288655839509,0.3942194419595369
P15,235.0,0.0276142174539016,0.0805941375210992,O4_B_C_boundary,B-side boundary projection dominates current C-state,0.0141463032700811,0.0298353219871937,0.1976128088192684,0.0141463032700811,0.0805314780255144,0.0637608523458793,0.5454702035018764,0.014146303270081182,0.08758816686100496,0.0593248882546054,0.1857295032922107,0.0593248882546054,0.0140792477119402,-1.397179804313903,-0.7948153902416187,-0.8078758588035598,0.2827450617506639,-0.4626186869768782,-0.9088284379169908,O4_B_C_boundary,0.2827450617506639,0.2827450617506639,True,O2_lag5_AB,O2_lag5_AB,-0.7948153902416187,-0.7948153902416187,-1.397179804313903,-0.7948153902416187,-0.8078758588035598,0.2827450617506639,-0.4626186869768782,-0.9088284379169908
P15,250.0,-0.1355788572509776,0.2063331352224078,O3_A_C_boundary,A-side boundary projection dominates current C-state,0.0679221901465358,0.1897283175029151,0.1884752114952121,0.0679221901465358,0.148708573048221,0.0137680383031816,0.969988910585478,0.06792219014653582,0.13663886950198145,0.3600131856023054,0.1858067835560949,0.1366388695019814,0.1680948751531558,-1.0011760010964765,-0.4416982757184818,2.0664932516567585,0.2837100455901275,0.4623614597644266,0.9470744150912999,O3_A_C_boundary,2.0664932516567585,2.0664932516567585,True,O3_A_C_boundary,O3_A_C_boundary,2.0664932516567585,2.0664932516567585,-1.0011760010964765,-0.4416982757184818,2.0664932516567585,0.2837100455901275,0.4623614597644266,0.9470744150912999
P15,262.0,4.976144330542942e-05,0.106808098554399,O3_A_C_boundary,A-side boundary projection dominates current C-state,0.0309225992248751,0.4369359070015656,0.1778595524923362,0.0309225992248751,0.2152393529062589,0.0153201536660951,0.256601917345911,0.030922599224875145,0.03468848848152323,0.3939484098677885,0.2720419312924663,0.0346884884815232,0.0937256523376421,-1.273639731097401,-1.1756413679098703,2.3908901811204126,1.360511802944947,-0.757367195715153,0.05091825813247993,O3_A_C_boundary,2.3908901811204126,2.3908901811204126,True,O4_B_C_boundary,O1_lag0_AB,1.360511802944947,-1.273639731097401,-1.273639731097401,-1.1756413679098703,2.3908901811204126,1.360511802944947,-0.757367195715153,0.05091825813247993
P15,272.0,-0.0913255758278067,0.0937256523376421,O1_lag0_AB,default immediate AB readout,0.0785566032537065,0.0985260337476833,0.055081540615973,0.055081540615973,0.0773880592057876,0.0699335003338497,0.4622044685254598,0.07855660325370657,0.0868651982740224,0.0269084786732434,0.0898724251852721,0.0269084786732434,0.1213171349918716,-0.9228645444188791,-0.8000200574039782,-1.117753985736289,-0.9142038954889024,-0.850446797851871,0.38339822933707696,O6_phase_only,0.38339822933707696,-0.9228645444188791,False,O6_phase_only,O5_full_TFC,0.38339822933707696,-0.850446797851871,-0.9228645444188791,-0.8000200574039782,-1.117753985736289,-0.9142038954889024,-0.850446797851871,0.38339822933707696
P15,292.0,0.0507764522118569,0.2102708565397136,O6_phase_only,phase or closed-loop memory is high,0.4053385183726404,0.0627010751921321,0.1799960117458853,0.0627010751921321,0.216011868436886,0.2105653692866032,0.1576160205162211,0.40533851837264046,0.2872266288060564,0.1726320934059978,0.4439525651431489,0.1726320934059978,0.0865689605389015,1.4835463718171087,0.6423863996259573,0.27526150754078355,3.5071269302745263,0.8929823771105979,-0.035320553785831585,O4_B_C_boundary,3.5071269302745263,-0.035320553785831585,False,O6_phase_only,O6_phase_only,-0.035320553785831585,-0.035320553785831585,1.4835463718171087,0.6423863996259573,0.27526150754078355,3.5071269302745263,0.8929823771105979,-0.035320553785831585
P15,297.0,-0.1550598226022232,0.2105653692866032,O5_full_TFC,full triadic projection is already active,0.2872266288060564,0.1726320934059978,0.4439525651431489,0.1726320934059978,0.3012704291184011,0.0865689605389015,0.781292965539029,0.2872266288060564,0.1520698957318932,0.0282857557183912,0.0958801588937772,0.0282857557183912,0.0266622693527672,0.6137744314487382,-0.3306099698827716,-1.1045881837079476,-0.8391864764335675,-0.8339691323278559,-0.7572018390409178,O1_lag0_AB,0.6137744314487382,-0.8339691323278559,False,O4_B_C_boundary,O3_A_C_boundary,-0.8391864764335675,-1.1045881837079476,0.6137744314487382,-0.3306099698827716,-1.1045881837079476,-0.8391864764335675,-0.8339691323278559,-0.7572018390409178
P15,315.0,0.0015606870992792,0.1757279541042345,O3_A_C_boundary,A-side boundary projection dominates current C-state,0.241200104475957,0.1758549851411699,0.0879418946811784,0.0879418946811784,0.1683323280994351,0.0561627417950516,0.6693059970660974,0.24120010447595708,0.18709596932199454,0.1623646279369742,0.0245025325730184,0.0245025325730184,0.1169371950667004,0.2748366706364816,-0.07845647618583781,0.17711174299323706,-1.7304652122568684,-0.8792314024076392,0.33061953967954383,O6_phase_only,0.33061953967954383,0.17711174299323706,False,O1_lag0_AB,O3_A_C_boundary,0.2748366706364816,0.17711174299323706,0.2748366706364816,-0.07845647618583781,0.17711174299323706,-1.7304652122568684,-0.8792314024076392,0.33061953967954383
P15,327.0,-0.0358422911441183,0.2268040519997415,O1_lag0_AB,default immediate AB readout,0.0214775790081572,0.1537628308497405,0.1138617214800175,0.0214775790081572,0.0963673771126384,0.0789542303481378,0.7071379760523017,0.02147757900815724,0.14677888055879923,0.0644999247241104,0.1122230043947225,0.0644999247241104,0.1203123673950722,-1.3431925389549209,-0.3687001074389312,-0.7584061418087206,-0.6351164978049589,-0.40070484014446195,0.37129068492427353,O6_phase_only,0.37129068492427353,-1.3431925389549209,False,O4_B_C_boundary,O3_A_C_boundary,-0.6351164978049589,-0.7584061418087206,-1.3431925389549209,-0.3687001074389312,-0.7584061418087206,-0.6351164978049589,-0.40070484014446195,0.37129068492427353
P15,341.0,0.0035360769179922,0.0451055240104393,O5_full_TFC,full triadic projection is already active,0.3085923337461468,0.1605980023698451,0.179292402271197,0.1605980023698451,0.2161609127957296,0.1096953010554763,0.5292336511927421,0.30859233374614686,0.14572508645135487,0.1121690221349484,0.2502253299061785,0.1121690221349484,0.0215365544734589,0.7711107564476237,-0.3762863949840025,-0.30272302301146425,1.0880920839681572,0.169605574695273,-0.8189671873127753,O4_B_C_boundary,1.0880920839681572,0.169605574695273,False,O5_full_TFC,O1_lag0_AB,0.169605574695273,0.7711107564476237,0.7711107564476237,-0.3762863949840025,-0.30272302301146425,1.0880920839681572,0.169605574695273,-0.8189671873127753
P15,343.0,-0.127029656441362,0.1318066897643645,O5_full_TFC,full triadic projection is already active,0.1603526156460522,0.1576079383739564,0.1596877780934832,0.1576079383739564,0.1592161107044973,0.09140047497734,0.7330152646594856,0.16035261564605224,0.12092056501774412,0.1105794372060511,0.2517008513225931,0.1105794372060511,0.0666475034135949,-0.3205214892535534,-0.5548547041858942,-0.3179183394184486,1.1065166370177693,0.15058786952646688,-0.27537599315382916,O4_B_C_boundary,1.1065166370177693,0.15058786952646688,False,O4_B_C_boundary,O2_lag5_AB,1.1065166370177693,-0.5548547041858942,-0.3205214892535534,-0.5548547041858942,-0.3179183394184486,1.1065166370177693,0.15058786952646688,-0.27537599315382916
P15,358.0,0.1265094944713876,0.20235136011034,O4_B_C_boundary,B-side boundary projection dominates current C-state,0.1699085146740223,0.0994454433600272,0.2641379276567614,0.0994454433600272,0.1778306285636036,0.0170714716780135,0.5160159701316195,0.16990851467402232,0.22110795913534861,0.1005525203138557,0.167712616131602,0.1005525203138557,0.272941710964466,-0.2501521735985338,0.16639660553227598,-0.41376862837981804,0.057771645853976816,0.030626396728549804,2.2104886863825133,O6_phase_only,2.2104886863825133,0.057771645853976816,False,O4_B_C_boundary,O2_lag5_AB,0.057771645853976816,0.16639660553227598,-0.2501521735985338,0.16639660553227598,-0.41376862837981804,0.057771645853976816,0.030626396728549804,2.2104886863825133
P15,369.0,-0.1735987290385655,0.2602487711225856,O4_B_C_boundary,B-side boundary projection dominates current C-state,0.387882682093275,0.0928342976097243,0.2811969492498931,0.0928342976097243,0.2539713096509642,0.0714252905697601,0.7786638275036237,0.38788268209327503,0.0782925817685024,0.273890424621892,0.1044053450466763,0.0782925817685024,0.1880945582196835,1.355002186746754,-0.8617345169602374,1.2432200945261855,-0.732734111334332,-0.2356902628191324,1.1880724844371995,O1_lag0_AB,1.355002186746754,-0.732734111334332,False,O4_B_C_boundary,O4_B_C_boundary,-0.732734111334332,-0.732734111334332,1.355002186746754,-0.8617345169602374,1.2432200945261855,-0.732734111334332,-0.2356902628191324,1.1880724844371995
P15,380.0,0.0090359155703948,0.1341499629219774,O3_A_C_boundary,A-side boundary projection dominates current C-state,0.2640673777889629,0.2975302472950031,0.118067629413509,0.118067629413509,0.2265550848324916,0.0023037856769927,0.37184843002518836,0.2640673777889629,0.15152407282016436,0.244210067395995,0.0834759239837952,0.0834759239837952,0.0827611635734743,0.44323049409804416,-0.33453936133392054,0.9594967080490077,-0.9940757796970565,-0.17367704650872978,-0.08120486675601983,O3_A_C_boundary,0.9594967080490077,0.9594967080490077,True,O3_A_C_boundary,O4_B_C_boundary,0.9594967080490077,-0.9940757796970565,0.44323049409804416,-0.33453936133392054,0.9594967080490077,-0.9940757796970565,-0.17367704650872978,-0.08120486675601983
P15,392.0,-0.0666797890836617,0.0905560502583259,O3_A_C_boundary,A-side boundary projection dominates current C-state,0.1077234524476668,0.2367045569879266,0.1915893639804556,0.1077234524476668,0.1786724578053497,0.0031398259703303,0.1253799842024521,0.10772345244766685,0.16134454607760315,0.2154154774334794,0.1603537962816162,0.1603537962816162,0.1776191418321752,-0.708080858280649,-0.2638415528784415,0.6842406350102922,-0.0341165268287741,0.7460855171557977,1.0618427278662517,O6_phase_only,1.0618427278662517,0.6842406350102922,False,O2_lag5_AB,O6_phase_only,-0.2638415528784415,1.0618427278662517,-0.708080858280649,-0.2638415528784415,0.6842406350102922,-0.0341165268287741,0.7460855171557977,1.0618427278662517
P15,400.0,0.0385288318429301,0.0765858938958227,O5_full_TFC,full triadic projection is already active,0.3353869259853864,0.2089638402421143,0.1349701930651718,0.1349701930651718,0.2264403197642241,0.048060115079923,0.5939457613431935,0.3353869259853864,,0.296896664172401,,0.296896664172401,0.02605352866905,0.9684252229998217,,1.4631435996813136,,2.379676750466956,-0.7645372217577411,O5_full_TFC,2.379676750466956,2.379676750466956,True,O4_B_C_boundary,O3_A_C_boundary,,1.4631435996813136,0.9684252229998217,,1.4631435996813136,,2.379676750466956,-0.7645372217577411
P15,415.0,-0.0368222112030915,0.2586592647003088,O1_lag0_AB,default immediate AB readout,,,,,,0.110987803533413,0.4170785533618124,,,,,,,,,,,,,,,,False,O3_A_C_boundary,O4_B_C_boundary,,,,,,,,
P15,417.0,0.3846205444840472,0.4621344326757978,O6_phase_only,phase or closed-loop memory is high,,,,,,0.4621344326757978,0.3858721549441775,,,,,,,,,,,,,,,,False,O4_B_C_boundary,O3_A_C_boundary,,,,,,,,
P16,23.0,-0.0007609325491164,0.1796717144480172,O1_lag0_AB,default immediate AB readout,0.1746858151261798,0.1083629904793462,0.0663213838153956,0.0663213838153956,0.1164567298069739,0.0655301655484863,0.42507844032992387,0.17468581512617984,0.1411934504029595,0.0705140071192821,0.0215170955798526,0.0215170955798526,0.0891507971359149,-0.21497229544026156,-0.40890974509564015,-0.7009157345766249,-1.7677437916423961,-0.914949003590144,-0.004209179011688934,O6_phase_only,-0.004209179011688934,-0.21497229544026156,False,O2_lag5_AB,O3_A_C_boundary,-0.40890974509564015,-0.7009157345766249,-0.21497229544026156,-0.40890974509564015,-0.7009157345766249,-1.7677437916423961,-0.914949003590144,-0.004209179011688934
P16,35.0,0.0823176849786624,0.1828966403475131,O1_lag0_AB,default immediate AB readout,0.1088681882579357,0.0396530423381973,0.0064415497034653,0.0064415497034653,0.0516542600998661,0.0798243743262953,0.4461936974004413,0.1088681882579357,0.07080018324327511,0.0398999314714858,0.1437806380852268,0.0398999314714858,0.0559972172506716,-0.6996510626812363,-0.9156724629148685,-0.9935648139173053,-0.24106237593137428,-0.6950177833085431,-0.40371294702994337,O4_B_C_boundary,-0.24106237593137428,-0.6996510626812363,False,O5_full_TFC,O3_A_C_boundary,-0.6950177833085431,-0.9935648139173053,-0.6996510626812363,-0.9156724629148685,-0.9935648139173053,-0.24106237593137428,-0.6950177833085431,-0.40371294702994337
P16,43.0,-0.1412422011762222,0.1518657575859401,O4_B_C_boundary,B-side boundary projection dominates current C-state,0.1557338103915443,0.0405910238722468,0.1789957024640471,0.0405910238722468,0.1251068455759461,0.0707213249628913,0.21624110438327632,0.1557338103915443,0.15978054325373237,0.0504408359064389,0.1867957933360866,0.0504408359064389,0.1224041335257925,-0.3545342141632865,-0.2751008444794944,-0.8928011647450601,0.2960596211065035,-0.5689069923012581,0.3964966643065388,O6_phase_only,0.3964966643065388,0.2960596211065035,False,O1_lag0_AB,O4_B_C_boundary,-0.3545342141632865,0.2960596211065035,-0.3545342141632865,-0.2751008444794944,-0.8928011647450601,0.2960596211065035,-0.5689069923012581,0.3964966643065388
P16,50.0,0.0364490933404781,0.1558009095109919,O4_B_C_boundary,B-side boundary projection dominates current C-state,0.040105530886631,0.0437299044816224,0.1882545887448641,0.040105530886631,0.0906966747043725,0.1246319065417608,0.3963338560361147,0.04010553088663105,0.22575211998159,0.0717324857799183,0.1854465076226443,0.0717324857799183,0.0447311435702512,-1.2060169344507266,0.1998300242013106,-0.6892679336652452,0.27921134907883693,-0.31417488425833057,-0.5394701986352991,O4_B_C_boundary,0.27921134907883693,0.27921134907883693,True,O1_lag0_AB,O3_A_C_boundary,-1.2060169344507266,-0.6892679336652452,-1.2060169344507266,0.1998300242013106,-0.6892679336652452,0.27921134907883693,-0.31417488425833057,-0.5394701986352991
P16,53.0,-0.1054766243174165,0.1224041335257925,O4_B_C_boundary,B-side boundary projection dominates current C-state,0.1086276250242202,0.069472921632933,0.2682644001827071,0.069472921632933,0.1487883156132868,0.0573045479105711,0.6352693579969516,0.10862762502422024,0.3700218088907075,0.0942617022862488,0.185561702942051,0.0942617022862488,0.0151210159999216,-0.7014225621580272,1.2384307682848412,-0.4739044340549253,0.2806497709477873,-0.0446365982487805,-0.8962750316817943,O2_lag5_AB,1.2384307682848412,0.2806497709477873,False,O5_full_TFC,O6_phase_only,-0.0446365982487805,-0.8962750316817943,-0.7014225621580272,1.2384307682848412,-0.4739044340549253,0.2806497709477873,-0.0446365982487805,-0.8962750316817943
P16,66.0,0.0281589146951624,0.3776451910131295,O3_A_C_boundary,A-side boundary projection dominates current C-state,0.4070081833434942,0.11741852905863,0.0984786639928705,0.0984786639928705,0.2076351254649982,0.0238742081420254,0.7842089423107408,0.4070081833434942,0.3623214069977973,0.0806351713165079,0.1120907804608005,0.0806351713165079,0.0230954285612736,1.4958417279137182,1.182995401395287,-0.6041645075185185,-0.6367675527187494,-0.20766365250998717,-0.8001826073638332,O1_lag0_AB,1.4958417279137182,-0.6041645075185185,False,O4_B_C_boundary,O2_lag5_AB,-0.6367675527187494,1.182995401395287,1.4958417279137182,1.182995401395287,-0.6041645075185185,-0.6367675527187494,-0.20766365250998717,-0.8001826073638332
P16,90.0,-0.0838486071403569,0.1684486371732625,O1_lag0_AB,default immediate AB readout,0.211732287289899,0.1107827120363789,0.06474468132077,0.06474468132077,0.1290865602156826,0.0018390218272568,0.6694325145106634,0.21173228728989904,0.21510826668200347,0.038526009116943,0.1843123087554545,0.038526009116943,0.1607595777649604,0.05783666643377702,0.12320468425321925,-1.0066985474576635,0.2650488252653049,-0.7114553135018197,0.8586833889559023,O6_phase_only,0.8586833889559023,0.05783666643377702,False,O5_full_TFC,O6_phase_only,-0.7114553135018197,0.8586833889559023,0.05783666643377702,0.12320468425321925,-1.0066985474576635,0.2650488252653049,-0.7114553135018197,0.8586833889559023
P16,101.0,0.0502723110309077,0.165428221408704,O4_B_C_boundary,B-side boundary projection dominates current C-state,0.2392864061143108,0.0498333163405025,0.2534672052060704,0.0498333163405025,0.1808623092202946,0.2887861018308943,1.3617670791765886,0.23928640611431082,0.18916996778260536,0.1126578522449863,0.1316936193450005,0.1126578522449863,0.0232726047821316,0.26074426094430997,-0.06352571449427112,-0.2980501502028126,-0.39199066169769897,0.1754539107868743,-0.7980476171733014,O1_lag0_AB,0.26074426094430997,-0.39199066169769897,False,O3_A_C_boundary,O2_lag5_AB,-0.2980501502028126,-0.06352571449427112,0.26074426094430997,-0.06352571449427112,-0.2980501502028126,-0.39199066169769897,0.1754539107868743,-0.7980476171733014
P16,123.0,-0.0531100270587679,0.0634236069861977,O2_lag5_AB,current AB is active; read short-lag future AB,0.5921791317758562,0.0497960288922178,0.1650410232586041,0.0497960288922178,0.2690053946422261,0.1523706442506292,0.46429163173748017,0.5921791317758562,0.5721463962310948,0.0762234788915141,0.168645594835902,0.0762234788915141,0.0154163780714392,2.859434298558975,2.693530230941518,-0.6463371911351027,0.06942157207009608,-0.2604448938949245,-0.8927158908315637,O1_lag0_AB,2.859434298558975,2.693530230941518,False,O4_B_C_boundary,O2_lag5_AB,0.06942157207009608,2.693530230941518,2.859434298558975,2.693530230941518,-0.6463371911351027,0.06942157207009608,-0.2604448938949245,-0.8927158908315637
P16,125.0,0.0126378511540808,0.0694559196840107,O4_B_C_boundary,B-side boundary projection dominates current C-state,0.61480117520749,0.0602709619764928,0.1667263194169956,0.0602709619764928,0.2805994855336595,0.1267986099262347,0.7962875159229312,0.61480117520749,0.46451716589655867,0.0698129915315076,0.1723778125740442,0.0698129915315076,0.1029250419703977,3.0260222575090143,1.9187049744664384,-0.7076169516483362,0.11602505945030397,-0.3371396060708458,0.1617717718246698,O1_lag0_AB,3.0260222575090143,0.11602505945030397,False,O6_phase_only,O6_phase_only,0.1617717718246698,0.1617717718246698,3.0260222575090143,1.9187049744664384,-0.7076169516483362,0.11602505945030397,-0.3371396060708458,0.1617717718246698
P16,139.0,-0.2626316275057705,0.369689241731869,O4_B_C_boundary,B-side boundary projection dominates current C-state,0.0806710155018791,0.0764027936031684,0.1720342857408492,0.0764027936031684,0.1097026982819656,0.058680234379199,0.8286224162094036,0.08067101550187912,0.13023363193557952,,,0.1302336319355795,0.0375298700920136,-0.9072940844882135,-0.4878097254124473,,,0.38572955582551993,-0.6262462240010055,O5_full_TFC,0.38572955582551993,,False,O4_B_C_boundary,O3_A_C_boundary,,,-0.9072940844882135,-0.4878097254124473,,,0.38572955582551993,-0.6262462240010055
P16,177.0,0.012502955071309,0.0343133355955,O5_full_TFC,full triadic projection is already active,0.1500270507552732,0.1358946951709862,0.1410274450228712,0.1358946951709862,0.1423163969830435,0.0282848586330146,0.224838144726913,0.15002705075527326,0.0899287841141666,,,0.0899287841141666,0.0362312500003896,-0.3965585981628093,-0.7779652338495867,,,-0.09647538887847253,-0.6418947187223529,O5_full_TFC,-0.09647538887847253,-0.09647538887847253,True,O4_B_C_boundary,O4_B_C_boundary,,,-0.3965585981628093,-0.7779652338495867,,,-0.09647538887847253,-0.6418947187223529
P16,220.0,-0.3412909435505243,0.3608723263450928,O5_full_TFC,full triadic projection is already active,0.3190910087629971,0.160385117054578,0.3792895756845102,0.160385117054578,0.2862552338340284,0.0255260144778257,1.3723146160185222,0.3190910087629971,0.3729458913309838,0.57485157635476,0.1856953381770518,0.1856953381770518,0.0103760788888018,0.8484226424415824,1.2594813037174482,4.12019750142936,0.28231844850758364,1.0492703068006397,-0.9534519718934834,O3_A_C_boundary,4.12019750142936,1.0492703068006397,False,O4_B_C_boundary,O2_lag5_AB,0.28231844850758364,1.2594813037174482,0.8484226424415824,1.2594813037174482,4.12019750142936,0.28231844850758364,1.0492703068006397,-0.9534519718934834
P16,244.0,0.0097632602522324,0.1317031621194366,O5_full_TFC,full triadic projection is already active,0.250382303372511,0.3868116877291901,0.1855691776300106,0.1855691776300106,0.2742543895772373,0.1155067943316341,0.6793519275986812,0.25038230337251105,0.009555458577541066,0.1577943705329638,0.262547457002729,0.009555458577541,0.0267857052029494,0.34245407122511434,-1.3565746169986181,0.1334232894524277,1.2419561227064913,-1.0580573595582945,-0.7557144253912602,O4_B_C_boundary,1.2419561227064913,-1.0580573595582945,False,O2_lag5_AB,O6_phase_only,-1.3565746169986181,-0.7557144253912602,0.34245407122511434,-1.3565746169986181,0.1334232894524277,1.2419561227064913,-1.0580573595582945,-0.7557144253912602
P16,278.0,-0.1721753355250628,0.1862595750181697,O2_lag5_AB,current AB is active; read short-lag future AB,0.4704169656838561,0.0683176786639417,0.0177398208497188,0.0177398208497188,0.1854914883991722,0.0380637067891624,0.7335970788521327,0.4704169656838561,0.40779533684581104,0.0691816831662781,0.2076912857055672,0.0691816831662781,0.02795572681451,1.9627818459234423,1.5103632479170976,-0.7136518165905277,0.5569776283793197,-0.3446925440374031,-0.7416155544971007,O1_lag0_AB,1.9627818459234423,1.5103632479170976,False,O2_lag5_AB,O2_lag5_AB,1.5103632479170976,1.5103632479170976,1.9627818459234423,1.5103632479170976,-0.7136518165905277,0.5569776283793197,-0.3446925440374031,-0.7416155544971007
P16,298.0,0.0875035867447697,0.1872639359268992,O4_B_C_boundary,B-side boundary projection dominates current C-state,0.1272605647783275,0.0877712742473134,0.6524204890338321,0.0877712742473134,0.2891507760198243,0.1412011594740927,0.8641142824967796,0.1272605647783275,0.024111012282437397,0.0017257310769009,0.021421524419943,0.0017257310769009,0.1279842906745675,-0.5642102271071967,-1.2517888576144947,-1.3584833804148724,-1.76893717039392,-1.1517317813852304,0.4637380848344582,O6_phase_only,0.4637380848344582,-1.76893717039392,False,O4_B_C_boundary,O1_lag0_AB,-1.76893717039392,-0.5642102271071967,-0.5642102271071967,-1.2517888576144947,-1.3584833804148724,-1.76893717039392,-1.1517317813852304,0.4637380848344582
P16,312.0,-0.0332884540318352,0.111679573468653,O1_lag0_AB,default immediate AB readout,0.2154147778784055,0.0020577497553693,0.0091732257422389,0.0020577497553693,0.0755485844586713,0.0754761210197805,0.0781462648421184,0.21541477787840557,0.5221056004252175,0.1284955260303593,0.211072251311299,0.1284955260303593,0.0839639588414422,0.08495440196664207,2.333285413395289,-0.1466531031219196,0.599195097721843,0.3649349540041699,-0.06671107020762403,O2_lag5_AB,2.333285413395289,0.08495440196664207,False,O4_B_C_boundary,O1_lag0_AB,0.599195097721843,0.08495440196664207,0.08495440196664207,2.333285413395289,-0.1466531031219196,0.599195097721843,0.3649349540041699,-0.06671107020762403
P16,317.0,0.0363203211056348,0.0754761210197805,O5_full_TFC,full triadic projection is already active,0.5221056004252175,0.1284955260303593,0.211072251311299,0.1284955260303593,0.2872244592556253,0.0839639588414422,0.6561275557433666,0.5221056004252175,0.3926334744635721,,,0.3926334744635721,0.052759941098098,2.343415195359798,1.401212658691073,,,3.525066593325132,-0.4427224303359813,O5_full_TFC,3.525066593325132,3.525066593325132,True,O3_A_C_boundary,O3_A_C_boundary,,,2.343415195359798,1.401212658691073,,,3.525066593325132,-0.4427224303359813
P16,368.0,-0.1198139204109796,0.2999828376993538,O5_full_TFC,full triadic projection is already active,0.4815315611111136,0.1736744717577879,0.2119383246307761,0.1736744717577879,0.2890481191665592,0.2514335787203998,0.0521339946199265,0.4815315611111136,0.47812050495047653,0.1153742138184186,0.1357626054076621,0.1153742138184186,0.3942919608419453,2.044629348885669,2.0166357191034483,-0.2720836398052142,-0.3411820128122018,0.2079523086996209,3.6727706554433617,O6_phase_only,3.6727706554433617,0.2079523086996209,False,O4_B_C_boundary,O4_B_C_boundary,-0.3411820128122018,-0.3411820128122018,2.044629348885669,2.0166357191034483,-0.2720836398052142,-0.3411820128122018,0.2079523086996209,3.6727706554433617
