mode,endpoint,direction,metric,comparison,mean_true,mean_control,effect,p_greater,n_pairs
fes_string_conditioned,rank_reward,B_to_C_to_A,access_readout,true_vs_shuffled_c_intersection,0.020898407577332148,0.019835003675874274,0.0010634039014578614,0.46070785842831435,502
fes_string_conditioned,rank_reward,B_to_C_to_A,access_readout,true_vs_phase_rotated_intersection,0.020898407577332148,0.006962863753243034,0.013935543824089108,0.08898220355928814,502
fes_string_conditioned,rank_reward,B_to_C_to_A,intersection_access_effect,true_vs_random_intersection,-0.7055572858393194,-0.7017247907589872,-0.003832495080332412,0.5884823035392921,502
fes_string_conditioned,rank_reward,B_to_C_to_A,intersection_access_effect,true_vs_balanced_intersection,-0.7055572858393194,-0.7173479188673209,0.011790633028001443,0.03719256148770246,502
fes_string_conditioned,rank_reward,B_to_C_to_A,intersection_access_effect,true_vs_performance_matched_intersection,-0.7055572858393194,-0.7478421878495748,0.042284902010255344,0.0001999600079984003,502
fes_string_conditioned,rank_reward,B_to_C_to_A,intersection_access_effect,true_vs_shuffled_c_intersection,-0.7055572858393194,-0.7066206897407773,0.0010634039014578694,0.4469106178764247,502
fes_string_conditioned,rank_reward,B_to_C_to_A,intersection_access_effect,true_vs_phase_rotated_intersection,-0.7055572858393194,-0.7194928296634087,0.013935543824089113,0.08958208358328335,502
fes_string_conditioned,rank_reward,B_to_C_to_A,opposite_access_effect,true_vs_random_intersection,-0.006764073793723963,0.001089701323762435,-0.007853775117486392,0.6836632673465307,410
fes_string_conditioned,rank_reward,B_to_C_to_A,opposite_access_effect,true_vs_balanced_intersection,-0.006764073793723963,-0.016700397668500174,0.009936323874776222,0.07438512297540492,410
fes_string_conditioned,rank_reward,B_to_C_to_A,opposite_access_effect,true_vs_performance_matched_intersection,-0.006764073793723963,-0.052548900737574185,0.04578482694385023,0.0003999200159968006,410
fes_string_conditioned,rank_reward,B_to_C_to_A,opposite_access_effect,true_vs_shuffled_c_intersection,-0.006764073793723963,-0.008624178503389146,0.001860104709665185,0.4283143371325735,410
fes_string_conditioned,rank_reward,B_to_C_to_A,opposite_access_effect,true_vs_phase_rotated_intersection,-0.006764073793723963,-0.022090229007433314,0.015326155213709357,0.07678464307138572,410
fes_string_conditioned,rank_reward,B_to_C_to_A,own_access_effect,true_vs_random_intersection,-0.013317519713048521,-0.0023833164394788785,-0.010934203273569637,0.7290541891621676,406
fes_string_conditioned,rank_reward,B_to_C_to_A,own_access_effect,true_vs_balanced_intersection,-0.013317519713048521,-0.02284473651692128,0.009527216803872756,0.08398320335932813,406
fes_string_conditioned,rank_reward,B_to_C_to_A,own_access_effect,true_vs_performance_matched_intersection,-0.013317519713048521,-0.05912876061284807,0.04581124089979955,0.0003999200159968006,406
fes_string_conditioned,rank_reward,B_to_C_to_A,own_access_effect,true_vs_shuffled_c_intersection,-0.013317519713048521,-0.013564261326764998,0.0002467416137164815,0.4933013397320536,406
fes_string_conditioned,rank_reward,B_to_C_to_A,own_access_effect,true_vs_phase_rotated_intersection,-0.013317519713048521,-0.028181115542304108,0.014863595829255583,0.08958208358328335,406
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,access_readout,true_vs_random_intersection,0.010627883977362742,0.00834026341633942,0.0022876205610233335,0.3623275344931014,502
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,access_readout,true_vs_balanced_intersection,0.010627883977362742,0.00771518848756674,0.0029126954897960066,0.013197360527894421,502
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,access_readout,true_vs_performance_matched_intersection,0.010627883977362742,0.008303956583511185,0.002323927393851579,0.2519496100779844,502
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,access_readout,true_vs_shuffled_c_intersection,0.010627883977362742,0.00908214123823394,0.0015457427391288062,0.15436912617476506,502
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,access_readout,true_vs_phase_rotated_intersection,0.010627883977362742,0.00721152137443567,0.003416362602927083,0.011597680463907219,502
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,intersection_access_effect,true_vs_random_intersection,-0.27396063341612653,-0.2762482539771499,0.0022876205610233317,0.3655268946210758,502
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,intersection_access_effect,true_vs_balanced_intersection,-0.27396063341612653,-0.2768733289059226,0.0029126954897960057,0.009998000399920015,502
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,intersection_access_effect,true_vs_performance_matched_intersection,-0.27396063341612653,-0.27628456080997815,0.002323927393851578,0.25874825034993,502
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,intersection_access_effect,true_vs_shuffled_c_intersection,-0.27396063341612653,-0.2755063761552553,0.0015457427391288047,0.14597080583883223,502
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,intersection_access_effect,true_vs_phase_rotated_intersection,-0.27396063341612653,-0.2773769960190537,0.0034163626029270816,0.010997800439912017,502
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,opposite_access_effect,true_vs_random_intersection,-0.0005737979699227234,-0.005910265937204902,0.005336467967282179,0.15916816636672665,475
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,opposite_access_effect,true_vs_balanced_intersection,-0.0005737979699227234,-0.0008835249377421086,0.0003097269678193815,0.36472705458908217,475
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,opposite_access_effect,true_vs_performance_matched_intersection,-0.0005737979699227234,-0.008275416878724207,0.007701618908801486,0.003799240151969606,475
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,opposite_access_effect,true_vs_shuffled_c_intersection,-0.0005737979699227234,-0.001029352786892225,0.0004555548169695008,0.3197360527894421,475
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,opposite_access_effect,true_vs_phase_rotated_intersection,-0.0005737979699227234,-0.0010903285413777896,0.0005165305714550649,0.3031393721255749,475
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,own_access_effect,true_vs_random_intersection,-0.0022996937665491555,-0.007636161733831338,0.005336467967282182,0.15956808638272346,475
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,own_access_effect,true_vs_balanced_intersection,-0.0022996937665491555,-0.00260942073436854,0.00030972696781938276,0.35912817436512695,475
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,own_access_effect,true_vs_performance_matched_intersection,-0.0022996937665491555,-0.010001312675350642,0.007701618908801485,0.003799240151969606,475
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,own_access_effect,true_vs_shuffled_c_intersection,-0.0022996937665491555,-0.0027552485835186575,0.00045555481696950024,0.3187362527494501,475
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,own_access_effect,true_vs_phase_rotated_intersection,-0.0022996937665491555,-0.002816224338004223,0.0005165305714550654,0.28274345130973805,475
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,access_readout,true_vs_random_intersection,0.010195952489870064,0.007364492276732881,0.0028314602131371833,0.34433113377324537,502
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,access_readout,true_vs_balanced_intersection,0.010195952489870064,0.007239201906811151,0.00295675058305891,0.01919616076784643,502
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,access_readout,true_vs_performance_matched_intersection,0.010195952489870064,0.0044520360552566226,0.005743916434613442,0.04399120175964807,502
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,access_readout,true_vs_shuffled_c_intersection,0.010195952489870064,0.009267676624901213,0.0009282758649688484,0.2927414517096581,502
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,access_readout,true_vs_phase_rotated_intersection,0.010195952489870064,0.0059694566963491465,0.004226495793520923,0.03259348130373925,502
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,intersection_access_effect,true_vs_random_intersection,-0.27439256490361924,-0.2772240251167564,0.0028314602131371833,0.32373525294941013,502
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,intersection_access_effect,true_vs_balanced_intersection,-0.27439256490361924,-0.2773493154866781,0.0029567505830589095,0.016196760647870425,502
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,intersection_access_effect,true_vs_performance_matched_intersection,-0.27439256490361924,-0.2801364813382327,0.005743916434613441,0.041391721655668866,502
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,intersection_access_effect,true_vs_shuffled_c_intersection,-0.27439256490361924,-0.2753208407685881,0.0009282758649688482,0.28854229154169164,502
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,intersection_access_effect,true_vs_phase_rotated_intersection,-0.27439256490361924,-0.27861906069714015,0.004226495793520921,0.041591681663667265,502
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,opposite_access_effect,true_vs_random_intersection,-0.0010818546091058239,-0.0011743725622608721,9.251795315504486e-05,0.5018996200759848,475
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,opposite_access_effect,true_vs_balanced_intersection,-0.0010818546091058239,-0.0013226676528911088,0.00024081304378528674,0.38392321535692864,475
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,opposite_access_effect,true_vs_performance_matched_intersection,-0.0010818546091058239,-0.010599310249895315,0.009517455640789492,0.0009998000399920016,475
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,opposite_access_effect,true_vs_shuffled_c_intersection,-0.0010818546091058239,-0.0005172015040539281,-0.0005646531050518943,0.7080583883223356,475
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,opposite_access_effect,true_vs_phase_rotated_intersection,-0.0010818546091058239,-0.001503977368876827,0.0004221227597710018,0.38912217556488704,475
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,own_access_effect,true_vs_random_intersection,0.0006440411875206068,0.0005515232343655615,9.25179531550465e-05,0.49250149970005996,475
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,own_access_effect,true_vs_balanced_intersection,0.0006440411875206068,0.0004032281437353201,0.00024081304378528693,0.39652069586082783,475
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,own_access_effect,true_vs_performance_matched_intersection,0.0006440411875206068,-0.008873414453268882,0.00951745564078949,0.0005998800239952009,475
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,own_access_effect,true_vs_shuffled_c_intersection,0.0006440411875206068,0.0012086942925724985,-0.0005646531050518952,0.6940611877624475,475
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,own_access_effect,true_vs_phase_rotated_intersection,0.0006440411875206068,0.00022191842774960802,0.00042212275977100293,0.3869226154769046,475
linear_c_state,z_reward,A_to_C_to_B,access_readout,true_vs_random_intersection,0.05564974190538355,-0.002894442370807413,0.05854418427619096,0.0005998800239952009,502
linear_c_state,z_reward,A_to_C_to_B,access_readout,true_vs_balanced_intersection,0.05564974190538355,0.015844062761906433,0.0398056791434771,0.0001999600079984003,502
linear_c_state,z_reward,A_to_C_to_B,access_readout,true_vs_performance_matched_intersection,0.05564974190538355,-0.005435959008716862,0.061085700914100406,0.0001999600079984003,502
linear_c_state,z_reward,A_to_C_to_B,access_readout,true_vs_shuffled_c_intersection,0.05564974190538355,-0.003820671518807902,0.059470413424191446,0.0001999600079984003,502
linear_c_state,z_reward,A_to_C_to_B,access_readout,true_vs_phase_rotated_intersection,0.05564974190538355,0.015107110945242256,0.04054263096014129,0.001999600079984003,502
linear_c_state,z_reward,A_to_C_to_B,intersection_access_effect,true_vs_random_intersection,-0.6742747337838161,-0.732818918060007,0.05854418427619096,0.0009998000399920016,502
linear_c_state,z_reward,A_to_C_to_B,intersection_access_effect,true_vs_balanced_intersection,-0.6742747337838161,-0.7140804129272932,0.0398056791434771,0.0001999600079984003,502
linear_c_state,z_reward,A_to_C_to_B,intersection_access_effect,true_vs_performance_matched_intersection,-0.6742747337838161,-0.7353604346979166,0.061085700914100406,0.0001999600079984003,502
linear_c_state,z_reward,A_to_C_to_B,intersection_access_effect,true_vs_shuffled_c_intersection,-0.6742747337838161,-0.7337451472080075,0.059470413424191446,0.0001999600079984003,502
linear_c_state,z_reward,A_to_C_to_B,intersection_access_effect,true_vs_phase_rotated_intersection,-0.6742747337838161,-0.7148173647439574,0.04054263096014129,0.001999600079984003,502
linear_c_state,z_reward,A_to_C_to_B,opposite_access_effect,true_vs_random_intersection,-0.002350580126828983,-0.027703408176404258,0.02535282804957528,0.08858228354329134,406
linear_c_state,z_reward,A_to_C_to_B,opposite_access_effect,true_vs_balanced_intersection,-0.002350580126828983,-0.03194428701435756,0.029593706887528576,0.0007998400319936012,406
linear_c_state,z_reward,A_to_C_to_B,opposite_access_effect,true_vs_performance_matched_intersection,-0.002350580126828983,-0.05399532040733161,0.05164474028050263,0.0001999600079984003,406
linear_c_state,z_reward,A_to_C_to_B,opposite_access_effect,true_vs_shuffled_c_intersection,-0.002350580126828983,-0.05155310012389833,0.049202519997069365,0.0001999600079984003,406
linear_c_state,z_reward,A_to_C_to_B,opposite_access_effect,true_vs_phase_rotated_intersection,-0.002350580126828983,-0.03935038199146246,0.03699980186463347,0.009998000399920015,406
linear_c_state,z_reward,A_to_C_to_B,own_access_effect,true_vs_random_intersection,0.010252586938480412,-0.02277239213816617,0.03302497907664658,0.04379124175164967,410
linear_c_state,z_reward,A_to_C_to_B,own_access_effect,true_vs_balanced_intersection,0.010252586938480412,-0.022946183465167146,0.03319877040364754,0.0003999200159968006,410
linear_c_state,z_reward,A_to_C_to_B,own_access_effect,true_vs_performance_matched_intersection,0.010252586938480412,-0.04270752756151505,0.05296011449999544,0.0001999600079984003,410
linear_c_state,z_reward,A_to_C_to_B,own_access_effect,true_vs_shuffled_c_intersection,0.010252586938480412,-0.04443265695618724,0.05468524389466764,0.0001999600079984003,410
linear_c_state,z_reward,A_to_C_to_B,own_access_effect,true_vs_phase_rotated_intersection,0.010252586938480412,-0.02838253450240246,0.03863512144088285,0.005198960207958408,410
linear_c_state,z_reward,B_to_C_to_A,access_readout,true_vs_random_intersection,0.0734377764157419,-0.00479697366683559,0.07823475008257745,0.0001999600079984003,502
linear_c_state,z_reward,B_to_C_to_A,access_readout,true_vs_balanced_intersection,0.0734377764157419,0.012007102858149172,0.0614306735575927,0.0001999600079984003,502
linear_c_state,z_reward,B_to_C_to_A,access_readout,true_vs_performance_matched_intersection,0.0734377764157419,-0.015572473602471977,0.08901025001821383,0.0001999600079984003,502
linear_c_state,z_reward,B_to_C_to_A,access_readout,true_vs_shuffled_c_intersection,0.0734377764157419,0.0030796777288210394,0.07035809868692083,0.0001999600079984003,502
linear_c_state,z_reward,B_to_C_to_A,access_readout,true_vs_phase_rotated_intersection,0.0734377764157419,0.019169467898717363,0.05426830851702451,0.0001999600079984003,502
linear_c_state,z_reward,B_to_C_to_A,intersection_access_effect,true_vs_random_intersection,-0.6564866992734577,-0.7347214493560351,0.07823475008257746,0.0001999600079984003,502
linear_c_state,z_reward,B_to_C_to_A,intersection_access_effect,true_vs_balanced_intersection,-0.6564866992734577,-0.7179173728310505,0.061430673557592706,0.0001999600079984003,502
linear_c_state,z_reward,B_to_C_to_A,intersection_access_effect,true_vs_performance_matched_intersection,-0.6564866992734577,-0.7454969492916715,0.08901025001821386,0.0001999600079984003,502
linear_c_state,z_reward,B_to_C_to_A,intersection_access_effect,true_vs_shuffled_c_intersection,-0.6564866992734577,-0.7268447979603785,0.07035809868692083,0.0001999600079984003,502
linear_c_state,z_reward,B_to_C_to_A,intersection_access_effect,true_vs_phase_rotated_intersection,-0.6564866992734577,-0.7107550077904823,0.054268308517024515,0.0001999600079984003,502
linear_c_state,z_reward,B_to_C_to_A,opposite_access_effect,true_vs_random_intersection,0.033488665032672234,-0.038420852649490564,0.07190951768216278,0.0005998800239952009,410
linear_c_state,z_reward,B_to_C_to_A,opposite_access_effect,true_vs_balanced_intersection,0.033488665032672234,-0.026632515482380263,0.06012118051505248,0.0001999600079984003,410
linear_c_state,z_reward,B_to_C_to_A,opposite_access_effect,true_vs_performance_matched_intersection,0.033488665032672234,-0.05833507796201698,0.09182374299468922,0.0001999600079984003,410
linear_c_state,z_reward,B_to_C_to_A,opposite_access_effect,true_vs_shuffled_c_intersection,0.033488665032672234,-0.030216046570702516,0.06370471160337475,0.0001999600079984003,410
linear_c_state,z_reward,B_to_C_to_A,opposite_access_effect,true_vs_phase_rotated_intersection,0.033488665032672234,-0.024945416959009738,0.058434081991681965,0.0001999600079984003,410
linear_c_state,z_reward,B_to_C_to_A,own_access_effect,true_vs_random_intersection,0.023984755433839287,-0.047207239898954416,0.0711919953327937,0.0001999600079984003,406
linear_c_state,z_reward,B_to_C_to_A,own_access_effect,true_vs_balanced_intersection,0.023984755433839287,-0.03442772869523292,0.05841248412907224,0.0001999600079984003,406
linear_c_state,z_reward,B_to_C_to_A,own_access_effect,true_vs_performance_matched_intersection,0.023984755433839287,-0.06765531209016985,0.09164006752400915,0.0001999600079984003,406
linear_c_state,z_reward,B_to_C_to_A,own_access_effect,true_vs_shuffled_c_intersection,0.023984755433839287,-0.03748170169670558,0.061466457130544876,0.0003999200159968006,406
linear_c_state,z_reward,B_to_C_to_A,own_access_effect,true_vs_phase_rotated_intersection,0.023984755433839287,-0.03311744515704332,0.057102200590882626,0.0001999600079984003,406
linear_c_state,rank_reward,A_to_C_to_B,access_readout,true_vs_random_intersection,0.06188802855648592,0.00895588768462811,0.05293214087185779,0.001799640071985603,502
linear_c_state,rank_reward,A_to_C_to_B,access_readout,true_vs_balanced_intersection,0.06188802855648592,0.012123179360172353,0.049764849196313556,0.0001999600079984003,502
linear_c_state,rank_reward,A_to_C_to_B,access_readout,true_vs_performance_matched_intersection,0.06188802855648592,-0.0096362768186582,0.0715243053751441,0.0001999600079984003,502
linear_c_state,rank_reward,A_to_C_to_B,access_readout,true_vs_shuffled_c_intersection,0.06188802855648592,-0.013610381928553246,0.07549841048503916,0.0001999600079984003,502
linear_c_state,rank_reward,A_to_C_to_B,access_readout,true_vs_phase_rotated_intersection,0.06188802855648592,0.004871510948836237,0.05701651760764967,0.0001999600079984003,502
linear_c_state,rank_reward,A_to_C_to_B,intersection_access_effect,true_vs_random_intersection,-0.6645676648601656,-0.7174998057320235,0.052932140871857804,0.0011997600479904018,502
linear_c_state,rank_reward,A_to_C_to_B,intersection_access_effect,true_vs_balanced_intersection,-0.6645676648601656,-0.7143325140564794,0.049764849196313556,0.0001999600079984003,502
linear_c_state,rank_reward,A_to_C_to_B,intersection_access_effect,true_vs_performance_matched_intersection,-0.6645676648601656,-0.7360919702353098,0.0715243053751441,0.0001999600079984003,502
linear_c_state,rank_reward,A_to_C_to_B,intersection_access_effect,true_vs_shuffled_c_intersection,-0.6645676648601656,-0.7400660753452049,0.07549841048503916,0.0001999600079984003,502
linear_c_state,rank_reward,A_to_C_to_B,intersection_access_effect,true_vs_phase_rotated_intersection,-0.6645676648601656,-0.7215841824678154,0.05701651760764967,0.0001999600079984003,502
linear_c_state,rank_reward,A_to_C_to_B,opposite_access_effect,true_vs_random_intersection,0.029017167680498366,-0.0065135395502294545,0.03553070723072781,0.032993401319736056,406
linear_c_state,rank_reward,A_to_C_to_B,opposite_access_effect,true_vs_balanced_intersection,0.029017167680498366,-0.021378774760198064,0.05039594244069642,0.0001999600079984003,406
linear_c_state,rank_reward,A_to_C_to_B,opposite_access_effect,true_vs_performance_matched_intersection,0.029017167680498366,-0.04235064603364209,0.07136781371414044,0.0001999600079984003,406
linear_c_state,rank_reward,A_to_C_to_B,opposite_access_effect,true_vs_shuffled_c_intersection,0.029017167680498366,-0.04387968991091502,0.07289685759141337,0.0001999600079984003,406
linear_c_state,rank_reward,A_to_C_to_B,opposite_access_effect,true_vs_phase_rotated_intersection,0.029017167680498366,-0.03689687744878827,0.06591404512928663,0.0001999600079984003,406
linear_c_state,rank_reward,A_to_C_to_B,own_access_effect,true_vs_random_intersection,0.0381081850433702,-0.004259611880055779,0.04236779692342598,0.010197960407918417,410
linear_c_state,rank_reward,A_to_C_to_B,own_access_effect,true_vs_balanced_intersection,0.0381081850433702,-0.015211339611712525,0.053319524655082724,0.0001999600079984003,410
linear_c_state,rank_reward,A_to_C_to_B,own_access_effect,true_vs_performance_matched_intersection,0.0381081850433702,-0.0350268350102151,0.0731350200535853,0.0001999600079984003,410
linear_c_state,rank_reward,A_to_C_to_B,own_access_effect,true_vs_shuffled_c_intersection,0.0381081850433702,-0.0384975428519154,0.07660572789528561,0.0001999600079984003,410
linear_c_state,rank_reward,A_to_C_to_B,own_access_effect,true_vs_phase_rotated_intersection,0.0381081850433702,-0.02886505920489463,0.06697324424826483,0.0001999600079984003,410
linear_c_state,rank_reward,B_to_C_to_A,access_readout,true_vs_random_intersection,0.07697327124553013,-0.014146803344091585,0.09112007458962172,0.0001999600079984003,502
linear_c_state,rank_reward,B_to_C_to_A,access_readout,true_vs_balanced_intersection,0.07697327124553013,0.009107774549330688,0.06786549669619944,0.0001999600079984003,502
linear_c_state,rank_reward,B_to_C_to_A,access_readout,true_vs_performance_matched_intersection,0.07697327124553013,-0.021386494432923203,0.09835976567845335,0.0001999600079984003,502
linear_c_state,rank_reward,B_to_C_to_A,access_readout,true_vs_shuffled_c_intersection,0.07697327124553013,-0.007841642042923253,0.08481491328845339,0.0001999600079984003,502
linear_c_state,rank_reward,B_to_C_to_A,access_readout,true_vs_phase_rotated_intersection,0.07697327124553013,0.011356722359438694,0.06561654888609145,0.0001999600079984003,502
linear_c_state,rank_reward,B_to_C_to_A,intersection_access_effect,true_vs_random_intersection,-0.6494824221711216,-0.7406024967607433,0.09112007458962172,0.0001999600079984003,502
linear_c_state,rank_reward,B_to_C_to_A,intersection_access_effect,true_vs_balanced_intersection,-0.6494824221711216,-0.7173479188673209,0.06786549669619944,0.0001999600079984003,502
linear_c_state,rank_reward,B_to_C_to_A,intersection_access_effect,true_vs_performance_matched_intersection,-0.6494824221711216,-0.7478421878495748,0.09835976567845334,0.0001999600079984003,502
linear_c_state,rank_reward,B_to_C_to_A,intersection_access_effect,true_vs_shuffled_c_intersection,-0.6494824221711216,-0.7342973354595748,0.0848149132884534,0.0001999600079984003,502
linear_c_state,rank_reward,B_to_C_to_A,intersection_access_effect,true_vs_phase_rotated_intersection,-0.6494824221711216,-0.7150989710572129,0.06561654888609145,0.0001999600079984003,502
linear_c_state,rank_reward,B_to_C_to_A,opposite_access_effect,true_vs_random_intersection,0.05609202125250261,-0.03835247111490834,0.09444449236741094,0.0001999600079984003,410
linear_c_state,rank_reward,B_to_C_to_A,opposite_access_effect,true_vs_balanced_intersection,0.05609202125250261,-0.016700397668500174,0.0727924189210028,0.0001999600079984003,410
linear_c_state,rank_reward,B_to_C_to_A,opposite_access_effect,true_vs_performance_matched_intersection,0.05609202125250261,-0.052548900737574185,0.1086409219900768,0.0001999600079984003,410
linear_c_state,rank_reward,B_to_C_to_A,opposite_access_effect,true_vs_shuffled_c_intersection,0.05609202125250261,-0.025730935102435768,0.0818229563549384,0.0001999600079984003,410
linear_c_state,rank_reward,B_to_C_to_A,opposite_access_effect,true_vs_phase_rotated_intersection,0.05609202125250261,-0.023156484160224,0.07924850541272663,0.0001999600079984003,410
linear_c_state,rank_reward,B_to_C_to_A,own_access_effect,true_vs_random_intersection,0.048569898924943906,-0.04532436083428374,0.09389425975922766,0.0001999600079984003,406
linear_c_state,rank_reward,B_to_C_to_A,own_access_effect,true_vs_balanced_intersection,0.048569898924943906,-0.02284473651692128,0.0714146354418652,0.0001999600079984003,406
linear_c_state,rank_reward,B_to_C_to_A,own_access_effect,true_vs_performance_matched_intersection,0.048569898924943906,-0.05912876061284807,0.107698659537792,0.0001999600079984003,406
linear_c_state,rank_reward,B_to_C_to_A,own_access_effect,true_vs_shuffled_c_intersection,0.048569898924943906,-0.03194489518020717,0.08051479410515108,0.0001999600079984003,406
linear_c_state,rank_reward,B_to_C_to_A,own_access_effect,true_vs_phase_rotated_intersection,0.048569898924943906,-0.030047289971024637,0.07861718889596857,0.0001999600079984003,406
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,access_readout,true_vs_random_intersection,0.014387962923567777,-0.00039757870545943636,0.014785541629027217,0.01259748050389922,502
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,access_readout,true_vs_balanced_intersection,0.014387962923567777,0.00771518848756674,0.0066727744360010315,0.0009998000399920016,502
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,access_readout,true_vs_performance_matched_intersection,0.014387962923567777,0.008303956583511185,0.006084006340056605,0.038992201559688064,502
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,access_readout,true_vs_shuffled_c_intersection,0.014387962923567777,0.006435583096019994,0.00795237982754778,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,access_readout,true_vs_phase_rotated_intersection,0.014387962923567777,0.006459389373802564,0.007928573549765209,0.0003999200159968006,502
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,intersection_access_effect,true_vs_random_intersection,-0.27020055446992153,-0.2849860960989487,0.014785541629027217,0.01199760047990402,502
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,intersection_access_effect,true_vs_balanced_intersection,-0.27020055446992153,-0.2768733289059226,0.0066727744360010315,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,intersection_access_effect,true_vs_performance_matched_intersection,-0.27020055446992153,-0.27628456080997815,0.006084006340056603,0.03939212157568486,502
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,intersection_access_effect,true_vs_shuffled_c_intersection,-0.27020055446992153,-0.27815293429746935,0.00795237982754778,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,intersection_access_effect,true_vs_phase_rotated_intersection,-0.27020055446992153,-0.2781291280196867,0.007928573549765209,0.001799640071985603,502
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,opposite_access_effect,true_vs_random_intersection,0.0026277797155189065,-0.003894835747778513,0.006522615463297417,0.11317736452709458,475
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,opposite_access_effect,true_vs_balanced_intersection,0.0026277797155189065,-0.0008835249377421086,0.0035113046532610154,0.004399120175964807,475
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,opposite_access_effect,true_vs_performance_matched_intersection,0.0026277797155189065,-0.008275416878724207,0.01090319659424312,0.0001999600079984003,475
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,opposite_access_effect,true_vs_shuffled_c_intersection,0.0026277797155189065,-0.002471996596397071,0.00509977631191598,0.0021995600879824036,475
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,opposite_access_effect,true_vs_phase_rotated_intersection,0.0026277797155189065,-0.001725461044563008,0.0043532407600819145,0.01199760047990402,475
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,own_access_effect,true_vs_random_intersection,0.0009018839188924788,-0.005620731544404937,0.0065226154632974185,0.11377724455108978,475
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,own_access_effect,true_vs_balanced_intersection,0.0009018839188924788,-0.00260942073436854,0.0035113046532610163,0.0061987602479504095,475
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,own_access_effect,true_vs_performance_matched_intersection,0.0009018839188924788,-0.010001312675350642,0.010903196594243119,0.0005998800239952009,475
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,own_access_effect,true_vs_shuffled_c_intersection,0.0009018839188924788,-0.004197892393023508,0.005099776311915982,0.0011997600479904018,475
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,own_access_effect,true_vs_phase_rotated_intersection,0.0009018839188924788,-0.003451356841189439,0.004353240760081914,0.01259748050389922,475
linear_c_state,gmr72_bridge_composite,B_to_C_to_A,access_readout,true_vs_random_intersection,0.015412429637521236,0.002480722022698785,0.012931707614822454,0.015996800639872025,502
