topology_class,topology_name,topology_role,n_nodes,n_directed_edges,edge_convention,event_class,condition,n_seed_events,mean_seed_strength,total_impulse_budget,primary_endpoint_name,primary_p_value,effect_vs_time_shifted,effect_vs_random_event,primary_candidate_pre_fdr,notes,D12_D24_recovery_improvement,D12_D24_recovery_improvement_sd,D12_recovery,D12_recovery_sd,D24_recovery,D24_recovery_sd,bounded_non_runaway_score,bounded_non_runaway_score_sd,differentiated_recovery,differentiated_recovery_sd,late_window_stability,late_window_stability_sd,mean_phase_locking,mean_phase_locking_sd,n_events_evaluated,n_events_evaluated_sd,non_collapsed_differentiation_score,non_collapsed_differentiation_score_sd,post_event_readout_score,post_event_readout_score_sd,primary_q_value,interpretation
standalone Cn(k) directed rings,C8(1),secondary_or_exploratory,8,8,directed clockwise 1-jump,eps72_restoration_onset,endogenous,147,0.1174504040771272,17.2652093993377,differentiated_recovery,0.8012422360248447,-0.0008570816991402969,-0.0021716744804676966,False,primary non-D12 contrast,-0.0008846911745670827,0.004795730969302388,0.5100651116817694,0.004426390762802652,0.4972445961891063,0.004416532920011906,0.8606765492757231,0.0018808121175860465,-0.0007144162552047007,0.0026481285317362575,0.49427640118274424,0.05870749469046127,0.4766688843700936,0.003135544686513554,25.0,0.0,0.6329679072524266,0.001906435664535604,0.526648519581977,0.0042897450536707035,0.8740824392998305,exploratory_polyhedral_or_contrast_result
standalone Cn(k) directed rings,C8(1),secondary_or_exploratory,8,8,directed clockwise 1-jump,eps72_restoration_onset,time_shifted,147,0.1174504040771272,17.2652093993377,differentiated_recovery,,,,False,primary non-D12 contrast,0.0006142805552735626,0.005004283108399795,0.5183461139063527,0.008903190113472981,0.48571021441900103,0.005917265718543446,0.8617086225866004,0.0023880609335036407,0.00014266544393559617,0.0024716851643805586,0.496591777652578,0.02823294464323402,0.4782452423072785,0.013364154612958376,27.0,0.0,0.6320049765916699,0.007495464578535178,0.5346570121036066,0.006530504060864023,,control_or_reference_condition
standalone Cn(k) directed rings,C8(1),secondary_or_exploratory,8,8,directed clockwise 1-jump,eps72_restoration_onset,random_event,147,0.1174504040771272,17.2652093993377,differentiated_recovery,,,,False,primary non-D12 contrast,0.0026092715919364693,0.0025367734919619508,0.5034126595974187,0.003313581568895956,0.5197711984669645,0.00440967360927611,0.8620549937887851,0.0021585990696584923,0.0014572582252629959,0.0013396807167918498,0.4646420471258949,0.027980951607940934,0.4603914403213077,0.011689274847762257,147.0,0.0,0.625949118316802,0.00394019255862976,0.5353051177950071,0.0036190326688922167,,control_or_reference_condition
standalone Cn(k) directed rings,C8(1),secondary_or_exploratory,8,8,directed clockwise 1-jump,eps72_restoration_onset,unseeded,0,,,differentiated_recovery,,,,False,primary non-D12 contrast,,,,,,,,,,,0.6349079467845268,0.17597855168224635,0.793326495684628,0.2845446785424815,0.0,0.0,,,,,,control_or_reference_condition
standalone Cn(k) directed rings,C8(1),secondary_or_exploratory,8,8,directed clockwise 1-jump,eps72_restoration_onset,artificial_seeded,147,,,differentiated_recovery,,,,False,primary non-D12 contrast,,,,,,,,,,,0.8817832209873991,0.09562318679703659,0.9972674328994131,0.0019860204877541632,0.0,0.0,,,,,,control_or_reference_condition
standalone Cn(k) directed rings,C8(1),secondary_or_exploratory,8,8,directed clockwise 1-jump,ricci_phase_sync_high_lock_session,endogenous,7,0.13775013979131107,0.9642509785391775,differentiated_recovery,0.4472049689440994,0.0029859913650892595,0.0026822224262731996,False,primary non-D12 contrast,0.010197706581981554,0.048243981104188434,0.48855896915028624,0.06119729077753815,0.5049794227763255,0.04559441599272315,0.9214359543472913,0.027524902857594655,0.0037111887253309882,0.015185660779860497,0.6478430591866704,0.16893541384678526,0.7856446164565838,0.2456773676508195,2.0,0.0,0.3991953873496338,0.16196806976258343,0.5430984823703531,0.04047499933211423,0.8589174800354924,exploratory_polyhedral_or_contrast_result
standalone Cn(k) directed rings,C8(1),secondary_or_exploratory,8,8,directed clockwise 1-jump,ricci_phase_sync_high_lock_session,time_shifted,7,0.13775013979131107,0.9642509785391775,differentiated_recovery,,,,False,primary non-D12 contrast,0.0006247361461725234,0.04567510735679226,0.4979165048547086,0.05295351321447696,0.4961811115432718,0.042445372152469636,0.9078388885847772,0.017282808747231582,0.0007251973602417285,0.018091879737505603,0.565205993099771,0.18853978257639847,0.6721350561309068,0.17569319627379884,4.0,0.0,0.46096303376795034,0.09485542275784438,0.5391485727824227,0.038231495356428565,,control_or_reference_condition
standalone Cn(k) directed rings,C8(1),secondary_or_exploratory,8,8,directed clockwise 1-jump,ricci_phase_sync_high_lock_session,random_event,7,0.13775013979131107,0.9642509785391775,differentiated_recovery,,,,False,primary non-D12 contrast,0.002590831228267425,0.02880807560688719,0.5044974655870736,0.032320509526383434,0.5016492449673142,0.02758305108235888,0.8953386946092173,0.009940648970104379,0.0010289662990577886,0.012136852033825418,0.5552810861978827,0.15613087500830022,0.6065344355304702,0.1778733893098874,7.0,0.0,0.48684185469921226,0.06910886077027359,0.5400646988479115,0.02038709817309345,,control_or_reference_condition
standalone Cn(k) directed rings,C8(1),secondary_or_exploratory,8,8,directed clockwise 1-jump,ricci_phase_sync_high_lock_session,unseeded,0,,,differentiated_recovery,,,,False,primary non-D12 contrast,,,,,,,,,,,0.651807735824519,0.18549392622017713,0.7955470152427833,0.28947129349929224,0.0,0.0,,,,,,control_or_reference_condition
standalone Cn(k) directed rings,C8(1),secondary_or_exploratory,8,8,directed clockwise 1-jump,ricci_phase_sync_high_lock_session,artificial_seeded,7,,,differentiated_recovery,,,,False,primary non-D12 contrast,,,,,,,,,,,0.856855309316851,0.08631272159810116,0.9965955894305777,0.002675768965228928,0.0,0.0,,,,,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,high_boundary_impulse_J,endogenous,57,0.09331239298409179,5.318806400093232,differentiated_recovery,0.391304347826087,0.00030240655733278026,0.001395725483187554,False,exploratory FES fivefold-to-12-face bridge family,0.004850711944431031,0.004519453591517372,0.5048266146918111,0.008174513763989446,0.5050867258668952,0.008457339875316262,0.9606875278523418,0.0013803915768452958,0.002173513014577691,0.002625542964336058,0.481371172299528,0.05976574713766064,0.787490869920884,0.028908870929299762,21.0,0.0,0.5400189835900504,0.022351478384332157,0.5374489871073578,0.006994958226270858,0.8589174800354924,exploratory_polyhedral_or_contrast_result
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,high_boundary_impulse_J,time_shifted,57,0.09331239298409179,5.318806400093232,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,0.003771153383860673,0.0036741207330076952,0.5119714027206148,0.007809246695774235,0.48967149966493295,0.009019386029654929,0.9598657274791677,0.0011580583515314394,0.0018711064572449105,0.0021846833687617297,0.7115461466630004,0.050178661028519186,0.7812699448434365,0.022559274271438178,23.0,0.0,0.5530185585536165,0.018690585733791,0.5310639588734297,0.007094992868181097,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,high_boundary_impulse_J,random_event,57,0.09331239298409179,5.318806400093232,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,0.0008638268111574494,0.00524051697143622,0.5009508385409785,0.0062145195834008874,0.5128036209865497,0.008142132754639299,0.9599029787361445,0.0013093013036271962,0.0007777875313901368,0.0030901387874426563,0.7605449822431606,0.03556860714990835,0.7753956894065137,0.02701404079396358,56.0,0.0,0.5506840624871174,0.02071188420526662,0.5266094419845931,0.006514745774148826,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,high_boundary_impulse_J,unseeded,0,,,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,,,,,,,,,,,0.8316375673649855,0.08898510551169254,0.625284330030744,0.23303427014400405,0.0,0.0,,,,,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,high_boundary_impulse_J,artificial_seeded,57,,,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,,,,,,,,,,,0.9366210495667439,0.036834188823451776,0.9798157106477632,0.0036431460569144444,0.0,0.0,,,,,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,residual_contraction_low_distance,endogenous,57,0.09102846804812097,5.188622678742895,differentiated_recovery,0.639751552795031,-0.000515524123879495,-0.0015491591432032136,False,exploratory FES fivefold-to-12-face bridge family,-0.005674080978281345,0.00394944018058201,0.5030316339069708,0.012877527919898142,0.4945714508734527,0.00993626756372399,0.9721155249073101,0.0016856452866533204,-0.004556985658928463,0.0028647575641946683,0.6535857554206268,0.07428382954236783,0.4345613465207287,0.055081006939514135,23.0,0.0,0.7910975277116928,0.03195520606785748,0.523017576184969,0.009046396044143307,0.8589174800354924,exploratory_polyhedral_or_contrast_result
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,residual_contraction_low_distance,time_shifted,57,0.09102846804812097,5.188622678742895,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,-0.004830460531507935,0.003503033036523953,0.5119125452772764,0.007111966840879774,0.49631391441930683,0.00812762484396608,0.9722887016739765,0.001204284876791686,-0.004041461535048968,0.002524334345489919,0.6845810628684974,0.055297757811586495,0.41413096339544725,0.031152917196393837,25.0,0.0,0.8076849337865368,0.017454263800144094,0.526386165887759,0.006263434326593688,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,residual_contraction_low_distance,random_event,57,0.09102846804812097,5.188622678742895,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,-0.003762824807428151,0.004708704635513256,0.5003797244678857,0.010059589267162328,0.49495445909057834,0.008528649886893886,0.9704076978739016,0.0015959649705384101,-0.0030078265157252497,0.0036248490020194253,0.7444631684612075,0.04997475413688845,0.4866866099051215,0.04301991355908348,56.0,0.0,0.775266291082797,0.029630441122710433,0.5192865705598556,0.0077744476373149025,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,residual_contraction_low_distance,unseeded,0,,,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,,,,,,,,,,,0.8006825559794397,0.11309717652357167,0.5785159937929747,0.24704830140188327,0.0,0.0,,,,,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,residual_contraction_low_distance,artificial_seeded,57,,,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,,,,,,,,,,,0.9281948285050469,0.04405418848990442,0.9799135892071579,0.0035502526530199535,0.0,0.0,,,,,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,endogenous,192,0.09999999999999999,19.2,differentiated_recovery,0.12422360248447205,0.001849507359531343,0.0015975371781575662,False,exploratory FES fivefold-to-12-face bridge family,0.0014218594325504964,0.0031173980866448132,0.5033885203048649,0.003483717587153274,0.5027426103374902,0.005900186242978607,0.96266479526589,0.001072434517781934,0.0003580779916763949,0.001845105605901084,0.7136394643139315,0.037016175611479206,0.6988742310172679,0.005761111570617082,24.0,0.0,0.6326893648890481,0.005164776866762822,0.5248134918489575,0.003529400707426152,0.8589174800354924,exploratory_polyhedral_or_contrast_result
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,time_shifted,192,0.09999999999999999,19.2,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,-0.0020052708910735604,0.003054843902182659,0.500140704683627,0.0038880728913350056,0.4965294432805599,0.004467914895014045,0.9623375848607575,0.0009820363256546648,-0.0014914293678549482,0.001858805878308613,0.6942769004470642,0.032482323512939885,0.6954424702861757,0.006916298854332971,25.0,0.0,0.6358141621256875,0.005235736149395232,0.5194807138827786,0.0031879474616142104,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,random_event,192,0.09999999999999999,19.2,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,-0.001840119554395303,0.0012953784295722233,0.49926356787822607,0.000977957440443994,0.4977948059313243,0.0011461341888905352,0.9628957999316853,0.0009268520561034971,-0.0012394591864811713,0.0007969180677956559,0.6699060188307058,0.025218438958483982,0.6860442485028633,0.004800722457754757,190.0,0.0,0.6343441529286771,0.003951474992751331,0.5039785390692255,0.0007879027480291852,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,unseeded,0,,,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,,,,,,,,,,,0.8160927415358147,0.09961225900562555,0.6231929809171949,0.22567677131674405,0.0,0.0,,,,,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,FES_phase_transition,artificial_seeded,192,,,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,,,,,,,,,,,0.9296952103297855,0.04967987329558465,0.9803688205266445,0.0036562350858211265,0.0,0.0,,,,,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,endogenous,1309,0.06571604327262921,86.02230064387163,differentiated_recovery,0.7329192546583851,-0.0006735595144020683,-0.0006026083573775804,False,exploratory FES fivefold-to-12-face bridge family,-0.0020148472204082504,0.001504174098781497,0.49302721168364255,0.0008117581929305091,0.49688100562994136,0.0005582746537094402,0.9697820156348446,0.0008701340560239078,-0.0017672520067498064,0.0011991943304057117,0.8109464916957141,0.0037498221458917083,0.2751278147252195,0.0005829717062947136,234.0,0.0,0.8019623107454205,0.00036731151698552193,0.501458516461121,0.00047488713016602966,0.8589174800354924,exploratory_polyhedral_or_contrast_result
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,time_shifted,1309,0.06571604327262921,86.02230064387163,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,-0.0012619066096115003,0.001406268492913853,0.49156090228507976,0.0008155893428079646,0.4977518580433222,0.0005005524782596403,0.9698231854323376,0.0008114361293503573,-0.0010936924923477382,0.001033960493785826,0.7927851966068173,0.0037366376932215267,0.2710442743939242,0.00045336594234103345,234.0,0.0,0.8052933099634021,0.0002487108934862043,0.5012540878011229,0.00041626091679243564,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,random_event,1309,0.06571604327262921,86.02230064387163,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,-0.0012482971741972063,0.0012492445855282403,0.4951783557754572,0.0006524859682366658,0.49888550692386247,0.00035712320045132203,0.9698515941528253,0.0008379639575196783,-0.001164643649372226,0.0009447520085374718,0.7483146282037305,0.003566459991448954,0.27590784302284443,0.00046543410218685623,238.0,0.0,0.8059947118360752,0.0005808837224984176,0.5030672764165656,0.00035992309564800547,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,unseeded,0,,,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,,,,,,,,,,,0.820888326596739,0.09732134718103333,0.6206463709979386,0.23322862973688277,0.0,0.0,,,,,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,h_zero_crossing,artificial_seeded,1309,,,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,,,,,,,,,,,0.9259826995600695,0.0517928937658678,0.9803063234746731,0.003614817296858561,0.0,0.0,,,,,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,eps72_restoration_onset,endogenous,147,0.1174504040771272,17.2652093993377,differentiated_recovery,0.018633540372670808,0.004809260300210609,0.00378648325329112,False,exploratory FES fivefold-to-12-face bridge family,0.003387897925268226,0.0032029296444137725,0.49767525787128336,0.003206291428338041,0.4953440152678672,0.0035014247519661486,0.9705145627236005,0.0006818253465122955,0.0023212563302698317,0.002533025033613204,0.6830986049521178,0.052804811784380755,0.32470554346089864,0.002346185312788508,25.0,0.0,0.8414931735832034,0.0014080611356885996,0.5131944762287235,0.00317897350871558,0.4472049689440994,exploratory_polyhedral_or_contrast_result
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,eps72_restoration_onset,time_shifted,147,0.1174504040771272,17.2652093993377,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,-0.003029055552809343,0.0036966299307498096,0.4946002016593085,0.005418086566175956,0.49068105616833096,0.004768850376157209,0.9688297750210089,0.0010241356062620317,-0.002488003969940777,0.0028608114676847303,0.8228860039068294,0.018455793945337872,0.3482313576138606,0.011093961454034558,27.0,0.0,0.8310235087298647,0.007950124559395288,0.5107313131561245,0.004760572899852158,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,eps72_restoration_onset,random_event,147,0.1174504040771272,17.2652093993377,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,-0.0015060138609945678,0.00215907416037537,0.5005017062117988,0.00405310650235114,0.5057491160694197,0.0029560947668117476,0.9686798803351102,0.000762473942575818,-0.0014652269230212886,0.0015528920289163415,0.7780023613232508,0.027814160799931556,0.3247224782134994,0.0064706087541452776,146.0,0.0,0.8383167372671128,0.005325344292152556,0.516692960696763,0.0027253139435563494,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,eps72_restoration_onset,unseeded,0,,,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,,,,,,,,,,,0.8301614841256033,0.09169374128706613,0.5479683953784198,0.2482629195493241,0.0,0.0,,,,,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,eps72_restoration_onset,artificial_seeded,147,,,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,,,,,,,,,,,0.927933388249297,0.045903194991758225,0.9800133323766864,0.003943472798351072,0.0,0.0,,,,,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,ricci_phase_sync_high_lock_session,endogenous,7,0.13775013979131107,0.9642509785391775,differentiated_recovery,0.4409937888198758,0.001326689688736968,0.00165514798345996,False,exploratory FES fivefold-to-12-face bridge family,0.005538162078144934,0.047452796571619583,0.5094960175429266,0.0494120971801222,0.5091783145308588,0.04278500664679598,0.9736179439516967,0.004166901379774998,0.002368180221794283,0.024848676519418206,0.8118088152206149,0.09988857287265536,0.7671014729573338,0.1205886398905539,2.0,0.0,0.5241526249765527,0.10194394232633538,0.5426825068593593,0.03613926662470405,0.8589174800354924,exploratory_polyhedral_or_contrast_result
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,ricci_phase_sync_high_lock_session,time_shifted,7,0.13775013979131107,0.9642509785391775,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,0.0024447141458081006,0.03210795486488567,0.5036512409679281,0.035619888956005326,0.5064832205971666,0.03080071554578229,0.9637902326492928,0.004450249312878954,0.001041490533057315,0.020761156452841968,0.79475127511707,0.09145023482976271,0.595803547491234,0.1378580085076867,4.0,0.0,0.6438777286111479,0.07683528539833002,0.536059222485666,0.026465713126807306,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,ricci_phase_sync_high_lock_session,random_event,7,0.13775013979131107,0.9642509785391775,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,0.0009862907507927434,0.023541085486294175,0.5001328411969882,0.025872079424374365,0.5014179967886105,0.021895949121908037,0.9652345040574659,0.0034157228845305564,0.0007130322383343231,0.01597632304911543,0.7336832746113353,0.11472468671458678,0.5948365100419105,0.14735537038858382,7.0,0.0,0.6377713920677037,0.09323272050663735,0.5311387436026423,0.018075802631022826,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,ricci_phase_sync_high_lock_session,unseeded,0,,,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,,,,,,,,,,,0.8292486846094327,0.09275875510744196,0.6196793719013932,0.2529915123322749,0.0,0.0,,,,,,control_or_reference_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,20,60,bidirected LCF dodecahedron edges,ricci_phase_sync_high_lock_session,artificial_seeded,7,,,differentiated_recovery,,,,False,exploratory FES fivefold-to-12-face bridge family,,,,,,,,,,,0.9375792383041244,0.04201113182912468,0.980401050326072,0.003330955597653094,0.0,0.0,,,,,,control_or_reference_condition
icosahedral topology,icosahedron,secondary_or_exploratory,12,60,bidirected icosahedron edges,high_boundary_impulse_J,endogenous,57,0.09331239298409179,5.318806400093232,differentiated_recovery,0.422360248447205,0.0022722984995486423,-0.0011804702965430064,False,exploratory 5-12-20 bridge family,-0.0023816426255262773,0.005604600851025289,0.49933728418057177,0.00901070637540446,0.48543036526803734,0.012299035752533683,0.9328326995501408,0.0014776171715419405,0.0001913589957913582,0.002993964088248989,0.7584378469901225,0.04839846721517058,0.8199778052616132,0.028493996569283236,21.0,0.0,0.47893917130352426,0.01793421605619342,0.5306768918271163,0.008707755140308594,0.8589174800354924,exploratory_polyhedral_or_contrast_result
icosahedral topology,icosahedron,secondary_or_exploratory,12,60,bidirected icosahedron edges,high_boundary_impulse_J,time_shifted,57,0.09331239298409179,5.318806400093232,differentiated_recovery,,,,False,exploratory 5-12-20 bridge family,-0.007142658664273183,0.0055836009900889485,0.4893853977785382,0.013050386763240905,0.4932063381230278,0.010355814722622352,0.9346763298001303,0.0017862370459583068,-0.002080939503757284,0.002816492923266222,0.47340571565516854,0.052360170172158965,0.8074508745438145,0.02791290129511187,23.0,0.0,0.4798769195707938,0.01837754680263908,0.5230009171591444,0.009187139323698568,,control_or_reference_condition
icosahedral topology,icosahedron,secondary_or_exploratory,12,60,bidirected icosahedron edges,high_boundary_impulse_J,random_event,57,0.09331239298409179,5.318806400093232,differentiated_recovery,,,,False,exploratory 5-12-20 bridge family,0.0017216037213208975,0.006311691331210108,0.4993824700032826,0.009170611942937218,0.5004428343995381,0.007979175277729459,0.9308316699087363,0.0019929922291114783,0.0013718292923343646,0.0032255843938728463,0.44473795677827876,0.0502496466254203,0.8004798061688575,0.030823146050788428,56.0,0.0,0.49922895375776166,0.019269073452649728,0.5249120417098825,0.007649171874059562,,control_or_reference_condition
icosahedral topology,icosahedron,secondary_or_exploratory,12,60,bidirected icosahedron edges,high_boundary_impulse_J,unseeded,0,,,differentiated_recovery,,,,False,exploratory 5-12-20 bridge family,,,,,,,,,,,0.7622141151400232,0.11762806989714013,0.8189616330730765,0.2146507247702206,0.0,0.0,,,,,,control_or_reference_condition
icosahedral topology,icosahedron,secondary_or_exploratory,12,60,bidirected icosahedron edges,high_boundary_impulse_J,artificial_seeded,57,,,differentiated_recovery,,,,False,exploratory 5-12-20 bridge family,,,,,,,,,,,0.9427136242104993,0.04925952157241914,0.9995123355109617,0.00026655791598128063,0.0,0.0,,,,,,control_or_reference_condition
icosahedral topology,icosahedron,secondary_or_exploratory,12,60,bidirected icosahedron edges,residual_contraction_low_distance,endogenous,57,0.09102846804812097,5.188622678742895,differentiated_recovery,0.577639751552795,0.00041649651805589785,-0.0021013939998621887,False,exploratory 5-12-20 bridge family,-0.000429916390555443,0.0069896008250034045,0.49367177677740415,0.01625632666834892,0.49691165631001494,0.013753223920626419,0.9417728149125681,0.002848457927654479,-0.00010325454523030975,0.0042458221287901814,0.5937687115121466,0.09879278797968831,0.5536593243111991,0.05887007695257879,23.0,0.0,0.6501254091087361,0.023470629222149462,0.5269739199899168,0.013439290499728015,0.8589174800354924,exploratory_polyhedral_or_contrast_result
icosahedral topology,icosahedron,secondary_or_exploratory,12,60,bidirected icosahedron edges,residual_contraction_low_distance,time_shifted,57,0.09102846804812097,5.188622678742895,differentiated_recovery,,,,False,exploratory 5-12-20 bridge family,-0.0013809365135585322,0.00529553790474028,0.5130768519385528,0.01278568999337146,0.49420170459487556,0.013480627172874664,0.9422900113647312,0.0026600873664890143,-0.0005197510632862076,0.0032963702670346655,0.6664790080898079,0.07897798527154902,0.5369553151335861,0.039628001075360915,25.0,0.0,0.6707473298484684,0.015869242058730988,0.5343907880802929,0.01126269146782595,,control_or_reference_condition
icosahedral topology,icosahedron,secondary_or_exploratory,12,60,bidirected icosahedron edges,residual_contraction_low_distance,random_event,57,0.09102846804812097,5.188622678742895,differentiated_recovery,,,,False,exploratory 5-12-20 bridge family,0.0022217965730250136,0.008026387303205084,0.49852521746446754,0.009588619513679954,0.5042250077046246,0.009592877660258712,0.9410014909511029,0.0022788546073297883,0.001998139454631879,0.0049741561342714355,0.695808854065533,0.0857364284113971,0.5878213310257301,0.03691859076939672,56.0,0.0,0.6453568382570056,0.017045202465219133,0.5240913058629113,0.009223628208370596,,control_or_reference_condition
icosahedral topology,icosahedron,secondary_or_exploratory,12,60,bidirected icosahedron edges,residual_contraction_low_distance,unseeded,0,,,differentiated_recovery,,,,False,exploratory 5-12-20 bridge family,,,,,,,,,,,0.7594528945779254,0.12185292666965475,0.8065817426769926,0.23956501116372314,0.0,0.0,,,,,,control_or_reference_condition
icosahedral topology,icosahedron,secondary_or_exploratory,12,60,bidirected icosahedron edges,residual_contraction_low_distance,artificial_seeded,57,,,differentiated_recovery,,,,False,exploratory 5-12-20 bridge family,,,,,,,,,,,0.9445231193282613,0.037343185586013905,0.999425686463816,0.00032578842946203834,0.0,0.0,,,,,,control_or_reference_condition
icosahedral topology,icosahedron,secondary_or_exploratory,12,60,bidirected icosahedron edges,FES_phase_transition,endogenous,192,0.09999999999999999,19.2,differentiated_recovery,0.5217391304347826,0.00011892468175659396,-0.00012410117777902744,False,exploratory 5-12-20 bridge family,0.0013284697817361288,0.004282704673523669,0.495796637383444,0.004648018460343793,0.4951688495814038,0.006506220065450512,0.9223554606086793,0.0014516001246601745,0.000901587207662834,0.002179498993840284,0.47441572850325997,0.022387151419261692,0.7284576019608414,0.007662707806573364,24.0,0.0,0.579887220666269,0.005192552497620899,0.5306921653828665,0.004032548936319673,0.8589174800354924,exploratory_polyhedral_or_contrast_result
icosahedral topology,icosahedron,secondary_or_exploratory,12,60,bidirected icosahedron edges,FES_phase_transition,time_shifted,192,0.09999999999999999,19.2,differentiated_recovery,,,,False,exploratory 5-12-20 bridge family,0.0010190775609618178,0.003890266433758666,0.48272994056353696,0.005133499088227368,0.4919903271564673,0.005555700087218288,0.9239873559489874,0.0014530324623528927,0.00078266252590624,0.001981781598281948,0.48668493909477073,0.02177796998920274,0.7202428871679244,0.007439666841306582,25.0,0.0,0.5812439676860356,0.005318320828586623,0.5250515731009486,0.003994490416693232,,control_or_reference_condition
