source_file,sequence_id,state_column,alternative_ladder_name,primary_ladder_score,alternative_ladder_score,golden_is_better,golden_rank_among_ladders,best_ladder_name,best_ladder_score
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P24,cluster,4-8-16,0.3333333333333333,0.3333333333333333,False,1,5-10-20,0.3333333333333333
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P24,cluster,6-12-24,0.3333333333333333,0.4444444444444444,True,1,5-10-20,0.3333333333333333
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P24,cluster,3-6-12,0.3333333333333333,0.3333333333333333,False,1,5-10-20,0.3333333333333333
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P24,cluster,7-14-28,0.3333333333333333,0.5238095238095238,True,1,5-10-20,0.3333333333333333
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P24,cluster,8-16-32,0.3333333333333333,0.5833333333333334,True,1,5-10-20,0.3333333333333333
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P25,cluster,4-8-16,0.5666666666666667,0.4583333333333333,False,3,4-8-16,0.4583333333333333
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P25,cluster,6-12-24,0.5666666666666667,0.6388888888888888,True,3,4-8-16,0.4583333333333333
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P25,cluster,3-6-12,0.5666666666666667,0.5,False,3,4-8-16,0.4583333333333333
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P25,cluster,7-14-28,0.5666666666666667,0.6904761904761904,True,3,4-8-16,0.4583333333333333
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P25,cluster,8-16-32,0.5666666666666667,0.7291666666666666,True,3,4-8-16,0.4583333333333333
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P26,cluster,4-8-16,0.4333333333333333,0.2916666666666667,False,3,3-6-12,0.27777777777777773
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P26,cluster,6-12-24,0.4333333333333333,0.5277777777777778,True,3,3-6-12,0.27777777777777773
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P26,cluster,3-6-12,0.4333333333333333,0.27777777777777773,False,3,3-6-12,0.27777777777777773
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P26,cluster,7-14-28,0.4333333333333333,0.5952380952380952,True,3,3-6-12,0.27777777777777773
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P26,cluster,8-16-32,0.4333333333333333,0.6458333333333334,True,3,3-6-12,0.27777777777777773
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P3,cluster,4-8-16,0.3166666666666667,0.3125,False,3,3-6-12,0.3055555555555555
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P3,cluster,6-12-24,0.3166666666666667,0.4305555555555555,True,3,3-6-12,0.3055555555555555
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P3,cluster,3-6-12,0.3166666666666667,0.3055555555555555,False,3,3-6-12,0.3055555555555555
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P3,cluster,7-14-28,0.3166666666666667,0.5119047619047619,True,3,3-6-12,0.3055555555555555
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P3,cluster,8-16-32,0.3166666666666667,0.5729166666666666,True,3,3-6-12,0.3055555555555555
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P4,cluster,4-8-16,0.26666666666666666,0.25,False,2,4-8-16,0.25
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P4,cluster,6-12-24,0.26666666666666666,0.3888888888888889,True,2,4-8-16,0.25
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P4,cluster,3-6-12,0.26666666666666666,0.3333333333333333,True,2,4-8-16,0.25
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P4,cluster,7-14-28,0.26666666666666666,0.4761904761904762,True,2,4-8-16,0.25
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P4,cluster,8-16-32,0.26666666666666666,0.5416666666666666,True,2,4-8-16,0.25
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P5,cluster,4-8-16,0.45,0.4791666666666667,True,1,5-10-20,0.45
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P5,cluster,6-12-24,0.45,0.5416666666666666,True,1,5-10-20,0.45
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P5,cluster,3-6-12,0.45,0.5277777777777778,True,1,5-10-20,0.45
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P5,cluster,7-14-28,0.45,0.6071428571428571,True,1,5-10-20,0.45
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P5,cluster,8-16-32,0.45,0.65625,True,1,5-10-20,0.45
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P6,cluster,4-8-16,0.7000000000000001,0.625,False,3,3-6-12,0.5
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P6,cluster,6-12-24,0.7000000000000001,0.75,True,3,3-6-12,0.5
