source_file,condition,column,n_values,period,preferred_bin,chi_square_p,Vcos_h1_D24,Vsin_h1_D24,resultant_h1_D24,Vcos_h2_D12,Vsin_h2_D12,resultant_h2_D12,Vcos_h3_D8,Vsin_h3_D8,resultant_h3_D8,sin_cos_balance_h1,chi_square_fdr_q
IDPC_Reproduction_surrogate_btc/Chapter3/ricci_eps72_restoring_test.csv,control,deps72_deg,624,24,23,0.0,0.9221389250348455,-0.1255039456707636,0.9306403373179943,0.7299627115430705,-0.19691196628036337,0.7560554759458533,0.5132541644907482,-0.20265931964773096,0.5518157638262767,0.2033650206359181,0.0
IDPC_Reproduction_surrogate_btc/Chapter3/ricci_phase_sync_summary.csv,control,circ_mean_deg,26,24,0,9.910696545620857e-49,0.9855840034299903,-0.10950036523568221,0.991648202642366,0.9433184400626469,-0.21153846153846217,0.9667461921684951,0.8760836381943081,-0.29916056127123214,0.9257535214796074,0.12391636180569188,3.523803216220749e-48
IDPC_Reproduction_surrogate_btc/Chapter3/ricci_phase_sync_summary.csv,control,mean_abs_dpsi_deg,26,24,1,1.6874033242391754e-46,0.9468035180623382,0.28461245256703277,0.9886562344776074,0.7970166101667484,0.5267750931810242,0.9553677175190562,0.5777236646219734,0.6931082800065888,0.9023102129965804,0.3378089345046946,5.585886866446925e-46
IDPC_Reproduction_surrogate_spx/Chapter3/ricci_eps72_restoring_test.csv,control,eps72_deg,624,24,0,0.0,0.941964460576327,-0.10904005075085646,0.9482545953785829,0.7848217673244309,-0.1857936615151247,0.8065137885525825,0.5725823941064073,-0.21224134644232825,0.6106529187519516,0.16707559017452944,0.0
IDPC_Reproduction_surrogate_spx/Chapter3/ricci_eps72_restoring_test.csv,control,deps72_deg,624,24,0,0.0,0.8989504705829021,-0.11353423684045691,0.9060915911187821,0.6528711766608345,-0.17041212912513531,0.6747451867686529,0.3860487889466799,-0.1610064702428455,0.4182783175198763,0.21458376625755482,0.0
IDPC_Reproduction_surrogate_spx/Chapter3/ricci_phase_sync_summary.csv,control,circ_mean_deg,26,24,23,5.138306227166977e-45,0.9690766990585605,-0.17651509452786046,0.9850214349212992,0.8842454252602526,-0.32692307692307776,0.9427452839015095,0.7653651898696788,-0.4351426345763377,0.8804163709803934,0.20743839546929999,1.6442579926934328e-44
IDPC_Reproduction_surrogate_spx/Chapter3/ricci_phase_sync_summary.csv,control,mean_abs_dpsi_deg,26,24,2,5.254880188442361e-34,0.8776033880609138,0.41321480647291464,0.9700176199556599,0.5793145317881182,0.6778598328070053,0.8916833965450002,0.2401015648892033,0.7560328557497069,0.7932429895279891,0.5356114184120009,1.0966706480227535e-33
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,control,phase,237,24,12,3.719407894184431e-206,-0.04792201460298736,0.019609562770637547,0.05177889952156677,0.8979956634716424,-0.24513956207322124,0.9308542402048379,-0.04590160192590899,0.010698455299293985,0.047131878862990424,0.9716875481676502,1.6230143538259336e-205
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,control,phase_z,237,24,1,1.0,-0.00014377288485631413,-0.0010920634814452707,0.001101486854177694,-0.0005652936549180255,-0.002109704641350252,0.002184126962890522,-0.010186555115498196,0.005967145832797944,0.011805623003931658,0.999051709403411,1.0
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,control,phi,237,24,1,1.0,-0.00014377288485631413,-0.0010920634814452707,0.001101486854177694,-0.0005652936549180255,-0.002109704641350252,0.002184126962890522,-0.010186555115498196,0.005967145832797944,0.011805623003931658,0.999051709403411,1.0
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,control,dphi,237,24,1,1.0,-0.00014377288485631413,-0.0010920634814452707,0.001101486854177694,-0.0005652936549180255,-0.002109704641350252,0.002184126962890522,-0.010186555115498196,0.005967145832797944,0.011805623003931658,0.999051709403411,1.0
