topology_name,condition,null_index,n_nodes,n_directed_edges,null_model,carrier_score
"C12(1,2)",seeded,15,12,48,degree-matched directed random graph,0.7777543055398098
"C12(1,2)",seeded,16,12,48,degree-matched directed random graph,0.7213226729971757
"C12(1,2)",seeded,17,12,48,degree-matched directed random graph,0.7423445010996154
"C12(1,2)",seeded,18,12,48,degree-matched directed random graph,0.6872475576688049
"C12(1,2)",seeded,19,12,48,degree-matched directed random graph,0.6599336628265601
"C12(1,2)",seeded,20,12,48,degree-matched directed random graph,0.6920200131023284
"C12(1,2)",seeded,21,12,48,degree-matched directed random graph,0.6809938695864736
"C12(1,2)",seeded,22,12,48,degree-matched directed random graph,0.7456027905057919
"C12(1,2)",seeded,23,12,48,degree-matched directed random graph,0.7377701765842792
"C12(1,2)",seeded,24,12,48,degree-matched directed random graph,0.6592992560118609
"C12(1,2)",seeded,25,12,48,degree-matched directed random graph,0.7024101142684309
"C12(1,2)",seeded,26,12,48,degree-matched directed random graph,0.7322156674952841
"C12(1,2)",seeded,27,12,48,degree-matched directed random graph,0.6834342738840582
"C12(1,2)",seeded,28,12,48,degree-matched directed random graph,0.6771805652932364
"C12(1,2)",seeded,29,12,48,degree-matched directed random graph,0.6737092727369661
"C12(1,2)",seeded,30,12,48,degree-matched directed random graph,0.7369229484520765
"C12(1,2)",seeded,31,12,48,degree-matched directed random graph,0.6794131805295309
"C12(1,2)",seeded,32,12,48,degree-matched directed random graph,0.6909408328536569
"C12(1,2)",seeded,33,12,48,degree-matched directed random graph,0.7178967914942574
"C12(1,2)",seeded,34,12,48,degree-matched directed random graph,0.64647552505796
"C12(1,2)",seeded,35,12,48,degree-matched directed random graph,0.7377146330578236
"C12(1,2)",seeded,36,12,48,degree-matched directed random graph,0.7295591565271373
"C12(1,2)",seeded,37,12,48,degree-matched directed random graph,0.7343072582343749
"C12(1,2)",seeded,38,12,48,degree-matched directed random graph,0.689700199728143
"C12(1,2)",seeded,39,12,48,degree-matched directed random graph,0.66781343957469
"C12(1,2)",seeded,40,12,48,degree-matched directed random graph,0.7017758227687789
"C12(1,2)",seeded,41,12,48,degree-matched directed random graph,0.7076609606961981
"C12(1,2)",seeded,42,12,48,degree-matched directed random graph,0.6629715737262313
"C12(1,2)",seeded,43,12,48,degree-matched directed random graph,0.6636458405398279
"C12(1,2)",seeded,44,12,48,degree-matched directed random graph,0.6726330524195184
"C12(1,2)",seeded,45,12,48,degree-matched directed random graph,0.676622736571796
"C12(1,2)",seeded,46,12,48,degree-matched directed random graph,0.6471900616072882
"C12(1,2)",seeded,47,12,48,degree-matched directed random graph,0.7191563072315519
"C12(1,2)",seeded,48,12,48,degree-matched directed random graph,0.6688471311331841
"C12(1,2)",seeded,49,12,48,degree-matched directed random graph,0.6573233633501497
"C12(1,2)",seeded,50,12,48,degree-matched directed random graph,0.7045560272078617
"C12(1,2)",seeded,51,12,48,degree-matched directed random graph,0.7196443258233747
"C12(1,2)",seeded,52,12,48,degree-matched directed random graph,0.7145854860306352
"C12(1,2)",seeded,53,12,48,degree-matched directed random graph,0.662466185969803
"C12(1,2)",seeded,54,12,48,degree-matched directed random graph,0.6557330171667786
"C12(1,2)",seeded,55,12,48,degree-matched directed random graph,0.7202567805470755
"C12(1,2)",seeded,56,12,48,degree-matched directed random graph,0.6799567003208931
"C12(1,2)",seeded,57,12,48,degree-matched directed random graph,0.6759744526754459
"C12(1,2)",seeded,58,12,48,degree-matched directed random graph,0.6947265365152382
"C12(1,2)",seeded,59,12,48,degree-matched directed random graph,0.703780992685819
"C12(1,2)",seeded,60,12,48,degree-matched directed random graph,0.7481717022941156
"C12(1,2)",seeded,61,12,48,degree-matched directed random graph,0.7405045065257208
"C12(1,2)",seeded,62,12,48,degree-matched directed random graph,0.7835341709850037
"C12(1,2)",seeded,63,12,48,degree-matched directed random graph,0.7072656007520601
"C12(1,2)",seeded,64,12,48,degree-matched directed random graph,0.6891365849113219
"C12(1,2)",seeded,65,12,48,degree-matched directed random graph,0.7383438240107111
"C12(1,2)",seeded,66,12,48,degree-matched directed random graph,0.7389452441850906
"C12(1,2)",seeded,67,12,48,degree-matched directed random graph,0.6844946603987629
"C12(1,2)",seeded,68,12,48,degree-matched directed random graph,0.6460268210629486
"C12(1,2)",seeded,69,12,48,degree-matched directed random graph,0.7173441537435968
"C12(1,2)",seeded,70,12,48,degree-matched directed random graph,0.7397859973452323
"C12(1,2)",seeded,71,12,48,degree-matched directed random graph,0.6713591803814462
"C12(1,2)",seeded,72,12,48,degree-matched directed random graph,0.742390092737436
"C12(1,2)",seeded,73,12,48,degree-matched directed random graph,0.7339336134885809
"C12(1,2)",seeded,74,12,48,degree-matched directed random graph,0.7409150269785257
"C12(1,2)",seeded,75,12,48,degree-matched directed random graph,0.6726360239801117
"C12(1,2)",seeded,76,12,48,degree-matched directed random graph,0.744484902550244
"C12(1,2)",seeded,77,12,48,degree-matched directed random graph,0.6335385940746087
"C12(1,2)",seeded,78,12,48,degree-matched directed random graph,0.6684691611003035
"C12(1,2)",seeded,79,12,48,degree-matched directed random graph,0.6752860283796582
cuboctahedron,unseeded,0,12,48,degree-matched directed random graph,0.668667331518422
cuboctahedron,unseeded,1,12,48,degree-matched directed random graph,0.6868315133651475
cuboctahedron,unseeded,2,12,48,degree-matched directed random graph,0.6638829665051389
cuboctahedron,unseeded,3,12,48,degree-matched directed random graph,0.6916346617815721
cuboctahedron,unseeded,4,12,48,degree-matched directed random graph,0.6686410552225831
cuboctahedron,unseeded,5,12,48,degree-matched directed random graph,0.6929825520129511
cuboctahedron,unseeded,6,12,48,degree-matched directed random graph,0.6662852544093221
cuboctahedron,unseeded,7,12,48,degree-matched directed random graph,0.682423191196534
cuboctahedron,unseeded,8,12,48,degree-matched directed random graph,0.6661976758956702
cuboctahedron,unseeded,9,12,48,degree-matched directed random graph,0.7150765165526429
cuboctahedron,unseeded,10,12,48,degree-matched directed random graph,0.6733209987956744
cuboctahedron,unseeded,11,12,48,degree-matched directed random graph,0.6973909493567385
cuboctahedron,unseeded,12,12,48,degree-matched directed random graph,0.6765065494490041
cuboctahedron,unseeded,13,12,48,degree-matched directed random graph,0.6883334723010385
cuboctahedron,unseeded,14,12,48,degree-matched directed random graph,0.6693249246706271
cuboctahedron,unseeded,15,12,48,degree-matched directed random graph,0.6786021696742004
cuboctahedron,unseeded,16,12,48,degree-matched directed random graph,0.6776179284056865
cuboctahedron,unseeded,17,12,48,degree-matched directed random graph,0.6812405173811757
cuboctahedron,unseeded,18,12,48,degree-matched directed random graph,0.6882851463635034
cuboctahedron,unseeded,19,12,48,degree-matched directed random graph,0.6775439516358233
cuboctahedron,unseeded,20,12,48,degree-matched directed random graph,0.6969016075626329
cuboctahedron,unseeded,21,12,48,degree-matched directed random graph,0.6636214788685055
cuboctahedron,unseeded,22,12,48,degree-matched directed random graph,0.6865724080902382
cuboctahedron,unseeded,23,12,48,degree-matched directed random graph,0.6782347257160636
cuboctahedron,unseeded,24,12,48,degree-matched directed random graph,0.6738379345257511
cuboctahedron,unseeded,25,12,48,degree-matched directed random graph,0.6822549890359554
cuboctahedron,unseeded,26,12,48,degree-matched directed random graph,0.6898947689397452
cuboctahedron,unseeded,27,12,48,degree-matched directed random graph,0.6777889887436301
cuboctahedron,unseeded,28,12,48,degree-matched directed random graph,0.674235644399063
cuboctahedron,unseeded,29,12,48,degree-matched directed random graph,0.6656294692333965
cuboctahedron,unseeded,30,12,48,degree-matched directed random graph,0.6692648628623777
cuboctahedron,unseeded,31,12,48,degree-matched directed random graph,0.6787564700658056
cuboctahedron,unseeded,32,12,48,degree-matched directed random graph,0.6704588599443309
cuboctahedron,unseeded,33,12,48,degree-matched directed random graph,0.6840302829665628
cuboctahedron,unseeded,34,12,48,degree-matched directed random graph,0.6752504665765386
cuboctahedron,unseeded,35,12,48,degree-matched directed random graph,0.6869783677099496
cuboctahedron,unseeded,36,12,48,degree-matched directed random graph,0.6877817590342915
cuboctahedron,unseeded,37,12,48,degree-matched directed random graph,0.687127261557832
cuboctahedron,unseeded,38,12,48,degree-matched directed random graph,0.6754331762892316
cuboctahedron,unseeded,39,12,48,degree-matched directed random graph,0.6988539480829505
cuboctahedron,unseeded,40,12,48,degree-matched directed random graph,0.680819803932358
cuboctahedron,unseeded,41,12,48,degree-matched directed random graph,0.6805694171142511
cuboctahedron,unseeded,42,12,48,degree-matched directed random graph,0.6752655066087635
cuboctahedron,unseeded,43,12,48,degree-matched directed random graph,0.6828770675387007
cuboctahedron,unseeded,44,12,48,degree-matched directed random graph,0.6729125215847984
cuboctahedron,unseeded,45,12,48,degree-matched directed random graph,0.6784647367679515
cuboctahedron,unseeded,46,12,48,degree-matched directed random graph,0.6918907560672223
cuboctahedron,unseeded,47,12,48,degree-matched directed random graph,0.6747505766121173
cuboctahedron,unseeded,48,12,48,degree-matched directed random graph,0.6904635694781219
cuboctahedron,unseeded,49,12,48,degree-matched directed random graph,0.672191419893767
cuboctahedron,unseeded,50,12,48,degree-matched directed random graph,0.7014981694230025
cuboctahedron,unseeded,51,12,48,degree-matched directed random graph,0.6758870433834685
cuboctahedron,unseeded,52,12,48,degree-matched directed random graph,0.6983506439052284
cuboctahedron,unseeded,53,12,48,degree-matched directed random graph,0.6659698603024324
cuboctahedron,unseeded,54,12,48,degree-matched directed random graph,0.6856083200716218
cuboctahedron,unseeded,55,12,48,degree-matched directed random graph,0.687559179301258
cuboctahedron,unseeded,56,12,48,degree-matched directed random graph,0.6851955187053289
cuboctahedron,unseeded,57,12,48,degree-matched directed random graph,0.6829736790459153
cuboctahedron,unseeded,58,12,48,degree-matched directed random graph,0.6957014676930718
cuboctahedron,unseeded,59,12,48,degree-matched directed random graph,0.6674190401397527
cuboctahedron,unseeded,60,12,48,degree-matched directed random graph,0.687233123883207
cuboctahedron,unseeded,61,12,48,degree-matched directed random graph,0.6640931440136763
cuboctahedron,unseeded,62,12,48,degree-matched directed random graph,0.6590370854033878
cuboctahedron,unseeded,63,12,48,degree-matched directed random graph,0.7020141800268461
cuboctahedron,unseeded,64,12,48,degree-matched directed random graph,0.6683895296732432
cuboctahedron,unseeded,65,12,48,degree-matched directed random graph,0.6584188374559913
cuboctahedron,unseeded,66,12,48,degree-matched directed random graph,0.6820579476627833
cuboctahedron,unseeded,67,12,48,degree-matched directed random graph,0.684855057984824
cuboctahedron,unseeded,68,12,48,degree-matched directed random graph,0.6934169250236135
cuboctahedron,unseeded,69,12,48,degree-matched directed random graph,0.6809874906764323
cuboctahedron,unseeded,70,12,48,degree-matched directed random graph,0.6669287017286587
cuboctahedron,unseeded,71,12,48,degree-matched directed random graph,0.6687271973000827
cuboctahedron,unseeded,72,12,48,degree-matched directed random graph,0.6767007510650049
cuboctahedron,unseeded,73,12,48,degree-matched directed random graph,0.6839565019413615
cuboctahedron,unseeded,74,12,48,degree-matched directed random graph,0.6813342713440388
cuboctahedron,unseeded,75,12,48,degree-matched directed random graph,0.6887012853809
cuboctahedron,unseeded,76,12,48,degree-matched directed random graph,0.6738990238236612
cuboctahedron,unseeded,77,12,48,degree-matched directed random graph,0.6926306312270964
cuboctahedron,unseeded,78,12,48,degree-matched directed random graph,0.686333536697541
cuboctahedron,unseeded,79,12,48,degree-matched directed random graph,0.7031292879656116
cuboctahedron,seeded,0,12,48,degree-matched directed random graph,0.734857676687767
cuboctahedron,seeded,1,12,48,degree-matched directed random graph,0.7089971302405206
cuboctahedron,seeded,2,12,48,degree-matched directed random graph,0.7436268379050016
cuboctahedron,seeded,3,12,48,degree-matched directed random graph,0.7020218270140358
cuboctahedron,seeded,4,12,48,degree-matched directed random graph,0.6859272273088589
cuboctahedron,seeded,5,12,48,degree-matched directed random graph,0.7136551742818646
cuboctahedron,seeded,6,12,48,degree-matched directed random graph,0.7229137933293985
cuboctahedron,seeded,7,12,48,degree-matched directed random graph,0.7750987610773648
cuboctahedron,seeded,8,12,48,degree-matched directed random graph,0.7035669456276924
cuboctahedron,seeded,9,12,48,degree-matched directed random graph,0.7560462162175897
cuboctahedron,seeded,10,12,48,degree-matched directed random graph,0.7407284724530134
cuboctahedron,seeded,11,12,48,degree-matched directed random graph,0.6572976087894531
cuboctahedron,seeded,12,12,48,degree-matched directed random graph,0.7959357315450426
cuboctahedron,seeded,13,12,48,degree-matched directed random graph,0.6929759817048551
cuboctahedron,seeded,14,12,48,degree-matched directed random graph,0.6865835261899469
cuboctahedron,seeded,15,12,48,degree-matched directed random graph,0.6747191345148909
cuboctahedron,seeded,16,12,48,degree-matched directed random graph,0.6424131917947656
cuboctahedron,seeded,17,12,48,degree-matched directed random graph,0.7606816489978969
cuboctahedron,seeded,18,12,48,degree-matched directed random graph,0.6701504848608307
cuboctahedron,seeded,19,12,48,degree-matched directed random graph,0.6779194582501835
cuboctahedron,seeded,20,12,48,degree-matched directed random graph,0.6418682557299767
cuboctahedron,seeded,21,12,48,degree-matched directed random graph,0.7480419036895583
cuboctahedron,seeded,22,12,48,degree-matched directed random graph,0.6426412653338529
cuboctahedron,seeded,23,12,48,degree-matched directed random graph,0.6443847973437273
cuboctahedron,seeded,24,12,48,degree-matched directed random graph,0.6513101456031702
cuboctahedron,seeded,25,12,48,degree-matched directed random graph,0.6870252495236727
cuboctahedron,seeded,26,12,48,degree-matched directed random graph,0.6677575025567111
cuboctahedron,seeded,27,12,48,degree-matched directed random graph,0.7177250150762517
cuboctahedron,seeded,28,12,48,degree-matched directed random graph,0.7146112357179795
cuboctahedron,seeded,29,12,48,degree-matched directed random graph,0.6746889976692687
cuboctahedron,seeded,30,12,48,degree-matched directed random graph,0.7162449637855987
cuboctahedron,seeded,31,12,48,degree-matched directed random graph,0.6706029054767908
cuboctahedron,seeded,32,12,48,degree-matched directed random graph,0.6595768339641404
cuboctahedron,seeded,33,12,48,degree-matched directed random graph,0.6959970605615824
cuboctahedron,seeded,34,12,48,degree-matched directed random graph,0.719836408490137
cuboctahedron,seeded,35,12,48,degree-matched directed random graph,0.7084556629043616
cuboctahedron,seeded,36,12,48,degree-matched directed random graph,0.6884399474066563
cuboctahedron,seeded,37,12,48,degree-matched directed random graph,0.6966005360189006
cuboctahedron,seeded,38,12,48,degree-matched directed random graph,0.7638273561864752
cuboctahedron,seeded,39,12,48,degree-matched directed random graph,0.7388288979222214
cuboctahedron,seeded,40,12,48,degree-matched directed random graph,0.7475177513895068
cuboctahedron,seeded,41,12,48,degree-matched directed random graph,0.7082476187352613
cuboctahedron,seeded,42,12,48,degree-matched directed random graph,0.7288681145661102
cuboctahedron,seeded,43,12,48,degree-matched directed random graph,0.7272708900328893
cuboctahedron,seeded,44,12,48,degree-matched directed random graph,0.7603966532876798
cuboctahedron,seeded,45,12,48,degree-matched directed random graph,0.7185000987330835
cuboctahedron,seeded,46,12,48,degree-matched directed random graph,0.7203344654544516
cuboctahedron,seeded,47,12,48,degree-matched directed random graph,0.7473785425543149
cuboctahedron,seeded,48,12,48,degree-matched directed random graph,0.6672629364775103
cuboctahedron,seeded,49,12,48,degree-matched directed random graph,0.6880854494603756
cuboctahedron,seeded,50,12,48,degree-matched directed random graph,0.7206307253439233
cuboctahedron,seeded,51,12,48,degree-matched directed random graph,0.6591063767847503
cuboctahedron,seeded,52,12,48,degree-matched directed random graph,0.7068620679766953
cuboctahedron,seeded,53,12,48,degree-matched directed random graph,0.6907648249406216
cuboctahedron,seeded,54,12,48,degree-matched directed random graph,0.7894502801813494
cuboctahedron,seeded,55,12,48,degree-matched directed random graph,0.6415036866470577
cuboctahedron,seeded,56,12,48,degree-matched directed random graph,0.7520404442949568
cuboctahedron,seeded,57,12,48,degree-matched directed random graph,0.6904004734852905
cuboctahedron,seeded,58,12,48,degree-matched directed random graph,0.7635530431830708
cuboctahedron,seeded,59,12,48,degree-matched directed random graph,0.7060762318712721
cuboctahedron,seeded,60,12,48,degree-matched directed random graph,0.6810583866602016
cuboctahedron,seeded,61,12,48,degree-matched directed random graph,0.7211337236967357
cuboctahedron,seeded,62,12,48,degree-matched directed random graph,0.7151644286390504
cuboctahedron,seeded,63,12,48,degree-matched directed random graph,0.7308849265559539
cuboctahedron,seeded,64,12,48,degree-matched directed random graph,0.7024564286907596
cuboctahedron,seeded,65,12,48,degree-matched directed random graph,0.6998977165784275
cuboctahedron,seeded,66,12,48,degree-matched directed random graph,0.72991869009274
cuboctahedron,seeded,67,12,48,degree-matched directed random graph,0.6853708119892138
cuboctahedron,seeded,68,12,48,degree-matched directed random graph,0.7756092688732565
cuboctahedron,seeded,69,12,48,degree-matched directed random graph,0.6866500926240666
cuboctahedron,seeded,70,12,48,degree-matched directed random graph,0.6779335221868366
cuboctahedron,seeded,71,12,48,degree-matched directed random graph,0.6861800748429718
cuboctahedron,seeded,72,12,48,degree-matched directed random graph,0.656502944894058
cuboctahedron,seeded,73,12,48,degree-matched directed random graph,0.6958801905445544
cuboctahedron,seeded,74,12,48,degree-matched directed random graph,0.7545320445276867
cuboctahedron,seeded,75,12,48,degree-matched directed random graph,0.7190564895412599
cuboctahedron,seeded,76,12,48,degree-matched directed random graph,0.7588782299551002
cuboctahedron,seeded,77,12,48,degree-matched directed random graph,0.6645007864277629
cuboctahedron,seeded,78,12,48,degree-matched directed random graph,0.7891686143645552
cuboctahedron,seeded,79,12,48,degree-matched directed random graph,0.7271437790227524
dodecahedron,unseeded,0,20,60,degree-matched directed random graph,0.7243892322811505
dodecahedron,unseeded,1,20,60,degree-matched directed random graph,0.7076520240267078
dodecahedron,unseeded,2,20,60,degree-matched directed random graph,0.7126471642245547
dodecahedron,unseeded,3,20,60,degree-matched directed random graph,0.7273090224672017
dodecahedron,unseeded,4,20,60,degree-matched directed random graph,0.7191725524969973
dodecahedron,unseeded,5,20,60,degree-matched directed random graph,0.70885309710861
dodecahedron,unseeded,6,20,60,degree-matched directed random graph,0.7086110111907893
dodecahedron,unseeded,7,20,60,degree-matched directed random graph,0.7152495061069656
dodecahedron,unseeded,8,20,60,degree-matched directed random graph,0.6942041359002422
dodecahedron,unseeded,9,20,60,degree-matched directed random graph,0.7307787472757421
dodecahedron,unseeded,10,20,60,degree-matched directed random graph,0.7103712074450181
dodecahedron,unseeded,11,20,60,degree-matched directed random graph,0.7177040383324981
dodecahedron,unseeded,12,20,60,degree-matched directed random graph,0.7214893339407247
dodecahedron,unseeded,13,20,60,degree-matched directed random graph,0.7368340391572535
dodecahedron,unseeded,14,20,60,degree-matched directed random graph,0.7285779307110732
dodecahedron,unseeded,15,20,60,degree-matched directed random graph,0.7079063039487721
dodecahedron,unseeded,16,20,60,degree-matched directed random graph,0.7207197887749467
dodecahedron,unseeded,17,20,60,degree-matched directed random graph,0.7110567158228205
dodecahedron,unseeded,18,20,60,degree-matched directed random graph,0.7290592947752754
dodecahedron,unseeded,19,20,60,degree-matched directed random graph,0.7170945553428126
dodecahedron,unseeded,20,20,60,degree-matched directed random graph,0.7096546203082547
dodecahedron,unseeded,21,20,60,degree-matched directed random graph,0.7186852963390675
dodecahedron,unseeded,22,20,60,degree-matched directed random graph,0.7288901160499063
dodecahedron,unseeded,23,20,60,degree-matched directed random graph,0.7223406330095907
dodecahedron,unseeded,24,20,60,degree-matched directed random graph,0.724202873018795
dodecahedron,unseeded,25,20,60,degree-matched directed random graph,0.7121968077630185
dodecahedron,unseeded,26,20,60,degree-matched directed random graph,0.7007329020024036
dodecahedron,unseeded,27,20,60,degree-matched directed random graph,0.7043674374519159
dodecahedron,unseeded,28,20,60,degree-matched directed random graph,0.7161791944638627
dodecahedron,unseeded,29,20,60,degree-matched directed random graph,0.7205933070382267
dodecahedron,unseeded,30,20,60,degree-matched directed random graph,0.714635103675135
dodecahedron,unseeded,31,20,60,degree-matched directed random graph,0.715440494514672
dodecahedron,unseeded,32,20,60,degree-matched directed random graph,0.7205583623675827
dodecahedron,unseeded,33,20,60,degree-matched directed random graph,0.7451317686292158
dodecahedron,unseeded,34,20,60,degree-matched directed random graph,0.7218882572281908
dodecahedron,unseeded,35,20,60,degree-matched directed random graph,0.7287295826520971
dodecahedron,unseeded,36,20,60,degree-matched directed random graph,0.7244479027882031
dodecahedron,unseeded,37,20,60,degree-matched directed random graph,0.7177850003102789
dodecahedron,unseeded,38,20,60,degree-matched directed random graph,0.7074088728665255
dodecahedron,unseeded,39,20,60,degree-matched directed random graph,0.721982891840063
dodecahedron,unseeded,40,20,60,degree-matched directed random graph,0.7169856645580801
dodecahedron,unseeded,41,20,60,degree-matched directed random graph,0.71077436180198
dodecahedron,unseeded,42,20,60,degree-matched directed random graph,0.7081044461260585
dodecahedron,unseeded,43,20,60,degree-matched directed random graph,0.7111240559121914
dodecahedron,unseeded,44,20,60,degree-matched directed random graph,0.7132858921851688
dodecahedron,unseeded,45,20,60,degree-matched directed random graph,0.7115227910741566
dodecahedron,unseeded,46,20,60,degree-matched directed random graph,0.7106509034253893
dodecahedron,unseeded,47,20,60,degree-matched directed random graph,0.7319470690499033
dodecahedron,unseeded,48,20,60,degree-matched directed random graph,0.7117159205915193
dodecahedron,unseeded,49,20,60,degree-matched directed random graph,0.7015243691059694
dodecahedron,unseeded,50,20,60,degree-matched directed random graph,0.7136432267768735
dodecahedron,unseeded,51,20,60,degree-matched directed random graph,0.7125307933631404
dodecahedron,unseeded,52,20,60,degree-matched directed random graph,0.7116640330017756
dodecahedron,unseeded,53,20,60,degree-matched directed random graph,0.719486848140464
dodecahedron,unseeded,54,20,60,degree-matched directed random graph,0.7301436539410039
dodecahedron,unseeded,55,20,60,degree-matched directed random graph,0.7146764423760679
dodecahedron,unseeded,56,20,60,degree-matched directed random graph,0.7165087795109093
dodecahedron,unseeded,57,20,60,degree-matched directed random graph,0.7263918101713831
dodecahedron,unseeded,58,20,60,degree-matched directed random graph,0.7167385014042252
dodecahedron,unseeded,59,20,60,degree-matched directed random graph,0.7179461529338116
dodecahedron,unseeded,60,20,60,degree-matched directed random graph,0.7065389562072711
dodecahedron,unseeded,61,20,60,degree-matched directed random graph,0.7056688457135293
dodecahedron,unseeded,62,20,60,degree-matched directed random graph,0.7033434960383232
dodecahedron,unseeded,63,20,60,degree-matched directed random graph,0.7244604777641248
dodecahedron,unseeded,64,20,60,degree-matched directed random graph,0.7138581638349973
dodecahedron,unseeded,65,20,60,degree-matched directed random graph,0.7107403129069146
dodecahedron,unseeded,66,20,60,degree-matched directed random graph,0.710357860926133
dodecahedron,unseeded,67,20,60,degree-matched directed random graph,0.7191963408972016
dodecahedron,unseeded,68,20,60,degree-matched directed random graph,0.713073966852275
dodecahedron,unseeded,69,20,60,degree-matched directed random graph,0.7220611079971043
dodecahedron,unseeded,70,20,60,degree-matched directed random graph,0.7203026238535004
dodecahedron,unseeded,71,20,60,degree-matched directed random graph,0.7094873534021203
dodecahedron,unseeded,72,20,60,degree-matched directed random graph,0.7330537849717356
dodecahedron,unseeded,73,20,60,degree-matched directed random graph,0.7246942819589982
dodecahedron,unseeded,74,20,60,degree-matched directed random graph,0.7102419127102817
dodecahedron,unseeded,75,20,60,degree-matched directed random graph,0.7145677914606072
dodecahedron,unseeded,76,20,60,degree-matched directed random graph,0.7108128259532136
dodecahedron,unseeded,77,20,60,degree-matched directed random graph,0.7174580399775344
dodecahedron,unseeded,78,20,60,degree-matched directed random graph,0.7039365647381974
dodecahedron,unseeded,79,20,60,degree-matched directed random graph,0.7038369351377515
dodecahedron,seeded,0,20,60,degree-matched directed random graph,0.7038285180083808
dodecahedron,seeded,1,20,60,degree-matched directed random graph,0.7712437856941202
dodecahedron,seeded,2,20,60,degree-matched directed random graph,0.729156329867131
dodecahedron,seeded,3,20,60,degree-matched directed random graph,0.7323721134987858
dodecahedron,seeded,4,20,60,degree-matched directed random graph,0.7635550645210527
dodecahedron,seeded,5,20,60,degree-matched directed random graph,0.754156089951829
dodecahedron,seeded,6,20,60,degree-matched directed random graph,0.7514703889082109
dodecahedron,seeded,7,20,60,degree-matched directed random graph,0.6817540287346596
dodecahedron,seeded,8,20,60,degree-matched directed random graph,0.8102642760304125
dodecahedron,seeded,9,20,60,degree-matched directed random graph,0.8129442590766474
dodecahedron,seeded,10,20,60,degree-matched directed random graph,0.7712644134920466
dodecahedron,seeded,11,20,60,degree-matched directed random graph,0.7835219641148214
dodecahedron,seeded,12,20,60,degree-matched directed random graph,0.7855343213368002
dodecahedron,seeded,13,20,60,degree-matched directed random graph,0.7101565178407443
dodecahedron,seeded,14,20,60,degree-matched directed random graph,0.8083896490692192
dodecahedron,seeded,15,20,60,degree-matched directed random graph,0.7766038907137408
dodecahedron,seeded,16,20,60,degree-matched directed random graph,0.8119565544796915
dodecahedron,seeded,17,20,60,degree-matched directed random graph,0.7411714991955409
dodecahedron,seeded,18,20,60,degree-matched directed random graph,0.7881236902090397
dodecahedron,seeded,19,20,60,degree-matched directed random graph,0.7855412372459536
dodecahedron,seeded,20,20,60,degree-matched directed random graph,0.745950296218149
dodecahedron,seeded,21,20,60,degree-matched directed random graph,0.7315550575736539
dodecahedron,seeded,22,20,60,degree-matched directed random graph,0.7849562927354724
dodecahedron,seeded,23,20,60,degree-matched directed random graph,0.738748513623481
dodecahedron,seeded,24,20,60,degree-matched directed random graph,0.7414786665074866
dodecahedron,seeded,25,20,60,degree-matched directed random graph,0.7723623586671774
dodecahedron,seeded,26,20,60,degree-matched directed random graph,0.7149042910386486
dodecahedron,seeded,27,20,60,degree-matched directed random graph,0.7833961345039555
dodecahedron,seeded,28,20,60,degree-matched directed random graph,0.7979195026092961
dodecahedron,seeded,29,20,60,degree-matched directed random graph,0.7523337548416507
dodecahedron,seeded,30,20,60,degree-matched directed random graph,0.7430209902868721
dodecahedron,seeded,31,20,60,degree-matched directed random graph,0.7295815446780547
dodecahedron,seeded,32,20,60,degree-matched directed random graph,0.7873577562773083
dodecahedron,seeded,33,20,60,degree-matched directed random graph,0.7816051429569919
dodecahedron,seeded,34,20,60,degree-matched directed random graph,0.6841631451303829
dodecahedron,seeded,35,20,60,degree-matched directed random graph,0.8059054271280719
dodecahedron,seeded,36,20,60,degree-matched directed random graph,0.6864873688514541
dodecahedron,seeded,37,20,60,degree-matched directed random graph,0.6776065979775321
dodecahedron,seeded,38,20,60,degree-matched directed random graph,0.7236349391939226
dodecahedron,seeded,39,20,60,degree-matched directed random graph,0.7715749427516717
dodecahedron,seeded,40,20,60,degree-matched directed random graph,0.7053312954574478
dodecahedron,seeded,41,20,60,degree-matched directed random graph,0.7363398061298307
dodecahedron,seeded,42,20,60,degree-matched directed random graph,0.754175406698778
dodecahedron,seeded,43,20,60,degree-matched directed random graph,0.7597898373317675
dodecahedron,seeded,44,20,60,degree-matched directed random graph,0.7778279182971672
dodecahedron,seeded,45,20,60,degree-matched directed random graph,0.8048494023870093
dodecahedron,seeded,46,20,60,degree-matched directed random graph,0.7885395221887309
dodecahedron,seeded,47,20,60,degree-matched directed random graph,0.7908476882332447
dodecahedron,seeded,48,20,60,degree-matched directed random graph,0.7900465694131309
dodecahedron,seeded,49,20,60,degree-matched directed random graph,0.8004150162869529
dodecahedron,seeded,50,20,60,degree-matched directed random graph,0.7581028239539884
dodecahedron,seeded,51,20,60,degree-matched directed random graph,0.7721575481661469
dodecahedron,seeded,52,20,60,degree-matched directed random graph,0.8340564995311892
dodecahedron,seeded,53,20,60,degree-matched directed random graph,0.7924039126853712
dodecahedron,seeded,54,20,60,degree-matched directed random graph,0.809580596835463
dodecahedron,seeded,55,20,60,degree-matched directed random graph,0.7765815045330807
dodecahedron,seeded,56,20,60,degree-matched directed random graph,0.6979661885393368
dodecahedron,seeded,57,20,60,degree-matched directed random graph,0.7674617640803119
dodecahedron,seeded,58,20,60,degree-matched directed random graph,0.7654576505799542
dodecahedron,seeded,59,20,60,degree-matched directed random graph,0.6993222301614616
dodecahedron,seeded,60,20,60,degree-matched directed random graph,0.7689415945942899
