source_file,sequence_id,state_column,status,ladder_name,n_perm,exclusion_reason,n_events,n_states,n_unordered_nonself_pairs,n_directed_nonself_pairs,self_transition_rate,transition_entropy_norm,ladder_distance,null_mean,null_sd,z_score,raw_p,fdr_q
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,P19,fes_phase,tested,5-10-20,1000.0,,12.0,5.0,7.0,9.0,0.0,0.9766146686686171,0.2833333333333334,0.29871666666666663,0.04945220721642619,0.31107475680526303,0.45554445554445555,1.0
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,P2,fes_phase,tested,5-10-20,1000.0,,14.0,5.0,5.0,9.0,0.15384615384615385,0.9750064312268101,0.35000000000000003,0.3312333333333333,0.03595822722571743,-0.5219018876782873,0.7832167832167832,1.0
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,P20,fes_phase,tested,5-10-20,1000.0,,11.0,5.0,6.0,10.0,0.0,0.9999999999956568,0.3,0.33095,0.04442739600446958,0.696642224921,0.33966033966033965,1.0
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,P21,fes_phase,excluded,,,fewer than 4 non-null states,,,,,,,,,,,,
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,P22,fes_phase,tested,5-10-20,1000.0,,10.0,5.0,6.0,7.0,0.11111111111111116,0.9825675930695162,0.35000000000000003,0.345,0.04507806597484004,-0.11091868943070382,0.6563436563436563,1.0
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,P23,fes_phase,tested,5-10-20,1000.0,,8.0,4.0,3.0,4.0,0.1428571428571429,0.9629610647914079,0.5666666666666667,0.5084166666666667,0.03324970741289378,-1.7518951152457771,0.987012987012987,1.0
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,P24,fes_phase,tested,5-10-20,1000.0,,7.0,4.0,4.0,5.0,0.0,0.9697238998651408,0.5166666666666667,0.5337000000000001,0.027437941220072856,0.6207948765803252,0.4325674325674326,1.0
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,P25,fes_phase,tested,5-10-20,1000.0,,8.0,4.0,3.0,4.0,0.1428571428571429,0.9629610647914079,0.5666666666666667,0.5102666666666668,0.03237934148633078,-1.7418513598804857,0.993006993006993,1.0
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,P26,fes_phase,tested,5-10-20,1000.0,,8.0,5.0,4.0,5.0,0.1428571428571429,0.97550375900276,0.45,0.40486666666666665,0.03062366601227132,-1.4738056937810065,0.9590409590409591,1.0
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,P3,fes_phase,tested,5-10-20,1000.0,,9.0,5.0,6.0,7.0,0.0,0.9795697645434637,0.35000000000000003,0.3746999999999999,0.037068340124928635,0.6663368231961652,0.38961038961038963,1.0
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,P4,fes_phase,tested,5-10-20,1000.0,,9.0,5.0,5.0,6.0,0.0,0.9671320180830053,0.39999999999999997,0.3761333333333333,0.03707471556916565,-0.643745104993229,0.8121878121878122,1.0
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,P5,fes_phase,tested,5-10-20,1000.0,,8.0,5.0,6.0,7.0,0.0,0.9999999999964029,0.35000000000000003,0.4042166666666667,0.030905004221850847,1.754300574673073,0.06693306693306693,1.0
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,P6,fes_phase,tested,5-10-20,1000.0,,6.0,5.0,5.0,5.0,0.0,0.9999999999968934,0.4166666666666667,0.4424833333333334,0.022069035323227758,1.1698140081136466,0.4015984015984016,1.0
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,P7,fes_phase,tested,5-10-20,1000.0,,7.0,4.0,4.0,5.0,0.0,0.9697238998651408,0.5166666666666667,0.5357166666666666,0.027463441691062802,0.6936494054275499,0.4065934065934066,1.0
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,P8,fes_phase,tested,5-10-20,1000.0,,12.0,5.0,8.0,10.0,0.09090909090909094,0.9999999999954126,0.2333333333333333,0.2957833333333333,0.049922058592934436,1.2509500160884521,0.14485514485514486,1.0
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,P9,fes_phase,tested,5-10-20,1000.0,,6.0,4.0,3.0,4.0,0.19999999999999996,0.9999999999968934,0.5666666666666667,0.5438,0.027650438857117855,-0.8269910935167779,0.8661338661338661,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P1,fes_phase,tested,5-10-20,1000.0,,5.0,4.0,3.0,3.0,0.25,0.9999999999971146,0.5833333333333334,0.5635666666666667,0.020472969394036204,-0.9655007188368464,1.0,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P10,fes_phase,tested,5-10-20,1000.0,,8.0,4.0,3.0,5.0,0.2857142857142857,0.97550375900276,0.5499999999999999,0.50915,0.03327321488902558,-1.2277142481195407,0.9010989010989011,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P11,fes_phase,tested,5-10-20,1000.0,,12.0,5.0,6.0,8.0,0.18181818181818177,0.9766146686686171,0.3333333333333333,0.2959,0.049649768821097576,-0.7539477871128948,0.8211788211788211,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P12,fes_phase,tested,5-10-20,1000.0,,6.0,3.0,2.0,3.0,0.0,0.9602297178580305,0.6833333333333335,0.6678333333333334,0.02179966112638511,-0.7110202268804868,0.8931068931068931,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P13,fes_phase,tested,5-10-20,1000.0,,7.0,4.0,4.0,4.0,0.16666666666666663,0.9697238998651408,0.5333333333333333,0.52025,0.03513157102718855,-0.3724095720970764,0.7302697302697303,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P14,fes_phase,tested,5-10-20,1000.0,,11.0,5.0,7.0,8.0,0.09999999999999998,0.9848586617834504,0.3,0.33058333333333334,0.04416130720877407,0.6925368669172226,0.34665334665334663,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P15,fes_phase,tested,5-10-20,1000.0,,6.0,4.0,3.0,4.0,0.19999999999999996,0.9999999999968934,0.5666666666666667,0.5424833333333333,0.02798023815231731,-0.8643004824221084,0.8741258741258742,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P16,fes_phase,tested,5-10-20,1000.0,,15.0,5.0,5.0,9.0,0.0,0.9757546965153947,0.35000000000000003,0.3219666666666666,0.04104516800949947,-0.6829874183203585,0.8101898101898102,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P17,fes_phase,tested,5-10-20,1000.0,,4.0,3.0,2.0,2.0,0.33333333333333337,0.9999999999972693,0.7000000000000001,0.68545,0.018242723580383972,-0.7975782747508919,1.0,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P18,fes_phase,tested,5-10-20,1000.0,,11.0,5.0,5.0,7.0,0.19999999999999996,0.9848586617834504,0.3833333333333333,0.34996666666666665,0.03771647561123032,-0.8846708534116459,0.8501498501498501,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P19,fes_phase,tested,5-10-20,1000.0,,12.0,5.0,6.0,9.0,0.0,0.9766146686686171,0.3166666666666667,0.32431666666666664,0.04298892613211237,0.17795280525245424,0.5114885114885115,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P2,fes_phase,tested,5-10-20,1000.0,,11.0,5.0,4.0,8.0,0.19999999999999996,0.9848586617834504,0.39999999999999997,0.38991666666666674,0.028046621933679985,-0.35952042128911715,0.7702297702297702,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P20,fes_phase,tested,5-10-20,1000.0,,9.0,5.0,5.0,6.0,0.0,0.9671320180830053,0.39999999999999997,0.3788833333333334,0.037374752841024976,-0.5649981621681127,0.7972027972027972,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P21,fes_phase,excluded,,,fewer than 4 non-null states,,,,,,,,,,,,
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P22,fes_phase,tested,5-10-20,1000.0,,6.0,5.0,4.0,4.0,0.19999999999999996,0.9999999999968934,0.4666666666666666,0.4421166666666667,0.02187714430121327,-1.122175712788913,1.0,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P23,fes_phase,tested,5-10-20,1000.0,,6.0,4.0,3.0,4.0,0.19999999999999996,0.9999999999968934,0.5666666666666667,0.5445833333333333,0.027729562760222076,-0.796382313139527,0.8561438561438561,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P24,fes_phase,tested,5-10-20,1000.0,,11.0,5.0,6.0,8.0,0.09999999999999998,0.9848586617834504,0.3333333333333333,0.35786666666666667,0.03717896729257384,0.6598712960548977,0.3546453546453546,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P25,fes_phase,tested,5-10-20,1000.0,,8.0,5.0,6.0,6.0,0.1428571428571429,0.9999999999964029,0.3666666666666667,0.4046833333333334,0.031008513618129042,1.2260073841282209,0.2087912087912088,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P26,fes_phase,tested,5-10-20,1000.0,,10.0,4.0,4.0,7.0,0.11111111111111116,0.9825675930695162,0.4833333333333334,0.4680000000000001,0.04096625183422203,-0.3742918291715496,0.7182817182817183,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P3,fes_phase,tested,5-10-20,1000.0,,7.0,4.0,3.0,5.0,0.0,0.9697238998651408,0.5499999999999999,0.5351166666666666,0.0277404704424246,-0.5365205815173086,0.7402597402597403,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P4,fes_phase,tested,5-10-20,1000.0,,9.0,5.0,5.0,6.0,0.125,0.9795697645434637,0.39999999999999997,0.39775,0.029767455033256274,-0.07558590405146388,0.6763236763236763,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P5,fes_phase,tested,5-10-20,1000.0,,8.0,5.0,6.0,6.0,0.0,0.97550375900276,0.3666666666666667,0.3917333333333333,0.03606578351763261,0.6950262609548328,0.37462537462537465,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P6,fes_phase,tested,5-10-20,1000.0,,6.0,4.0,3.0,4.0,0.0,0.9609640474407958,0.5666666666666667,0.5444666666666665,0.02766129732300735,-0.8025653945570804,0.8471528471528471,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P7,fes_phase,tested,5-10-20,1000.0,,11.0,5.0,5.0,8.0,0.0,0.9739760316252737,0.3666666666666667,0.33208333333333334,0.04419781105504675,-0.7824671065782214,0.8161838161838162,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P8,fes_phase,tested,5-10-20,1000.0,,14.0,5.0,6.0,10.0,0.0,0.9750064312268101,0.3,0.26675,0.04992758352784825,-0.665964536045572,0.7892107892107892,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,P9,fes_phase,tested,5-10-20,1000.0,,8.0,4.0,3.0,5.0,0.2857142857142857,0.9999999999964029,0.5499999999999999,0.51005,0.03276709162260996,-1.2192110444258537,0.8941058941058941,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P1,fes_phase,tested,5-10-20,1000.0,,5.0,4.0,4.0,4.0,0.0,0.9999999999971146,0.5333333333333333,0.5636666666666666,0.020447120858890756,1.4835014446615291,0.2867132867132867,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P10,fes_phase,tested,5-10-20,1000.0,,8.0,4.0,3.0,4.0,0.2857142857142857,0.9629610647914079,0.5666666666666667,0.5292833333333333,0.02674221343330887,-1.3979147024071825,0.972027972027972,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P11,fes_phase,tested,5-10-20,1000.0,,10.0,4.0,3.0,6.0,0.11111111111111116,0.9708357627222188,0.5333333333333333,0.4931833333333333,0.03210845523132165,-1.2504494442583423,0.9120879120879121,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P12,fes_phase,tested,5-10-20,1000.0,,4.0,4.0,3.0,3.0,0.0,0.9999999999972693,0.5833333333333334,0.5833333333333334,0.0,,1.0,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P13,fes_phase,tested,5-10-20,1000.0,,13.0,5.0,6.0,9.0,0.0,0.953352274103073,0.3166666666666667,0.3198,0.04186939669631085,0.07483588445422588,0.5464535464535465,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P14,fes_phase,tested,5-10-20,1000.0,,10.0,5.0,6.0,7.0,0.0,0.9708357627222188,0.35000000000000003,0.3481166666666667,0.04415014863523566,-0.04265746303355101,0.6063936063936064,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P15,fes_phase,tested,5-10-20,1000.0,,9.0,5.0,5.0,7.0,0.125,0.9999999999961529,0.3833333333333333,0.37911666666666666,0.036597710966719744,-0.11521667763596162,0.6003996003996004,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P16,fes_phase,tested,5-10-20,1000.0,,16.0,5.0,6.0,9.0,0.0,0.9801148589262845,0.3166666666666667,0.2984833333333333,0.04067716966717488,-0.4470156965716012,0.7342657342657343,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P17,fes_phase,tested,5-10-20,1000.0,,6.0,5.0,5.0,5.0,0.0,0.9999999999968934,0.4166666666666667,0.4425333333333334,0.02176261448371826,1.188582680909911,0.3926073926073926,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P18,fes_phase,tested,5-10-20,1000.0,,15.0,5.0,8.0,11.0,0.0,0.9766874637057402,0.21666666666666667,0.2747166666666667,0.04938085967898868,1.1755566909399118,0.16583416583416583,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P19,fes_phase,tested,5-10-20,1000.0,,12.0,5.0,6.0,8.0,0.0,0.9713256910570702,0.3333333333333333,0.2962666666666667,0.04970109745243927,-0.7457917141998128,0.8301698301698301,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P2,fes_phase,tested,5-10-20,1000.0,,9.0,5.0,4.0,6.0,0.25,0.9795697645434637,0.4333333333333333,0.4139000000000001,0.024825293232366093,-0.782803778043471,0.8271728271728271,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P20,fes_phase,tested,5-10-20,1000.0,,11.0,5.0,7.0,10.0,0.0,0.9999999999956568,0.26666666666666666,0.3308666666666667,0.04287161944143595,1.497494165987813,0.09090909090909091,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P21,fes_phase,tested,5-10-20,1000.0,,4.0,4.0,3.0,3.0,0.0,0.9999999999972693,0.5833333333333334,0.5833333333333334,0.0,,1.0,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P22,fes_phase,tested,5-10-20,1000.0,,10.0,5.0,6.0,8.0,0.11111111111111116,0.9999999999959037,0.3333333333333333,0.3496,0.0435643083277031,0.3733943517317943,0.4195804195804196,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P23,fes_phase,tested,5-10-20,1000.0,,8.0,4.0,3.0,5.0,0.1428571428571429,0.97550375900276,0.5499999999999999,0.50915,0.03204725805698817,-1.2746800343217586,0.9180819180819181,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P24,fes_phase,tested,5-10-20,1000.0,,11.0,5.0,6.0,8.0,0.09999999999999998,0.9848586617834504,0.3333333333333333,0.3574,0.036084590245820496,0.6669513635243289,0.32967032967032966,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P25,fes_phase,tested,5-10-20,1000.0,,8.0,5.0,4.0,6.0,0.1428571428571429,0.9999999999964029,0.4333333333333333,0.39205000000000007,0.036233031266746075,-1.1393839237298982,0.8831168831168831,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P26,fes_phase,tested,5-10-20,1000.0,,14.0,5.0,7.0,10.0,0.0,0.9575261403419592,0.26666666666666666,0.27141666666666664,0.05160577692242723,0.09204395870524498,0.5434565434565435,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P3,fes_phase,tested,5-10-20,1000.0,,10.0,5.0,6.0,6.0,0.33333333333333337,0.9999999999959037,0.3666666666666667,0.34714999999999996,0.043877005144715125,-0.4448039833688939,0.7422577422577422,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P4,fes_phase,tested,5-10-20,1000.0,,9.0,5.0,5.0,7.0,0.0,0.9795697645434637,0.3833333333333333,0.37660000000000005,0.03680904803344197,-0.18292603838099403,0.6363636363636364,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P5,fes_phase,tested,5-10-20,1000.0,,8.0,5.0,6.0,6.0,0.1428571428571429,0.9999999999964029,0.3666666666666667,0.4060000000000001,0.03022916954830994,1.3011714817528768,0.19080919080919082,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P6,fes_phase,tested,5-10-20,1000.0,,6.0,5.0,4.0,5.0,0.0,0.9999999999968934,0.45,0.4412000000000001,0.021978240217156646,-0.40039602411527314,0.6803196803196803,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P7,fes_phase,tested,5-10-20,1000.0,,7.0,5.0,4.0,5.0,0.0,0.9697238998651408,0.45,0.41841666666666677,0.030263987915013363,-1.0435945659912644,0.8961038961038961,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P8,fes_phase,tested,5-10-20,1000.0,,12.0,5.0,7.0,8.0,0.09090909090909094,0.9766146686686171,0.3,0.3348833333333333,0.04117190740411021,0.8472605602394535,0.2727272727272727,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,P9,fes_phase,tested,5-10-20,1000.0,,6.0,5.0,5.0,5.0,0.0,0.9999999999968934,0.4166666666666667,0.44163333333333343,0.021970521498727243,1.1363711447683693,0.4155844155844156,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P1,fes_phase,tested,5-10-20,1000.0,,5.0,4.0,3.0,4.0,0.0,0.9999999999971146,0.5666666666666667,0.5632833333333334,0.02087901897679664,-0.16204465052181208,0.5994005994005994,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P10,fes_phase,tested,5-10-20,1000.0,,10.0,5.0,7.0,8.0,0.11111111111111116,0.9999999999959037,0.3,0.37010000000000004,0.03532411851560431,1.98447980999253,0.05194805194805195,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P11,fes_phase,tested,5-10-20,1000.0,,8.0,5.0,7.0,7.0,0.0,0.9999999999964029,0.31666666666666665,0.39143333333333336,0.035739809745818925,2.091971591298507,0.04495504495504495,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P12,fes_phase,tested,5-10-20,1000.0,,4.0,4.0,3.0,3.0,0.0,0.9999999999972693,0.5833333333333334,0.5833333333333334,0.0,,1.0,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P13,fes_phase,tested,5-10-20,1000.0,,13.0,5.0,7.0,9.0,0.0,0.9731973151744968,0.2833333333333334,0.30285,0.04302590764561195,0.4536026718464139,0.4245754245754246,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P14,fes_phase,tested,5-10-20,1000.0,,10.0,5.0,5.0,6.0,0.0,0.9359446974425173,0.39999999999999997,0.3618166666666667,0.03720551893910924,-1.0262814341018693,0.9040959040959041,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P15,fes_phase,tested,5-10-20,1000.0,,8.0,5.0,6.0,7.0,0.0,0.9999999999964029,0.35000000000000003,0.39195,0.03660044601099498,1.1461608961649805,0.2017982017982018,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P16,fes_phase,tested,5-10-20,1000.0,,13.0,5.0,6.0,9.0,0.0,0.9731973151744968,0.3166666666666667,0.31966666666666665,0.042157106946641335,0.07116237847623359,0.5594405594405595,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P17,fes_phase,tested,5-10-20,1000.0,,6.0,3.0,2.0,4.0,0.0,0.9609640474407958,0.6666666666666666,0.6670666666666667,0.021954240030617994,0.018219715164005487,0.5194805194805194,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P18,fes_phase,tested,5-10-20,1000.0,,11.0,5.0,5.0,8.0,0.0,0.9739760316252737,0.3666666666666667,0.36584999999999995,0.03510712192718181,-0.023262136621755837,0.5844155844155844,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P19,fes_phase,tested,5-10-20,1000.0,,10.0,5.0,4.0,6.0,0.0,0.9683925140378737,0.4333333333333333,0.3467333333333333,0.04194546034872055,-2.0645857568384405,0.986013986013986,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P2,fes_phase,tested,5-10-20,1000.0,,7.0,4.0,3.0,5.0,0.0,0.9697238998651408,0.5499999999999999,0.5180166666666667,0.03362583955791832,-0.9511534508527004,0.8351648351648352,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P20,fes_phase,tested,5-10-20,1000.0,,11.0,5.0,5.0,8.0,0.0,0.9739760316252737,0.3666666666666667,0.33233333333333337,0.04289853994221269,-0.8003380390004581,0.8411588411588412,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P21,fes_phase,tested,5-10-20,1000.0,,5.0,4.0,4.0,4.0,0.0,0.9999999999971146,0.5333333333333333,0.5636166666666665,0.02082381163790942,1.454264659127193,0.2967032967032967,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P22,fes_phase,tested,5-10-20,1000.0,,10.0,5.0,7.0,9.0,0.0,0.9999999999959037,0.2833333333333334,0.34595,0.04304591096086189,1.4546484269690283,0.0919080919080919,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P23,fes_phase,tested,5-10-20,1000.0,,8.0,5.0,5.0,7.0,0.0,0.9999999999964029,0.3833333333333333,0.4055500000000001,0.03138319019553415,0.7079161337086827,0.27172827172827174,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P24,fes_phase,tested,5-10-20,1000.0,,11.0,5.0,5.0,8.0,0.0,0.9739760316252737,0.3666666666666667,0.33169999999999994,0.04272967017895751,-0.8183228777620265,0.8391608391608392,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P25,fes_phase,tested,5-10-20,1000.0,,8.0,4.0,4.0,6.0,0.0,0.97550375900276,0.5,0.5280333333333334,0.026506840864437466,1.0575886231295064,0.18081918081918083,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P26,fes_phase,tested,5-10-20,1000.0,,8.0,4.0,5.0,7.0,0.0,0.9999999999964029,0.45,0.4931333333333333,0.04133335486023097,1.0435478436044925,0.1798201798201798,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P3,fes_phase,tested,5-10-20,1000.0,,5.0,5.0,4.0,4.0,0.0,0.9999999999971146,0.4666666666666666,0.46666666666666673,1.110778552818352e-16,0.999499874937461,1.0,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P4,fes_phase,tested,5-10-20,1000.0,,11.0,5.0,7.0,8.0,0.0,0.9488131148864913,0.3,0.3337,0.04251804853374369,0.7926045799880633,0.3086913086913087,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P5,fes_phase,tested,5-10-20,1000.0,,8.0,5.0,6.0,6.0,0.1428571428571429,0.9999999999964029,0.3666666666666667,0.40445000000000003,0.031087645769618425,1.2153809784547442,0.21878121878121878,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P6,fes_phase,tested,5-10-20,1000.0,,6.0,5.0,4.0,5.0,0.0,0.9999999999968934,0.45,0.44191666666666674,0.021727315593730746,-0.3720355282023731,0.6793206793206793,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P7,fes_phase,tested,5-10-20,1000.0,,11.0,5.0,5.0,7.0,0.0,0.9426807148136629,0.3833333333333333,0.33185,0.04386851252134359,-1.1735828359414935,0.9010989010989011,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P8,fes_phase,tested,5-10-20,1000.0,,10.0,5.0,5.0,8.0,0.11111111111111116,0.9999999999959037,0.3666666666666667,0.34795,0.04320040377122774,-0.43325212342418795,0.7362637362637363,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,P9,fes_phase,tested,5-10-20,1000.0,,6.0,5.0,4.0,5.0,0.0,0.9999999999968934,0.45,0.4413000000000001,0.021789556782660438,-0.3992738396094024,0.6883116883116883,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P1,cluster,tested,5-10-20,1000.0,,5.0,4.0,3.0,4.0,0.0,0.9999999999971146,0.5666666666666667,0.5631833333333333,0.020862552082924726,-0.16696583042610502,0.6033966033966034,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P10,cluster,tested,5-10-20,1000.0,,6.0,4.0,5.0,5.0,0.0,0.9999999999968934,0.48333333333333334,0.5426166666666666,0.027555421348441293,2.151421768649048,0.06893106893106893,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P11,cluster,tested,5-10-20,1000.0,,10.0,5.0,5.0,8.0,0.0,0.9825675930695162,0.3666666666666667,0.3632833333333333,0.03650185530896411,-0.09268935249169451,0.6213786213786214,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P12,cluster,tested,5-10-20,1000.0,,6.0,4.0,3.0,5.0,0.0,0.9999999999968934,0.5499999999999999,0.5533666666666667,0.022292157221923146,0.15102471390053732,0.4975024975024975,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P13,cluster,tested,5-10-20,1000.0,,13.0,5.0,6.0,9.0,0.0,0.953352274103073,0.3166666666666667,0.31858333333333333,0.04178004261426427,0.04587517261201276,0.5574425574425574,1.0
