event_class,event_role,null_index,null_model,n_nodes,n_directed_edges,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,D12_recovery,D24_recovery
chapter7_phi_clean_sign_switch,secondary_phi_reference,19,degree-matched directed random graph,12,48,0.00785304779456562,0.0011828990748739723,0.5478576733324828,0.4876472182642806
chapter7_phi_clean_sign_switch,secondary_phi_reference,20,degree-matched directed random graph,12,48,0.007796607088943708,0.0007963842919120625,0.5481828647964958,0.4893975446869802
chapter7_phi_clean_sign_switch,secondary_phi_reference,21,degree-matched directed random graph,12,48,0.007508081838848878,0.0010878132762253807,0.5456674068123794,0.49043351083454434
chapter7_phi_clean_sign_switch,secondary_phi_reference,22,degree-matched directed random graph,12,48,0.006731125305058494,0.0010227071541714244,0.5476980373760931,0.48927431939030197
chapter7_phi_clean_sign_switch,secondary_phi_reference,23,degree-matched directed random graph,12,48,0.007118940187979127,0.0012261659319597064,0.5463946835865304,0.4881152464940145
chapter7_phi_clean_sign_switch,secondary_phi_reference,24,degree-matched directed random graph,12,48,0.007608558778946411,0.001216668995893245,0.551843883263297,0.49125234723433764
chapter7_phi_clean_sign_switch,secondary_phi_reference,25,degree-matched directed random graph,12,48,0.007436890725990871,0.0005069235766797963,0.5419118093671106,0.4898411198368561
chapter7_phi_clean_sign_switch,secondary_phi_reference,26,degree-matched directed random graph,12,48,0.007580174880907775,0.0010393273109143596,0.5472798465788005,0.4896521948336161
chapter7_phi_clean_sign_switch,secondary_phi_reference,27,degree-matched directed random graph,12,48,0.007390860311115316,0.0011779510296377606,0.5513494580977946,0.48878319783029156
chapter7_phi_clean_sign_switch,secondary_phi_reference,28,degree-matched directed random graph,12,48,0.007535748834341076,0.0011361820914345155,0.5478943362518246,0.48838917540892274
chapter7_phi_clean_sign_switch,secondary_phi_reference,29,degree-matched directed random graph,12,48,0.008048863484013269,0.0012476735955301475,0.5507306736004329,0.4900951597645657
chapter7_phi_clean_sign_switch,secondary_phi_reference,30,degree-matched directed random graph,12,48,0.007345431473990503,0.0009341490165711663,0.5415749409130908,0.48992157172525075
chapter7_phi_clean_sign_switch,secondary_phi_reference,31,degree-matched directed random graph,12,48,0.007991747163849523,0.001089449058810393,0.5521983759882568,0.48825667375338194
chapter7_phi_clean_sign_switch,secondary_phi_reference,32,degree-matched directed random graph,12,48,0.0070899136170289746,0.0011487994858725282,0.5508029422946268,0.4884235964303133
chapter7_phi_clean_sign_switch,secondary_phi_reference,33,degree-matched directed random graph,12,48,0.0070029036794798626,0.001012114951149182,0.5464258651048778,0.4916983569753597
