idpc_structure,luke_structure,priority,candidate_file_pattern,matched_path,found,readable,n_rows_estimate,n_columns,columns,numeric_columns,matched_candidate_columns,missing_candidate_columns,eligibility_note
boundary impulse J,trace defect / ladder step,medium,J_dh_kappa_pooled_v2.csv,IDPC_Reproduction_mm_reverse/J_dh_kappa_pooled_v2.csv,True,True,0,6,label; event_task; J; dh; kappa_E; kappa_Q,,J,J_tilde; distance; dphi; g_t; phase; r_local,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,J_dh_kappa_pooled_v2.csv,IDPC_Reproduction_mm_shift1/J_dh_kappa_pooled_v2.csv,True,True,0,6,label; event_task; J; dh; kappa_E; kappa_Q,,J,J_tilde; distance; dphi; g_t; phase; r_local,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,J_dh_kappa_pooled_v2.csv,IDPC_Reproduction_random/J_dh_kappa_pooled_v2.csv,True,True,44,6,label; event_task; J; dh; kappa_E; kappa_Q,event_task; J; dh; kappa_E; kappa_Q,J,J_tilde; distance; dphi; g_t; phase; r_local,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,J_dh_kappa_pooled_v2.csv,IDPC_Reproduction_surrogate/J_dh_kappa_pooled_v2.csv,True,True,780,6,task_idx; E_Ricci; Q_Ricci; Q_Ricci_shifted; Q_Ricci_affine; session,task_idx; E_Ricci; Q_Ricci; Q_Ricci_shifted; Q_Ricci_affine,,J; J_tilde; distance; dphi; g_t; phase; r_local,file found but no pre-registered candidate columns matched
boundary impulse J,trace defect / ladder step,medium,J_dh_kappa_pooled_v2.csv,IDPC_Reproduction_surrogate_btc/J_dh_kappa_pooled_v2.csv,True,True,780,6,task_idx; E_Ricci; Q_Ricci; Q_Ricci_shifted; Q_Ricci_affine; session,task_idx; E_Ricci; Q_Ricci; Q_Ricci_shifted; Q_Ricci_affine,,J; J_tilde; distance; dphi; g_t; phase; r_local,file found but no pre-registered candidate columns matched
boundary impulse J,trace defect / ladder step,medium,J_dh_kappa_pooled_v2.csv,IDPC_Reproduction_surrogate_spx/J_dh_kappa_pooled_v2.csv,True,True,780,6,task_idx; E_Ricci; Q_Ricci; Q_Ricci_shifted; Q_Ricci_affine; session,task_idx; E_Ricci; Q_Ricci; Q_Ricci_shifted; Q_Ricci_affine,,J; J_tilde; distance; dphi; g_t; phase; r_local,file found but no pre-registered candidate columns matched
boundary impulse J,trace defect / ladder step,medium,J_dh_kappa_pooled_v2.csv,backups/mm_fullnb_derangement/J_dh_kappa_pooled_v2.csv,True,True,237,6,label; event_task; J; dh; kappa_E; kappa_Q,event_task; J; dh; kappa_E; kappa_Q,J,J_tilde; distance; dphi; g_t; phase; r_local,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,J_dh_kappa_pooled_v2.csv,backups/mm_fullnb_random/J_dh_kappa_pooled_v2.csv,True,True,223,6,label; event_task; J; dh; kappa_E; kappa_Q,event_task; J; dh; kappa_E; kappa_Q,J,J_tilde; distance; dphi; g_t; phase; r_local,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,J_dh_kappa_pooled_v2.csv,backups/mm_fullnb_reverse/J_dh_kappa_pooled_v2.csv,True,True,241,6,label; event_task; J; dh; kappa_E; kappa_Q,event_task; J; dh; kappa_E; kappa_Q,J,J_tilde; distance; dphi; g_t; phase; r_local,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,J_dh_kappa_pooled_v2.csv,backups/mm_fullnb_shift1/J_dh_kappa_pooled_v2.csv,True,True,223,6,label; event_task; J; dh; kappa_E; kappa_Q,event_task; J; dh; kappa_E; kappa_Q,J,J_tilde; distance; dphi; g_t; phase; r_local,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,J_dh_kappa_pooled_v2.csv,backups/mm_original_state/J_dh_kappa_pooled_v2.csv,True,True,226,6,label; event_task; J; dh; kappa_E; kappa_Q,event_task; J; dh; kappa_E; kappa_Q,J,J_tilde; distance; dphi; g_t; phase; r_local,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,event_level_raw_table_TRUE_RICCI__HYBRID_PHI.csv,IDPC_Reproduction/event_level_raw_table_TRUE_RICCI__HYBRID_PHI.csv,True,True,226,23,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z,J; J_tilde; distance; dphi; g_t; phase; r_local,,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,event_level_raw_table_TRUE_RICCI__HYBRID_PHI.csv,IDPC_Reproduction_random/event_level_raw_table_TRUE_RICCI__HYBRID_PHI.csv,True,True,44,23,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z,J; J_tilde; distance; dphi; g_t; phase; r_local,,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,event_level_raw_table_TRUE_RICCI__HYBRID_PHI.csv,backups/mm_fullnb_derangement/event_level_raw_table_TRUE_RICCI__HYBRID_PHI.csv,True,True,237,23,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z,J; J_tilde; distance; dphi; g_t; phase; r_local,,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,event_level_raw_table_TRUE_RICCI__HYBRID_PHI.csv,backups/mm_fullnb_random/event_level_raw_table_TRUE_RICCI__HYBRID_PHI.csv,True,True,223,23,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z,J; J_tilde; distance; dphi; g_t; phase; r_local,,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,event_level_raw_table_TRUE_RICCI__HYBRID_PHI.csv,backups/mm_fullnb_reverse/event_level_raw_table_TRUE_RICCI__HYBRID_PHI.csv,True,True,241,23,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z,J; J_tilde; distance; dphi; g_t; phase; r_local,,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,event_level_raw_table_TRUE_RICCI__HYBRID_PHI.csv,backups/mm_fullnb_shift1/event_level_raw_table_TRUE_RICCI__HYBRID_PHI.csv,True,True,223,23,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z,J; J_tilde; distance; dphi; g_t; phase; r_local,,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,event_level_raw_table_TRUE_RICCI__HYBRID_PHI.csv,backups/mm_original_state/event_level_raw_table_TRUE_RICCI__HYBRID_PHI.csv,True,True,226,23,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z,J; J_tilde; distance; dphi; g_t; phase; r_local,,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,226,27,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2; fes_phase,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2,J; J_tilde; distance; dphi; g_t; phase; r_local,,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_mm_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,0,3,session; task_idx; phase,,phase,J; J_tilde; distance; dphi; g_t; r_local,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_mm_random/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,0,3,session; task_idx; phase,,phase,J; J_tilde; distance; dphi; g_t; r_local,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_mm_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,0,3,session; task_idx; phase,,phase,J; J_tilde; distance; dphi; g_t; r_local,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_mm_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,0,3,session; task_idx; phase,,phase,J; J_tilde; distance; dphi; g_t; r_local,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_random/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,44,27,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2; fes_phase,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2,J; J_tilde; distance; dphi; g_t; phase; r_local,,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_surrogate/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,0,3,session; task_idx; phase,,phase,J; J_tilde; distance; dphi; g_t; r_local,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_surrogate_btc/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,0,3,session; task_idx; phase,,phase,J; J_tilde; distance; dphi; g_t; r_local,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_surrogate_spx/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,0,3,session; task_idx; phase,,phase,J; J_tilde; distance; dphi; g_t; r_local,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,event_level_with_fes_phase_TRUE_RICCI.csv,backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,237,27,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2; fes_phase,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2,J; J_tilde; distance; dphi; g_t; phase; r_local,,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,event_level_with_fes_phase_TRUE_RICCI.csv,backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,223,27,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2; fes_phase,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2,J; J_tilde; distance; dphi; g_t; phase; r_local,,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,event_level_with_fes_phase_TRUE_RICCI.csv,backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,241,27,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2; fes_phase,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2,J; J_tilde; distance; dphi; g_t; phase; r_local,,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,event_level_with_fes_phase_TRUE_RICCI.csv,backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,223,27,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2; fes_phase,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2,J; J_tilde; distance; dphi; g_t; phase; r_local,,usable candidate columns found
boundary impulse J,trace defect / ladder step,medium,event_level_with_fes_phase_TRUE_RICCI.csv,backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,226,27,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2; fes_phase,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2,J; J_tilde; distance; dphi; g_t; phase; r_local,,usable candidate columns found
residual contraction,normalized closure,high,Chapter3/ricci_phase_sync_summary.csv,IDPC_Reproduction/Chapter3/ricci_phase_sync_summary.csv,True,True,26,7,label; n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,,deps72_deg; distance; distance_z; eps72_deg; phase; phase_z; r_local; r_local_z,file found but no pre-registered candidate columns matched
residual contraction,normalized closure,high,Chapter3/ricci_phase_sync_summary.csv,IDPC_Reproduction_mm_derangement/Chapter3/ricci_phase_sync_summary.csv,True,True,26,7,label; n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,,deps72_deg; distance; distance_z; eps72_deg; phase; phase_z; r_local; r_local_z,file found but no pre-registered candidate columns matched
residual contraction,normalized closure,high,Chapter3/ricci_phase_sync_summary.csv,IDPC_Reproduction_mm_random/Chapter3/ricci_phase_sync_summary.csv,True,True,26,7,label; n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,,deps72_deg; distance; distance_z; eps72_deg; phase; phase_z; r_local; r_local_z,file found but no pre-registered candidate columns matched
residual contraction,normalized closure,high,Chapter3/ricci_phase_sync_summary.csv,IDPC_Reproduction_mm_reverse/Chapter3/ricci_phase_sync_summary.csv,True,True,26,7,label; n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,,deps72_deg; distance; distance_z; eps72_deg; phase; phase_z; r_local; r_local_z,file found but no pre-registered candidate columns matched
residual contraction,normalized closure,high,Chapter3/ricci_phase_sync_summary.csv,IDPC_Reproduction_mm_shift1/Chapter3/ricci_phase_sync_summary.csv,True,True,26,7,label; n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,,deps72_deg; distance; distance_z; eps72_deg; phase; phase_z; r_local; r_local_z,file found but no pre-registered candidate columns matched
residual contraction,normalized closure,high,Chapter3/ricci_phase_sync_summary.csv,IDPC_Reproduction_random/Chapter3/ricci_phase_sync_summary.csv,True,True,26,7,label; n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,,deps72_deg; distance; distance_z; eps72_deg; phase; phase_z; r_local; r_local_z,file found but no pre-registered candidate columns matched
residual contraction,normalized closure,high,Chapter3/ricci_phase_sync_summary.csv,IDPC_Reproduction_surrogate/Chapter3/ricci_phase_sync_summary.csv,True,True,26,7,label; n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,,deps72_deg; distance; distance_z; eps72_deg; phase; phase_z; r_local; r_local_z,file found but no pre-registered candidate columns matched
residual contraction,normalized closure,high,Chapter3/ricci_phase_sync_summary.csv,IDPC_Reproduction_surrogate_btc/Chapter3/ricci_phase_sync_summary.csv,True,True,26,7,label; n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,,deps72_deg; distance; distance_z; eps72_deg; phase; phase_z; r_local; r_local_z,file found but no pre-registered candidate columns matched
residual contraction,normalized closure,high,Chapter3/ricci_phase_sync_summary.csv,IDPC_Reproduction_surrogate_spx/Chapter3/ricci_phase_sync_summary.csv,True,True,26,7,label; n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,,deps72_deg; distance; distance_z; eps72_deg; phase; phase_z; r_local; r_local_z,file found but no pre-registered candidate columns matched
residual contraction,normalized closure,high,Chapter3/ricci_phase_sync_summary.csv,backups/mm_original_state/Chapter3/ricci_phase_sync_summary.csv,True,True,26,7,label; n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,,deps72_deg; distance; distance_z; eps72_deg; phase; phase_z; r_local; r_local_z,file found but no pre-registered candidate columns matched
residual contraction,normalized closure,high,Chapter3/ricci_eps72_restoring_test.csv,IDPC_Reproduction/Chapter3/ricci_eps72_restoring_test.csv,True,True,650,4,label; eps72_deg; deps72_deg; restore,eps72_deg; deps72_deg; restore,deps72_deg; eps72_deg,distance; distance_z; phase; phase_z; r_local; r_local_z,usable candidate columns found
residual contraction,normalized closure,high,Chapter3/ricci_eps72_restoring_test.csv,IDPC_Reproduction_mm_derangement/Chapter3/ricci_eps72_restoring_test.csv,True,True,650,4,label; eps72_deg; deps72_deg; restore,eps72_deg; deps72_deg; restore,deps72_deg; eps72_deg,distance; distance_z; phase; phase_z; r_local; r_local_z,usable candidate columns found
residual contraction,normalized closure,high,Chapter3/ricci_eps72_restoring_test.csv,IDPC_Reproduction_mm_random/Chapter3/ricci_eps72_restoring_test.csv,True,True,650,4,label; eps72_deg; deps72_deg; restore,eps72_deg; deps72_deg; restore,deps72_deg; eps72_deg,distance; distance_z; phase; phase_z; r_local; r_local_z,usable candidate columns found
residual contraction,normalized closure,high,Chapter3/ricci_eps72_restoring_test.csv,IDPC_Reproduction_mm_reverse/Chapter3/ricci_eps72_restoring_test.csv,True,True,650,4,label; eps72_deg; deps72_deg; restore,eps72_deg; deps72_deg; restore,deps72_deg; eps72_deg,distance; distance_z; phase; phase_z; r_local; r_local_z,usable candidate columns found
residual contraction,normalized closure,high,Chapter3/ricci_eps72_restoring_test.csv,IDPC_Reproduction_mm_shift1/Chapter3/ricci_eps72_restoring_test.csv,True,True,650,4,label; eps72_deg; deps72_deg; restore,eps72_deg; deps72_deg; restore,deps72_deg; eps72_deg,distance; distance_z; phase; phase_z; r_local; r_local_z,usable candidate columns found
residual contraction,normalized closure,high,Chapter3/ricci_eps72_restoring_test.csv,IDPC_Reproduction_random/Chapter3/ricci_eps72_restoring_test.csv,True,True,623,4,label; eps72_deg; deps72_deg; restore,eps72_deg; deps72_deg; restore,deps72_deg; eps72_deg,distance; distance_z; phase; phase_z; r_local; r_local_z,usable candidate columns found
residual contraction,normalized closure,high,Chapter3/ricci_eps72_restoring_test.csv,IDPC_Reproduction_surrogate/Chapter3/ricci_eps72_restoring_test.csv,True,True,624,4,label; eps72_deg; deps72_deg; restore,eps72_deg; deps72_deg; restore,deps72_deg; eps72_deg,distance; distance_z; phase; phase_z; r_local; r_local_z,usable candidate columns found
residual contraction,normalized closure,high,Chapter3/ricci_eps72_restoring_test.csv,IDPC_Reproduction_surrogate_btc/Chapter3/ricci_eps72_restoring_test.csv,True,True,624,4,label; eps72_deg; deps72_deg; restore,eps72_deg; deps72_deg; restore,deps72_deg; eps72_deg,distance; distance_z; phase; phase_z; r_local; r_local_z,usable candidate columns found
residual contraction,normalized closure,high,Chapter3/ricci_eps72_restoring_test.csv,IDPC_Reproduction_surrogate_spx/Chapter3/ricci_eps72_restoring_test.csv,True,True,624,4,label; eps72_deg; deps72_deg; restore,eps72_deg; deps72_deg; restore,deps72_deg; eps72_deg,distance; distance_z; phase; phase_z; r_local; r_local_z,usable candidate columns found
residual contraction,normalized closure,high,Chapter3/ricci_eps72_restoring_test.csv,backups/mm_original_state/Chapter3/ricci_eps72_restoring_test.csv,True,True,650,4,label; eps72_deg; deps72_deg; restore,eps72_deg; deps72_deg; restore,deps72_deg; eps72_deg,distance; distance_z; phase; phase_z; r_local; r_local_z,usable candidate columns found
residual contraction,normalized closure,high,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,226,27,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2; fes_phase,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2,distance; distance_z; phase; phase_z; r_local; r_local_z,deps72_deg; eps72_deg,usable candidate columns found
residual contraction,normalized closure,high,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_mm_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,0,3,session; task_idx; phase,,phase,deps72_deg; distance; distance_z; eps72_deg; phase_z; r_local; r_local_z,usable candidate columns found
residual contraction,normalized closure,high,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_mm_random/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,0,3,session; task_idx; phase,,phase,deps72_deg; distance; distance_z; eps72_deg; phase_z; r_local; r_local_z,usable candidate columns found
residual contraction,normalized closure,high,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_mm_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,0,3,session; task_idx; phase,,phase,deps72_deg; distance; distance_z; eps72_deg; phase_z; r_local; r_local_z,usable candidate columns found
residual contraction,normalized closure,high,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_mm_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,0,3,session; task_idx; phase,,phase,deps72_deg; distance; distance_z; eps72_deg; phase_z; r_local; r_local_z,usable candidate columns found
residual contraction,normalized closure,high,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_random/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,44,27,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2; fes_phase,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2,distance; distance_z; phase; phase_z; r_local; r_local_z,deps72_deg; eps72_deg,usable candidate columns found
residual contraction,normalized closure,high,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_surrogate/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,0,3,session; task_idx; phase,,phase,deps72_deg; distance; distance_z; eps72_deg; phase_z; r_local; r_local_z,usable candidate columns found
residual contraction,normalized closure,high,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_surrogate_btc/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,0,3,session; task_idx; phase,,phase,deps72_deg; distance; distance_z; eps72_deg; phase_z; r_local; r_local_z,usable candidate columns found
residual contraction,normalized closure,high,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_surrogate_spx/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,0,3,session; task_idx; phase,,phase,deps72_deg; distance; distance_z; eps72_deg; phase_z; r_local; r_local_z,usable candidate columns found
